line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    7.699990  3.341115  4.336036  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3038  4.336036  -10.900  1.170457  7.494763  7.1699172E-01  2.6869774E-01  2.5002828E-05  6.8229699E-06  3.7934571E-03  5.1598117E-03  3.0763451E-05  5.6753352E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.273E-04  1.218E-04  9.016E-01  1.187E+00  5.61E+02  0.00E+00  3.05E+02  0.734700  0.007845  0.0000000E+00  6.3251217993E-02       4.339     3.11   -3.6028   -1.3730   -0.8562   -0.2537   -0.1059   -0.3207   -0.1553   -0.0235   -0.6514   -2.2298
  2  1.093751507857245E+06    7.699963  3.346226  4.337623  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3050  4.337623  -10.921  1.155192  7.490907  7.0885666E-01  2.7697758E-01  2.9664871E-05  7.9857975E-06  4.7924664E-03  4.0145835E-03  2.6365301E-05  2.6943462E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.066E-04  1.313E-04  9.315E-01  1.079E+00  5.56E+02  0.00E+00  2.52E+02  0.633500  0.007940  0.0000000E+00  6.3248524634E-02       4.322     3.17   -3.6156   -1.3813   -0.8585   -0.2543   -0.1062   -0.3214   -0.1557   -0.0235   -0.6531   -2.2343
  3  2.056867396163118E+06    7.699940  3.350921  4.336161  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3035  4.336161  -10.907  1.146449  7.488970  7.0083342E-01  2.8509521E-01  3.3167225E-05  8.9026219E-06  5.4413521E-03  3.2710507E-03  2.2269351E-05  1.7699551E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.017E-04  1.311E-04  9.353E-01  1.075E+00  5.52E+02  0.00E+00  2.43E+02  0.617945  0.008026  0.0000000E+00  6.3246337365E-02       4.309     3.22   -3.6273   -1.3995   -0.8565   -0.2537   -0.1059   -0.3207   -0.1553   -0.0235   -0.6515   -2.2278
  4  2.924790812741956E+06    7.699918  3.355435  4.334650  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3010  4.334650  -10.892  1.140390  7.487807  6.9272000E-01  2.9328046E-01  3.6048059E-05  9.6730342E-06  5.9347654E-03  2.7055663E-03  1.8855415E-05  1.3710243E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.934E-05  1.296E-04  9.359E-01  1.074E+00  5.48E+02  0.00E+00  2.41E+02  0.615399  0.008111  0.0000000E+00  6.3244287880E-02       4.298     3.26   -3.6386   -1.4172   -0.8545   -0.2531   -0.1056   -0.3200   -0.1549   -0.0234   -0.6498   -2.2213
  5  3.772207790433697E+06    7.699895  3.360102  4.333386  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707514E-05  6.5875806E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2990  4.333386  -10.860  1.136065  7.487200  6.8471311E-01  3.0134137E-01  3.8237543E-05  1.0259319E-05  6.3053109E-03  2.2810410E-03  1.6090425E-05  1.1601341E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.767E-05  1.282E-04  9.360E-01  1.114E+00  5.45E+02  0.00E+00  2.39E+02  0.615481  0.008200  0.0000000E+00  6.3242113991E-02       4.289     3.29   -3.6503   -1.4343   -0.8527   -0.2526   -0.1053   -0.3194   -0.1546   -0.0234   -0.6484   -2.2160
  6  4.627254199565955E+06    7.699872  3.364973  4.332349  7.2000000E-01  2.6595590E-01  2.2831507E-03  2.7708664E-05  6.5875884E-04  5.7184752E-03  2.2656027E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2962  4.332349  -10.843  1.132751  7.486979  6.7674489E-01  3.0935121E-01  3.9932436E-05  1.0714347E-05  6.5912780E-03  1.9535054E-03  1.3850089E-05  9.9743571E-09  1.8768898E-03  1.5180834E-04  0.000E+00  9.637E-05  1.269E-04  9.357E-01  1.115E+00  5.42E+02  0.00E+00  2.39E+02  0.616568  0.008292  0.0000000E+00  6.3239825139E-02       4.280     3.33   -3.6624   -1.4509   -0.8513   -0.2522   -0.1051   -0.3189   -0.1544   -0.0233   -0.6472   -2.2115
  7  5.462400185981951E+06    7.699849  3.369891  4.331440  7.2000000E-01  2.6595590E-01  2.2831378E-03  2.7716078E-05  6.5876651E-04  5.7184747E-03  2.2656190E-06  1.2899711E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2941  4.331440  -10.825  1.130253  7.486978  6.6871736E-01  3.1741283E-01  4.1332515E-05  1.1090342E-05  6.8252900E-03  1.6855109E-03  1.1957341E-05  8.6008975E-09  1.8768898E-03  1.5180834E-04  0.000E+00  9.516E-05  1.258E-04  9.354E-01  1.115E+00  5.40E+02  0.00E+00  2.38E+02  0.617699  0.008387  0.0000000E+00  6.3237498608E-02       4.272     3.36   -3.6747   -1.4672   -0.8501   -0.2519   -0.1049   -0.3185   -0.1541   -0.0233   -0.6462   -2.2075
  8  6.309348186184191E+06    7.699824  3.375022  4.330629  7.1999996E-01  2.6595590E-01  2.2830829E-03  2.7743022E-05  6.5880467E-04  5.7184721E-03  2.2657132E-06  1.2899585E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2920  4.330629  -10.806  1.128214  7.487163  6.6064335E-01  3.2551434E-01  4.2459573E-05  1.1394227E-05  7.0135821E-03  1.4699029E-03  1.0402875E-05  7.5356805E-09  1.8768898E-03  1.5180834E-04  0.000E+00  9.404E-05  1.247E-04  9.351E-01  1.116E+00  5.37E+02  0.00E+00  2.38E+02  0.619111  0.008487  0.0000000E+00  6.3235064432E-02       4.263     3.39   -3.6876   -1.4836   -0.8490   -0.2515   -0.1048   -0.3181   -0.1539   -0.0232   -0.6453   -2.2040
  9  7.124587226924164E+06    7.699799  3.379959  4.329873  7.1999986E-01  2.6595594E-01  2.2829182E-03  2.7812836E-05  6.5893281E-04  5.7184615E-03  2.2660668E-06  1.2899169E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2894  4.329873  -10.788  1.126514  7.487466  6.5267176E-01  3.3350855E-01  4.3486645E-05  1.1668898E-05  7.1687360E-03  1.2920978E-03  9.1028877E-06  6.5756231E-09  1.8768898E-03  1.5180834E-04  0.000E+00  9.300E-05  1.237E-04  9.348E-01  1.117E+00  5.35E+02  0.00E+00  2.37E+02  0.620531  0.008584  0.0000000E+00  6.3232596281E-02       4.256     3.42   -3.6999   -1.4993   -0.8480   -0.2512   -0.1046   -0.3178   -0.1537   -0.0232   -0.6445   -2.2006
