line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    6.999998  3.209750  4.318867  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2950  4.318867  -11.451  1.218013  7.486676  7.1698230E-01  2.6870460E-01  2.3059407E-05  6.1992793E-06  3.7833440E-03  5.1709462E-03  3.4801734E-05  3.5874684E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.145E-04  1.079E-04  9.294E-01  1.083E+00  5.49E+02  0.00E+00  2.53E+02  0.641551  0.006122  0.0000000E+00  4.3236573410E-02       4.344     2.95   -3.2744   -1.1023   -0.8322   -0.2470   -0.1025   -0.3127   -0.1509   -0.0228   -0.6328   -2.1720
  2  1.321582522513337E+06    6.999994  3.213548  4.318317  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2972  4.318317  -11.449  1.201483  7.482509  7.0886890E-01  2.7695960E-01  2.8600577E-05  7.6963628E-06  4.7569263E-03  4.0538888E-03  2.9643926E-05  2.8950101E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.623E-05  1.146E-04  9.492E-01  1.057E+00  5.44E+02  0.00E+00  2.12E+02  0.555947  0.006176  0.0000000E+00  4.3236280903E-02       4.326     3.01   -3.2839   -1.1153   -0.8315   -0.2467   -0.1024   -0.3124   -0.1508   -0.0228   -0.6322   -2.1686
  3  2.475953042176367E+06    6.999989  3.218229  4.316865  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2959  4.316865  -11.433  1.193106  7.480641  7.0090100E-01  2.8502070E-01  3.1941032E-05  8.5712052E-06  5.3979221E-03  3.3199225E-03  2.5248738E-05  1.9241573E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.081E-05  1.156E-04  9.531E-01  1.053E+00  5.40E+02  0.00E+00  2.02E+02  0.536312  0.006243  0.0000000E+00  4.3236035401E-02       4.313     3.05   -3.2956   -1.1328   -0.8295   -0.2462   -0.1022   -0.3118   -0.1504   -0.0228   -0.6306   -2.1628
  4  3.604670883624655E+06    6.999985  3.223101  4.315483  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2936  4.315483  -11.415  1.187101  7.479580  6.9274900E-01  2.9324250E-01  3.4717580E-05  9.3108217E-06  5.8771713E-03  2.7710594E-03  2.1562880E-05  1.4796522E-08  1.8768898E-03  1.5180834E-04  0.000E+00  8.806E-05  1.148E-04  9.543E-01  1.051E+00  5.36E+02  0.00E+00  1.99E+02  0.530217  0.006313  0.0000000E+00  4.3235789660E-02       4.302     3.09   -3.3078   -1.1504   -0.8276   -0.2456   -0.1019   -0.3111   -0.1501   -0.0227   -0.6291   -2.1574
  5  4.607690601820753E+06    6.999981  3.227644  4.314240  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2914  4.314240  -11.397  1.182858  7.478974  6.8476040E-01  3.0128570E-01  3.6853317E-05  9.8833192E-06  6.2517964E-03  2.3422801E-03  1.8457930E-05  1.2575130E-08  1.8768898E-03  1.5180834E-04  0.000E+00  8.639E-05  1.138E-04  9.545E-01  1.051E+00  5.33E+02  0.00E+00  1.97E+02  0.528904  0.006380  0.0000000E+00  4.3235562514E-02       4.292     3.13   -3.3191   -1.1665   -0.8259   -0.2451   -0.1017   -0.3105   -0.1498   -0.0227   -0.6278   -2.1526
  6  5.623536659124220E+06    6.999977  3.232224  4.313181  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707454E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2886  4.313181  -11.379  1.179401  7.478726  6.7681530E-01  3.0927310E-01  3.8509435E-05  1.0327915E-05  6.5425835E-03  2.0095819E-03  1.5918437E-05  1.0821334E-08  1.8768898E-03  1.5180834E-04  0.000E+00  8.510E-05  1.126E-04  9.545E-01  1.051E+00  5.31E+02  0.00E+00  1.96E+02  0.528968  0.006447  0.0000000E+00  4.3235321907E-02       4.283     3.16   -3.3306   -1.1821   -0.8244   -0.2447   -0.1015   -0.3100   -0.1495   -0.0227   -0.6267   -2.1484
  7  6.616295306034401E+06    6.999973  3.237135  4.312268  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707590E-05  6.5875808E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2868  4.312268  -11.360  1.176969  7.478705  6.6879100E-01  3.1733220E-01  3.9936155E-05  1.0709917E-05  6.7815654E-03  1.7361169E-03  1.3757852E-05  9.3484006E-09  1.8768898E-03  1.5180834E-04  0.000E+00  8.401E-05  1.117E-04  9.543E-01  1.051E+00  5.28E+02  0.00E+00  1.96E+02  0.529938  0.006521  0.0000000E+00  4.3235074790E-02       4.275     3.19   -3.3428   -1.1981   -0.8231   -0.2444   -0.1013   -0.3096   -0.1493   -0.0226   -0.6257   -2.1447
  8  7.655228773731133E+06    6.999968  3.242188  4.311463  7.2000000E-01  2.6595590E-01  2.2831501E-03  2.7709079E-05  6.5875905E-04  5.7184751E-03  2.2656028E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2842  4.311463  -11.340  1.174757  7.478902  6.6083640E-01  3.2531370E-01  4.1018437E-05  1.1001127E-05  6.9655134E-03  1.5257048E-03  1.2037958E-05  8.2069961E-09  1.8768898E-03  1.5180834E-04  0.000E+00  8.299E-05  1.107E-04  9.541E-01  1.051E+00  5.26E+02  0.00E+00  1.95E+02  0.530888  0.006597  0.0000000E+00  4.3234802590E-02       4.267     3.22   -3.3555   -1.2140   -0.8220   -0.2441   -0.1012   -0.3092   -0.1490   -0.0226   -0.6248   -2.1415
  9  8.624900010248069E+06    6.999964  3.247179  4.310690  7.2000000E-01  2.6595590E-01  2.2831431E-03  2.7713368E-05  6.5876294E-04  5.7184750E-03  2.2656099E-06  1.2899725E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2824  4.310690  -11.321  1.173186  7.479171  6.5277200E-01  3.3340210E-01  4.2046935E-05  1.1276154E-05  7.1300073E-03  1.3374516E-03  1.0494953E-05  7.1640906E-09  1.8768898E-03  1.5180834E-04  0.000E+00  8.204E-05  1.099E-04  9.539E-01  1.052E+00  5.23E+02  0.00E+00  1.95E+02  0.532097  0.006673  0.0000000E+00  4.3234534704E-02       4.259     3.25   -3.3679   -1.2297   -0.8210   -0.2437   -0.1010   -0.3088   -0.1488   -0.0226   -0.6240   -2.1383
