line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.200000  2.419274  4.163922  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2466  4.163922    0.000  1.494392  7.435264  7.1698771E-01  2.6867130E-01  1.8851913E-05  5.0630741E-06  3.6304015E-03  5.2921841E-03  9.9132708E-05  5.2562631E-08  1.8768898E-03  1.5180834E-04  0.000E+00  2.025E-04  1.911E-04  7.878E-01  1.484E+00  4.94E+02  0.00E+00  3.95E+02  0.942878  0.001704  0.0000000E+00  2.3152266342E-02       4.381     2.19   -1.2982    0.0211   -0.5239   -0.1613   -0.0597   -0.1962   -0.0876   -0.0142   -0.3640   -1.3193
  2  4.346707643864816E+06    4.200000  2.420186  4.171358  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2536  4.171358    0.000  1.480306  7.431808  7.0892464E-01  2.7685435E-01  2.2628911E-05  6.0694658E-06  4.4564255E-03  4.3518295E-03  8.8546565E-05  4.9137042E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.707E-04  2.113E-04  8.681E-01  1.321E+00  4.87E+02  0.00E+00  3.07E+02  0.819014  0.001709  0.0000000E+00  2.3152266342E-02       4.359     2.24   -1.3005    0.0852   -0.5422   -0.1665   -0.0623   -0.2046   -0.0916   -0.0146   -0.3811   -1.3856
  3  8.251774234399020E+06    4.200000  2.424242  4.170936  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2522  4.170936    0.000  1.472631  7.430196  7.0078712E-01  2.8507761E-01  2.5317505E-05  6.7705889E-06  5.0444486E-03  3.6851948E-03  7.8091462E-05  3.4764051E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.627E-04  2.121E-04  8.779E-01  1.291E+00  4.84E+02  0.00E+00  2.93E+02  0.796866  0.001725  0.0000000E+00  2.3152266342E-02       4.347     2.27   -1.3106    0.0703   -0.5413   -0.1662   -0.0621   -0.2041   -0.0913   -0.0146   -0.3800   -1.3809
  4  1.158476972237142E+07    4.200000  2.428034  4.169306  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2501  4.169306    0.000  1.467148  7.429151  6.9275312E-01  2.9317861E-01  2.7567514E-05  7.3704495E-06  5.5025805E-03  3.1664792E-03  6.8945119E-05  2.9918668E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.589E-04  2.102E-04  8.794E-01  1.286E+00  4.81E+02  0.00E+00  2.90E+02  0.793393  0.001741  0.0000000E+00  2.3152266342E-02       4.336     2.30   -1.3201    0.0450   -0.5375   -0.1651   -0.0615   -0.2021   -0.0904   -0.0145   -0.3761   -1.3651
  5  1.482947426129017E+07    4.200000  2.432090  4.167844  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707467E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2484  4.167844    0.000  1.463173  7.428535  6.8469496E-01  3.0129028E-01  2.9340312E-05  7.8438928E-06  5.8689326E-03  2.7525033E-03  6.0802284E-05  2.6247953E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.562E-04  2.079E-04  8.794E-01  1.286E+00  4.78E+02  0.00E+00  2.88E+02  0.793252  0.001758  0.0000000E+00  2.3152266342E-02       4.326     2.33   -1.3302    0.0208   -0.5341   -0.1640   -0.0610   -0.2004   -0.0896   -0.0144   -0.3727   -1.3510
  6  1.809598409191997E+07    4.200000  2.436306  4.166486  7.2000000E-01  2.6595590E-01  2.2831517E-03  2.7707937E-05  6.5875845E-04  5.7184752E-03  2.2656028E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2464  4.166486    0.000  1.460039  7.428306  6.7667355E-01  3.0935453E-01  3.0764285E-05  8.2253289E-06  6.1617734E-03  2.4220465E-03  5.3799920E-05  2.3183556E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.540E-04  2.057E-04  8.788E-01  1.288E+00  4.76E+02  0.00E+00  2.87E+02  0.794847  0.001775  0.0000000E+00  2.3152266342E-02       4.317     2.36   -1.3408   -0.0027   -0.5308   -0.1630   -0.0605   -0.1989   -0.0889   -0.0143   -0.3695   -1.3381
  7  2.134047435213921E+07    4.200000  2.440635  4.165265  7.1999998E-01  2.6595590E-01  2.2831453E-03  2.7711315E-05  6.5876245E-04  5.7184750E-03  2.2656212E-06  1.2899728E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2443  4.165265    0.000  1.457496  7.428266  6.6860284E-01  3.1746086E-01  3.1953128E-05  8.5431402E-06  6.4057073E-03  2.1469948E-03  4.7733640E-05  2.0564413E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.519E-04  2.036E-04  8.782E-01  1.289E+00  4.74E+02  0.00E+00  2.86E+02  0.796385  0.001793  0.0000000E+00  2.3152266342E-02       4.308     2.38   -1.3516   -0.0251   -0.5279   -0.1622   -0.0601   -0.1975   -0.0882   -0.0142   -0.3666   -1.3265
  8  2.464819474302544E+07    4.200000  2.445194  4.164134  7.1999988E-01  2.6595590E-01  2.2831169E-03  2.7724100E-05  6.5878290E-04  5.7184740E-03  2.2657341E-06  1.2899670E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2426  4.164134    0.000  1.455488  7.428426  6.6060554E-01  3.2548713E-01  3.2975884E-05  8.8171147E-06  6.6025340E-03  1.9251002E-03  4.2682888E-05  1.8404110E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.501E-04  2.017E-04  8.773E-01  1.292E+00  4.71E+02  0.00E+00  2.86E+02  0.798458  0.001812  0.0000000E+00  2.3152266342E-02       4.299     2.40   -1.3630   -0.0471   -0.5251   -0.1613   -0.0596   -0.1962   -0.0876   -0.0142   -0.3640   -1.3158
  9  2.785258784596848E+07    4.200000  2.449908  4.163097  7.1999976E-01  2.6595592E-01  2.2830138E-03  2.7764599E-05  6.5886425E-04  5.7184695E-03  2.2662547E-06  1.2899443E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2410  4.163097    0.000  1.454019  7.428707  6.5266060E-01  3.3345661E-01  3.3816011E-05  9.0418354E-06  6.7705281E-03  1.7358400E-03  3.8292616E-05  1.6542468E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.484E-04  1.999E-04  8.763E-01  1.294E+00  4.69E+02  0.00E+00  2.86E+02  0.800653  0.001833  0.0000000E+00  2.3152266342E-02       4.291     2.43   -1.3748   -0.0687   -0.5225   -0.1606   -0.0593   -0.1950   -0.0871   -0.0141   -0.3615   -1.3061
