line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   12.499746  4.011353  4.454576  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3709  4.454576   -8.859  1.049739  7.565304  7.3955873E-01  2.5639529E-01  9.6529403E-06  2.6381343E-06  1.3886488E-03  1.1262444E-03  4.0799518E-06  6.0106285E-09  5.3567643E-04  1.9438914E-06  2.136E-06  1.797E-04  1.710E-04  7.503E-01  1.306E+00  6.75E+02  0.00E+00  5.84E+02  0.973734  0.022315  0.0000000E+00  2.3125037767E-01       4.448     3.49   -5.2784   -2.4737   -1.0293   -0.2918   -0.1255   -0.3672   -0.1872   -0.0298   -0.7925   -2.8047
  2  4.087121891005406E+05   12.498943  4.015985  4.467633  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  1.472E-19  0.3700  4.467633   -8.864  1.030846  7.560264  7.3140567E-01  2.6461182E-01  1.1717783E-05  3.1752103E-06  1.8297546E-03  6.1975086E-04  2.9551072E-06  2.4922543E-09  5.3459045E-04  2.9328551E-07  4.158E-06  1.456E-04  1.837E-04  8.673E-01  1.167E+00  6.65E+02  0.00E+00  4.20E+02  0.820714  0.022556  0.0000000E+00  2.3105527039E-01       4.422     3.60   -5.2900   -2.4226   -1.0481   -0.2947   -0.1269   -0.3714   -0.1908   -0.0303   -0.8077   -2.8673
  3  7.592090124089790E+05   12.498411  4.021044  4.466315  7.4257140E-01  2.5338650E-01  6.5232809E-04  7.9171591E-06  1.8821722E-04  1.6338500E-03  6.4731517E-07  3.6856376E-06  5.3625424E-04  4.3373809E-05  1.269E-13  0.3675  4.466315   -8.856  1.023828  7.558851  7.2328578E-01  2.7276103E-01  1.2942579E-05  3.5063963E-06  2.0321202E-03  3.8745360E-04  1.8701879E-06  1.3941855E-09  5.3365459E-04  5.0172633E-08  4.724E-06  1.426E-04  1.812E-04  8.683E-01  1.166E+00  6.61E+02  0.00E+00  4.16E+02  0.818752  0.022821  0.0000000E+00  2.3096066559E-01       4.411     3.64   -5.3026   -2.4416   -1.0464   -0.2944   -0.1268   -0.3709   -0.1905   -0.0302   -0.8062   -2.8611
  4  1.105662623703420E+06   12.497872  4.026218  4.465438  7.4257135E-01  2.5338660E-01  6.5227325E-04  7.9418241E-06  1.8826103E-04  1.6338436E-03  6.4735842E-07  3.6854842E-06  5.3625422E-04  4.3373428E-05  1.194E-11  0.3653  4.465438   -8.845  1.020656  7.558669  7.1527476E-01  2.8078730E-01  1.3611381E-05  3.6874710E-06  2.1374233E-03  2.6653948E-04  1.2872898E-06  9.5468144E-10  5.3278847E-04  6.0684519E-08  4.650E-06  1.407E-04  1.796E-04  8.679E-01  1.166E+00  6.58E+02  0.00E+00  4.14E+02  0.819580  0.023095  0.0000000E+00  2.3086469808E-01       4.403     3.68   -5.3155   -2.4586   -1.0452   -0.2942   -0.1267   -0.3706   -0.1902   -0.0302   -0.8052   -2.8569
  5  1.452668646400238E+06   12.497316  4.031470  4.464759  7.4257065E-01  2.5338730E-01  6.5181870E-04  8.0984064E-06  1.8870323E-04  1.6337568E-03  6.4788872E-07  3.6840319E-06  5.3625411E-04  4.3368180E-05  1.256E-10  0.3631  4.464759   -8.834  1.018878  7.558960  7.0726372E-01  2.8880707E-01  1.4000673E-05  3.7930713E-06  2.1981349E-03  1.9682477E-04  9.4750104E-07  7.0768473E-10  5.3194732E-04  5.7283192E-08  4.318E-06  1.392E-04  1.781E-04  8.669E-01  1.168E+00  6.55E+02  0.00E+00  4.14E+02  0.821674  0.023376  0.0000000E+00  2.3076437742E-01       4.396     3.71   -5.3287   -2.4750   -1.0443   -0.2940   -0.1266   -0.3704   -0.1900   -0.0302   -0.8045   -2.8537
  6  1.803222589446313E+06   12.496742  4.036792  4.464287  7.4256743E-01  2.5339059E-01  6.5023464E-04  8.5357387E-06  1.9044100E-04  1.6333581E-03  6.5025577E-07  3.6785326E-06  5.3625356E-04  4.3343928E-05  4.753E-10  0.3607  4.464287   -8.823  1.017736  7.559489  6.9922375E-01  2.9685238E-01  1.4264934E-05  3.8655607E-06  2.2349989E-03  1.5445146E-04  7.3609619E-07  5.6121996E-10  5.3111479E-04  7.9926376E-08  3.890E-06  1.379E-04  1.770E-04  8.662E-01  1.169E+00  6.52E+02  0.00E+00  4.13E+02  0.823155  0.023666  0.0000000E+00  2.3065974361E-01       4.389     3.74   -5.3420   -2.4904   -1.0437   -0.2939   -0.1265   -0.3702   -0.1899   -0.0302   -0.8039   -2.8516
  7  2.143314956162370E+06   12.496170  4.042146  4.463843  7.4255877E-01  2.5339935E-01  6.4658814E-04  9.3738359E-06  1.9474734E-04  1.6322921E-03  6.5673439E-07  3.6651885E-06  5.3625211E-04  4.3278224E-05  1.080E-09  0.3587  4.463843   -8.810  1.016992  7.560106  6.9117202E-01  3.0490782E-01  1.4460366E-05  3.9178607E-06  2.2608251E-03  1.2474851E-04  5.8959253E-07  4.5591451E-10  5.3028603E-04  7.8872803E-08  3.479E-06  1.366E-04  1.759E-04  8.655E-01  1.170E+00  6.50E+02  0.00E+00  4.13E+02  0.824732  0.023958  0.0000000E+00  2.3055493631E-01       4.382     3.77   -5.3554   -2.5058   -1.0431   -0.2938   -0.1265   -0.3701   -0.1898   -0.0301   -0.8034   -2.8495
  8  2.483165874520123E+06   12.495585  4.047468  4.463392  7.4254214E-01  2.5341591E-01  6.4046579E-04  1.0569541E-05  2.0237425E-04  1.6303030E-03  6.6880927E-07  3.6418861E-06  5.3624938E-04  4.3156721E-05  1.799E-09  0.3565  4.463392   -8.799  1.016421  7.560810  6.8312620E-01  3.1295593E-01  1.4581193E-05  3.9510048E-06  2.2769127E-03  1.0624728E-04  4.9749261E-07  3.9676398E-10  5.2946080E-04  8.4717906E-08  3.084E-06  1.354E-04  1.747E-04  8.645E-01  1.172E+00  6.47E+02  0.00E+00  4.12E+02  0.826777  0.024254  0.0000000E+00  2.3044688634E-01       4.376     3.80   -5.3687   -2.5212   -1.0425   -0.2936   -0.1264   -0.3699   -0.1897   -0.0301   -0.8029   -2.8475
  9  2.816002368528618E+06   12.494998  4.052818  4.462956  7.4251679E-01  2.5344117E-01  6.3195840E-04  1.2008657E-05  2.1336716E-04  1.6273555E-03  6.8708250E-07  3.6085390E-06  5.3624526E-04  4.2977282E-05  2.428E-09  0.3545  4.462956   -8.786  1.016017  7.561555  6.7508342E-01  3.2100040E-01  1.4735685E-05  3.9928845E-06  2.2885962E-03  9.2703803E-05  4.2675675E-07  3.2879724E-10  5.2863638E-04  6.7795587E-08  2.740E-06  1.341E-04  1.738E-04  8.637E-01  1.173E+00  6.45E+02  0.00E+00  4.12E+02  0.828500  0.024554  0.0000000E+00  2.3033805836E-01       4.369     3.83   -5.3820   -2.5366   -1.0419   -0.2935   -0.1264   -0.3698   -0.1896   -0.0301   -0.8024   -2.8455
