line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    8.999976  3.570765  4.375044  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3227  4.375044  -10.082  1.145092  7.521536  7.3053482E-01  2.6131928E-01  1.6460985E-05  4.4557258E-06  2.3807017E-03  2.7064110E-03  1.2303304E-05  1.9368917E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.706E-04  1.660E-04  8.014E-01  1.337E+00  6.03E+02  0.00E+00  4.65E+02  0.927490  0.011024  0.0000000E+00  1.1102976042E-01       4.396     3.15   -4.1769   -1.7392   -0.9134   -0.2701   -0.1150   -0.3391   -0.1661   -0.0260   -0.7003   -2.4377
  2  7.860925270770662E+05    8.999916  3.575785  4.384528  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3235  4.384528  -10.114  1.124516  7.515998  7.2236085E-01  2.6960245E-01  2.0871233E-05  5.6209993E-06  3.1313691E-03  1.8442450E-03  9.0484681E-06  1.1527451E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.406E-04  1.791E-04  8.815E-01  1.145E+00  5.97E+02  0.00E+00  3.56E+02  0.788349  0.011152  0.0000000E+00  1.1102267433E-01       4.379     3.21   -4.1895   -1.7138   -0.9266   -0.2733   -0.1167   -0.3429   -0.1685   -0.0265   -0.7110   -2.4756
  3  1.450088592045549E+06    8.999864  3.580653  4.382851  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832831E-05  3.7643317E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3217  4.382851  -10.102  1.115457  7.513917  7.1430453E-01  2.7771967E-01  2.3265131E-05  6.2524010E-06  3.5503360E-03  1.3634560E-03  6.9194778E-06  6.3272078E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.366E-04  1.765E-04  8.837E-01  1.143E+00  5.92E+02  0.00E+00  3.50E+02  0.782928  0.011278  0.0000000E+00  1.1101707131E-01       4.366     3.26   -4.2016   -1.7336   -0.9243   -0.2727   -0.1164   -0.3423   -0.1681   -0.0264   -0.7091   -2.4680
  4  2.097350748373480E+06    8.999812  3.585693  4.381550  7.3354283E-01  2.5841427E-01  1.3046547E-03  1.5834992E-05  3.7643552E-04  3.2677000E-03  1.2946321E-06  7.3712721E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3194  4.381550  -10.088  1.110090  7.513030  7.0615130E-01  2.8591265E-01  2.5039739E-05  6.7263881E-06  3.8228869E-03  1.0504105E-03  5.4372040E-06  4.6825037E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.344E-04  1.743E-04  8.835E-01  1.143E+00  5.89E+02  0.00E+00  3.49E+02  0.783556  0.011410  0.0000000E+00  1.1101142348E-01       4.356     3.30   -4.2142   -1.7521   -0.9225   -0.2723   -0.1162   -0.3418   -0.1677   -0.0263   -0.7077   -2.4621
  5  2.752824751293087E+06    8.999757  3.590873  4.380645  7.3354283E-01  2.5841427E-01  1.3045795E-03  1.5867027E-05  3.7649508E-04  3.2676938E-03  1.2947229E-06  7.3710765E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3169  4.380645  -10.073  1.106712  7.512845  6.9803780E-01  2.9405218E-01  2.6170461E-05  7.0305547E-06  4.0013899E-03  8.4547949E-04  4.4199098E-06  3.8081925E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.326E-04  1.726E-04  8.830E-01  1.143E+00  5.86E+02  0.00E+00  3.48E+02  0.784688  0.011547  0.0000000E+00  1.1100547435E-01       4.347     3.33   -4.2272   -1.7693   -0.9212   -0.2720   -0.1160   -0.3414   -0.1675   -0.0263   -0.7066   -2.4579
  6  3.381299800594370E+06    8.999703  3.595886  4.379817  7.3354235E-01  2.5841465E-01  1.3041254E-03  1.6019272E-05  3.7691511E-04  3.2676366E-03  1.2954791E-06  7.3697353E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3143  4.379817  -10.059  1.104315  7.512960  6.8986793E-01  3.0224167E-01  2.7063709E-05  7.2703571E-06  4.1360847E-03  6.9079345E-04  3.6344044E-06  3.0957232E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.311E-04  1.711E-04  8.824E-01  1.144E+00  5.84E+02  0.00E+00  3.47E+02  0.786183  0.011682  0.0000000E+00  1.1099951156E-01       4.339     3.36   -4.2397   -1.7857   -0.9200   -0.2717   -0.1159   -0.3411   -0.1673   -0.0263   -0.7057   -2.4540
  7  4.035398786827678E+06    8.999645  3.601298  4.379192  7.3354048E-01  2.5841637E-01  1.3025235E-03  1.6460197E-05  3.7855114E-04  3.2673725E-03  1.2987639E-06  7.3645910E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3121  4.379192  -10.041  1.102718  7.513364  6.8172645E-01  3.1039642E-01  2.7670234E-05  7.4335766E-06  4.2263598E-03  5.8712440E-04  3.0886836E-06  2.6338864E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.297E-04  1.698E-04  8.817E-01  1.146E+00  5.81E+02  0.00E+00  3.46E+02  0.787915  0.011828  0.0000000E+00  1.1099300459E-01       4.332     3.39   -4.2532   -1.8022   -0.9192   -0.2715   -0.1158   -0.3408   -0.1671   -0.0262   -0.7050   -2.4511
  8  4.659220977545326E+06    8.999587  3.606625  4.378585  7.3353578E-01  2.5842077E-01  1.2991136E-03  1.7249927E-05  3.8228790E-04  3.2666978E-03  1.3067410E-06  7.3529710E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3098  4.378585  -10.024  1.101566  7.513870  6.7367805E-01  3.1845517E-01  2.8172497E-05  7.5685366E-06  4.2973662E-03  5.0554721E-04  2.6530244E-06  2.2923100E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.284E-04  1.686E-04  8.808E-01  1.147E+00  5.79E+02  0.00E+00  3.46E+02  0.789863  0.011974  0.0000000E+00  1.1098652932E-01       4.324     3.42   -4.2666   -1.8184   -0.9183   -0.2713   -0.1157   -0.3406   -0.1670   -0.0262   -0.7043   -2.4481
  9  5.286845608506295E+06    8.999526  3.611953  4.377983  7.3352645E-01  2.5842965E-01  1.2931397E-03  1.8448143E-05  3.8916143E-04  3.2653644E-03  1.3220140E-06  7.3317466E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3078  4.377983  -10.008  1.100631  7.514492  6.6551475E-01  3.2662653E-01  2.8589206E-05  7.6806310E-06  4.3522658E-03  4.4243148E-04  2.3118758E-06  1.9782902E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.272E-04  1.675E-04  8.800E-01  1.148E+00  5.76E+02  0.00E+00  3.46E+02  0.791979  0.012122  0.0000000E+00  1.1097970119E-01       4.317     3.45   -4.2799   -1.8346   -0.9175   -0.2711   -0.1156   -0.3403   -0.1668   -0.0262   -0.7036   -2.4452
