line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   11.999663  3.942933  4.406641  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3514  4.406641   -8.656  0.971126  7.535237  7.1699760E-01  2.6869550E-01  2.5727551E-05  7.0086498E-06  3.8517210E-03  5.1013273E-03  2.1324787E-05  2.1418037E-08  1.8763807E-03  2.8938894E-05  2.024E-06  1.472E-04  1.408E-04  7.313E-01  1.787E+00  6.20E+02  0.00E+00  5.56E+02  0.984885  0.019321  0.0000000E+00  2.0094036356E-01       4.319     3.97   -5.1073   -2.5593   -0.9579   -0.2803   -0.1203   -0.3514   -0.1742   -0.0276   -0.7362   -2.5480
  2  4.292361067709670E+05   11.998967  3.948246  4.426160  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3491  4.426160   -8.791  0.954214  7.530746  7.0913280E-01  2.7670790E-01  2.9572522E-05  8.0257820E-06  4.8855898E-03  3.9133571E-03  2.1365325E-05  1.7003102E-08  1.8751970E-03  2.7632684E-06  5.308E-06  1.212E-04  1.521E-04  8.649E-01  1.171E+00  6.16E+02  0.00E+00  3.92E+02  0.826018  0.019560  0.0000000E+00  2.0082781426E-01       4.308     4.02   -5.1206   -2.4798   -0.9860   -0.2856   -0.1229   -0.3582   -0.1794   -0.0285   -0.7588   -2.6408
  3  7.829445973390156E+05   11.998392  3.952724  4.424533  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707443E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.260E-16  0.3477  4.424533   -8.785  0.945272  7.528583  7.0150910E-01  2.8442780E-01  3.3312593E-05  9.0295143E-06  5.5484987E-03  3.1534119E-03  1.7229975E-05  1.1726151E-08  1.8742348E-03  4.8458400E-07  6.812E-06  1.179E-04  1.498E-04  8.672E-01  1.167E+00  6.12E+02  0.00E+00  3.86E+02  0.821085  0.019763  0.0000000E+00  2.0074213006E-01       4.296     4.08   -5.1318   -2.4989   -0.9836   -0.2852   -0.1227   -0.3577   -0.1789   -0.0284   -0.7569   -2.6329
  4  1.134541395426059E+06   11.997810  3.957353  4.423044  7.2000000E-01  2.6595590E-01  2.2831505E-03  2.7708537E-05  6.5875926E-04  5.7184751E-03  2.2656070E-06  1.2899735E-05  1.8768898E-03  1.5180833E-04  7.557E-14  0.3454  4.423044   -8.777  0.938871  7.527273  6.9378600E-01  2.9222190E-01  3.6122494E-05  9.7937724E-06  6.0378067E-03  2.5923132E-03  1.4249214E-05  9.8189213E-09  1.8733584E-03  2.6384187E-07  7.437E-06  1.159E-04  1.475E-04  8.666E-01  1.167E+00  6.08E+02  0.00E+00  3.85E+02  0.822423  0.019976  0.0000000E+00  2.0065503672E-01       4.285     4.13   -5.1434   -2.5178   -0.9815   -0.2848   -0.1225   -0.3571   -0.1785   -0.0284   -0.7551   -2.6256
  5  1.495640809677618E+06   11.997198  3.962316  4.421937  7.2000000E-01  2.6595590E-01  2.2831033E-03  2.7728037E-05  6.5879641E-04  5.7184724E-03  2.2657848E-06  1.2899568E-05  1.8768898E-03  1.5180774E-04  2.396E-12  0.3432  4.421937   -8.766  0.934366  7.526597  6.8590210E-01  3.0016010E-01  3.8327089E-05  1.0391695E-05  6.4120900E-03  2.1630776E-03  1.1913650E-05  8.2243723E-09  1.8725299E-03  2.6618024E-07  7.559E-06  1.142E-04  1.458E-04  8.664E-01  1.168E+00  6.05E+02  0.00E+00  3.83E+02  0.822858  0.020207  0.0000000E+00  2.0056285911E-01       4.276     4.17   -5.1558   -2.5356   -0.9798   -0.2846   -0.1224   -0.3568   -0.1782   -0.0283   -0.7539   -2.6202
  6  1.847237607764670E+06   11.996588  3.967277  4.420940  7.1999980E-01  2.6595600E-01  2.2827416E-03  2.7847099E-05  6.5911996E-04  5.7184422E-03  2.2673481E-06  1.2898181E-05  1.8768898E-03  1.5180183E-04  2.045E-11  0.3413  4.420940   -8.755  0.931141  7.526328  6.7815480E-01  3.0794890E-01  4.0052071E-05  1.0857957E-05  6.6981986E-03  1.8349236E-03  1.0101708E-05  6.8459736E-09  1.8717575E-03  2.5961365E-07  7.435E-06  1.126E-04  1.443E-04  8.661E-01  1.169E+00  6.02E+02  0.00E+00  3.81E+02  0.823363  0.020440  0.0000000E+00  2.0047026135E-01       4.267     4.21   -5.1682   -2.5529   -0.9784   -0.2843   -0.1223   -0.3564   -0.1780   -0.0283   -0.7527   -2.6153
  7  2.189331789687198E+06   11.995978  3.972202  4.420066  7.1999890E-01  2.6595670E-01  2.2814242E-03  2.8213404E-05  6.6039386E-04  5.7183022E-03  2.2734678E-06  1.2892914E-05  1.8768897E-03  1.5177629E-04  7.771E-11  0.3392  4.420066   -8.744  0.928720  7.526299  6.7047930E-01  3.1565750E-01  4.1439363E-05  1.1233574E-05  6.9257382E-03  1.5739323E-03  8.6468622E-06  5.8526821E-09  1.8710199E-03  2.0912759E-07  7.211E-06  1.112E-04  1.431E-04  8.655E-01  1.170E+00  5.99E+02  0.00E+00  3.80E+02  0.824685  0.020674  0.0000000E+00  2.0037714799E-01       4.259     4.25   -5.1805   -2.5695   -0.9771   -0.2841   -0.1221   -0.3561   -0.1777   -0.0282   -0.7517   -2.6110
  8  2.550431203938772E+06   11.995317  3.977482  4.419250  7.1999640E-01  2.6595900E-01  2.2778862E-03  2.9073087E-05  6.6400273E-04  5.7178578E-03  2.2905518E-06  1.2878454E-05  1.8768893E-03  1.5169985E-04  1.976E-10  0.3371  4.419250   -8.731  0.926828  7.526500  6.6267710E-01  3.2348520E-01  4.2499544E-05  1.1524226E-05  7.1022047E-03  1.3715635E-03  7.4971128E-06  5.4812592E-09  1.8702967E-03  4.2167051E-07  6.863E-06  1.100E-04  1.418E-04  8.643E-01  1.172E+00  5.96E+02  0.00E+00  3.80E+02  0.827145  0.020928  0.0000000E+00  2.0027544480E-01       4.251     4.29   -5.1937   -2.5867   -0.9759   -0.2838   -0.1220   -0.3558   -0.1775   -0.0282   -0.7507   -2.6070
  9  2.902028002025807E+06   11.994655  3.982681  4.418564  7.1999120E-01  2.6596340E-01  2.2715885E-03  3.0443090E-05  6.7068104E-04  5.7169659E-03  2.3215345E-06  1.2852413E-05  1.8768885E-03  1.5155408E-04  3.475E-10  0.3353  4.418564   -8.719  0.925376  7.526839  6.5499400E-01  3.3118880E-01  4.3405660E-05  1.1769264E-05  7.2434323E-03  1.2095093E-03  6.5830908E-06  4.6874863E-09  1.8695989E-03  3.8245752E-07  6.539E-06  1.089E-04  1.407E-04  8.631E-01  1.172E+00  5.94E+02  0.00E+00  3.81E+02  0.829786  0.021181  0.0000000E+00  2.0017271234E-01       4.244     4.33   -5.2067   -2.6031   -0.9749   -0.2837   -0.1220   -0.3556   -0.1773   -0.0282   -0.7499   -2.6036
