line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    6.999998  3.260010  4.365115  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3151  4.365115  -11.506  1.314016  7.514534  7.3955995E-01  2.5638895E-01  8.7979243E-06  2.3661859E-06  1.3427035E-03  1.1783317E-03  5.9694138E-06  7.1666095E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.413E-04  1.365E-04  9.329E-01  1.078E+00  5.93E+02  0.00E+00  2.66E+02  0.627573  0.006968  0.0000000E+00  4.5627495471E-02       4.476     2.53   -3.4000   -0.9738   -0.8980   -0.2659   -0.1131   -0.3343   -0.1631   -0.0252   -0.6865   -2.4262
  2  1.233494643262538E+06    6.999994  3.265051  4.364028  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3142  4.364028  -11.497  1.293401  7.508943  7.3121280E-01  2.6480035E-01  1.1419457E-05  3.0702102E-06  1.7841964E-03  6.7147820E-04  3.7609919E-06  3.9772722E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.176E-04  1.451E-04  9.521E-01  1.054E+00  5.86E+02  0.00E+00  2.22E+02  0.541233  0.007050  0.0000000E+00  4.5627271931E-02       4.455     2.59   -3.4126   -0.9931   -0.8964   -0.2654   -0.1128   -0.3337   -0.1628   -0.0251   -0.6850   -2.4195
  3  2.347805193179799E+06    6.999991  3.270367  4.362990  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3120  4.362990  -11.478  1.286471  7.507675  7.2302350E-01  2.7301830E-01  1.2620393E-05  3.3894206E-06  1.9808153E-03  4.4588656E-04  2.5789995E-06  2.2403965E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.118E-04  1.455E-04  9.553E-01  1.050E+00  5.82E+02  0.00E+00  2.14E+02  0.524747  0.007137  0.0000000E+00  4.5627077494E-02       4.444     2.63   -3.4259   -1.0121   -0.8949   -0.2650   -0.1126   -0.3332   -0.1625   -0.0250   -0.6837   -2.4138
  4  3.372398713522653E+06    6.999987  3.275427  4.362140  7.4257140E-01  2.5338650E-01  6.5232927E-04  7.9164174E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3094  4.362140  -11.459  1.282787  7.507417  7.1470220E-01  2.8135685E-01  1.3360810E-05  3.5875516E-06  2.0987244E-03  3.1061065E-04  1.8244906E-06  1.4521234E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.094E-04  1.447E-04  9.559E-01  1.050E+00  5.80E+02  0.00E+00  2.11E+02  0.521498  0.007220  0.0000000E+00  4.5626893380E-02       4.435     2.65   -3.4386   -1.0294   -0.8936   -0.2646   -0.1125   -0.3328   -0.1623   -0.0250   -0.6825   -2.4092
  5  4.343975677683820E+06    6.999983  3.280377  4.361498  7.4257140E-01  2.5338650E-01  6.5232883E-04  7.9167088E-06  1.8821679E-04  1.6338501E-03  6.4731479E-07  3.6856395E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3069  4.361498  -11.440  1.280660  7.507651  7.0652680E-01  2.8954275E-01  1.3807388E-05  3.7076326E-06  2.1709822E-03  2.2774127E-04  1.3405116E-06  1.0637834E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.079E-04  1.439E-04  9.560E-01  1.050E+00  5.77E+02  0.00E+00  2.10E+02  0.521120  0.007303  0.0000000E+00  4.5626711347E-02       4.428     2.68   -3.4509   -1.0453   -0.8927   -0.2644   -0.1123   -0.3325   -0.1621   -0.0249   -0.6817   -2.4056
  6  5.303793798402821E+06    6.999980  3.285393  4.360962  7.4257140E-01  2.5338655E-01  6.5232364E-04  7.9195157E-06  1.8822009E-04  1.6338499E-03  6.4731710E-07  3.6856295E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3041  4.360962  -11.421  1.279297  7.508133  6.9830815E-01  2.9776815E-01  1.4110526E-05  3.7891534E-06  2.2175585E-03  1.7430732E-04  1.0203087E-06  8.1195927E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.068E-04  1.429E-04  9.559E-01  1.050E+00  5.74E+02  0.00E+00  2.09E+02  0.521716  0.007388  0.0000000E+00  4.5626521547E-02       4.420     2.70   -3.4635   -1.0609   -0.8919   -0.2641   -0.1122   -0.3323   -0.1619   -0.0249   -0.6810   -2.4026
  7  6.271979388657439E+06    6.999976  3.290575  4.360510  7.4257130E-01  2.5338655E-01  6.5229582E-04  7.9319400E-06  1.8824117E-04  1.6338480E-03  6.4733425E-07  3.6855678E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3018  4.360510  -11.401  1.278409  7.508801  6.9001710E-01  3.0606360E-01  1.4333831E-05  3.8490413E-06  2.2474685E-03  1.3995039E-04  8.1006842E-07  6.4982790E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.057E-04  1.422E-04  9.556E-01  1.050E+00  5.72E+02  0.00E+00  2.08E+02  0.522811  0.007477  0.0000000E+00  4.5626320460E-02       4.414     2.72   -3.4764   -1.0764   -0.8913   -0.2639   -0.1121   -0.3320   -0.1618   -0.0248   -0.6804   -2.4000
  8  7.204666545104007E+06    6.999972  3.295642  4.360115  7.4257115E-01  2.5338665E-01  6.5221208E-04  7.9634739E-06  1.8831325E-04  1.6338395E-03  6.4740055E-07  3.6853610E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2994  4.360115  -11.381  1.277779  7.509558  6.8190485E-01  3.1417865E-01  1.4468273E-05  3.8855006E-06  2.2669072E-03  1.1763891E-04  6.7337471E-07  5.4214343E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.047E-04  1.413E-04  9.555E-01  1.050E+00  5.70E+02  0.00E+00  2.08E+02  0.523724  0.007565  0.0000000E+00  4.5626116059E-02       4.407     2.74   -3.4891   -1.0914   -0.8907   -0.2638   -0.1121   -0.3318   -0.1617   -0.0248   -0.6799   -2.3977
  9  8.137340762964733E+06    6.999969  3.300833  4.359723  7.4257070E-01  2.5338705E-01  6.5199390E-04  8.0341055E-06  1.8851993E-04  1.6338094E-03  6.4761229E-07  3.6847748E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2971  4.359723  -11.361  1.277341  7.510376  6.7359790E-01  3.2248770E-01  1.4608592E-05  3.9231170E-06  2.2807333E-03  1.0169805E-04  5.7351553E-07  4.6695575E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.038E-04  1.406E-04  9.552E-01  1.050E+00  5.68E+02  0.00E+00  2.08E+02  0.524955  0.007655  0.0000000E+00  4.5625900723E-02       4.400     2.76   -3.5021   -1.1067   -0.8901   -0.2636   -0.1120   -0.3317   -0.1616   -0.0248   -0.6794   -2.3954
 10  9.059724623865023E+06    6.999964  3.306018  4.359326  7.4256960E-01  2.5338795E-01  6.5156491E-04  8.1550531E-06  1.8895797E-04  1.6337355E-03  6.4810403E-07  3.6835422E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2946  4.359326  -11.340  1.276991  7.511227  6.6535055E-01  3.3073665E-01  1.4713659E-05  3.9514783E-06  2.2915122E-03  8.9277891E-05  4.9513226E-07  4.0708022E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.028E-04  1.399E-04  9.551E-01  1.050E+00  5.66E+02  0.00E+00  2.08E+02  0.525982  0.007748  0.0000000E+00  4.5625677394E-02       4.394     2.78   -3.5150   -1.1220   -0.8896   -0.2635   -0.1119   -0.3315   -0.1615   -0.0248   -0.6789   -2.3931
 11  9.956611064577922E+06    6.999960  3.311102  4.358954  7.4256765E-01  2.5338980E-01  6.5085063E-04  8.3329506E-06  1.8973122E-04  1.6335905E-03  6.4903585E-07  3.6813781E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2921  4.358954  -11.320  1.276710  7.512175  6.5717450E-01  3.3891380E-01  1.4809733E-05  3.9774403E-06  2.2985661E-03  8.1105247E-05  4.4296620E-07  3.6786822E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.019E-04  1.391E-04  9.548E-01  1.050E+00  5.64E+02  0.00E+00  2.08E+02  0.527158  0.007839  0.0000000E+00  4.5625447920E-02       4.387     2.80   -3.5278   -1.1369   -0.8891   -0.2633   -0.1118   -0.3313   -0.1614   -0.0247   -0.6784   -2.3909
 12  1.084257467228539E+07    6.999956  3.316305  4.358568  7.4256435E-01  2.5339290E-01  6.4975210E-04  8.5804348E-06  1.9097029E-04  1.6333417E-03  6.5064020E-07  3.6779196E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2898  4.358568  -11.301  1.276610  7.513072  6.4897010E-01  3.4711870E-01  1.4865757E-05  3.9928052E-06  2.3023525E-03  7.6710957E-05  4.1460940E-07  3.4597881E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.010E-04  1.384E-04  9.546E-01  1.051E+00  5.62E+02  0.00E+00  2.08E+02  0.528481  0.007933  0.0000000E+00  4.5625208693E-02       4.381     2.83   -3.5408   -1.1521   -0.8885   -0.2631   -0.1118   -0.3311   -0.1613   -0.0247   -0.6779   -2.3886
 13  1.172067609888165E+07    6.999951  3.321445  4.358178  7.4255955E-01  2.5339740E-01  6.4828860E-04  8.8796461E-06  1.9268127E-04  1.6329782E-03  6.5297002E-07  3.6731530E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2875  4.358178  -11.282  1.276472  7.514069  6.4069845E-01  3.5539095E-01  1.4939426E-05  4.0127972E-06  2.3061580E-03  7.2267206E-05  3.8463195E-07  3.2417416E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.001E-04  1.377E-04  9.544E-01  1.051E+00  5.60E+02  0.00E+00  2.07E+02  0.529793  0.008028  0.0000000E+00  4.5624959149E-02       4.374     2.85   -3.5536   -1.1673   -0.8880   -0.2630   -0.1117   -0.3309   -0.1611   -0.0247   -0.6774   -2.3864
 14  1.257101928468127E+07    6.999947  3.326632  4.357805  7.4255255E-01  2.5340415E-01  6.4626451E-04  9.2609347E-06  1.9511158E-04  1.6324415E-03  6.5646809E-07  3.6663841E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2853  4.357805  -11.261  1.276531  7.515047  6.3251770E-01  3.6357215E-01  1.4995882E-05  4.0282648E-06  2.3087121E-03  6.9273386E-05  3.6392242E-07  3.0888568E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.926E-05  1.369E-04  9.541E-01  1.051E+00  5.58E+02  0.00E+00  2.06E+02  0.531148  0.008124  0.0000000E+00  4.5624704738E-02       4.368     2.87   -3.5666   -1.1824   -0.8874   -0.2628   -0.1116   -0.3307   -0.1610   -0.0246   -0.6769   -2.3842
