line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.400000  2.188956  4.180939  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2487  4.180939    0.000  1.699273  7.440041  7.3956432E-01  2.5636213E-01  6.2098073E-06  1.6612136E-06  1.2072924E-03  1.3172215E-03  2.7411412E-05  1.2919122E-08  5.3625424E-04  4.3373812E-05  0.000E+00  2.469E-04  2.418E-04  8.667E-01  1.305E+00  5.14E+02  0.00E+00  3.25E+02  0.821428  0.001303  0.0000000E+00  1.4689163935E-02       4.537     1.64   -0.7224    0.8660   -0.5661   -0.1742   -0.0666   -0.2157   -0.0968   -0.0151   -0.4037   -1.5884
  2  6.153738120714975E+06    3.400000  2.192597  4.183283  7.4257145E-01  2.5338650E-01  6.5232928E-04  7.9164106E-06  1.8821658E-04  1.6338501E-03  6.4731467E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2497  4.183283    0.000  1.680717  7.434934  7.3129930E-01  2.6468251E-01  7.9956855E-06  2.1389784E-06  1.5865075E-03  8.8699423E-04  2.0891167E-05  9.8817685E-09  5.3625424E-04  4.3373812E-05  0.000E+00  2.098E-04  2.652E-04  9.062E-01  1.212E+00  5.08E+02  0.00E+00  2.69E+02  0.721019  0.001315  0.0000000E+00  1.4689163935E-02       4.519     1.68   -0.7315    0.8761   -0.5720   -0.1758   -0.0674   -0.2182   -0.0981   -0.0153   -0.4092   -1.6076
  3  1.151590813924683E+07    3.400000  2.196937  4.182744  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164107E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2501  4.182744    0.000  1.674471  7.433914  7.2317779E-01  2.7283436E-01  9.0036337E-06  2.4073518E-06  1.7924369E-03  6.5431814E-04  1.6271378E-05  6.9050294E-09  5.3625424E-04  4.3373812E-05  0.000E+00  2.001E-04  2.672E-04  9.129E-01  1.196E+00  5.05E+02  0.00E+00  2.58E+02  0.699999  0.001330  0.0000000E+00  1.4689163935E-02       4.508     1.70   -0.7423    0.8599   -0.5706   -0.1754   -0.0672   -0.2176   -0.0978   -0.0152   -0.4079   -1.6023
  4  1.626195843823601E+07    3.400000  2.201171  4.181711  7.4257140E-01  2.5338650E-01  6.5232917E-04  7.9164800E-06  1.8821663E-04  1.6338501E-03  6.4731470E-07  3.6856401E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2484  4.181711    0.000  1.670643  7.433557  7.1506409E-01  2.8096835E-01  9.6832520E-06  2.5886805E-06  1.9310151E-03  4.9806472E-04  1.2815238E-05  5.2829632E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.960E-04  2.657E-04  9.140E-01  1.192E+00  5.02E+02  0.00E+00  2.55E+02  0.696420  0.001343  0.0000000E+00  1.4689163935E-02       4.499     1.72   -0.7529    0.8398   -0.5681   -0.1747   -0.0668   -0.2165   -0.0973   -0.0152   -0.4055   -1.5927
  5  2.075323036955911E+07    3.400000  2.205622  4.180802  7.4257135E-01  2.5338652E-01  6.5232700E-04  7.9175754E-06  1.8821806E-04  1.6338500E-03  6.4731623E-07  3.6856364E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2468  4.180802    0.000  1.668396  7.433614  7.0699616E-01  2.8905025E-01  1.0157756E-05  2.7155411E-06  2.0257687E-03  3.9142188E-04  1.0225942E-05  4.1959869E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.933E-04  2.637E-04  9.140E-01  1.192E+00  5.00E+02  0.00E+00  2.54E+02  0.696362  0.001357  0.0000000E+00  1.4689163935E-02       4.491     1.73   -0.7641    0.8201   -0.5659   -0.1741   -0.0665   -0.2155   -0.0968   -0.0151   -0.4033   -1.5841
  6  2.525123873864046E+07    3.400000  2.210050  4.180013  7.4257118E-01  2.5338655E-01  6.5231036E-04  7.9242632E-06  1.8823122E-04  1.6338491E-03  6.4733556E-07  3.6856025E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2448  4.180013    0.000  1.666795  7.433982  6.9886960E-01  2.9718646E-01  1.0484520E-05  2.8028795E-06  2.0916693E-03  3.1736669E-04  8.3094046E-06  3.4040810E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.911E-04  2.620E-04  9.137E-01  1.193E+00  4.98E+02  0.00E+00  2.53E+02  0.697303  0.001371  0.0000000E+00  1.4689163935E-02       4.484     1.75   -0.7751    0.8015   -0.5639   -0.1735   -0.0662   -0.2147   -0.0963   -0.0150   -0.4014   -1.5766
  7  2.980273512554894E+07    3.400000  2.214831  4.179353  7.4257068E-01  2.5338669E-01  6.5224031E-04  7.9475240E-06  1.8829346E-04  1.6338434E-03  6.4745257E-07  3.6854413E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2428  4.179353    0.000  1.665930  7.434560  6.9065926E-01  3.0540390E-01  1.0734211E-05  2.8697099E-06  2.1394467E-03  2.6371392E-04  6.8583362E-06  2.8151880E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.892E-04  2.602E-04  9.132E-01  1.194E+00  4.96E+02  0.00E+00  2.53E+02  0.698807  0.001386  0.0000000E+00  1.4689163935E-02       4.477     1.76   -0.7871    0.7831   -0.5624   -0.1730   -0.0660   -0.2139   -0.0960   -0.0150   -0.3999   -1.5702
  8  3.429276578824546E+07    3.400000  2.219617  4.178742  7.4256968E-01  2.5338713E-01  6.5205711E-04  7.9994654E-06  1.8847019E-04  1.6338230E-03  6.4785724E-07  3.6849803E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2412  4.178742    0.000  1.665432  7.435271  6.8260836E-01  3.1345978E-01  1.0930433E-05  2.9223193E-06  2.1730388E-03  2.2598873E-04  5.8037881E-06  2.3918406E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.876E-04  2.586E-04  9.126E-01  1.196E+00  4.94E+02  0.00E+00  2.53E+02  0.700750  0.001401  0.0000000E+00  1.4689163935E-02       4.470     1.78   -0.7990    0.7646   -0.5611   -0.1726   -0.0658   -0.2131   -0.0956   -0.0150   -0.3983   -1.5637
  9  3.866058927397420E+07    3.400000  2.224290  4.178114  7.4256781E-01  2.5338822E-01  6.5168994E-04  8.0905381E-06  1.8884649E-04  1.6337724E-03  6.4886904E-07  3.6839918E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2393  4.178114    0.000  1.664983  7.436006  6.7447418E-01  3.2159790E-01  1.1073185E-05  2.9607055E-06  2.1999778E-03  1.9576913E-04  4.9476829E-06  2.0446118E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.858E-04  2.570E-04  9.121E-01  1.197E+00  4.92E+02  0.00E+00  2.52E+02  0.702447  0.001417  0.0000000E+00  1.4689163935E-02       4.463     1.79   -0.8107    0.7463   -0.5598   -0.1722   -0.0655   -0.2123   -0.0952   -0.0149   -0.3967   -1.5570
