line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    8.599984  3.523579  4.386480  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3280  4.386480  -10.425  1.217997  7.532172  7.3955992E-01  2.5639204E-01  9.7720627E-06  2.6500961E-06  1.3606556E-03  1.1571931E-03  4.8755374E-06  1.0598516E-08  5.3625424E-04  4.3373812E-05  0.000E+00  1.957E-04  1.892E-04  8.013E-01  1.274E+00  6.22E+02  0.00E+00  4.81E+02  0.927804  0.010607  0.0000000E+00  1.0566804246E-01       4.469     2.83   -4.0589   -1.5400   -0.9294   -0.2739   -0.1169   -0.3437   -0.1690   -0.0266   -0.7132   -2.5190
  2  8.435267573470140E+05    8.599943  3.528935  4.395309  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3270  4.395309  -10.431  1.197890  7.526787  7.3138808E-01  2.6462821E-01  1.2283640E-05  3.3051387E-06  1.8029623E-03  6.4931306E-04  2.9930473E-06  3.6515086E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.596E-04  2.048E-04  8.835E-01  1.143E+00  6.14E+02  0.00E+00  3.63E+02  0.783455  0.010738  0.0000000E+00  1.0566335508E-01       4.448     2.90   -4.0723   -1.5195   -0.9418   -0.2767   -0.1182   -0.3471   -0.1713   -0.0270   -0.7233   -2.5528
  3  1.560195040546635E+06    8.599908  3.533976  4.394044  7.4257140E-01  2.5338650E-01  6.5232910E-04  7.9165244E-06  1.8821667E-04  1.6338501E-03  6.4731472E-07  3.6856399E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3247  4.394044  -10.417  1.190777  7.525394  7.2330338E-01  2.7274218E-01  1.3521915E-05  3.6358961E-06  2.0041931E-03  4.1821741E-04  1.9906717E-06  1.9706054E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.557E-04  2.023E-04  8.852E-01  1.140E+00  6.10E+02  0.00E+00  3.58E+02  0.779218  0.010864  0.0000000E+00  1.0565955818E-01       4.437     2.94   -4.0849   -1.5377   -0.9400   -0.2763   -0.1181   -0.3467   -0.1709   -0.0270   -0.7218   -2.5472
  4  2.274075948062082E+06    8.599871  3.539271  4.393188  7.4257136E-01  2.5338655E-01  6.5230912E-04  7.9253210E-06  1.8823228E-04  1.6338484E-03  6.4732789E-07  3.6855897E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3224  4.393188  -10.401  1.187428  7.525231  7.1512528E-01  2.8093637E-01  1.4271135E-05  3.8358765E-06  2.1142464E-03  2.9174882E-04  1.4027090E-06  1.2686672E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.537E-04  2.004E-04  8.848E-01  1.141E+00  6.08E+02  0.00E+00  3.57E+02  0.780113  0.010998  0.0000000E+00  1.0565563430E-01       4.428     2.97   -4.0982   -1.5548   -0.9388   -0.2760   -0.1179   -0.3463   -0.1707   -0.0269   -0.7209   -2.5433
  5  2.984275553523637E+06    8.599834  3.544605  4.392579  7.4257104E-01  2.5338685E-01  6.5209630E-04  7.9961800E-06  1.8843514E-04  1.6338154E-03  6.4753455E-07  3.6849674E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3200  4.392579  -10.384  1.185489  7.525550  7.0700816E-01  2.8906277E-01  1.4703748E-05  3.9522454E-06  2.1777578E-03  2.1877515E-04  1.0500516E-06  9.5908316E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.521E-04  1.990E-04  8.842E-01  1.141E+00  6.05E+02  0.00E+00  3.57E+02  0.781641  0.011134  0.0000000E+00  1.0565155901E-01       4.421     2.99   -4.1115   -1.5710   -0.9380   -0.2758   -0.1178   -0.3461   -0.1705   -0.0269   -0.7202   -2.5405
  6  3.679879826865754E+06    8.599796  3.549823  4.392019  7.4256913E-01  2.5338876E-01  6.5120508E-04  8.2308061E-06  1.8939957E-04  1.6336201E-03  6.4867317E-07  3.6820820E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3174  4.392019  -10.367  1.184137  7.526072  6.9884831E-01  2.9722897E-01  1.5011682E-05  4.0351382E-06  2.2213266E-03  1.6869932E-04  8.0529837E-07  7.2943685E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.505E-04  1.977E-04  8.836E-01  1.143E+00  6.03E+02  0.00E+00  3.56E+02  0.783211  0.011269  0.0000000E+00  1.0564739891E-01       4.414     3.02   -4.1246   -1.5867   -0.9372   -0.2757   -0.1177   -0.3459   -0.1704   -0.0269   -0.7195   -2.5379
  7  4.376706375905240E+06    8.599756  3.555257  4.391566  7.4256336E-01  2.5339441E-01  6.4893824E-04  8.7261896E-06  1.9204925E-04  1.6330200E-03  6.5223234E-07  3.6742503E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3154  4.391566  -10.349  1.183296  7.526740  6.9072062E-01  3.0536044E-01  1.5204116E-05  4.0870976E-06  2.2469846E-03  1.3919374E-04  6.5775217E-07  6.0127479E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.491E-04  1.965E-04  8.828E-01  1.144E+00  6.00E+02  0.00E+00  3.56E+02  0.785129  0.011411  0.0000000E+00  1.0564300635E-01       4.407     3.04   -4.1381   -1.6024   -0.9365   -0.2755   -0.1177   -0.3457   -0.1703   -0.0268   -0.7190   -2.5357
  8  5.060488624718140E+06    8.599716  3.560644  4.391124  7.4255135E-01  2.5340625E-01  6.4481961E-04  9.4877688E-06  1.9713897E-04  1.6317809E-03  6.5971810E-07  3.6593127E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3129  4.391124  -10.331  1.182610  7.527474  6.8263886E-01  3.1344480E-01  1.5369501E-05  4.1314553E-06  2.2647310E-03  1.1873331E-04  5.5516772E-07  5.0979534E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.478E-04  1.953E-04  8.820E-01  1.145E+00  5.98E+02  0.00E+00  3.56E+02  0.787155  0.011554  0.0000000E+00  1.0563850919E-01       4.400     3.06   -4.1516   -1.6180   -0.9359   -0.2754   -0.1176   -0.3455   -0.1702   -0.0268   -0.7185   -2.5336
  9  5.751649297075587E+06    8.599673  3.566174  4.390698  7.4253032E-01  2.5342709E-01  6.3841334E-04  1.0507178E-05  2.0539170E-04  1.6296685E-03  6.7267414E-07  3.6351867E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3110  4.390698  -10.313  1.182114  7.528281  6.7450197E-01  3.2158343E-01  1.5469651E-05  4.1589149E-06  2.2765115E-03  1.0516770E-04  4.8574994E-07  4.4889632E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.465E-04  1.942E-04  8.812E-01  1.146E+00  5.96E+02  0.00E+00  3.55E+02  0.789188  0.011703  0.0000000E+00  1.0563375037E-01       4.393     3.09   -4.1654   -1.6339   -0.9353   -0.2752   -0.1175   -0.3454   -0.1701   -0.0268   -0.7180   -2.5315
