line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.000000  2.344344  4.151562  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2413  4.151562    0.000  1.521065  7.430519  7.1698500E-01  2.6867080E-01  1.8183077E-05  4.8611444E-06  3.6141444E-03  5.3031787E-03  1.0840743E-04  4.8291591E-08  1.8768898E-03  1.5180834E-04  0.000E+00  2.064E-04  1.939E-04  7.867E-01  1.461E+00  4.89E+02  0.00E+00  3.92E+02  0.944011  0.001461  0.0000000E+00  2.0505489156E-02       4.386     2.12   -1.1109    0.1006   -0.4916   -0.1525   -0.0553   -0.1831   -0.0813   -0.0133   -0.3365   -1.2114
  2  4.848796907439460E+06    4.000000  2.344141  4.157986  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2498  4.157986    0.000  1.506716  7.426938  7.0895470E-01  2.7681860E-01  2.2084942E-05  5.9216067E-06  4.4221038E-03  4.3846435E-03  9.6319927E-05  5.1760669E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.738E-04  2.144E-04  8.671E-01  1.324E+00  4.82E+02  0.00E+00  3.05E+02  0.821318  0.001460  0.0000000E+00  2.0505489156E-02       4.361     2.18   -1.1104    0.1551   -0.5088   -0.1571   -0.0575   -0.1897   -0.0845   -0.0138   -0.3505   -1.2655
  3  9.248680143135145E+06    4.000000  2.348148  4.157687  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2484  4.157687    0.000  1.499175  7.425373  7.0082680E-01  2.8503110E-01  2.4691553E-05  6.6009162E-06  5.0020703E-03  3.7280164E-03  8.5159895E-05  3.6972604E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.654E-04  2.156E-04  8.776E-01  1.292E+00  4.79E+02  0.00E+00  2.90E+02  0.797601  0.001473  0.0000000E+00  2.0505489156E-02       4.349     2.21   -1.1204    0.1418   -0.5081   -0.1569   -0.0574   -0.1894   -0.0844   -0.0137   -0.3497   -1.2621
  4  1.294858195497006E+07    4.000000  2.351861  4.156054  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2463  4.156054    0.000  1.493818  7.424349  6.9282700E-01  2.9309740E-01  2.6898678E-05  7.1888823E-06  5.4564414E-03  3.2142441E-03  7.5404651E-05  3.1870992E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.614E-04  2.139E-04  8.792E-01  1.286E+00  4.76E+02  0.00E+00  2.87E+02  0.793796  0.001486  0.0000000E+00  2.0505489156E-02       4.338     2.24   -1.1297    0.1176   -0.5039   -0.1557   -0.0568   -0.1876   -0.0835   -0.0136   -0.3460   -1.2473
  5  1.654848642053925E+07    4.000000  2.355824  4.154600  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707445E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2448  4.154600    0.000  1.489915  7.423728  6.8480100E-01  3.0117680E-01  2.8637767E-05  7.6530841E-06  5.8217395E-03  2.8021055E-03  6.6649622E-05  2.8036581E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.586E-04  2.115E-04  8.794E-01  1.286E+00  4.73E+02  0.00E+00  2.85E+02  0.793348  0.001500  0.0000000E+00  2.0505489156E-02       4.328     2.27   -1.1396    0.0946   -0.5001   -0.1546   -0.0563   -0.1860   -0.0828   -0.0135   -0.3428   -1.2342
  6  2.012839141685513E+07    4.000000  2.359890  4.153228  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707572E-05  6.5875810E-04  5.7184752E-03  2.2656015E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2429  4.153228    0.000  1.486846  7.423497  6.7686170E-01  3.0915890E-01  3.0037113E-05  8.0279587E-06  6.1141686E-03  2.4726768E-03  5.9098329E-05  2.4821439E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.564E-04  2.094E-04  8.788E-01  1.288E+00  4.71E+02  0.00E+00  2.84E+02  0.794945  0.001514  0.0000000E+00  2.0505489156E-02       4.319     2.29   -1.1497    0.0722   -0.4965   -0.1536   -0.0558   -0.1846   -0.0820   -0.0134   -0.3397   -1.2219
  7  2.372829588242424E+07    4.000000  2.364087  4.151981  7.2000000E-01  2.6595590E-01  2.2831498E-03  2.7709122E-05  6.5875941E-04  5.7184751E-03  2.2656071E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2407  4.151981    0.000  1.484272  7.423444  6.6882140E-01  3.1723500E-01  3.1200631E-05  8.3389892E-06  6.3593407E-03  2.1967392E-03  5.2514660E-05  2.2059147E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.543E-04  2.072E-04  8.782E-01  1.289E+00  4.69E+02  0.00E+00  2.83E+02  0.796345  0.001529  0.0000000E+00  2.0505489156E-02       4.310     2.32   -1.1602    0.0506   -0.4932   -0.1527   -0.0553   -0.1833   -0.0814   -0.0133   -0.3369   -1.2108
  8  2.741819795963263E+07    4.000000  2.368581  4.150838  7.1999990E-01  2.6595590E-01  2.2831385E-03  2.7715108E-05  6.5876648E-04  5.7184749E-03  2.2656454E-06  1.2899718E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2392  4.150838    0.000  1.482295  7.423598  6.6086090E-01  3.2522460E-01  3.2221664E-05  8.6123923E-06  6.5567649E-03  1.9745598E-03  4.7044229E-05  1.9780069E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.525E-04  2.052E-04  8.773E-01  1.292E+00  4.66E+02  0.00E+00  2.83E+02  0.798477  0.001544  0.0000000E+00  2.0505489156E-02       4.302     2.34   -1.1715    0.0293   -0.4902   -0.1518   -0.0549   -0.1821   -0.0808   -0.0133   -0.3344   -1.2007
  9  3.092810481356254E+07    4.000000  2.373120  4.149820  7.1999980E-01  2.6595590E-01  2.2830886E-03  2.7737724E-05  6.5880199E-04  5.7184735E-03  2.2658794E-06  1.2899625E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2375  4.149820    0.000  1.480816  7.423853  6.5297600E-01  3.3313450E-01  3.3046792E-05  8.8330086E-06  6.7279248E-03  1.7820924E-03  4.2244066E-05  1.7796276E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.507E-04  2.034E-04  8.764E-01  1.294E+00  4.64E+02  0.00E+00  2.83E+02  0.800398  0.001561  0.0000000E+00  2.0505489156E-02       4.293     2.36   -1.1828    0.0089   -0.4875   -0.1511   -0.0545   -0.1810   -0.0803   -0.0132   -0.3321   -1.1917
