line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.000000  1.944399  4.114547  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2278  4.114547    0.000  1.720825  7.411088  7.3053387E-01  2.6127302E-01  9.8678862E-06  2.6325795E-06  2.1107013E-03  2.9530641E-03  8.9804394E-05  3.4539549E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.158E-04  2.183E-04  8.756E-01  1.294E+00  4.75E+02  0.00E+00  2.90E+02  0.802260  0.000784  0.0000000E+00  1.0403570611E-02       4.457     1.69   -0.1110    0.8537   -0.3802   -0.1258   -0.0419   -0.1476   -0.0641   -0.0100   -0.2598   -0.9647
  2  8.954202415679289E+06    3.000000  1.945702  4.116558  7.3354290E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712806E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2326  4.116558    0.000  1.705050  7.407295  7.2229755E-01  2.6958647E-01  1.2181659E-05  3.2531541E-06  2.6450493E-03  2.3412572E-03  8.6892976E-05  3.6864923E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.955E-04  2.391E-04  9.004E-01  1.227E+00  4.72E+02  0.00E+00  2.58E+02  0.738168  0.000786  0.0000000E+00  1.0403570611E-02       4.448     1.71   -0.1143    0.8653   -0.3861   -0.1273   -0.0426   -0.1494   -0.0650   -0.0102   -0.2638   -0.9796
  3  1.678186345746033E+07    3.000000  1.949488  4.115859  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2315  4.115859    0.000  1.698359  7.405972  7.1423537E-01  2.7770138E-01  1.3777554E-05  3.6752280E-06  3.0046343E-03  1.9375259E-03  7.6403737E-05  2.9598403E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.846E-04  2.427E-04  9.093E-01  1.205E+00  4.69E+02  0.00E+00  2.44E+02  0.711518  0.000794  0.0000000E+00  1.0403570611E-02       4.436     1.74   -0.1237    0.8503   -0.3841   -0.1267   -0.0423   -0.1488   -0.0647   -0.0101   -0.2623   -0.9740
  4  2.424748552621663E+07    3.000000  1.953567  4.114712  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2301  4.114712    0.000  1.693649  7.405345  7.0602603E-01  2.8595065E-01  1.4999023E-05  3.9995564E-06  3.2764424E-03  1.6338359E-03  6.6864826E-05  2.4807334E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.795E-04  2.421E-04  9.116E-01  1.198E+00  4.66E+02  0.00E+00  2.40E+02  0.704079  0.000802  0.0000000E+00  1.0403570611E-02       4.426     1.76   -0.1339    0.8312   -0.3809   -0.1259   -0.0419   -0.1477   -0.0642   -0.0100   -0.2600   -0.9652
  5  3.067828850273345E+07    3.000000  1.957504  4.113483  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832828E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2288  4.113483    0.000  1.690746  7.405029  6.9796335E-01  2.9404530E-01  1.6007241E-05  4.2682400E-06  3.4926640E-03  1.3928227E-03  5.8604467E-05  2.1628763E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.762E-04  2.404E-04  9.122E-01  1.197E+00  4.64E+02  0.00E+00  2.38E+02  0.702322  0.000809  0.0000000E+00  1.0403570611E-02       4.417     1.77   -0.1438    0.8120   -0.3775   -0.1249   -0.0415   -0.1465   -0.0636   -0.0099   -0.2575   -0.9558
  6  3.720140390043116E+07    3.000000  1.961396  4.112367  7.3354283E-01  2.5841427E-01  1.3046584E-03  1.5832936E-05  3.7643323E-04  3.2677001E-03  1.2946294E-06  7.3712803E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2270  4.112367    0.000  1.688101  7.404981  6.8983038E-01  3.0220320E-01  1.6758842E-05  4.4687924E-06  3.6626500E-03  1.2040934E-03  5.1389143E-05  1.8922603E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.737E-04  2.382E-04  9.122E-01  1.197E+00  4.62E+02  0.00E+00  2.36E+02  0.702214  0.000816  0.0000000E+00  1.0403570611E-02       4.408     1.79   -0.1535    0.7938   -0.3745   -0.1241   -0.0410   -0.1455   -0.0631   -0.0098   -0.2552   -0.9473
  7  4.380822646797494E+07    3.000000  1.965727  4.111357  7.3354275E-01  2.5841427E-01  1.3046570E-03  1.5833766E-05  3.7643401E-04  3.2677001E-03  1.2946315E-06  7.3712784E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2253  4.111357    0.000  1.686447  7.405200  6.8159872E-01  3.1045508E-01  1.7394607E-05  4.6384123E-06  3.7985415E-03  1.0535225E-03  4.5235880E-05  1.6641612E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.715E-04  2.364E-04  9.119E-01  1.198E+00  4.60E+02  0.00E+00  2.36E+02  0.703355  0.000824  0.0000000E+00  1.0403570611E-02       4.400     1.81   -0.1643    0.7753   -0.3717   -0.1233   -0.0407   -0.1445   -0.0626   -0.0098   -0.2531   -0.9396
  8  5.041503965421174E+07    3.000000  1.970061  4.110372  7.3354257E-01  2.5841427E-01  1.3046483E-03  1.5838062E-05  3.7643975E-04  3.2677000E-03  1.2946527E-06  7.3712646E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2237  4.110372    0.000  1.685066  7.405560  6.7354345E-01  3.1852600E-01  1.7910683E-05  4.7761055E-06  3.9043483E-03  9.3647648E-04  4.0205598E-05  1.4798796E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.697E-04  2.344E-04  9.113E-01  1.199E+00  4.58E+02  0.00E+00  2.36E+02  0.705081  0.000832  0.0000000E+00  1.0403570611E-02       4.392     1.82   -0.1752    0.7570   -0.3691   -0.1225   -0.0403   -0.1436   -0.0621   -0.0097   -0.2511   -0.9322
  9  5.685972118222998E+07    3.000000  1.974419  4.109405  7.3354225E-01  2.5841427E-01  1.3046132E-03  1.5852873E-05  3.7646594E-04  3.2676990E-03  1.2947760E-06  7.3712017E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2223  4.109405    0.000  1.684029  7.406028  6.6543438E-01  3.2664830E-01  1.8319695E-05  4.8855689E-06  3.9941947E-03  8.3722418E-04  3.5838696E-05  1.3192683E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.679E-04  2.325E-04  9.107E-01  1.201E+00  4.55E+02  0.00E+00  2.35E+02  0.707170  0.000840  0.0000000E+00  1.0403570611E-02       4.384     1.84   -0.1860    0.7388   -0.3666   -0.1218   -0.0400   -0.1427   -0.0617   -0.0096   -0.2491   -0.9249
 10  6.319904095857548E+07    3.000000  1.978892  4.108542  7.3354170E-01  2.5841443E-01  1.3045122E-03  1.5889871E-05  3.7654782E-04  3.2676951E-03  1.2952394E-06  7.3710021E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2209  4.108542    0.000  1.683393  7.406590  6.5730685E-01  3.3478703E-01  1.8702645E-05  4.9879544E-06  4.0688921E-03  7.5475493E-04  3.2081361E-05  1.1822392E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.661E-04  2.310E-04  9.101E-01  1.202E+00  4.53E+02  0.00E+00  2.35E+02  0.709054  0.000850  0.0000000E+00  1.0403570611E-02       4.377     1.86   -0.1972    0.7212   -0.3643   -0.1211   -0.0396   -0.1418   -0.0613   -0.0095   -0.2474   -0.9184
