line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    5.999999  2.993271  4.280828  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2887  4.280828   -6.177  1.349854  7.483010  7.3053823E-01  2.6130513E-01  1.4431895E-05  3.9146325E-06  2.3168982E-03  2.7729014E-03  2.2705762E-05  2.9497803E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.992E-04  1.931E-04  7.976E-01  1.555E+00  5.54E+02  0.00E+00  4.31E+02  0.932190  0.004716  0.0000000E+00  5.1699848121E-02       4.423     2.49   -2.7332   -0.6270   -0.7793   -0.2327   -0.0962   -0.2939   -0.1412   -0.0221   -0.5931   -2.1062
  2  1.831561368572241E+06    5.999997  2.998278  4.290788  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2887  4.290788   -6.226  1.331610  7.478295  7.2232696E-01  2.6961811E-01  1.7725528E-05  4.7621866E-06  3.0185108E-03  1.9694632E-03  1.8623620E-05  1.5009570E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.655E-04  2.112E-04  8.783E-01  1.236E+00  5.49E+02  0.00E+00  3.32E+02  0.796071  0.004774  0.0000000E+00  5.1699535171E-02       4.407     2.54   -2.7457   -0.6179   -0.7922   -0.2362   -0.0979   -0.2990   -0.1435   -0.0220   -0.6021   -2.1278
  3  3.386860370530277E+06    5.999995  3.002805  4.289385  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2867  4.289385   -6.217  1.322978  7.476389  7.1424337E-01  2.7776105E-01  1.9926899E-05  5.3432574E-06  3.4261947E-03  1.5032585E-03  1.5038740E-05  9.1340324E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.598E-04  2.091E-04  8.825E-01  1.224E+00  5.45E+02  0.00E+00  3.23E+02  0.786008  0.004825  0.0000000E+00  5.1699331417E-02       4.394     2.57   -2.7570   -0.6348   -0.7901   -0.2357   -0.0976   -0.2982   -0.1431   -0.0220   -0.6005   -2.1222
  4  4.852312820011179E+06    5.999994  3.007476  4.287932  7.3354283E-01  2.5841427E-01  1.3046581E-03  1.5833091E-05  3.7643341E-04  3.2677001E-03  1.2946296E-06  7.3712795E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2845  4.287932   -6.207  1.317553  7.475477  7.0603304E-01  2.8601223E-01  2.1493943E-05  5.7627177E-06  3.7064047E-03  1.1830249E-03  1.2258707E-05  7.2560760E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.569E-04  2.066E-04  8.826E-01  1.224E+00  5.42E+02  0.00E+00  3.21E+02  0.785687  0.004878  0.0000000E+00  5.1699129112E-02       4.384     2.61   -2.7687   -0.6509   -0.7883   -0.2352   -0.0973   -0.2975   -0.1428   -0.0220   -0.5992   -2.1178
  5  6.311470492915678E+06    5.999992  3.012386  4.286789  7.3354283E-01  2.5841427E-01  1.3046441E-03  1.5839536E-05  3.7644363E-04  3.2676994E-03  1.2946458E-06  7.3712475E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2824  4.286789   -6.196  1.314086  7.475210  6.9791146E-01  2.9416167E-01  2.2562112E-05  6.0492041E-06  3.8974901E-03  9.6480391E-04  1.0195056E-05  5.9822177E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.547E-04  2.045E-04  8.820E-01  1.225E+00  5.39E+02  0.00E+00  3.20E+02  0.787122  0.004934  0.0000000E+00  5.1698915548E-02       4.375     2.63   -2.7810   -0.6664   -0.7869   -0.2348   -0.0972   -0.2969   -0.1426   -0.0220   -0.5984   -2.1145
  6  7.765442375884756E+06    5.999990  3.017240  4.285823  7.3354271E-01  2.5841432E-01  1.3045386E-03  1.5878427E-05  3.7653304E-04  3.2676912E-03  1.2948281E-06  7.3709755E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2797  4.285823   -6.186  1.311460  7.475298  6.8971751E-01  3.0237626E-01  2.3375265E-05  6.2672170E-06  4.0388996E-03  8.0335200E-04  8.5866164E-06  5.0208945E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.528E-04  2.026E-04  8.814E-01  1.227E+00  5.36E+02  0.00E+00  3.20E+02  0.788654  0.004989  0.0000000E+00  5.1698695547E-02       4.366     2.66   -2.7931   -0.6815   -0.7857   -0.2345   -0.0970   -0.2965   -0.1423   -0.0221   -0.5976   -2.1116
  7  9.178690244547352E+06    5.999988  3.022257  4.285013  7.3354221E-01  2.5841468E-01  1.3041178E-03  1.6006405E-05  3.7692982E-04  3.2676449E-03  1.2957815E-06  7.3697796E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2777  4.285013   -6.175  1.309725  7.475595  6.8164221E-01  3.1046680E-01  2.3982866E-05  6.4302767E-06  4.1434188E-03  6.8405966E-04  7.3428183E-06  4.2762833E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.511E-04  2.010E-04  8.806E-01  1.228E+00  5.34E+02  0.00E+00  3.19E+02  0.790474  0.005048  0.0000000E+00  5.1698466154E-02       4.359     2.68   -2.8056   -0.6967   -0.7846   -0.2342   -0.0969   -0.2960   -0.1422   -0.0221   -0.5969   -2.1090
  8  1.059304222273703E+07    5.999986  3.027300  4.284316  7.3354076E-01  2.5841590E-01  1.3029677E-03  1.6300435E-05  3.7810418E-04  3.2674817E-03  1.2989470E-06  7.3662601E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2754  4.284316   -6.163  1.308324  7.476059  6.7358217E-01  3.1853825E-01  2.4458946E-05  6.5583232E-06  4.2215641E-03  5.9487243E-04  6.3703641E-06  3.7447508E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.496E-04  1.995E-04  8.799E-01  1.230E+00  5.31E+02  0.00E+00  3.19E+02  0.792265  0.005108  0.0000000E+00  5.1698221511E-02       4.351     2.71   -2.8183   -0.7116   -0.7837   -0.2339   -0.0968   -0.2957   -0.1420   -0.0221   -0.5963   -2.1066
  9  1.199642620510727E+07    5.999984  3.032393  4.283618  7.3353775E-01  2.5841854E-01  1.3008443E-03  1.6773782E-05  3.8038954E-04  3.2671293E-03  1.3057124E-06  7.3594464E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2732  4.283618   -6.152  1.307241  7.476641  6.6541926E-01  3.2671045E-01  2.4881889E-05  6.6714779E-06  4.2848658E-03  5.2257067E-04  5.5764717E-06  3.2539833E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.481E-04  1.981E-04  8.791E-01  1.232E+00  5.29E+02  0.00E+00  3.19E+02  0.794200  0.005169  0.0000000E+00  5.1697970403E-02       4.344     2.73   -2.8310   -0.7268   -0.7828   -0.2337   -0.0967   -0.2953   -0.1419   -0.0221   -0.5957   -2.1042
 10  1.335129260535271E+07    5.999982  3.037416  4.282953  7.3353193E-01  2.5842377E-01  1.2972172E-03  1.7480930E-05  3.8447406E-04  3.2664420E-03  1.3184148E-06  7.3472954E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2710  4.282953   -6.141  1.306381  7.477258  6.5730079E-01  3.3483659E-01  2.5224953E-05  6.7636717E-06  4.3369146E-03  4.6314482E-04  4.9068814E-06  2.8716998E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.466E-04  1.968E-04  8.782E-01  1.234E+00  5.27E+02  0.00E+00  3.18E+02  0.796225  0.005229  0.0000000E+00  5.1697717418E-02       4.337     2.75   -2.8435   -0.7417   -0.7819   -0.2335   -0.0966   -0.2950   -0.1417   -0.0221   -0.5952   -2.1019
 11  1.469653093934118E+07    5.999980  3.042589  4.282358  7.3352252E-01  2.5843234E-01  1.2918598E-03  1.8416355E-05  3.9070506E-04  3.2653313E-03  1.3386689E-06  7.3287754E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2689  4.282358   -6.130  1.305857  7.478054  6.4918352E-01  3.4295994E-01  2.5521324E-05  6.8432929E-06  4.3782135E-03  4.1596972E-04  4.3571984E-06  2.5637912E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.452E-04  1.956E-04  8.773E-01  1.236E+00  5.25E+02  0.00E+00  3.18E+02  0.798283  0.005292  0.0000000E+00  5.1697449662E-02       4.330     2.77   -2.8565   -0.7568   -0.7810   -0.2332   -0.0965   -0.2947   -0.1416   -0.0221   -0.5946   -2.0997
 12  1.603375739113483E+07    5.999978  3.047634  4.281686  7.3350876E-01  2.5844507E-01  1.2846470E-03  1.9553392E-05  3.9931565E-04  3.2637289E-03  1.3677980E-06  7.3031881E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2666  4.281686   -6.118  1.305264  7.478838  6.4108266E-01  3.5106546E-01  2.5776968E-05  6.9119290E-06  4.4102403E-03  3.7936400E-04  3.9087186E-06  2.3184748E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.439E-04  1.944E-04  8.764E-01  1.238E+00  5.23E+02  0.00E+00  3.18E+02  0.800531  0.005355  0.0000000E+00  5.1697164048E-02       4.323     2.80   -2.8691   -0.7718   -0.7801   -0.2330   -0.0963   -0.2944   -0.1414   -0.0221   -0.5940   -2.0973
