line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.599090  4.217500  4.482852  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3933  4.482852   -8.142  0.884334  7.552998  7.1699651E-01  2.6870149E-01  2.6896134E-05  7.3327882E-06  3.8786248E-03  5.0716098E-03  1.8174368E-05  1.7268214E-08  1.8763110E-03  3.4267066E-05  2.344E-06  8.418E-05  8.241E-05  9.383E-01  1.071E+00  6.46E+02  0.00E+00  2.78E+02  0.605163  0.030161  0.0000000E+00  1.8568480909E-01       4.306     4.45   -5.7937   -2.8532   -1.0666   -0.2985   -0.1287   -0.3770   -0.1948   -0.0310   -0.8248   -2.9406
  2  3.185405907918331E+05   14.596684  4.222994  4.482422  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3919  4.482422   -8.139  0.866521  7.548063  7.0872701E-01  2.7712830E-01  3.2360939E-05  8.8271680E-06  4.9776356E-03  3.8074784E-03  1.7082679E-05  1.9679107E-08  1.8749286E-03  3.6029603E-06  6.523E-06  7.165E-05  8.703E-05  9.542E-01  1.052E+00  6.40E+02  0.00E+00  2.37E+02  0.530643  0.030552  0.0000000E+00  1.8540751096E-01       4.289     4.53   -5.8075   -2.8684   -1.0661   -0.2984   -0.1286   -0.3769   -0.1947   -0.0310   -0.8243   -2.9390
  3  5.946425062345525E+05   14.594579  4.227787  4.480716  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3898  4.480716   -8.132  0.857338  7.545853  7.0057660E-01  2.8537972E-01  3.6100495E-05  9.8098176E-06  5.6753743E-03  3.0070767E-03  1.3668008E-05  1.0838554E-08  1.8737955E-03  6.9002943E-07  8.645E-06  6.842E-05  8.618E-05  9.565E-01  1.049E+00  6.35E+02  0.00E+00  2.30E+02  0.518738  0.030894  0.0000000E+00  1.8517905478E-01       4.276     4.60   -5.8195   -2.8896   -1.0639   -0.2980   -0.1284   -0.3762   -0.1943   -0.0309   -0.8224   -2.9298
  4  8.559734780378594E+05   14.592545  4.232644  4.479275  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707441E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.668E-17  0.3878  4.479275   -8.124  0.851172  7.544576  6.9249096E-01  2.9353770E-01  3.9158683E-05  1.0639293E-05  6.1739750E-03  2.4345317E-03  1.1128490E-05  8.6478564E-09  1.8727834E-03  1.7967820E-07  9.734E-06  6.691E-05  8.505E-05  9.567E-01  1.049E+00  6.31E+02  0.00E+00  2.27E+02  0.517062  0.031247  0.0000000E+00  1.8493931104E-01       4.265     4.66   -5.8316   -2.9095   -1.0621   -0.2976   -0.1282   -0.3757   -0.1939   -0.0308   -0.8208   -2.9221
  5  1.129625875654297E+06   14.590370  4.237822  4.478123  7.2000000E-01  2.6595590E-01  2.2831521E-03  2.7707715E-05  6.5875815E-04  5.7184752E-03  2.2656018E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.068E-15  0.3853  4.478123   -8.115  0.846780  7.543944  6.8422181E-01  3.0186114E-01  4.1485102E-05  1.1272810E-05  6.5478932E-03  2.0051453E-03  9.1768843E-06  7.3231107E-09  1.8718259E-03  2.8448974E-07  1.014E-05  6.580E-05  8.397E-05  9.567E-01  1.049E+00  6.27E+02  0.00E+00  2.26E+02  0.517360  0.031626  0.0000000E+00  1.8467671321E-01       4.255     4.71   -5.8446   -2.9286   -1.0607   -0.2973   -0.1281   -0.3753   -0.1936   -0.0308   -0.8195   -2.9159
  6  1.390946786906046E+06   14.588254  4.242986  4.477209  7.2000000E-01  2.6595590E-01  2.2831472E-03  2.7711014E-05  6.5876073E-04  5.7184749E-03  2.2656115E-06  1.2899727E-05  1.8768898E-03  1.5180830E-04  2.234E-13  0.3833  4.477209   -8.106  0.843763  7.543716  6.7617948E-01  3.0994443E-01  4.3269919E-05  1.1756960E-05  6.8294055E-03  1.6818334E-03  7.6932886E-06  6.0584362E-09  1.8709395E-03  2.1986534E-07  1.021E-05  6.485E-05  8.311E-05  9.566E-01  1.049E+00  6.24E+02  0.00E+00  2.25E+02  0.517970  0.032010  0.0000000E+00  1.8441809165E-01       4.246     4.76   -5.8575   -2.9463   -1.0595   -0.2971   -0.1280   -0.3749   -0.1933   -0.0307   -0.8185   -2.9111
  7  1.657898795958748E+06   14.586041  4.248304  4.476415  7.2000000E-01  2.6595590E-01  2.2831163E-03  2.7728176E-05  6.5878055E-04  5.7184731E-03  2.2656882E-06  1.2899635E-05  1.8768898E-03  1.5180799E-04  1.745E-12  0.3812  4.476415   -8.097  0.841423  7.543753  6.6808666E-01  3.1806886E-01  4.4706146E-05  1.2149606E-05  7.0477856E-03  1.4309823E-03  6.4947195E-06  5.2594092E-09  1.8700823E-03  3.0432694E-07  1.002E-05  6.405E-05  8.227E-05  9.564E-01  1.049E+00  6.21E+02  0.00E+00  2.25E+02  0.518988  0.032409  0.0000000E+00  1.8414555341E-01       4.238     4.81   -5.8708   -2.9638   -1.0585   -0.2969   -0.1279   -0.3746   -0.1931   -0.0307   -0.8176   -2.9070
  8  1.918932596686683E+06   14.583828  4.253642  4.475688  7.1999991E-01  2.6595590E-01  2.2830027E-03  2.7782561E-05  6.5886435E-04  5.7184643E-03  2.2660155E-06  1.2899265E-05  1.8768898E-03  1.5180651E-04  7.406E-12  0.3792  4.475688   -8.087  0.839651  7.543948  6.5993523E-01  3.2624648E-01  4.6018026E-05  1.2506504E-05  7.2272768E-03  1.2245826E-03  5.5132892E-06  4.3796821E-09  1.8692388E-03  2.1592825E-07  9.753E-06  6.326E-05  8.158E-05  9.564E-01  1.050E+00  6.18E+02  0.00E+00  2.24E+02  0.518927  0.032816  0.0000000E+00  1.8387106322E-01       4.230     4.85   -5.8841   -2.9809   -1.0576   -0.2967   -0.1278   -0.3744   -0.1929   -0.0307   -0.8168   -2.9032
  9  2.180084975555955E+06   14.581563  4.258978  4.475015  7.1999972E-01  2.6595608E-01  2.2826748E-03  2.7920040E-05  6.5913135E-04  5.7184323E-03  2.2670546E-06  1.2898135E-05  1.8768898E-03  1.5180149E-04  2.282E-11  0.3767  4.475015   -8.076  0.838233  7.544290  6.5172217E-01  3.3448059E-01  4.7017198E-05  1.2779463E-05  7.3727592E-03  1.0573818E-03  4.7318122E-06  3.8421287E-09  1.8684058E-03  2.5038194E-07  9.416E-06  6.254E-05  8.089E-05  9.561E-01  1.050E+00  6.15E+02  0.00E+00  2.23E+02  0.520903  0.033228  0.0000000E+00  1.8358906384E-01       4.222     4.90   -5.8974   -2.9977   -1.0567   -0.2966   -0.1277   -0.3741   -0.1928   -0.0306   -0.8161   -2.8997
