line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    5.999999  3.034144  4.324893  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3022  4.324893   -6.247  1.396404  7.499228  7.3956629E-01  2.5638011E-01  8.2802193E-06  2.2225375E-06  1.3280904E-03  1.1938919E-03  8.1034042E-06  6.4154425E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.716E-04  1.695E-04  9.048E-01  1.145E+00  5.76E+02  0.00E+00  3.08E+02  0.724497  0.005187  0.0000000E+00  4.1299482900E-02       4.491     2.30   -2.8354   -0.5583   -0.8407   -0.2501   -0.1053   -0.3155   -0.1525   -0.0230   -0.6391   -2.2771
  2  1.748053064061965E+06    5.999997  3.039403  4.325479  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3004  4.325479   -6.239  1.376014  7.493744  7.3128400E-01  2.6472416E-01  1.0703494E-05  2.8744260E-06  1.7533507E-03  7.0635679E-04  5.4281029E-06  4.6373397E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.454E-04  1.829E-04  9.335E-01  1.109E+00  5.69E+02  0.00E+00  2.54E+02  0.625416  0.005251  0.0000000E+00  4.1299341446E-02       4.471     2.36   -2.8485   -0.5718   -0.8415   -0.2503   -0.1054   -0.3158   -0.1526   -0.0230   -0.6397   -2.2767
  3  3.287016179780936E+06    5.999996  3.044448  4.324478  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2980  4.324478   -6.229  1.369157  7.492473  7.2311256E-01  2.7292453E-01  1.1847120E-05  3.1792865E-06  1.9511591E-03  4.7984474E-04  3.8797312E-06  2.6573667E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.392E-04  1.829E-04  9.371E-01  1.101E+00  5.66E+02  0.00E+00  2.46E+02  0.610507  0.005312  0.0000000E+00  4.1299224874E-02       4.460     2.39   -2.8611   -0.5887   -0.8402   -0.2499   -0.1052   -0.3153   -0.1523   -0.0230   -0.6387   -2.2725
  4  4.680906034990493E+06    5.999994  3.049151  4.323558  7.4257140E-01  2.5338650E-01  6.5232914E-04  7.9165079E-06  1.8821664E-04  1.6338501E-03  6.4731470E-07  3.6856400E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2958  4.323558   -6.219  1.365463  7.492150  7.1487539E-01  2.8117957E-01  1.2585421E-05  3.3768056E-06  2.0742097E-03  3.3899111E-04  2.8118065E-06  1.8597259E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.367E-04  1.817E-04  9.376E-01  1.100E+00  5.63E+02  0.00E+00  2.44E+02  0.608419  0.005371  0.0000000E+00  4.1299113816E-02       4.451     2.41   -2.8729   -0.6041   -0.8390   -0.2495   -0.1050   -0.3149   -0.1521   -0.0230   -0.6377   -2.2687
  5  6.020110230684317E+06    5.999993  3.053952  4.322865  7.4257138E-01  2.5338653E-01  6.5232563E-04  7.9183874E-06  1.8821887E-04  1.6338499E-03  6.4731638E-07  3.6856333E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2934  4.322865   -6.209  1.363405  7.492335  7.0669943E-01  2.8936670E-01  1.3033837E-05  3.4972158E-06  2.1505755E-03  2.5163426E-04  2.1044645E-06  1.3850275E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.350E-04  1.804E-04  9.376E-01  1.101E+00  5.61E+02  0.00E+00  2.43E+02  0.608658  0.005432  0.0000000E+00  4.1298998998E-02       4.444     2.43   -2.8849   -0.6191   -0.8381   -0.2493   -0.1049   -0.3145   -0.1519   -0.0230   -0.6369   -2.2658
  6  7.359399895370305E+06    5.999991  3.058815  4.322292  7.4257130E-01  2.5338655E-01  6.5229929E-04  7.9296028E-06  1.8823953E-04  1.6338480E-03  6.4733511E-07  3.6855733E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2909  4.322292   -6.198  1.362011  7.492786  6.9849350E-01  2.9757976E-01  1.3334300E-05  3.5778131E-06  2.1992720E-03  1.9592375E-04  1.6334951E-06  1.0757756E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.336E-04  1.793E-04  9.373E-01  1.101E+00  5.58E+02  0.00E+00  2.42E+02  0.609635  0.005494  0.0000000E+00  4.1298878151E-02       4.436     2.45   -2.8970   -0.6337   -0.8373   -0.2490   -0.1048   -0.3143   -0.1518   -0.0229   -0.6363   -2.2633
  7  8.687901183135567E+06    5.999990  3.063900  4.321799  7.4257105E-01  2.5338673E-01  6.5217933E-04  7.9711931E-06  1.8834794E-04  1.6338342E-03  6.4745023E-07  3.6852646E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2885  4.321799   -6.187  1.360865  7.493424  6.9030813E-01  3.0576980E-01  1.3551728E-05  3.6362723E-06  2.2311842E-03  1.5938959E-04  1.3155815E-06  8.7154502E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.323E-04  1.782E-04  9.370E-01  1.101E+00  5.56E+02  0.00E+00  2.41E+02  0.610886  0.005559  0.0000000E+00  4.1298754588E-02       4.430     2.47   -2.9098   -0.6486   -0.8367   -0.2489   -0.1047   -0.3140   -0.1517   -0.0229   -0.6358   -2.2611
  8  9.977466366338981E+06    5.999988  3.068813  4.321320  7.4257023E-01  2.5338738E-01  6.5185918E-04  8.0653148E-06  1.8866656E-04  1.6337839E-03  6.4783528E-07  3.6843673E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2860  4.321320   -6.176  1.360053  7.494103  6.8221806E-01  3.1386307E-01  1.3702381E-05  3.6769265E-06  2.2530158E-03  1.3439814E-04  1.0921248E-06  7.2820921E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.311E-04  1.771E-04  9.368E-01  1.102E+00  5.54E+02  0.00E+00  2.41E+02  0.612117  0.005623  0.0000000E+00  4.1298625858E-02       4.423     2.49   -2.9220   -0.6631   -0.8360   -0.2487   -0.1046   -0.3138   -0.1515   -0.0229   -0.6352   -2.2590
  9  1.128939116052997E+07    5.999986  3.074051  4.320887  7.4256845E-01  2.5338892E-01  6.5122392E-04  8.2264951E-06  1.8934662E-04  1.6336600E-03  6.4874830E-07  3.6824679E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2839  4.320887   -6.166  1.359614  7.494918  6.7395460E-01  3.2212897E-01  1.3834393E-05  3.7124405E-06  2.2693252E-03  1.1569799E-04  9.2308725E-07  6.2139594E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.299E-04  1.762E-04  9.364E-01  1.102E+00  5.52E+02  0.00E+00  2.41E+02  0.613614  0.005691  0.0000000E+00  4.1298490471E-02       4.416     2.51   -2.9351   -0.6782   -0.8354   -0.2485   -0.1045   -0.3136   -0.1514   -0.0229   -0.6348   -2.2569
 10  1.255162695150130E+07    5.999984  3.079073  4.320454  7.4256516E-01  2.5339187E-01  6.5014384E-04  8.4712942E-06  1.9055915E-04  1.6334200E-03  6.5056089E-07  3.6790927E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2815  4.320454   -6.155  1.359180  7.495739  6.6575990E-01  3.3032537E-01  1.3945380E-05  3.7422742E-06  2.2806893E-03  1.0263731E-04  8.0438261E-07  5.4711777E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.287E-04  1.752E-04  9.361E-01  1.103E+00  5.50E+02  0.00E+00  2.41E+02  0.614849  0.005758  0.0000000E+00  4.1298351002E-02       4.410     2.53   -2.9477   -0.6927   -0.8349   -0.2483   -0.1044   -0.3134   -0.1513   -0.0229   -0.6343   -2.2549
 11  1.378365402317431E+07    5.999982  3.084110  4.320030  7.4256003E-01  2.5339669E-01  6.4859054E-04  8.7860023E-06  1.9237680E-04  1.6330353E-03  6.5348942E-07  3.6740432E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2791  4.320030   -6.144  1.358966  7.496669  6.5756138E-01  3.3852523E-01  1.4032511E-05  3.7659728E-06  2.2896352E-03  9.2356738E-05  7.1013947E-07  4.8719618E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.275E-04  1.743E-04  9.357E-01  1.104E+00  5.48E+02  0.00E+00  2.40E+02  0.616285  0.005825  0.0000000E+00  4.1298209317E-02       4.403     2.55   -2.9603   -0.7073   -0.8343   -0.2482   -0.1043   -0.3132   -0.1512   -0.0229   -0.6339   -2.2530
 12  1.502054966627922E+07    5.999980  3.089187  4.319615  7.4255206E-01  2.5340414E-01  6.4639655E-04  9.1852841E-06  1.9503700E-04  1.6324402E-03  6.5800387E-07  3.6666502E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2768  4.319615   -6.134  1.358723  7.497610  6.4936704E-01  3.4672027E-01  1.4098106E-05  3.7838367E-06  2.2946107E-03  8.6613926E-05  6.5378383E-07  4.5267896E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.264E-04  1.733E-04  9.354E-01  1.104E+00  5.46E+02  0.00E+00  2.40E+02  0.617709  0.005894  0.0000000E+00  4.1298058704E-02       4.397     2.57   -2.9730   -0.7219   -0.8338   -0.2480   -0.1042   -0.3130   -0.1511   -0.0228   -0.6334   -2.2510
 13  1.619415532056557E+07    5.999978  3.094162  4.319204  7.4254118E-01  2.5341451E-01  6.4360911E-04  9.6453496E-06  1.9851482E-04  1.6316289E-03  6.6421671E-07  3.6569799E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2746  4.319204   -6.123  1.358705  7.498600  6.4122941E-01  3.5485871E-01  1.4174722E-05  3.8046568E-06  2.2998983E-03  8.0500011E-05  5.9326591E-07  4.1577764E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.253E-04  1.725E-04  9.350E-01  1.105E+00  5.44E+02  0.00E+00  2.40E+02  0.619215  0.005962  0.0000000E+00  4.1297907108E-02       4.390     2.59   -2.9854   -0.7363   -0.8332   -0.2479   -0.1042   -0.3128   -0.1510   -0.0228   -0.6330   -2.2491
 14  1.736840611864125E+07    5.999976  3.099204  4.318800  7.4252659E-01  2.5342841E-01  6.4004422E-04  1.0190724E-05  2.0304243E-04  1.6305517E-03  6.7286928E-07  3.6443644E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2723  4.318800   -6.112  1.358690  7.499645  6.3306414E-01  3.6302448E-01  1.4248429E-05  3.8244047E-06  2.3029787E-03  7.6894689E-05  5.5321670E-07  3.9323342E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.242E-04  1.716E-04  9.347E-01  1.105E+00  5.42E+02  0.00E+00  2.39E+02  0.620591  0.006032  0.0000000E+00  4.1297746627E-02       4.384     2.61   -2.9980   -0.7508   -0.8327   -0.2477   -0.1041   -0.3126   -0.1509   -0.0228   -0.6325   -2.2472
