line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.998872  4.228406  4.458945  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3884  4.458945   -8.052  0.870003  7.551221  7.1698410E-01  2.6871530E-01  3.5933007E-05  9.7419338E-06  3.8634880E-03  5.0737261E-03  1.8268734E-05  8.3348172E-08  1.8763094E-03  3.9028301E-05  2.342E-06  1.313E-04  1.292E-04  7.829E-01  1.300E+00  6.51E+02  0.00E+00  5.25E+02  0.947726  0.029827  0.0000000E+00  3.0902711798E-01       4.307     4.50   -5.8210   -3.0145   -1.0351   -0.2927   -0.1259   -0.3685   -0.1885   -0.0299   -0.7977   -2.8065
  2  2.970608177812510E+05   14.996321  4.236751  4.471686  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3844  4.471686   -8.069  0.860697  7.548999  7.0893220E-01  2.7692070E-01  3.1948327E-05  8.6867391E-06  4.9620966E-03  3.8260667E-03  1.6972324E-05  1.4956313E-08  1.8749509E-03  3.2636772E-06  6.526E-06  1.111E-04  1.385E-04  8.681E-01  1.166E+00  6.47E+02  0.00E+00  4.07E+02  0.819159  0.030410  0.0000000E+00  3.0845719038E-01       4.296     4.56   -5.8419   -2.9648   -1.0524   -0.2957   -0.1273   -0.3729   -0.1919   -0.0305   -0.8123   -2.8771
  3  5.504762646612949E+05   14.994142  4.241400  4.469946  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707516E-05  6.5875806E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  5.180E-15  0.3828  4.469946   -8.062  0.851282  7.546670  7.0099110E-01  2.8496270E-01  3.6083560E-05  9.8024841E-06  5.6571079E-03  3.0280521E-03  1.3595520E-05  1.0848630E-08  1.8738334E-03  4.3958779E-07  8.733E-06  1.080E-04  1.359E-04  8.707E-01  1.165E+00  6.42E+02  0.00E+00  4.00E+02  0.813413  0.030742  0.0000000E+00  3.0800067164E-01       4.283     4.63   -5.8535   -2.9856   -1.0501   -0.2953   -0.1271   -0.3723   -0.1914   -0.0304   -0.8103   -2.8679
  4  8.103895435126234E+05   14.991868  4.246351  4.468437  7.2000000E-01  2.6595590E-01  2.2831391E-03  2.7715098E-05  6.5876638E-04  5.7184744E-03  2.2656314E-06  1.2899702E-05  1.8768898E-03  1.5180819E-04  1.465E-12  0.3808  4.468437   -8.054  0.845013  7.545402  6.9300050E-01  2.9302480E-01  3.9119681E-05  1.0628695E-05  6.1499603E-03  2.4620594E-03  1.1108558E-05  8.9527405E-09  1.8728297E-03  3.8220600E-07  9.811E-06  1.060E-04  1.336E-04  8.704E-01  1.165E+00  6.38E+02  0.00E+00  3.98E+02  0.814096  0.031099  0.0000000E+00  3.0752450933E-01       4.272     4.68   -5.8659   -3.0060   -1.0481   -0.2949   -0.1269   -0.3717   -0.1910   -0.0303   -0.8086   -2.8599
  5  1.070302822363949E+06   14.989546  4.251537  4.467337  7.1999990E-01  2.6595590E-01  2.2829437E-03  2.7801007E-05  6.5892122E-04  5.7184555E-03  2.2662252E-06  1.2899031E-05  1.8768898E-03  1.5180496E-04  2.728E-11  0.3788  4.467337   -8.044  0.840720  7.544765  6.8492610E-01  3.0115330E-01  4.1451413E-05  1.1260952E-05  6.5223939E-03  2.0343311E-03  9.1929915E-06  7.3016758E-09  1.8718868E-03  2.8640575E-07  1.028E-05  1.042E-04  1.320E-04  8.705E-01  1.165E+00  6.34E+02  0.00E+00  3.95E+02  0.813935  0.031478  0.0000000E+00  3.0703716536E-01       4.263     4.74   -5.8788   -3.0247   -1.0467   -0.2946   -0.1268   -0.3713   -0.1907   -0.0303   -0.8074   -2.8542
  6  1.323718269243988E+06   14.987234  4.256638  4.466199  7.1999920E-01  2.6595650E-01  2.2819495E-03  2.8160760E-05  6.5981048E-04  5.7183337E-03  2.2697038E-06  1.2895346E-05  1.8768897E-03  1.5178485E-04  1.542E-10  0.3766  4.466199   -8.035  0.837633  7.544524  6.7703050E-01  3.0908950E-01  4.3214098E-05  1.1741504E-05  6.8025465E-03  1.7125836E-03  7.7338959E-06  6.2309861E-09  1.8710112E-03  2.9199993E-07  1.037E-05  1.030E-04  1.305E-04  8.685E-01  1.165E+00  6.31E+02  0.00E+00  3.96E+02  0.818267  0.031855  0.0000000E+00  3.0655038202E-01       4.254     4.78   -5.8916   -3.0434   -1.0452   -0.2943   -0.1266   -0.3709   -0.1904   -0.0302   -0.8061   -2.8482
  7  1.576483932926898E+06   14.984876  4.261721  4.465341  7.1999710E-01  2.6595850E-01  2.2791033E-03  2.9045354E-05  6.6255589E-04  5.7179274E-03  2.2804299E-06  1.2884347E-05  1.8768893E-03  1.5172026E-04  4.694E-10  0.3748  4.465341   -8.025  0.835251  7.544514  6.6899500E-01  3.1715790E-01  4.4788736E-05  1.2168093E-05  7.0290102E-03  1.4522786E-03  6.5242905E-06  5.2312702E-09  1.8701511E-03  2.6964863E-07  1.026E-05  1.014E-04  1.294E-04  8.694E-01  1.167E+00  6.28E+02  0.00E+00  3.93E+02  0.816317  0.032235  0.0000000E+00  3.0605220596E-01       4.245     4.83   -5.9043   -3.0605   -1.0441   -0.2941   -0.1265   -0.3706   -0.1902   -0.0302   -0.8051   -2.8438
  8  1.822037652904888E+06   14.982534  4.266857  4.464531  7.1999230E-01  2.6596270E-01  2.2734511E-03  3.0594775E-05  6.6829903E-04  5.7170325E-03  2.3025550E-06  1.2861987E-05  1.8768885E-03  1.5158306E-04  9.797E-10  0.3725  4.464531   -8.016  0.833442  7.544689  6.6112200E-01  3.2505670E-01  4.5941962E-05  1.2484606E-05  7.2067587E-03  1.2481199E-03  5.5548327E-06  4.4864999E-09  1.8693312E-03  2.7804359E-07  1.002E-05  1.004E-04  1.282E-04  8.683E-01  1.168E+00  6.25E+02  0.00E+00  3.93E+02  0.818690  0.032623  0.0000000E+00  3.0555494149E-01       4.237     4.88   -5.9171   -3.0776   -1.0430   -0.2939   -0.1264   -0.3703   -0.1900   -0.0302   -0.8042   -2.8396
  9  2.069136427368998E+06   14.980123  4.272028  4.463641  7.1998340E-01  2.6597070E-01  2.2635427E-03  3.3024518E-05  6.7877222E-04  5.7153411E-03  2.3420054E-06  1.2822238E-05  1.8768869E-03  1.5133295E-04  1.687E-09  0.3705  4.463641   -8.006  0.832047  7.545091  6.5324550E-01  3.3295360E-01  4.6987850E-05  1.2770941E-05  7.3469373E-03  1.0868812E-03  4.7954303E-06  4.0721404E-09  1.8685291E-03  3.3022976E-07  9.686E-06  9.937E-05  1.270E-04  8.664E-01  1.168E+00  6.22E+02  0.00E+00  3.94E+02  0.822797  0.033019  0.0000000E+00  3.0504061920E-01       4.230     4.92   -5.9301   -3.0952   -1.0418   -0.2937   -0.1263   -0.3700   -0.1897   -0.0301   -0.8032   -2.8349
