line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.200000  2.432304  4.186884  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2555  4.186884    0.000  1.491490  7.435589  7.1698026E-01  2.6867938E-01  1.8640734E-05  4.9876010E-06  3.6352916E-03  5.2875884E-03  9.8480389E-05  4.7443381E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.284E-04  1.266E-04  9.375E-01  1.134E+00  4.90E+02  0.00E+00  2.12E+02  0.608522  0.001757  0.0000000E+00  1.5385698686E-02       4.366     2.22   -1.3308    0.1951   -0.5791   -0.1773   -0.0677   -0.2220   -0.1001   -0.0156   -0.4176   -1.5258
  2  4.079006011280701E+06    4.200000  2.433401  4.185228  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2572  4.185228    0.000  1.476349  7.432750  7.0893038E-01  2.7684995E-01  2.2710976E-05  6.0911501E-06  4.4648936E-03  4.3439038E-03  8.6539989E-05  4.9338641E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.183E-04  1.352E-04  9.456E-01  1.116E+00  4.86E+02  0.00E+00  1.97E+02  0.572673  0.001763  0.0000000E+00  1.5385698686E-02       4.354     2.26   -1.3335    0.1773   -0.5751   -0.1761   -0.0671   -0.2203   -0.0992   -0.0154   -0.4137   -1.5108
  3  7.827832229741978E+06    4.200000  2.437534  4.183764  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2562  4.183764    0.000  1.468950  7.431157  7.0101779E-01  2.8484638E-01  2.5356938E-05  6.7828406E-06  5.0397146E-03  3.6918840E-03  7.6660116E-05  3.5548993E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.113E-04  1.379E-04  9.502E-01  1.104E+00  4.83E+02  0.00E+00  1.87E+02  0.550755  0.001780  0.0000000E+00  1.5385698686E-02       4.341     2.29   -1.3438    0.1535   -0.5716   -0.1751   -0.0666   -0.2187   -0.0984   -0.0153   -0.4103   -1.4973
  4  1.154397611435927E+07    4.200000  2.441961  4.182369  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2541  4.182369    0.000  1.463307  7.430193  6.9299923E-01  2.9292905E-01  2.7461035E-05  7.3462245E-06  5.4792295E-03  3.1945258E-03  6.7681840E-05  3.1565696E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.069E-04  1.383E-04  9.524E-01  1.100E+00  4.79E+02  0.00E+00  1.82E+02  0.539625  0.001799  0.0000000E+00  1.5385698686E-02       4.330     2.32   -1.3549    0.1296   -0.5683   -0.1741   -0.0661   -0.2172   -0.0976   -0.0152   -0.4070   -1.4845
  5  1.497422643866258E+07    4.200000  2.446309  4.181131  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2523  4.181131    0.000  1.459273  7.429697  6.8496424E-01  3.0101680E-01  2.9306891E-05  7.8357885E-06  5.8394198E-03  2.7869851E-03  6.0061221E-05  2.6153925E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.042E-04  1.376E-04  9.533E-01  1.098E+00  4.77E+02  0.00E+00  1.79E+02  0.534967  0.001816  0.0000000E+00  1.5385698686E-02       4.320     2.35   -1.3658    0.1073   -0.5653   -0.1732   -0.0656   -0.2159   -0.0969   -0.0151   -0.4041   -1.4731
  6  1.802640328082474E+07    4.200000  2.450307  4.179925  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2503  4.179925    0.000  1.456169  7.429384  6.7714859E-01  3.0887588E-01  3.0757671E-05  8.2237073E-06  6.1363358E-03  2.4516171E-03  5.3281990E-05  2.3136361E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.023E-04  1.368E-04  9.537E-01  1.097E+00  4.74E+02  0.00E+00  1.77E+02  0.533252  0.001833  0.0000000E+00  1.5385698686E-02       4.311     2.37   -1.3758    0.0862   -0.5624   -0.1724   -0.0652   -0.2146   -0.0963   -0.0150   -0.4012   -1.4620
  7  2.111203648811043E+07    4.200000  2.454404  4.178778  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707438E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2482  4.178778    0.000  1.453479  7.429279  6.6904471E-01  3.1701742E-01  3.2010013E-05  8.5587709E-06  6.3938129E-03  2.1610856E-03  4.7104731E-05  2.0423988E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.006E-04  1.357E-04  9.538E-01  1.097E+00  4.72E+02  0.00E+00  1.76E+02  0.532569  0.001851  0.0000000E+00  1.5385698686E-02       4.302     2.40   -1.3860    0.0649   -0.5598   -0.1716   -0.0648   -0.2132   -0.0956   -0.0150   -0.3985   -1.4509
  8  2.411123600155473E+07    4.200000  2.458643  4.177785  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707456E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2463  4.177785    0.000  1.451503  7.429359  6.6126012E-01  3.2483201E-01  3.3018157E-05  8.8285145E-06  6.5989367E-03  1.9297803E-03  4.2003962E-05  1.8212949E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.925E-05  1.347E-04  9.537E-01  1.097E+00  4.70E+02  0.00E+00  1.75E+02  0.532928  0.001869  0.0000000E+00  1.5385698686E-02       4.294     2.42   -1.3966    0.0442   -0.5577   -0.1709   -0.0644   -0.2120   -0.0951   -0.0149   -0.3960   -1.4408
  9  2.732225061868666E+07    4.200000  2.463245  4.176819  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707570E-05  6.5875808E-04  5.7184752E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2443  4.176819    0.000  1.449754  7.429644  6.5318256E-01  3.3293533E-01  3.3932328E-05  9.0735422E-06  6.7741560E-03  1.7322509E-03  3.7494803E-05  1.6296345E-08  1.8768898E-03  1.5180834E-04  0.000E+00  9.797E-05  1.335E-04  9.536E-01  1.097E+00  4.68E+02  0.00E+00  1.75E+02  0.533763  0.001890  0.0000000E+00  1.5385698686E-02       4.286     2.44   -1.4081    0.0229   -0.5556   -0.1702   -0.0641   -0.2108   -0.0945   -0.0149   -0.3936   -1.4310
