line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    5.000000  2.738395  4.256555  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2790  4.256555    0.000  1.445396  7.466853  7.3053433E-01  2.6130398E-01  1.2932964E-05  3.4728627E-06  2.2899561E-03  2.7992742E-03  3.0107848E-05  2.2650979E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.605E-04  1.604E-04  9.098E-01  1.202E+00  5.32E+02  0.00E+00  2.76E+02  0.709554  0.002922  0.0000000E+00  2.6084339805E-02       4.431     2.25   -2.0960   -0.0710   -0.7404   -0.2219   -0.0909   -0.2796   -0.1336   -0.0215   -0.5623   -2.0250
  2  2.687430071014252E+06    5.000000  2.742659  4.256628  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2789  4.256628    0.000  1.425942  7.461891  7.2233835E-01  2.6959648E-01  1.6336233E-05  4.3830974E-06  2.9551459E-03  2.0381350E-03  2.5064965E-05  1.7516657E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.408E-04  1.728E-04  9.299E-01  1.154E+00  5.26E+02  0.00E+00  2.42E+02  0.639306  0.002952  0.0000000E+00  2.6084339805E-02       4.415     2.29   -2.1066   -0.0831   -0.7404   -0.2219   -0.0909   -0.2797   -0.1336   -0.0215   -0.5624   -2.0236
  3  5.092019621233174E+06    5.000000  2.747295  4.255326  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2767  4.255326    0.000  1.417526  7.460089  7.1430987E-01  2.7768158E-01  1.8356199E-05  4.9191854E-06  3.3431164E-03  1.5955394E-03  2.0648848E-05  1.2199880E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.333E-04  1.736E-04  9.350E-01  1.141E+00  5.22E+02  0.00E+00  2.31E+02  0.619371  0.002984  0.0000000E+00  2.6084339805E-02       4.402     2.33   -2.1182   -0.1017   -0.7379   -0.2213   -0.0906   -0.2788   -0.1331   -0.0214   -0.5604   -2.0166
  4  7.251836469293770E+06    5.000000  2.751814  4.254042  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832822E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2749  4.254042    0.000  1.412141  7.459191  7.0615705E-01  2.8587513E-01  1.9845952E-05  5.3158585E-06  3.6227029E-03  1.2768670E-03  1.7107548E-05  9.0664029E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.300E-04  1.723E-04  9.361E-01  1.138E+00  5.19E+02  0.00E+00  2.27E+02  0.614705  0.003015  0.0000000E+00  2.6084339805E-02       4.392     2.36   -2.1295   -0.1197   -0.7354   -0.2206   -0.0903   -0.2780   -0.1327   -0.0213   -0.5583   -2.0098
  5  9.298170938171050E+06    5.000000  2.756371  4.252917  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832873E-05  3.7643318E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2727  4.252917    0.000  1.408528  7.458828  6.9803320E-01  2.9402890E-01  2.0933135E-05  5.6069126E-06  3.8272585E-03  1.0439469E-03  1.4271927E-05  7.4923477E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.279E-04  1.707E-04  9.363E-01  1.138E+00  5.16E+02  0.00E+00  2.26E+02  0.614142  0.003047  0.0000000E+00  2.6084339805E-02       4.383     2.38   -2.1409   -0.1371   -0.7332   -0.2200   -0.0900   -0.2773   -0.1322   -0.0213   -0.5565   -2.0038
  6  1.130792044417355E+07    5.000000  2.760858  4.251960  7.3354283E-01  2.5841427E-01  1.3046574E-03  1.5833552E-05  3.7643371E-04  3.2677001E-03  1.2946300E-06  7.3712788E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2702  4.251960    0.000  1.405829  7.458824  6.8999940E-01  3.0208430E-01  2.1712049E-05  5.8158258E-06  3.9756244E-03  8.7513366E-04  1.2098213E-05  6.3157700E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.262E-04  1.692E-04  9.361E-01  1.138E+00  5.14E+02  0.00E+00  2.25E+02  0.614676  0.003078  0.0000000E+00  2.6084339805E-02       4.375     2.40   -2.1521   -0.1536   -0.7313   -0.2195   -0.0897   -0.2766   -0.1319   -0.0212   -0.5549   -1.9985
  7  1.335694026979500E+07    5.000000  2.765741  4.251156  7.3354275E-01  2.5841427E-01  1.3046457E-03  1.5839679E-05  3.7644133E-04  3.2676997E-03  1.2946428E-06  7.3712577E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2682  4.251156    0.000  1.404017  7.459087  6.8192253E-01  3.1017743E-01  2.2335883E-05  5.9829039E-06  4.0867328E-03  7.4871463E-04  1.0397135E-05  5.4172911E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.247E-04  1.678E-04  9.358E-01  1.139E+00  5.12E+02  0.00E+00  2.25E+02  0.616009  0.003113  0.0000000E+00  2.6084339805E-02       4.367     2.43   -2.1644   -0.1704   -0.7297   -0.2191   -0.0895   -0.2761   -0.1315   -0.0212   -0.5536   -1.9940
  8  1.533708693982518E+07    5.000000  2.770370  4.250412  7.3354268E-01  2.5841427E-01  1.3046030E-03  1.5858421E-05  3.7647326E-04  3.2676977E-03  1.2947091E-06  7.3711712E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2656  4.250412    0.000  1.402389  7.459482  6.7397467E-01  3.1813772E-01  2.2811634E-05  6.1107697E-06  4.1721320E-03  6.5159274E-04  9.0475096E-06  4.7138462E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.234E-04  1.666E-04  9.355E-01  1.139E+00  5.10E+02  0.00E+00  2.24E+02  0.617204  0.003146  0.0000000E+00  2.6084339805E-02       4.359     2.45   -2.1759   -0.1862   -0.7282   -0.2187   -0.0893   -0.2756   -0.1312   -0.0211   -0.5524   -1.9897
  9  1.734275213049629E+07    5.000000  2.775398  4.249713  7.3354242E-01  2.5841435E-01  1.3044935E-03  1.5899973E-05  3.7656357E-04  3.2676905E-03  1.2949263E-06  7.3709266E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2636  4.249713    0.000  1.401387  7.460028  6.6572873E-01  3.2639410E-01  2.3259519E-05  6.2305379E-06  4.2434308E-03  5.7044943E-04  7.8929683E-06  4.1187549E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.221E-04  1.655E-04  9.351E-01  1.140E+00  5.07E+02  0.00E+00  2.24E+02  0.618799  0.003184  0.0000000E+00  2.6084339805E-02       4.352     2.47   -2.1885   -0.2029   -0.7267   -0.2183   -0.0891   -0.2751   -0.1310   -0.0211   -0.5512   -1.9856
