line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.200000  2.470747  4.205377  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2628  4.205377    0.000  1.539863  7.448638  7.3053969E-01  2.6128968E-01  1.1852739E-05  3.1737897E-06  2.2381525E-03  2.8465115E-03  4.4741098E-05  2.6067224E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.020E-04  1.945E-04  8.625E-01  1.324E+00  5.14E+02  0.00E+00  3.30E+02  0.830430  0.001934  0.0000000E+00  2.1244412406E-02       4.448     2.03   -1.4269    0.3001   -0.6255   -0.1905   -0.0748   -0.2402   -0.1099   -0.0171   -0.4603   -1.7269
  2  4.016305251523444E+06    4.200000  2.473914  4.207298  7.3354288E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2640  4.207298    0.000  1.521730  7.443887  7.2237484E-01  2.6954650E-01  1.4988200E-05  4.0171427E-06  2.8712666E-03  2.1244534E-03  3.7590699E-05  2.1337738E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.707E-04  2.121E-04  9.041E-01  1.218E+00  5.08E+02  0.00E+00  2.72E+02  0.727464  0.001949  0.0000000E+00  2.1244412406E-02       4.427     2.08   -1.4348    0.3043   -0.6304   -0.1917   -0.0754   -0.2419   -0.1109   -0.0173   -0.4645   -1.7391
  3  7.604998221096438E+06    4.200000  2.478355  4.206304  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2623  4.206304    0.000  1.513589  7.442154  7.1427877E-01  2.7769879E-01  1.6881641E-05  4.5180757E-06  3.2565075E-03  1.6868567E-03  3.1403895E-05  1.5115276E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.623E-04  2.128E-04  9.109E-01  1.201E+00  5.04E+02  0.00E+00  2.61E+02  0.706518  0.001969  0.0000000E+00  2.1244412406E-02       4.414     2.11   -1.4459    0.2847   -0.6280   -0.1910   -0.0751   -0.2410   -0.1103   -0.0172   -0.4622   -1.7306
  4  1.077542008657065E+07    4.200000  2.482624  4.204979  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832824E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2603  4.204979    0.000  1.508361  7.441250  7.0620337E-01  2.8581476E-01  1.8285310E-05  4.8925163E-06  3.5344321E-03  1.3715830E-03  2.6420210E-05  1.2024913E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.585E-04  2.110E-04  9.121E-01  1.197E+00  5.01E+02  0.00E+00  2.57E+02  0.702470  0.001989  0.0000000E+00  2.1244412406E-02       4.404     2.13   -1.4566    0.2632   -0.6248   -0.1901   -0.0746   -0.2398   -0.1096   -0.0171   -0.4592   -1.7198
  5  1.378162230937513E+07    4.200000  2.486838  4.203767  7.3354283E-01  2.5841427E-01  1.3046583E-03  1.5832982E-05  3.7643327E-04  3.2677001E-03  1.2946295E-06  7.3712801E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2584  4.203767    0.000  1.504750  7.440871  6.9819322E-01  2.9385491E-01  1.9322880E-05  5.1700418E-06  3.7397150E-03  1.1390352E-03  2.2394274E-05  1.0088129E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.560E-04  2.089E-04  9.122E-01  1.197E+00  4.98E+02  0.00E+00  2.56E+02  0.702263  0.002008  0.0000000E+00  2.1244412406E-02       4.395     2.15   -1.4671    0.2427   -0.6218   -0.1893   -0.0742   -0.2386   -0.1090   -0.0170   -0.4564   -1.7098
  6  1.676652878999663E+07    4.200000  2.491248  4.202732  7.3354283E-01  2.5841427E-01  1.3046550E-03  1.5834739E-05  3.7643532E-04  3.2677000E-03  1.2946334E-06  7.3712745E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2562  4.202732    0.000  1.502217  7.440866  6.9021061E-01  3.0186004E-01  2.0111087E-05  5.3806816E-06  3.8934098E-03  9.6509484E-04  1.9182049E-05  8.6062496E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.540E-04  2.072E-04  9.118E-01  1.198E+00  4.96E+02  0.00E+00  2.55E+02  0.703301  0.002029  0.0000000E+00  2.1244412406E-02       4.386     2.17   -1.4781    0.2231   -0.6193   -0.1886   -0.0738   -0.2377   -0.1084   -0.0169   -0.4539   -1.7012
  7  1.977993424762322E+07    4.200000  2.495751  4.201798  7.3354273E-01  2.5841427E-01  1.3046333E-03  1.5844505E-05  3.7645118E-04  3.2676991E-03  1.2946735E-06  7.3712318E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2541  4.201798    0.000  1.500192  7.441076  6.8209833E-01  3.0998985E-01  2.0717158E-05  5.5430309E-06  4.0129544E-03  8.2990675E-04  1.6585319E-05  7.4222986E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.522E-04  2.053E-04  9.114E-01  1.199E+00  4.94E+02  0.00E+00  2.54E+02  0.704585  0.002051  0.0000000E+00  2.1244412406E-02       4.378     2.19   -1.4894    0.2040   -0.6170   -0.1879   -0.0735   -0.2368   -0.1079   -0.0168   -0.4518   -1.6934
  8  2.276262238295230E+07    4.200000  2.500451  4.200975  7.3354248E-01  2.5841431E-01  1.3045524E-03  1.5875435E-05  3.7651742E-04  3.2676941E-03  1.2948774E-06  7.3710547E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2523  4.200975    0.000  1.498846  7.441467  6.7407538E-01  3.1802629E-01  2.1206118E-05  5.6742949E-06  4.1051152E-03  7.2572145E-04  1.4507090E-05  6.4919675E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.506E-04  2.038E-04  9.109E-01  1.200E+00  4.91E+02  0.00E+00  2.54E+02  0.706387  0.002073  0.0000000E+00  2.1244412406E-02       4.371     2.21   -1.5011    0.1852   -0.6151   -0.1873   -0.0732   -0.2360   -0.1075   -0.0167   -0.4498   -1.6863
  9  2.572162727581993E+07    4.200000  2.505110  4.200190  7.3354211E-01  2.5841451E-01  1.3043551E-03  1.5940751E-05  3.7669231E-04  3.2676783E-03  1.2955050E-06  7.3705856E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2500  4.200190    0.000  1.497656  7.441969  6.6597892E-01  3.2613368E-01  2.1614169E-05  5.7836838E-06  4.1797969E-03  6.4131216E-04  1.2784934E-05  5.7247397E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.490E-04  2.023E-04  9.104E-01  1.201E+00  4.89E+02  0.00E+00  2.54E+02  0.707895  0.002096  0.0000000E+00  2.1244412406E-02       4.363     2.23   -1.5128    0.1668   -0.6132   -0.1868   -0.0729   -0.2352   -0.1071   -0.0166   -0.4480   -1.6796
