line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    9.599926  3.658524  4.392972  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3284  4.392972   -9.749  1.063869  7.515771  7.1698882E-01  2.6870533E-01  2.5667842E-05  6.9733897E-06  3.8298776E-03  5.1235245E-03  2.4069270E-05  3.4807974E-08  1.8767739E-03  1.2392796E-04  4.628E-07  1.013E-04  9.650E-05  9.319E-01  1.078E+00  5.89E+02  0.00E+00  2.66E+02  0.631780  0.013020  0.0000000E+00  8.4105062761E-02       4.327     3.52   -4.3963   -1.9102   -0.9385   -0.2761   -0.1182   -0.3462   -0.1706   -0.0269   -0.7206   -2.4861
  2  6.856930999426420E+05    9.599727  3.663579  4.392535  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3299  4.392535   -9.742  1.047229  7.511429  7.0886709E-01  2.7697689E-01  3.1277752E-05  8.4515648E-06  4.8646165E-03  3.9349203E-03  2.0602202E-05  2.4861331E-08  1.8764959E-03  1.1850114E-04  1.225E-06  8.485E-05  1.024E-04  9.511E-01  1.056E+00  5.83E+02  0.00E+00  2.23E+02  0.546006  0.013173  0.0000000E+00  8.4084741522E-02       4.309     3.60   -4.4089   -1.9254   -0.9379   -0.2760   -0.1181   -0.3461   -0.1705   -0.0269   -0.7201   -2.4835
  3  1.300265821949834E+06    9.599547  3.668575  4.390929  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3286  4.390929   -9.731  1.038088  7.509307  7.0072021E-01  2.8522219E-01  3.5005799E-05  9.4303694E-06  5.5414452E-03  3.1586749E-03  1.6930972E-05  1.6540276E-08  1.8762685E-03  1.1799884E-04  1.551E-06  8.042E-05  1.025E-04  9.544E-01  1.052E+00  5.79E+02  0.00E+00  2.13E+02  0.529544  0.013326  0.0000000E+00  8.4067616742E-02       4.295     3.65   -4.4214   -1.9456   -0.9356   -0.2755   -0.1178   -0.3454   -0.1701   -0.0268   -0.7183   -2.4759
  4  1.868828041303761E+06    9.599380  3.673360  4.389513  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.679E-19  0.3260  4.389513   -9.719  1.031869  7.508136  6.9261825E-01  2.9339565E-01  3.7941084E-05  1.0209439E-05  6.0333871E-03  2.5942426E-03  1.4099871E-05  1.1278358E-08  1.8760640E-03  1.1778567E-04  1.702E-06  7.838E-05  1.015E-04  9.550E-01  1.051E+00  5.75E+02  0.00E+00  2.11E+02  0.525923  0.013474  0.0000000E+00  8.4051828436E-02       4.284     3.70   -4.4334   -1.9643   -0.9336   -0.2750   -0.1176   -0.3449   -0.1698   -0.0267   -0.7167   -2.4691
  5  2.408945696376916E+06    9.599208  3.678187  4.388338  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707448E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  7.816E-17  0.3241  4.388338   -9.707  1.027537  7.507499  6.8460906E-01  3.0145915E-01  4.0201622E-05  1.0817604E-05  6.4060497E-03  2.1666889E-03  1.1852211E-05  9.4495091E-09  1.8758689E-03  1.1777754E-04  1.733E-06  7.704E-05  1.005E-04  9.551E-01  1.051E+00  5.72E+02  0.00E+00  2.10E+02  0.525647  0.013626  0.0000000E+00  8.4035542536E-02       4.275     3.74   -4.4455   -1.9819   -0.9320   -0.2746   -0.1174   -0.3444   -0.1695   -0.0267   -0.7153   -2.4635
  6  2.966952430617590E+06    9.599034  3.683246  4.387350  7.2000000E-01  2.6595590E-01  2.2831521E-03  2.7707699E-05  6.5875817E-04  5.7184752E-03  2.2656019E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.986E-15  0.3214  4.387350   -9.693  1.024148  7.507256  6.7641921E-01  3.0969164E-01  4.1986725E-05  1.1299032E-05  6.6992001E-03  1.8303931E-03  1.0034299E-05  8.0240865E-09  1.8756894E-03  1.1779222E-04  1.700E-06  7.595E-05  9.931E-05  9.550E-01  1.051E+00  5.69E+02  0.00E+00  2.09E+02  0.526292  0.013786  0.0000000E+00  8.4018894664E-02       4.266     3.78   -4.4581   -1.9993   -0.9306   -0.2743   -0.1172   -0.3441   -0.1692   -0.0266   -0.7142   -2.4588
  7  3.503769762803319E+06    9.598856  3.688301  4.386504  7.2000000E-01  2.6595590E-01  2.2831491E-03  2.7709577E-05  6.5875984E-04  5.7184751E-03  2.2656081E-06  1.2899732E-05  1.8768898E-03  1.5180832E-04  3.435E-14  0.3192  4.386504   -9.678  1.021691  7.507276  6.6842538E-01  3.1771864E-01  4.3435759E-05  1.1688459E-05  6.9266926E-03  1.5693396E-03  8.5969328E-06  6.8597073E-09  1.8755148E-03  1.1778069E-04  1.641E-06  7.500E-05  9.851E-05  9.549E-01  1.051E+00  5.66E+02  0.00E+00  2.09E+02  0.527231  0.013949  0.0000000E+00  8.4001849896E-02       4.257     3.81   -4.4708   -2.0161   -0.9294   -0.2740   -0.1171   -0.3437   -0.1690   -0.0266   -0.7133   -2.4547
  8  4.037333502717455E+06    9.598677  3.693431  4.385730  7.2000000E-01  2.6595590E-01  2.2831323E-03  2.7718658E-05  6.5877061E-04  5.7184744E-03  2.2656468E-06  1.2899688E-05  1.8768898E-03  1.5180822E-04  1.867E-13  0.3168  4.385730   -9.664  1.019743  7.507467  6.6032028E-01  3.2585111E-01  4.4631770E-05  1.2011004E-05  7.1146235E-03  1.3536972E-03  7.3956606E-06  5.9135863E-09  1.8753454E-03  1.1778449E-04  1.574E-06  7.413E-05  9.773E-05  9.546E-01  1.051E+00  5.63E+02  0.00E+00  2.08E+02  0.528436  0.014114  0.0000000E+00  8.3984569948E-02       4.249     3.85   -4.4836   -2.0327   -0.9283   -0.2738   -0.1170   -0.3434   -0.1688   -0.0266   -0.7124   -2.4509
  9  4.571370473603684E+06    9.598492  3.698635  4.385038  7.1999998E-01  2.6595590E-01  2.2830763E-03  2.7745061E-05  6.5881115E-04  5.7184713E-03  2.2657897E-06  1.2899529E-05  1.8768898E-03  1.5180785E-04  6.026E-13  0.3146  4.385038   -9.649  1.018157  7.507797  6.5225085E-01  3.3394233E-01  4.5666607E-05  1.2290241E-05  7.2643203E-03  1.1818145E-03  6.4126131E-06  5.1609425E-09  1.8751798E-03  1.1779126E-04  1.499E-06  7.330E-05  9.692E-05  9.544E-01  1.052E+00  5.61E+02  0.00E+00  2.08E+02  0.529642  0.014285  0.0000000E+00  8.3966614717E-02       4.241     3.88   -4.4966   -2.0491   -0.9273   -0.2735   -0.1168   -0.3431   -0.1686   -0.0265   -0.7116   -2.4475
