line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.599274  4.205226  4.475573  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3899  4.475573   -8.253  0.933484  7.563801  7.3053371E-01  2.6132476E-01  1.7101400E-05  4.6665492E-06  2.4320442E-03  2.6498116E-03  9.1674842E-06  9.0998235E-09  1.0718898E-03  1.1748391E-05  2.441E-06  1.442E-04  1.369E-04  8.028E-01  1.239E+00  6.72E+02  0.00E+00  5.16E+02  0.926139  0.029540  0.0000000E+00  2.8705060240E-01       4.373     4.12   -5.7631   -2.8611   -1.0579   -0.2967   -0.1278   -0.3743   -0.1929   -0.0307   -0.8166   -2.9020
  2  3.236414101767997E+05   14.597418  4.209649  4.484161  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  4.918E-20  0.3892  4.484161   -8.265  0.913326  7.558254  7.2219785E-01  2.6977258E-01  2.0915949E-05  5.6823242E-06  3.2107734E-03  1.7548158E-03  7.7391813E-06  6.8984523E-09  1.0706017E-03  1.1164761E-06  5.826E-06  1.168E-04  1.460E-04  8.861E-01  1.141E+00  6.63E+02  0.00E+00  3.88E+02  0.776972  0.029845  0.0000000E+00  2.8667080572E-01       4.351     4.22   -5.7741   -2.8232   -1.0688   -0.2989   -0.1289   -0.3775   -0.1951   -0.0310   -0.8262   -2.9510
  3  5.960543643532548E+05   14.595853  4.214507  4.482340  7.3354283E-01  2.5841427E-01  1.3046581E-03  1.5833152E-05  3.7643338E-04  3.2677001E-03  1.2946296E-06  7.3712795E-06  1.0725085E-03  8.6747621E-05  4.752E-14  0.3868  4.482340   -8.258  0.904265  7.556103  7.1406484E-01  2.7796663E-01  2.3464609E-05  6.3722896E-06  3.6315768E-03  1.2715759E-03  5.6871727E-06  4.6400349E-09  1.0695534E-03  2.0136633E-07  7.296E-06  1.139E-04  1.433E-04  8.869E-01  1.140E+00  6.58E+02  0.00E+00  3.84E+02  0.774915  0.030183  0.0000000E+00  2.8637081338E-01       4.338     4.29   -5.7863   -2.8449   -1.0665   -0.2984   -0.1287   -0.3768   -0.1947   -0.0310   -0.8242   -2.9414
  4  8.744834348233127E+05   14.594221  4.219754  4.481194  7.3354283E-01  2.5841427E-01  1.3046262E-03  1.5849722E-05  3.7645613E-04  3.2676969E-03  1.2946718E-06  7.3711897E-06  1.0725085E-03  8.6747292E-05  6.349E-12  0.3847  4.481194   -8.249  0.899181  7.555259  7.0577693E-01  2.8629342E-01  2.5158079E-05  6.8309287E-06  3.8999400E-03  9.6331522E-04  4.3413704E-06  3.4121824E-09  1.0685829E-03  1.2917889E-07  7.845E-06  1.119E-04  1.416E-04  8.874E-01  1.141E+00  6.54E+02  0.00E+00  3.80E+02  0.773650  0.030554  0.0000000E+00  2.8605579051E-01       4.328     4.34   -5.7994   -2.8639   -1.0651   -0.2981   -0.1285   -0.3764   -0.1944   -0.0309   -0.8229   -2.9354
  5  1.143829909973128E+06   14.592608  4.224860  4.480264  7.3354252E-01  2.5841456E-01  1.3043131E-03  1.5977153E-05  3.7673090E-04  3.2676480E-03  1.2952596E-06  7.3701769E-06  1.0725084E-03  8.6742497E-05  7.827E-11  0.3824  4.480264   -8.240  0.896047  7.555053  6.9772721E-01  2.9436855E-01  2.6273702E-05  7.1353160E-06  4.0753385E-03  7.6184566E-04  3.4372447E-06  2.8006189E-09  1.0676903E-03  1.5264581E-07  7.892E-06  1.105E-04  1.401E-04  8.864E-01  1.140E+00  6.51E+02  0.00E+00  3.80E+02  0.776118  0.030918  0.0000000E+00  2.8574253777E-01       4.319     4.38   -5.8121   -2.8815   -1.0639   -0.2979   -0.1284   -0.3760   -0.1941   -0.0309   -0.8219   -2.9307
  6  1.416416055144949E+06   14.590936  4.230162  4.479560  7.3354093E-01  2.5841614E-01  1.3029166E-03  1.6439848E-05  3.7812020E-04  3.2673669E-03  1.2984244E-06  7.3652663E-06  1.0725081E-03  8.6715791E-05  3.871E-10  0.3803  4.479560   -8.230  0.894002  7.555206  6.8952103E-01  3.0259291E-01  2.7097635E-05  7.3589474E-06  4.2002270E-03  6.1835070E-04  2.7887050E-06  2.2872246E-09  1.0668094E-03  1.5630429E-07  7.679E-06  1.091E-04  1.389E-04  8.860E-01  1.141E+00  6.48E+02  0.00E+00  3.79E+02  0.777093  0.031301  0.0000000E+00  2.8541599822E-01       4.311     4.42   -5.8254   -2.8983   -1.0630   -0.2977   -0.1283   -0.3758   -0.1939   -0.0308   -0.8211   -2.9271
  7  1.687291193592617E+06   14.589243  4.235542  4.478888  7.3353667E-01  2.5842028E-01  1.2997310E-03  1.7338593E-05  3.8153280E-04  3.2666337E-03  1.3065782E-06  7.3534950E-06  1.0725073E-03  8.6647196E-05  9.519E-10  0.3783  4.478888   -8.220  0.892635  7.555566  6.8137596E-01  3.1075076E-01  2.7787982E-05  7.5476919E-06  4.2884534E-03  5.1682246E-04  2.3043502E-06  1.8578595E-09  1.0659535E-03  1.5665661E-07  7.314E-06  1.080E-04  1.377E-04  8.856E-01  1.142E+00  6.45E+02  0.00E+00  3.78E+02  0.778300  0.031695  0.0000000E+00  2.8508283067E-01       4.304     4.46   -5.8389   -2.9151   -1.0622   -0.2976   -0.1282   -0.3755   -0.1938   -0.0308   -0.8204   -2.9237
  8  1.955550628902663E+06   14.587519  4.240852  4.478299  7.3352784E-01  2.5842877E-01  1.2937855E-03  1.8794385E-05  3.8824553E-04  3.2651367E-03  1.3229035E-06  7.3307860E-06  1.0725057E-03  8.6509846E-05  1.777E-09  0.3760  4.478299   -8.209  0.891590  7.556065  6.7305857E-01  3.1907826E-01  2.8280998E-05  7.6813553E-06  4.3584461E-03  4.3635101E-04  1.9399750E-06  1.5648782E-09  1.0650875E-03  1.3317966E-07  6.906E-06  1.067E-04  1.368E-04  8.853E-01  1.144E+00  6.42E+02  0.00E+00  3.77E+02  0.778963  0.032089  0.0000000E+00  2.8474126503E-01       4.296     4.50   -5.8521   -2.9313   -1.0614   -0.2974   -0.1282   -0.3753   -0.1936   -0.0308   -0.8197   -2.9208
  9  2.216866884431567E+06   14.585802  4.246154  4.477715  7.3351373E-01  2.5844238E-01  1.2848800E-03  2.0724640E-05  3.9866489E-04  3.2627774E-03  1.3486777E-06  7.2959536E-06  1.0725031E-03  8.6295793E-05  2.679E-09  0.3739  4.477715   -8.199  0.890859  7.556734  6.6487327E-01  3.2727094E-01  2.8657255E-05  7.7840468E-06  4.4095230E-03  3.7760151E-04  1.6711949E-06  1.4072278E-09  1.0642424E-03  1.4928692E-07  6.470E-06  1.057E-04  1.358E-04  8.843E-01  1.144E+00  6.40E+02  0.00E+00  3.77E+02  0.781435  0.032486  0.0000000E+00  2.8439933536E-01       4.289     4.53   -5.8654   -2.9475   -1.0607   -0.2973   -0.1281   -0.3751   -0.1935   -0.0308   -0.8191   -2.9179
