line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.800000  2.311194  4.167217  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2509  4.167217    0.000  1.594819  7.437376  7.3053512E-01  2.6128797E-01  1.1284049E-05  3.0220832E-06  2.2022153E-03  2.8777317E-03  5.6208810E-05  2.9605463E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.367E-04  2.264E-04  7.925E-01  1.518E+00  5.03E+02  0.00E+00  3.97E+02  0.937764  0.001491  0.0000000E+00  1.9514658576E-02       4.455     1.91   -1.0280    0.3720   -0.5328   -0.1642   -0.0612   -0.1998   -0.0893   -0.0144   -0.3713   -1.4000
  2  5.142377790181694E+06    3.800000  2.313823  4.175182  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2535  4.175182    0.000  1.577745  7.432915  7.2233856E-01  2.6957285E-01  1.4168211E-05  3.7943543E-06  2.8105243E-03  2.1838816E-03  4.9656913E-05  2.5271537E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.980E-04  2.498E-04  8.719E-01  1.318E+00  4.97E+02  0.00E+00  3.08E+02  0.810654  0.001501  0.0000000E+00  1.9514658576E-02       4.435     1.96   -1.0346    0.4386   -0.5518   -0.1697   -0.0640   -0.2090   -0.0937   -0.0148   -0.3901   -1.4732
  3  9.694034969895713E+06    3.800000  2.318168  4.174493  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2520  4.174493    0.000  1.569827  7.431233  7.1408364E-01  2.7788450E-01  1.6031931E-05  4.2863544E-06  3.1986526E-03  1.7443674E-03  4.2055800E-05  1.7998457E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.892E-04  2.500E-04  8.802E-01  1.291E+00  4.94E+02  0.00E+00  2.96E+02  0.791390  0.001516  0.0000000E+00  1.9514658576E-02       4.422     1.98   -1.0454    0.4202   -0.5504   -0.1692   -0.0638   -0.2082   -0.0933   -0.0148   -0.3883   -1.4657
  4  1.365544199120355E+07    3.800000  2.322040  4.173103  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832832E-05  3.7643317E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2503  4.173103    0.000  1.564597  7.430351  7.0600311E-01  2.8600556E-01  1.7356907E-05  4.6402315E-06  3.4757887E-03  1.4312509E-03  3.5876065E-05  1.4952104E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.851E-04  2.475E-04  8.815E-01  1.288E+00  4.91E+02  0.00E+00  2.93E+02  0.788370  0.001529  0.0000000E+00  1.9514658576E-02       4.412     2.01   -1.0551    0.3967   -0.5472   -0.1682   -0.0633   -0.2065   -0.0925   -0.0147   -0.3849   -1.4518
  5  1.746900741858288E+07    3.800000  2.326238  4.171805  7.3354283E-01  2.5841427E-01  1.3046580E-03  1.5833176E-05  3.7643344E-04  3.2677001E-03  1.2946298E-06  7.3712797E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2485  4.171805    0.000  1.561244  7.430006  6.9789263E-01  2.9414647E-01  1.8391193E-05  4.9162670E-06  3.6838610E-03  1.1965603E-03  3.0746285E-05  1.2724873E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.824E-04  2.452E-04  8.813E-01  1.288E+00  4.88E+02  0.00E+00  2.92E+02  0.788902  0.001545  0.0000000E+00  1.9514658576E-02       4.403     2.03   -1.0656    0.3733   -0.5443   -0.1673   -0.0628   -0.2049   -0.0917   -0.0146   -0.3818   -1.4389
  6  2.135472434848998E+07    3.800000  2.330523  4.170624  7.3354275E-01  2.5841427E-01  1.3046507E-03  1.5836833E-05  3.7643828E-04  3.2676999E-03  1.2946431E-06  7.3712670E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2465  4.170624    0.000  1.558500  7.429985  6.8971365E-01  3.0234839E-01  1.9133647E-05  5.1152441E-06  3.8402905E-03  1.0204706E-03  2.6577387E-05  1.0950127E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.800E-04  2.427E-04  8.807E-01  1.290E+00  4.86E+02  0.00E+00  2.91E+02  0.790338  0.001560  0.0000000E+00  1.9514658576E-02       4.394     2.05   -1.0763    0.3509   -0.5415   -0.1665   -0.0624   -0.2035   -0.0911   -0.0145   -0.3789   -1.4272
  7  2.525732186872736E+07    3.800000  2.335238  4.169644  7.3354260E-01  2.5841427E-01  1.3046061E-03  1.5855247E-05  3.7647261E-04  3.2676979E-03  1.2947660E-06  7.3711781E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2446  4.169644    0.000  1.556813  7.430257  6.8159156E-01  3.1048795E-01  1.9747250E-05  5.2790272E-06  3.9594744E-03  8.8640957E-04  2.3208858E-05  9.5509783E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.779E-04  2.405E-04  8.799E-01  1.292E+00  4.84E+02  0.00E+00  2.90E+02  0.792233  0.001577  0.0000000E+00  1.9514658576E-02       4.386     2.07   -1.0881    0.3294   -0.5393   -0.1658   -0.0620   -0.2024   -0.0905   -0.0145   -0.3766   -1.4175
  8  2.909431230004603E+07    3.800000  2.339801  4.168700  7.3354228E-01  2.5841441E-01  1.3044572E-03  1.5907014E-05  3.7659965E-04  3.2676887E-03  1.2953178E-06  7.3708456E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2426  4.168700    0.000  1.555383  7.430655  6.7345144E-01  3.1864210E-01  2.0249487E-05  5.4135004E-06  4.0544844E-03  7.7958311E-04  2.0454176E-05  8.4131994E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.760E-04  2.387E-04  8.791E-01  1.295E+00  4.81E+02  0.00E+00  2.90E+02  0.794203  0.001594  0.0000000E+00  1.9514658576E-02       4.378     2.09   -1.0995    0.3088   -0.5370   -0.1651   -0.0617   -0.2012   -0.0900   -0.0144   -0.3743   -1.4083
  9  3.288432726143562E+07    3.800000  2.344582  4.167839  7.3354145E-01  2.5841481E-01  1.3040884E-03  1.6017404E-05  3.7693886E-04  3.2676587E-03  1.2970196E-06  7.3699470E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2409  4.167839    0.000  1.554430  7.431169  6.6528432E-01  3.2682057E-01  2.0653319E-05  5.5215401E-06  4.1317130E-03  6.9282874E-04  1.8138816E-05  7.4659586E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.741E-04  2.369E-04  8.782E-01  1.297E+00  4.79E+02  0.00E+00  2.90E+02  0.796352  0.001612  0.0000000E+00  1.9514658576E-02       4.371     2.11   -1.1115    0.2883   -0.5350   -0.1645   -0.0614   -0.2002   -0.0895   -0.0144   -0.3722   -1.3998
