line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.999427  4.262783  4.518076  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.4123  4.518076   -8.311  0.963836  7.581127  7.3956675E-01  2.5638975E-01  1.0304887E-05  2.8135338E-06  1.4035411E-03  1.1087368E-03  3.4447068E-06  3.6585239E-09  5.3560760E-04  2.3234713E-06  2.384E-06  1.031E-04  9.935E-05  9.354E-01  1.071E+00  6.92E+02  0.00E+00  3.06E+02  0.617429  0.032709  0.0000000E+00  2.0264161449E-01       4.415     3.98   -5.9070   -2.7567   -1.1076   -0.3081   -0.1337   -0.3910   -0.2038   -0.0325   -0.8623   -3.1502
  2  3.060271198316237E+05   14.997879  4.268738  4.517888  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.4106  4.517888   -8.308  0.945498  7.576081  7.3111705E-01  2.6490440E-01  1.2572774E-05  3.4195491E-06  1.8546354E-03  5.9042227E-04  2.3658534E-06  2.8541696E-09  5.3436056E-04  3.6533385E-07  4.847E-06  8.546E-05  1.049E-04  9.547E-01  1.052E+00  6.86E+02  0.00E+00  2.52E+02  0.527805  0.033163  0.0000000E+00  2.0248356360E-01       4.396     4.06   -5.9218   -2.7714   -1.1074   -0.3081   -0.1337   -0.3910   -0.2037   -0.0325   -0.8621   -3.1505
  3  5.776210595008128E+05   14.996494  4.274114  4.516733  7.4257140E-01  2.5338650E-01  6.5232927E-04  7.9164135E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  2.123E-17  0.4083  4.516733   -8.300  0.939040  7.574822  7.2271185E-01  2.7333840E-01  1.3817894E-05  3.7531892E-06  2.0530868E-03  3.6239054E-04  1.4697944E-06  1.2346897E-09  5.3328660E-04  7.0294277E-08  5.647E-06  8.270E-05  1.041E-04  9.562E-01  1.050E+00  6.81E+02  0.00E+00  2.47E+02  0.520271  0.033579  0.0000000E+00  2.0235094167E-01       4.386     4.11   -5.9353   -2.7911   -1.1063   -0.3077   -0.1335   -0.3905   -0.2034   -0.0324   -0.8610   -3.1442
  4  8.378712123812346E+05   14.995142  4.279249  4.515954  7.4257140E-01  2.5338650E-01  6.5232878E-04  7.9168103E-06  1.8821675E-04  1.6338501E-03  6.4731480E-07  3.6856393E-06  5.3625424E-04  4.3373812E-05  3.059E-14  0.4056  4.515954   -8.292  0.935900  7.574649  7.1434980E-01  2.8171555E-01  1.4499480E-05  3.9389051E-06  2.1581515E-03  2.4163735E-04  9.8118809E-07  8.3732005E-10  5.3227785E-04  5.7975449E-08  5.741E-06  8.147E-05  1.031E-04  9.562E-01  1.050E+00  6.78E+02  0.00E+00  2.46E+02  0.519948  0.033982  0.0000000E+00  2.0222169173E-01       4.377     4.15   -5.9481   -2.8081   -1.1055   -0.3075   -0.1334   -0.3902   -0.2033   -0.0324   -0.8602   -3.1401
  5  1.095388806250366E+06   14.993773  4.284572  4.515418  7.4257140E-01  2.5338655E-01  6.5231991E-04  7.9225097E-06  1.8822174E-04  1.6338494E-03  6.4731910E-07  3.6856190E-06  5.3625423E-04  4.3373777E-05  1.180E-12  0.4032  4.515418   -8.283  0.934271  7.574951  7.0600255E-01  2.9007155E-01  1.4917711E-05  4.0521800E-06  2.2187868E-03  1.7191075E-04  6.9545338E-07  5.8995237E-10  5.3129916E-04  5.5283493E-08  5.493E-06  8.058E-05  1.024E-04  9.560E-01  1.050E+00  6.75E+02  0.00E+00  2.45E+02  0.520842  0.034404  0.0000000E+00  2.0209014163E-01       4.370     4.19   -5.9614   -2.8241   -1.1049   -0.3074   -0.1333   -0.3900   -0.2031   -0.0324   -0.8596   -3.1373
  6  1.358572170305607E+06   14.992345  4.290079  4.514987  7.4257135E-01  2.5338660E-01  6.5225551E-04  7.9560236E-06  1.8826872E-04  1.6338417E-03  6.4736476E-07  3.6854480E-06  5.3625422E-04  4.3373334E-05  1.247E-11  0.4011  4.514987   -8.274  0.933288  7.575499  6.9759520E-01  2.9848390E-01  1.5182042E-05  4.1236341E-06  2.2539180E-03  1.3147758E-04  5.2813865E-07  4.4697203E-10  5.3032883E-04  6.9540074E-08  5.060E-06  7.979E-05  1.017E-04  9.558E-01  1.050E+00  6.72E+02  0.00E+00  2.45E+02  0.521950  0.034847  0.0000000E+00  2.0195198104E-01       4.363     4.22   -5.9752   -2.8400   -1.1045   -0.3073   -0.1333   -0.3898   -0.2030   -0.0323   -0.8592   -3.1352
  7  1.613154646087594E+06   14.990937  4.295387  4.514593  7.4257105E-01  2.5338695E-01  6.5204266E-04  8.0490635E-06  1.8845114E-04  1.6338059E-03  6.4755442E-07  3.6848259E-06  5.3625417E-04  4.3371310E-05  5.180E-11  0.3984  4.514593   -8.264  0.932555  7.576128  6.8921950E-01  3.0686295E-01  1.5359749E-05  4.1724014E-06  2.2771375E-03  1.0474796E-04  4.1736306E-07  3.5956211E-10  5.2936746E-04  7.1171265E-08  4.606E-06  7.897E-05  1.011E-04  9.557E-01  1.050E+00  6.70E+02  0.00E+00  2.44E+02  0.522764  0.035278  0.0000000E+00  2.0181500574E-01       4.356     4.25   -5.9885   -2.8551   -1.1041   -0.3071   -0.1332   -0.3896   -0.2029   -0.0323   -0.8588   -3.1334
  8  1.865319759715498E+06   14.989508  4.300932  4.514195  7.4257015E-01  2.5338785E-01  6.5155523E-04  8.2344489E-06  1.8891394E-04  1.6337049E-03  6.4807757E-07  3.6833074E-06  5.3625401E-04  4.3365531E-05  1.333E-10  0.3963  4.514195   -8.255  0.932138  7.576820  6.8076960E-01  3.1531505E-01  1.5545816E-05  4.2232089E-06  2.2928571E-03  8.6546558E-05  3.3825904E-07  2.9324513E-10  5.2840247E-04  6.4094252E-08  4.155E-06  7.825E-05  1.005E-04  9.553E-01  1.051E+00  6.67E+02  0.00E+00  2.44E+02  0.524341  0.035735  0.0000000E+00  2.0167500633E-01       4.349     4.29   -6.0023   -2.8709   -1.1037   -0.3070   -0.1332   -0.3895   -0.2028   -0.0323   -0.8584   -3.1314
  9  2.116304517844380E+06   14.988053  4.306361  4.513811  7.4256820E-01  2.5338980E-01  6.5060749E-04  8.5514231E-06  1.8988705E-04  1.6334762E-03  6.4923248E-07  3.6802083E-06  5.3625366E-04  4.3352455E-05  2.695E-10  0.3939  4.513811   -8.245  0.931749  7.577562  6.7240380E-01  3.2368205E-01  1.5644517E-05  4.2508521E-06  2.3012197E-03  7.6861927E-05  2.9751823E-07  2.6302227E-10  5.2744992E-04  8.4932725E-08  3.708E-06  7.752E-05  9.985E-05  9.551E-01  1.051E+00  6.64E+02  0.00E+00  2.44E+02  0.525625  0.036188  0.0000000E+00  2.0153148081E-01       4.342     4.32   -6.0159   -2.8863   -1.1033   -0.3069   -0.1331   -0.3893   -0.2027   -0.0323   -0.8580   -3.1296
