line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.000000  1.940342  4.104725  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2240  4.104725    0.000  1.722190  7.410939  7.3053280E-01  2.6127387E-01  9.8590259E-06  2.6301049E-06  2.1091831E-03  2.9545419E-03  9.0093530E-05  3.4529376E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.605E-04  2.451E-04  7.877E-01  1.534E+00  4.80E+02  0.00E+00  3.84E+02  0.942977  0.000777  0.0000000E+00  1.1721639746E-02       4.477     1.66   -0.1009    0.7918   -0.3532   -0.1185   -0.0383   -0.1384   -0.0596   -0.0093   -0.2402   -0.8926
  2  9.340081110962145E+06    3.000000  1.941123  4.110894  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2292  4.110894    0.000  1.706558  7.406862  7.2212130E-01  2.6976330E-01  1.2196811E-05  3.2564042E-06  2.6474489E-03  2.3376660E-03  8.7769262E-05  3.6590182E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.168E-04  2.731E-04  8.692E-01  1.369E+00  4.72E+02  0.00E+00  2.96E+02  0.816669  0.000779  0.0000000E+00  1.1721639746E-02       4.449     1.71   -0.1028    0.8345   -0.3700   -0.1231   -0.0405   -0.1442   -0.0624   -0.0097   -0.2524   -0.9374
  3  1.764754820152465E+07    3.000000  1.945109  4.110582  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2297  4.110582    0.000  1.699920  7.405682  7.1368542E-01  2.7825298E-01  1.3843662E-05  3.6921656E-06  3.0144703E-03  1.9258769E-03  7.6721340E-05  2.9246883E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.064E-04  2.753E-04  8.794E-01  1.330E+00  4.70E+02  0.00E+00  2.82E+02  0.793302  0.000785  0.0000000E+00  1.1721639746E-02       4.438     1.73   -0.1128    0.8220   -0.3692   -0.1228   -0.0404   -0.1439   -0.0623   -0.0097   -0.2518   -0.9348
  4  2.486101711710224E+07    3.000000  1.949019  4.109267  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832823E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2284  4.109267    0.000  1.695350  7.404967  7.0526533E-01  2.8671385E-01  1.5086243E-05  4.0229881E-06  3.2922336E-03  1.6154026E-03  6.7120558E-05  2.4838884E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.016E-04  2.731E-04  8.814E-01  1.322E+00  4.66E+02  0.00E+00  2.78E+02  0.788743  0.000793  0.0000000E+00  1.1721639746E-02       4.427     1.75   -0.1225    0.8023   -0.3658   -0.1218   -0.0399   -0.1426   -0.0617   -0.0096   -0.2491   -0.9248
  5  3.153297033695186E+07    3.000000  1.952842  4.107973  7.3354283E-01  2.5841427E-01  1.3046584E-03  1.5832928E-05  3.7643324E-04  3.2677001E-03  1.2946295E-06  7.3712803E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2268  4.107973    0.000  1.692023  7.404656  6.9691140E-01  2.9509947E-01  1.6066824E-05  4.2840268E-06  3.5076392E-03  1.3755080E-03  5.8711797E-05  2.1630247E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.983E-04  2.706E-04  8.815E-01  1.322E+00  4.64E+02  0.00E+00  2.77E+02  0.788334  0.000800  0.0000000E+00  1.1721639746E-02       4.418     1.77   -0.1321    0.7830   -0.3624   -0.1208   -0.0394   -0.1414   -0.0610   -0.0095   -0.2464   -0.9151
  6  3.831318224764752E+07    3.000000  1.956826  4.106763  7.3354275E-01  2.5841427E-01  1.3046563E-03  1.5834040E-05  3.7643451E-04  3.2677000E-03  1.2946342E-06  7.3712772E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2253  4.106763    0.000  1.689426  7.404615  6.8859147E-01  3.0344377E-01  1.6782499E-05  4.4749833E-06  3.6728496E-03  1.1922346E-03  5.1562046E-05  1.8943286E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.957E-04  2.681E-04  8.811E-01  1.323E+00  4.62E+02  0.00E+00  2.76E+02  0.789275  0.000807  0.0000000E+00  1.1721639746E-02       4.410     1.79   -0.1421    0.7640   -0.3592   -0.1199   -0.0390   -0.1402   -0.0605   -0.0094   -0.2440   -0.9061
  7  4.522167421626922E+07    3.000000  1.961284  4.105688  7.3354260E-01  2.5841427E-01  1.3046420E-03  1.5840269E-05  3.7644493E-04  3.2676997E-03  1.2946886E-06  7.3712513E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2234  4.105688    0.000  1.687710  7.404884  6.8017953E-01  3.1187515E-01  1.7399335E-05  4.6395517E-06  3.8042752E-03  1.0467296E-03  4.5482632E-05  1.6699432E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.933E-04  2.655E-04  8.804E-01  1.325E+00  4.60E+02  0.00E+00  2.75E+02  0.790946  0.000816  0.0000000E+00  1.1721639746E-02       4.401     1.81   -0.1532    0.7449   -0.3565   -0.1191   -0.0386   -0.1392   -0.0600   -0.0093   -0.2418   -0.8981
  8  5.186954625941526E+07    3.000000  1.965742  4.104591  7.3354228E-01  2.5841435E-01  1.3045859E-03  1.5860753E-05  3.7649073E-04  3.2676974E-03  1.2949888E-06  7.3711363E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2221  4.104591    0.000  1.686548  7.405285  6.7186940E-01  3.2020108E-01  1.7914705E-05  4.7772136E-06  3.9109033E-03  9.2875767E-04  4.0439836E-05  1.4851484E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.912E-04  2.635E-04  8.794E-01  1.328E+00  4.58E+02  0.00E+00  2.75E+02  0.793470  0.000824  0.0000000E+00  1.1721639746E-02       4.393     1.82   -0.1644    0.7256   -0.3537   -0.1182   -0.0382   -0.1381   -0.0594   -0.0093   -0.2396   -0.8900
  9  5.844137616800922E+07    3.000000  1.970168  4.103540  7.3354157E-01  2.5841450E-01  1.3044305E-03  1.5909159E-05  3.7662802E-04  3.2676886E-03  1.2960506E-06  7.3707844E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2205  4.103540    0.000  1.685612  7.405786  6.6357370E-01  3.2850983E-01  1.8342399E-05  4.8912974E-06  3.9987042E-03  8.3179753E-04  3.6088898E-05  1.3259347E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.891E-04  2.615E-04  8.784E-01  1.331E+00  4.56E+02  0.00E+00  2.75E+02  0.795755  0.000832  0.0000000E+00  1.1721639746E-02       4.385     1.84   -0.1754    0.7068   -0.3511   -0.1174   -0.0378   -0.1371   -0.0589   -0.0092   -0.2374   -0.8822
