line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    8.599980  3.488935  4.342057  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3065  4.342057  -10.211  1.120600  7.504661  7.1698568E-01  2.6870705E-01  2.4624463E-05  6.6208942E-06  3.8151073E-03  5.1390909E-03  2.7319976E-05  2.5260345E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.580E-04  1.501E-04  7.870E-01  1.571E+00  5.75E+02  0.00E+00  4.60E+02  0.943598  0.009689  0.0000000E+00  1.0064538139E-01       4.335     3.30   -3.9723   -1.7202   -0.8647   -0.2561   -0.1071   -0.3234   -0.1569   -0.0238   -0.6582   -2.2522
  2  8.948965442797586E+05    8.599925  3.493234  4.353917  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3107  4.353917  -10.317  1.102776  7.500071  7.0884375E-01  2.7699720E-01  3.1057775E-05  8.3724791E-06  4.8336928E-03  3.9686696E-03  2.2608870E-05  2.7137717E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.298E-04  1.643E-04  8.785E-01  1.176E+00  5.71E+02  0.00E+00  3.44E+02  0.795492  0.009784  0.0000000E+00  1.0063810897E-01       4.321     3.35   -3.9831   -1.6825   -0.8817   -0.2609   -0.1097   -0.3289   -0.1600   -0.0244   -0.6722   -2.3006
  3  1.631700329124417E+06    8.599878  3.497748  4.352333  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3092  4.352333  -10.307  1.094002  7.498074  7.0078230E-01  2.8515635E-01  3.4610057E-05  9.2913293E-06  5.5058495E-03  3.1982023E-03  1.8801988E-05  1.5064015E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.258E-04  1.621E-04  8.816E-01  1.170E+00  5.67E+02  0.00E+00  3.38E+02  0.788115  0.009886  0.0000000E+00  1.0063271933E-01       4.308     3.40   -3.9944   -1.7017   -0.8795   -0.2603   -0.1094   -0.3282   -0.1596   -0.0243   -0.6702   -2.2926
  4  2.346288197971242E+06    8.599833  3.502553  4.350777  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707599E-05  6.5875811E-04  5.7184752E-03  2.2656015E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3072  4.350777  -10.292  1.087822  7.496881  6.9260015E-01  2.9341050E-01  3.7572000E-05  1.0085532E-05  5.9997609E-03  2.6316715E-03  1.5747822E-05  1.2421151E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.234E-04  1.600E-04  8.816E-01  1.170E+00  5.63E+02  0.00E+00  3.36E+02  0.788142  0.009996  0.0000000E+00  1.0062730052E-01       4.297     3.45   -4.0064   -1.7213   -0.8773   -0.2596   -0.1090   -0.3275   -0.1592   -0.0242   -0.6683   -2.2850
  5  3.042525886938565E+06    8.599787  3.507412  4.349552  7.2000000E-01  2.6595590E-01  2.2831436E-03  2.7712694E-05  6.5876314E-04  5.7184749E-03  2.2656129E-06  1.2899722E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3047  4.349552  -10.277  1.083535  7.496310  6.8466323E-01  3.0139992E-01  3.9728036E-05  1.0664907E-05  6.3604006E-03  2.2181382E-03  1.3388671E-05  1.0544961E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.216E-04  1.581E-04  8.809E-01  1.171E+00  5.60E+02  0.00E+00  3.35E+02  0.789725  0.010108  0.0000000E+00  1.0062181633E-01       4.288     3.49   -4.0185   -1.7394   -0.8756   -0.2591   -0.1087   -0.3269   -0.1588   -0.0241   -0.6669   -2.2791
  6  3.743217067772340E+06    8.599739  3.512345  4.348464  7.1999992E-01  2.6595590E-01  2.2830516E-03  2.7755516E-05  6.5883015E-04  5.7184697E-03  2.2658009E-06  1.2899491E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3025  4.348464  -10.261  1.080237  7.496085  6.7658109E-01  3.0952386E-01  4.1497782E-05  1.1139385E-05  6.6473289E-03  1.8891059E-03  1.1439805E-05  8.9825534E-09  1.8768898E-03  1.5180834E-04  0.000E+00  1.200E-04  1.564E-04  8.804E-01  1.172E+00  5.58E+02  0.00E+00  3.34E+02  0.790970  0.010224  0.0000000E+00  1.0061608040E-01       4.279     3.52   -4.0309   -1.7571   -0.8741   -0.2587   -0.1085   -0.3264   -0.1585   -0.0241   -0.6656   -2.2738
  7  4.492875838187868E+06    8.599685  3.517982  4.347608  7.1999964E-01  2.6595616E-01  2.2825295E-03  2.7951943E-05  6.5926981E-04  5.7184273E-03  2.2672001E-06  1.2898002E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3003  4.347608  -10.242  1.077795  7.496196  6.6836387E-01  3.1777280E-01  4.2879072E-05  1.1510447E-05  6.8648225E-03  1.6396742E-03  9.9156725E-06  7.7834751E-09  1.8768898E-03  1.5180834E-04  0.000E+00  1.186E-04  1.550E-04  8.795E-01  1.174E+00  5.55E+02  0.00E+00  3.34E+02  0.793271  0.010358  0.0000000E+00  1.0060953638E-01       4.270     3.56   -4.0450   -1.7754   -0.8729   -0.2583   -0.1083   -0.3260   -0.1583   -0.0240   -0.6645   -2.2696
  8  5.177126452632690E+06    8.599635  3.523092  4.346775  7.1999864E-01  2.6595687E-01  2.2811581E-03  2.8384610E-05  6.6053599E-04  5.7182869E-03  2.2715421E-06  1.2893771E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2982  4.346775  -10.225  1.075779  7.496386  6.6041821E-01  3.2574487E-01  4.3993058E-05  1.1810297E-05  7.0459253E-03  1.4320533E-03  8.6285990E-06  6.9232795E-09  1.8768898E-03  1.5180834E-04  0.000E+00  1.172E-04  1.536E-04  8.787E-01  1.175E+00  5.52E+02  0.00E+00  3.33E+02  0.794987  0.010481  0.0000000E+00  1.0060342371E-01       4.262     3.59   -4.0577   -1.7922   -0.8717   -0.2580   -0.1081   -0.3256   -0.1581   -0.0240   -0.6635   -2.2655
  9  5.867535172995425E+06    8.599582  3.528414  4.345970  7.1999638E-01  2.6595886E-01  2.2782428E-03  2.9179483E-05  6.6340228E-04  5.7179379E-03  2.2817674E-06  1.2884275E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2963  4.345970  -10.208  1.074247  7.496739  6.5231986E-01  3.3386527E-01  4.5036918E-05  1.2089823E-05  7.1970951E-03  1.2585654E-03  7.5495256E-06  5.9534332E-09  1.8768898E-03  1.5180834E-04  0.000E+00  1.160E-04  1.524E-04  8.779E-01  1.177E+00  5.50E+02  0.00E+00  3.33E+02  0.797061  0.010611  0.0000000E+00  1.0059687472E-01       4.254     3.62   -4.0710   -1.8095   -0.8706   -0.2576   -0.1079   -0.3252   -0.1579   -0.0239   -0.6626   -2.2616
