line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.999214  4.257075  4.503036  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.4051  4.503036   -8.170  0.917134  7.567270  7.3053517E-01  2.6132415E-01  1.7415441E-05  4.7512084E-06  2.4368129E-03  2.6441911E-03  8.7945118E-06  8.7506832E-09  1.0718744E-03  1.2040935E-05  2.504E-06  9.094E-05  8.997E-05  9.395E-01  1.071E+00  6.70E+02  0.00E+00  2.86E+02  0.600550  0.032114  0.0000000E+00  1.9845084565E-01       4.358     4.25   -5.8927   -2.8322   -1.0910   -0.3039   -0.1314   -0.3848   -0.2000   -0.0318   -0.8466   -3.0605
  2  3.094576895806303E+05   14.997097  4.262893  4.502407  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.4039  4.502407   -8.168  0.896920  7.561592  7.2209175E-01  2.6988057E-01  2.1374909E-05  5.8228374E-06  3.2225531E-03  1.7409264E-03  7.3557837E-06  8.7132071E-09  1.0705440E-03  1.3742623E-06  6.014E-06  7.750E-05  9.472E-05  9.547E-01  1.052E+00  6.64E+02  0.00E+00  2.45E+02  0.528077  0.032552  0.0000000E+00  1.9822443687E-01       4.340     4.33   -5.9072   -2.8493   -1.0904   -0.3037   -0.1313   -0.3846   -0.1999   -0.0318   -0.8460   -3.0579
  3  5.791165878308769E+05   14.995233  4.268013  4.500785  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  2.462E-19  0.4017  4.500785   -8.161  0.888128  7.559532  7.1374200E-01  2.7829213E-01  2.3860578E-05  6.4835327E-06  3.6487604E-03  1.2515690E-03  5.3704834E-06  4.3516510E-09  1.0694484E-03  2.3292098E-07  7.564E-06  7.453E-05  9.370E-05  9.564E-01  1.050E+00  6.58E+02  0.00E+00  2.38E+02  0.519103  0.032942  0.0000000E+00  1.9803713989E-01       4.328     4.40   -5.9200   -2.8710   -1.0885   -0.3033   -0.1311   -0.3840   -0.1994   -0.0318   -0.8443   -3.0491
  4  8.367716656726542E+05   14.993421  4.273015  4.499607  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832889E-05  3.7643318E-04  3.2677001E-03  1.2946293E-06  7.3712803E-06  1.0725085E-03  8.6747623E-05  2.120E-15  0.3992  4.499607   -8.153  0.883033  7.558671  7.0549005E-01  2.8658288E-01  2.5548190E-05  6.9425813E-06  3.9165770E-03  9.4388896E-04  4.0789345E-06  3.3161582E-09  1.0684601E-03  1.0036421E-07  8.181E-06  7.314E-05  9.253E-05  9.565E-01  1.050E+00  6.55E+02  0.00E+00  2.36E+02  0.518249  0.033327  0.0000000E+00  1.9784989550E-01       4.318     4.45   -5.9325   -2.8898   -1.0872   -0.3030   -0.1309   -0.3835   -0.1991   -0.0317   -0.8430   -3.0427
  5  1.097618812391261E+06   14.991543  4.278296  4.498762  7.3354283E-01  2.5841427E-01  1.3046559E-03  1.5834810E-05  3.7643434E-04  3.2677000E-03  1.2946312E-06  7.3712749E-06  1.0725085E-03  8.6747611E-05  1.849E-13  0.3968  4.498762   -8.144  0.879926  7.558468  6.9715040E-01  2.9494857E-01  2.6714194E-05  7.2595137E-06  4.0964498E-03  7.3720450E-04  3.1947223E-06  2.6403932E-09  1.0675153E-03  1.2328935E-07  8.266E-06  7.211E-05  9.163E-05  9.564E-01  1.050E+00  6.52E+02  0.00E+00  2.35E+02  0.518652  0.033739  0.0000000E+00  1.9765313285E-01       4.309     4.49   -5.9457   -2.9075   -1.0862   -0.3028   -0.1308   -0.3832   -0.1989   -0.0317   -0.8421   -3.0383
  6  1.359682721034682E+06   14.989626  4.283721  4.498108  7.3354283E-01  2.5841427E-01  1.3046276E-03  1.5851797E-05  3.7645181E-04  3.2676976E-03  1.2946618E-06  7.3712044E-06  1.0725085E-03  8.6747385E-05  3.034E-12  0.3947  4.498108   -8.135  0.877967  7.558656  6.8881598E-01  3.0330072E-01  2.7543038E-05  7.4839977E-06  4.2186612E-03  5.9672368E-04  2.5865584E-06  2.1086492E-09  1.0666025E-03  1.1578688E-07  8.043E-06  7.123E-05  9.085E-05  9.563E-01  1.050E+00  6.49E+02  0.00E+00  2.35E+02  0.519280  0.034168  0.0000000E+00  1.9745117696E-01       4.301     4.53   -5.9593   -2.9244   -1.0855   -0.3026   -0.1307   -0.3829   -0.1988   -0.0316   -0.8414   -3.0349
  7  1.614496930685272E+06   14.987713  4.288988  4.497535  7.3354275E-01  2.5841435E-01  1.3045174E-03  1.5907831E-05  3.7653327E-04  3.2676846E-03  1.2948156E-06  7.3708959E-06  1.0725084E-03  8.6746180E-05  1.490E-11  0.3922  4.497535   -8.126  0.876540  7.559022  6.8056520E-01  3.1156430E-01  2.8144516E-05  7.6488674E-06  4.3071876E-03  4.9497218E-04  2.1319835E-06  1.7875599E-09  1.0657157E-03  1.4052671E-07  7.682E-06  7.045E-05  9.016E-05  9.561E-01  1.050E+00  6.46E+02  0.00E+00  2.34E+02  0.520499  0.034589  0.0000000E+00  1.9724759798E-01       4.294     4.57   -5.9725   -2.9405   -1.0848   -0.3024   -0.1307   -0.3827   -0.1986   -0.0316   -0.8408   -3.0320
  8  1.868779869038909E+06   14.985765  4.294500  4.496984  7.3354242E-01  2.5841465E-01  1.3042020E-03  1.6046562E-05  3.7679780E-04  3.2676371E-03  1.2953381E-06  7.3699404E-06  1.0725084E-03  8.6741924E-05  4.761E-11  0.3902  4.496984   -8.116  0.875601  7.559519  6.7213903E-01  3.2000038E-01  2.8729136E-05  7.8085087E-06  4.3751134E-03  4.1670043E-04  1.7767293E-06  1.4659194E-09  1.0648196E-03  1.0199569E-07  7.257E-06  6.970E-05  8.954E-05  9.559E-01  1.051E+00  6.43E+02  0.00E+00  2.34E+02  0.521434  0.035035  0.0000000E+00  1.9703921063E-01       4.286     4.61   -5.9863   -2.9571   -1.0842   -0.3023   -0.1306   -0.3825   -0.1985   -0.0316   -0.8402   -3.0292
  9  2.123062681960837E+06   14.983772  4.299950  4.496510  7.3354162E-01  2.5841538E-01  1.3035020E-03  1.6316077E-05  3.7744173E-04  3.2675114E-03  1.2966570E-06  7.3676898E-06  1.0725083E-03  8.6730958E-05  1.121E-10  0.3879  4.496510   -8.106  0.874912  7.560141  6.6381992E-01  3.2832652E-01  2.9094673E-05  7.9085308E-06  4.4239589E-03  3.6049892E-04  1.5290287E-06  1.2894036E-09  1.0639426E-03  1.3393160E-07  6.774E-06  6.901E-05  8.889E-05  9.557E-01  1.051E+00  6.40E+02  0.00E+00  2.34E+02  0.522954  0.035483  0.0000000E+00  1.9682485596E-01       4.279     4.65   -5.9999   -2.9730   -1.0836   -0.3022   -0.1305   -0.3823   -0.1984   -0.0316   -0.8397   -3.0269
