line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    5.499926  2.893853  4.278488  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625423E-04  4.3373812E-05  0.000E+00  0.2896  4.278488   -3.237  1.446814  7.489579  7.3956447E-01  2.5637960E-01  7.9695404E-06  2.1406601E-06  1.3136023E-03  1.2096745E-03  9.4733106E-06  7.5086756E-09  5.3625424E-04  4.3373812E-05  0.000E+00  2.355E-04  2.374E-04  7.504E-01  1.637E+00  5.68E+02  0.00E+00  4.92E+02  0.971522  0.004074 -1.1091104E+00  4.6982755298E-02       4.502     2.18   -2.4846   -0.3340   -0.7770   -0.2323   -0.0959   -0.2926   -0.1406   -0.0221   -0.5908   -2.1506
  2  2.151939478159572E+06    5.499851  2.898856  4.292518  7.4257144E-01  2.5338654E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731467E-07  3.6856402E-06  5.3625424E-04  4.3373813E-05  0.000E+00  0.2886  4.292518   -3.276  1.426522  7.484190  7.3144431E-01  2.6456026E-01  1.0249216E-05  2.7522362E-06  1.7304068E-03  7.3229586E-04  6.5306726E-06  5.8256830E-09  5.3625424E-04  4.3373812E-05  0.000E+00  2.024E-04  2.620E-04  8.624E-01  1.292E+00  5.62E+02  0.00E+00  3.61E+02  0.831044  0.004124  0.0000000E+00  4.6965372907E-02       4.486     2.22   -2.4971   -0.3137   -0.7953   -0.2375   -0.0988   -0.2998   -0.1440   -0.0221   -0.6041   -2.1834
  3  3.920733629909255E+06    5.499851  2.903565  4.291657  7.4257140E-01  2.5338650E-01  6.5232922E-04  7.9164464E-06  1.8821661E-04  1.6338501E-03  6.4731468E-07  3.6856401E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2861  4.291657   -3.271  1.419648  7.482877  7.2338216E-01  2.7265271E-01  1.1398468E-05  3.0573470E-06  1.9380081E-03  4.9487676E-04  4.6720160E-06  2.9866362E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.968E-04  2.595E-04  8.664E-01  1.280E+00  5.58E+02  0.00E+00  3.53E+02  0.822825  0.004169  0.0000000E+00  4.6965296271E-02       4.475     2.25   -2.5089   -0.3292   -0.7941   -0.2371   -0.0986   -0.2994   -0.1438   -0.0221   -0.6031   -2.1798
  4  5.611767661800931E+06    5.499850  2.908356  4.290646  7.4257136E-01  2.5338655E-01  6.5232056E-04  7.9204028E-06  1.8822305E-04  1.6338495E-03  6.4732148E-07  3.6856213E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2841  4.290646   -3.258  1.416033  7.482585  7.1536124E-01  2.8069126E-01  1.2095774E-05  3.2438556E-06  2.0584978E-03  3.5716460E-04  3.4485076E-06  2.1213044E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.939E-04  2.571E-04  8.662E-01  1.303E+00  5.56E+02  0.00E+00  3.52E+02  0.823041  0.004216  0.0000000E+00  4.6965185260E-02       4.466     2.27   -2.5209   -0.3451   -0.7926   -0.2367   -0.0984   -0.2989   -0.1435   -0.0220   -0.6019   -2.1758
  5  7.314227671184471E+06    5.499849  2.913174  4.289828  7.4257114E-01  2.5338668E-01  6.5221132E-04  7.9575543E-06  1.8832336E-04  1.6338359E-03  6.4745661E-07  3.6853343E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2819  4.289828   -3.252  1.413936  7.482782  7.0734004E-01  2.8872318E-01  1.2527440E-05  3.3595319E-06  2.1325272E-03  2.7259999E-04  2.6415210E-06  1.6222554E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.919E-04  2.551E-04  8.654E-01  1.306E+00  5.53E+02  0.00E+00  3.52E+02  0.824799  0.004264  0.0000000E+00  4.6965056897E-02       4.459     2.29   -2.5329   -0.3603   -0.7914   -0.2364   -0.0982   -0.2985   -0.1432   -0.0220   -0.6010   -2.1726
  6  8.997638503218049E+06    5.499848  2.918037  4.289127  7.4256985E-01  2.5338772E-01  6.5171182E-04  8.0911724E-06  1.8884615E-04  1.6337438E-03  6.4830745E-07  3.6838542E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2797  4.289127   -3.245  1.412559  7.483232  6.9931973E-01  2.9675054E-01  1.2796890E-05  3.4321038E-06  2.1803687E-03  2.1798546E-04  2.0986855E-06  1.2933727E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.900E-04  2.533E-04  8.645E-01  1.308E+00  5.51E+02  0.00E+00  3.51E+02  0.826752  0.004313  0.0000000E+00  4.6964921848E-02       4.452     2.31   -2.5451   -0.3754   -0.7903   -0.2361   -0.0980   -0.2981   -0.1430   -0.0220   -0.6002   -2.1697
  7  1.068543112942281E+07    5.499847  2.923138  4.288553  7.4256599E-01  2.5339128E-01  6.5037873E-04  8.3829523E-06  1.9036860E-04  1.6334302E-03  6.5114590E-07  3.6795725E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2776  4.288553   -3.239  1.411696  7.483850  6.9129806E-01  3.0477682E-01  1.3008822E-05  3.4888674E-06  2.2117018E-03  1.8216757E-04  1.7329399E-06  1.0726512E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.883E-04  2.518E-04  8.634E-01  1.311E+00  5.49E+02  0.00E+00  3.51E+02  0.828938  0.004364  0.0000000E+00  4.6964781588E-02       4.445     2.33   -2.5578   -0.3902   -0.7896   -0.2359   -0.0979   -0.2978   -0.1429   -0.0220   -0.5997   -2.1677
  8  1.236368184535755E+07    5.499847  2.928342  4.288000  7.4255755E-01  2.5339913E-01  6.4784945E-04  8.8539310E-06  1.9342331E-04  1.6327441E-03  6.5760147E-07  3.6710167E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2755  4.288000   -3.233  1.410621  7.484522  6.8319592E-01  3.1288241E-01  1.3174897E-05  3.5335989E-06  2.2352813E-03  1.5520989E-04  1.4490244E-06  9.0567863E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.866E-04  2.504E-04  8.625E-01  1.313E+00  5.47E+02  0.00E+00  3.51E+02  0.830976  0.004418  0.0000000E+00  4.6964631507E-02       4.438     2.34   -2.5709   -0.4051   -0.7890   -0.2357   -0.0978   -0.2975   -0.1428   -0.0220   -0.5993   -2.1658
  9  1.398764234008374E+07    5.499846  2.933479  4.287547  7.4254169E-01  2.5341423E-01  6.4366374E-04  9.5152729E-06  1.9873470E-04  1.6314580E-03  6.6949760E-07  3.6561434E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2733  4.287547   -3.227  1.409928  7.485290  6.7518198E-01  3.2089903E-01  1.3314917E-05  3.5711446E-06  2.2532149E-03  1.3468713E-04  1.2301824E-06  7.7619724E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.849E-04  2.489E-04  8.617E-01  1.315E+00  5.45E+02  0.00E+00  3.51E+02  0.832550  0.004471  0.0000000E+00  4.6964476786E-02       4.432     2.36   -2.5837   -0.4196   -0.7884   -0.2355   -0.0977   -0.2973   -0.1427   -0.0220   -0.5989   -2.1641
