line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.800000  2.316343  4.178969  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2532  4.178969    0.000  1.593429  7.437815  7.3053948E-01  2.6128389E-01  1.1271066E-05  3.0155323E-06  2.2037996E-03  2.8761880E-03  5.5952809E-05  2.8711846E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.064E-04  2.014E-04  8.670E-01  1.325E+00  5.02E+02  0.00E+00  3.17E+02  0.821025  0.001509  0.0000000E+00  1.7323665160E-02       4.450     1.92   -1.0409    0.4699   -0.5601   -0.1723   -0.0654   -0.2137   -0.0958   -0.0150   -0.3994   -1.5108
  2  5.051383977287574E+06    3.800000  2.319145  4.180810  7.3354290E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2554  4.180810    0.000  1.576103  7.433310  7.2237294E-01  2.6953867E-01  1.4181722E-05  3.7978138E-06  2.8118209E-03  2.1827964E-03  4.9211999E-05  2.5086184E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.777E-04  2.197E-04  9.030E-01  1.221E+00  4.97E+02  0.00E+00  2.68E+02  0.730667  0.001520  0.0000000E+00  1.7323665160E-02       4.433     1.96   -1.0479    0.4778   -0.5648   -0.1735   -0.0660   -0.2156   -0.0968   -0.0151   -0.4035   -1.5257
  3  9.580212316973019E+06    3.800000  2.323423  4.179879  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2538  4.179879    0.000  1.568292  7.431677  7.1429735E-01  2.7766945E-01  1.5990360E-05  4.2762097E-06  3.1895577E-03  1.7549887E-03  4.1886415E-05  1.8566200E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.686E-04  2.211E-04  9.104E-01  1.202E+00  4.93E+02  0.00E+00  2.56E+02  0.708030  0.001535  0.0000000E+00  1.7323665160E-02       4.420     1.99   -1.0586    0.4580   -0.5626   -0.1729   -0.0657   -0.2146   -0.0963   -0.0150   -0.4013   -1.5166
  4  1.362251388159028E+07    3.800000  2.327607  4.178592  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832822E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2519  4.178592    0.000  1.563192  7.430824  7.0620984E-01  2.8579744E-01  1.7346857E-05  4.6375679E-06  3.4665663E-03  1.4419106E-03  3.5766587E-05  1.4982260E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.645E-04  2.197E-04  9.119E-01  1.198E+00  4.90E+02  0.00E+00  2.52E+02  0.702996  0.001549  0.0000000E+00  1.7323665160E-02       4.410     2.01   -1.0690    0.4348   -0.5597   -0.1720   -0.0652   -0.2131   -0.0956   -0.0150   -0.3982   -1.5039
  5  1.738029269418442E+07    3.800000  2.331726  4.177368  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832882E-05  3.7643319E-04  3.2677001E-03  1.2946294E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2504  4.177368    0.000  1.559712  7.430445  6.9821331E-01  2.9382445E-01  1.8363662E-05  4.9094063E-06  3.6746456E-03  1.2071743E-03  3.0707313E-05  1.2742546E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.617E-04  2.176E-04  9.122E-01  1.197E+00  4.87E+02  0.00E+00  2.50E+02  0.702382  0.001564  0.0000000E+00  1.7323665160E-02       4.401     2.03   -1.0793    0.4121   -0.5570   -0.1711   -0.0648   -0.2116   -0.0949   -0.0149   -0.3951   -1.4914
  6  2.112728491043989E+07    3.800000  2.336009  4.176301  7.3354283E-01  2.5841427E-01  1.3046573E-03  1.5833607E-05  3.7643386E-04  3.2677001E-03  1.2946307E-06  7.3712787E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2482  4.176301    0.000  1.557177  7.430427  6.9021487E-01  3.0184613E-01  1.9149713E-05  5.1192565E-06  3.8330312E-03  1.0287777E-03  2.6538153E-05  1.0969302E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.596E-04  2.158E-04  9.119E-01  1.198E+00  4.85E+02  0.00E+00  2.49E+02  0.703201  0.001580  0.0000000E+00  1.7323665160E-02       4.392     2.05   -1.0900    0.3905   -0.5547   -0.1704   -0.0644   -0.2102   -0.0942   -0.0149   -0.3925   -1.4805
  7  2.490712880456704E+07    3.800000  2.340410  4.175330  7.3354275E-01  2.5841427E-01  1.3046463E-03  1.5838953E-05  3.7644128E-04  3.2676998E-03  1.2946506E-06  7.3712595E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2463  4.175330    0.000  1.555187  7.430624  6.8208667E-01  3.0999264E-01  1.9755357E-05  5.2813905E-06  3.9574884E-03  8.8876386E-04  2.3104528E-05  9.5239688E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.577E-04  2.139E-04  9.115E-01  1.199E+00  4.83E+02  0.00E+00  2.49E+02  0.704443  0.001597  0.0000000E+00  1.7323665160E-02       4.384     2.07   -1.1010    0.3696   -0.5526   -0.1697   -0.0640   -0.2090   -0.0937   -0.0148   -0.3901   -1.4707
  8  2.864922708167974E+07    3.800000  2.344995  4.174469  7.3354251E-01  2.5841427E-01  1.3046015E-03  1.5857558E-05  3.7647572E-04  3.2676978E-03  1.2947653E-06  7.3711713E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2445  4.174469    0.000  1.553864  7.431003  6.7409459E-01  3.1799878E-01  2.0252273E-05  5.4146002E-06  4.0532843E-03  7.8105591E-04  2.0341222E-05  8.3836241E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.560E-04  2.123E-04  9.109E-01  1.200E+00  4.81E+02  0.00E+00  2.49E+02  0.706210  0.001613  0.0000000E+00  1.7323665160E-02       4.377     2.09   -1.1125    0.3494   -0.5507   -0.1691   -0.0637   -0.2080   -0.0932   -0.0148   -0.3880   -1.4619
  9  3.239464629077182E+07    3.800000  2.349580  4.173630  7.3354221E-01  2.5841440E-01  1.3044806E-03  1.5900810E-05  3.7657742E-04  3.2676904E-03  1.2951671E-06  7.3709083E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2424  4.173630    0.000  1.552665  7.431487  6.6598512E-01  3.2611974E-01  2.0659766E-05  5.5237506E-06  4.1317721E-03  6.9286877E-04  1.8012431E-05  7.4244556E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.543E-04  2.106E-04  9.105E-01  1.201E+00  4.79E+02  0.00E+00  2.48E+02  0.707837  0.001631  0.0000000E+00  1.7323665160E-02       4.369     2.11   -1.1239    0.3295   -0.5488   -0.1685   -0.0634   -0.2070   -0.0927   -0.0147   -0.3859   -1.4534
