line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.399997  2.133692  4.128704  7.3354286E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2384  4.128704    0.000  1.655574  7.424714  7.3053414E-01  2.6128117E-01  1.0698426E-05  2.8685764E-06  2.1578501E-03  2.9145794E-03  7.1953197E-05  3.7808091E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.599E-04  2.473E-04  7.319E-01  2.233E+00  4.93E+02  0.00E+00  4.42E+02  0.984230  0.001146 -2.9406229E+00  1.6707662539E-02       4.468     1.78   -0.5842    0.4886   -0.4241   -0.1364   -0.0472   -0.1606   -0.0704   -0.0113   -0.2880   -1.0728
  2  6.713756922331528E+06    3.399987  2.135672  4.141406  7.3354286E-01  2.5841427E-01  1.3046585E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2423  4.141406    0.000  1.639291  7.420388  7.2240503E-01  2.6949235E-01  1.3183192E-05  3.5262709E-06  2.7252543E-03  2.2654859E-03  6.8236379E-05  3.1000711E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.176E-04  2.755E-04  8.505E-01  1.407E+00  4.86E+02  0.00E+00  3.25E+02  0.854131  0.001154  0.0000000E+00  1.6706282696E-02       4.443     1.83   -0.5892    0.5842   -0.4644   -0.1458   -0.0519   -0.1724   -0.0762   -0.0125   -0.3139   -1.1734
  3  1.262463911552416E+07    3.399987  2.139513  4.141197  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2415  4.141197    0.000  1.631807  7.418882  7.1432626E-01  2.7762545E-01  1.4877848E-05  3.9734059E-06  3.0959286E-03  1.8474872E-03  5.9268053E-05  2.3518144E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.079E-04  2.761E-04  8.616E-01  1.369E+00  4.83E+02  0.00E+00  3.11E+02  0.832655  0.001164  0.0000000E+00  1.6706282696E-02       4.431     1.86   -0.5988    0.5724   -0.4639   -0.1456   -0.0518   -0.1722   -0.0760   -0.0125   -0.3133   -1.1711
  4  1.768691172408063E+07    3.399987  2.143488  4.139906  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832833E-05  3.7643317E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2397  4.139906    0.000  1.627264  7.418131  7.0630849E-01  2.8568404E-01  1.6193897E-05  4.3245080E-06  3.3739739E-03  1.5348068E-03  5.1537555E-05  1.9940178E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.037E-04  2.737E-04  8.630E-01  1.363E+00  4.80E+02  0.00E+00  3.08E+02  0.829913  0.001175  0.0000000E+00  1.6706282696E-02       4.421     1.88   -0.6087    0.5513   -0.4603   -0.1446   -0.0513   -0.1709   -0.0754   -0.0124   -0.3105   -1.1600
  5  2.271341803409128E+07    3.399987  2.147503  4.138514  7.3354283E-01  2.5841427E-01  1.3046579E-03  1.5833172E-05  3.7643350E-04  3.2677001E-03  1.2946301E-06  7.3712795E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2377  4.138514    0.000  1.623718  7.417750  6.9825418E-01  2.9376905E-01  1.7178351E-05  4.5868920E-06  3.5834654E-03  1.3000991E-03  4.4791421E-05  1.7228127E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.005E-04  2.709E-04  8.628E-01  1.364E+00  4.77E+02  0.00E+00  3.07E+02  0.830313  0.001186  0.0000000E+00  1.6706282696E-02       4.412     1.90   -0.6188    0.5294   -0.4564   -0.1436   -0.0508   -0.1695   -0.0747   -0.0123   -0.3075   -1.1482
  6  2.775499559453300E+07    3.399987  2.151664  4.137286  7.3354279E-01  2.5841427E-01  1.3046506E-03  1.5836517E-05  3.7643872E-04  3.2676998E-03  1.2946476E-06  7.3712655E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2363  4.137286    0.000  1.621171  7.417746  6.9021273E-01  3.0183401E-01  1.7908668E-05  4.7820889E-06  3.7432029E-03  1.1215791E-03  3.9210367E-05  1.5029880E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.980E-04  2.683E-04  8.619E-01  1.366E+00  4.75E+02  0.00E+00  3.06E+02  0.832048  0.001198  0.0000000E+00  1.6706282696E-02       4.403     1.92   -0.6292    0.5087   -0.4530   -0.1427   -0.0503   -0.1683   -0.0741   -0.0122   -0.3049   -1.1378
  7  3.271139215253443E+07    3.399987  2.156028  4.136218  7.3354264E-01  2.5841431E-01  1.3046077E-03  1.5852725E-05  3.7647361E-04  3.2676976E-03  1.2947982E-06  7.3711722E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2344  4.136218    0.000  1.619488  7.417972  6.8214438E-01  3.0992117E-01  1.8539054E-05  4.9501448E-06  3.8710706E-03  9.7881255E-04  3.4517698E-05  1.3204327E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.957E-04  2.659E-04  8.610E-01  1.369E+00  4.73E+02  0.00E+00  3.05E+02  0.833999  0.001210  0.0000000E+00  1.6706282696E-02       4.395     1.94   -0.6401    0.4888   -0.4500   -0.1419   -0.0499   -0.1672   -0.0736   -0.0121   -0.3026   -1.1288
  8  3.759976568165830E+07    3.399987  2.160394  4.135125  7.3354222E-01  2.5841445E-01  1.3044659E-03  1.5898251E-05  3.7659969E-04  3.2676874E-03  1.2954492E-06  7.3708321E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2329  4.135125    0.000  1.618066  7.418326  6.7414604E-01  3.1793454E-01  1.9040852E-05  5.0844567E-06  3.9729387E-03  8.6527570E-04  3.0566048E-05  1.1690780E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.936E-04  2.638E-04  8.598E-01  1.373E+00  4.71E+02  0.00E+00  3.05E+02  0.836407  0.001222  0.0000000E+00  1.6706282696E-02       4.387     1.95   -0.6510    0.4687   -0.4469   -0.1411   -0.0495   -0.1661   -0.0731   -0.0120   -0.3003   -1.1197
  9  4.241856182287617E+07    3.399987  2.164871  4.134201  7.3354139E-01  2.5841483E-01  1.3041380E-03  1.5989894E-05  3.7691042E-04  3.2676579E-03  1.2972956E-06  7.3699872E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2311  4.134201    0.000  1.617124  7.418810  6.6609321E-01  3.2599990E-01  1.9475282E-05  5.2006643E-06  4.0573625E-03  7.7121634E-04  2.7221249E-05  1.0417666E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.916E-04  2.620E-04  8.587E-01  1.377E+00  4.69E+02  0.00E+00  3.05E+02  0.838485  0.001235  0.0000000E+00  1.6706282696E-02       4.380     1.97   -0.6622    0.4500   -0.4437   -0.1404   -0.0492   -0.1653   -0.0727   -0.0119   -0.2984   -1.1122
