line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.200000  2.465069  4.192969  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2607  4.192969    0.000  1.540989  7.448048  7.3053552E-01  2.6129346E-01  1.1949789E-05  3.2104624E-06  2.2354486E-03  2.8494069E-03  4.4759513E-05  2.9346602E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.274E-04  2.188E-04  7.940E-01  1.525E+00  5.13E+02  0.00E+00  4.04E+02  0.936166  0.001909  0.0000000E+00  2.3921297438E-02       4.447     2.03   -1.4127    0.2170   -0.5948   -0.1820   -0.0704   -0.2283   -0.1033   -0.0160   -0.4318   -1.6296
  2  4.041288483357549E+06    4.200000  2.468356  4.201785  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2623  4.201785    0.000  1.523442  7.443494  7.2238255E-01  2.6953843E-01  1.4967496E-05  4.0120736E-06  2.8690168E-03  2.1267519E-03  3.7916110E-05  2.1668632E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.904E-04  2.407E-04  8.734E-01  1.305E+00  5.08E+02  0.00E+00  3.13E+02  0.807389  0.001924  0.0000000E+00  2.3921297438E-02       4.429     2.07   -1.4209    0.2771   -0.6167   -0.1880   -0.0735   -0.2369   -0.1080   -0.0168   -0.4520   -1.6980
  3  7.595052321740654E+06    4.200000  2.472771  4.200908  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2604  4.200908    0.000  1.515179  7.441690  7.1418688E-01  2.7779174E-01  1.6914835E-05  4.5259894E-06  3.2638476E-03  1.6782788E-03  3.1547677E-05  1.4605189E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.823E-04  2.402E-04  8.807E-01  1.282E+00  5.05E+02  0.00E+00  3.02E+02  0.790213  0.001944  0.0000000E+00  2.3921297438E-02       4.417     2.10   -1.4319    0.2582   -0.6146   -0.1874   -0.0732   -0.2360   -0.1075   -0.0167   -0.4499   -1.6901
  4  1.073011458689116E+07    4.200000  2.476772  4.199489  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832849E-05  3.7643318E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2586  4.199489    0.000  1.509794  7.440769  7.0614196E-01  2.8587723E-01  1.8285938E-05  4.8925115E-06  3.5415935E-03  1.3633261E-03  2.6496109E-05  1.1984910E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.786E-04  2.376E-04  8.817E-01  1.280E+00  5.02E+02  0.00E+00  2.99E+02  0.787937  0.001962  0.0000000E+00  2.3921297438E-02       4.406     2.12   -1.4419    0.2362   -0.6112   -0.1864   -0.0727   -0.2346   -0.1067   -0.0166   -0.4466   -1.6781
  5  1.377707933887996E+07    4.200000  2.481128  4.198210  7.3354283E-01  2.5841427E-01  1.3046571E-03  1.5833669E-05  3.7643403E-04  3.2677001E-03  1.2946310E-06  7.3712780E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2568  4.198210    0.000  1.506395  7.440423  6.9808778E-01  2.9396124E-01  1.9329963E-05  5.1714895E-06  3.7459844E-03  1.1318237E-03  2.2431466E-05  1.0076518E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.760E-04  2.353E-04  8.813E-01  1.281E+00  4.99E+02  0.00E+00  2.98E+02  0.788754  0.001982  0.0000000E+00  2.3921297438E-02       4.397     2.15   -1.4528    0.2144   -0.6081   -0.1855   -0.0722   -0.2334   -0.1060   -0.0165   -0.4436   -1.6672
  6  1.689047378180401E+07    4.200000  2.485579  4.197059  7.3354275E-01  2.5841427E-01  1.3046410E-03  1.5840979E-05  3.7644574E-04  3.2676994E-03  1.2946614E-06  7.3712460E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2545  4.197059    0.000  1.503644  7.440428  6.8992394E-01  3.0214741E-01  2.0088968E-05  5.3749735E-06  3.8984468E-03  9.5935609E-04  1.9201743E-05  8.5898793E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.737E-04  2.329E-04  8.807E-01  1.283E+00  4.97E+02  0.00E+00  2.97E+02  0.790313  0.002003  0.0000000E+00  2.3921297438E-02       4.389     2.17   -1.4639    0.1934   -0.6053   -0.1847   -0.0718   -0.2322   -0.1054   -0.0164   -0.4409   -1.6573
  7  1.997025758477038E+07    4.200000  2.490357  4.196102  7.3354256E-01  2.5841431E-01  1.3045604E-03  1.5871486E-05  3.7651192E-04  3.2676943E-03  1.2948779E-06  7.3710673E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2527  4.196102    0.000  1.501936  7.440695  6.8186809E-01  3.1022015E-01  2.0699963E-05  5.5382230E-06  4.0139729E-03  8.2871135E-04  1.6649358E-05  7.4390824E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.717E-04  2.309E-04  8.799E-01  1.284E+00  4.94E+02  0.00E+00  2.97E+02  0.792295  0.002025  0.0000000E+00  2.3921297438E-02       4.380     2.19   -1.4759    0.1731   -0.6030   -0.1840   -0.0714   -0.2312   -0.1049   -0.0163   -0.4387   -1.6490
  8  2.301517514291027E+07    4.200000  2.495000  4.195228  7.3354215E-01  2.5841454E-01  1.3043141E-03  1.5950521E-05  3.7673378E-04  3.2676736E-03  1.2957373E-06  7.3704651E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2504  4.195228    0.000  1.500461  7.441097  6.7378803E-01  3.1831357E-01  2.1195843E-05  5.6711172E-06  4.1048113E-03  7.2601261E-04  1.4585440E-05  6.5160090E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.699E-04  2.292E-04  8.791E-01  1.287E+00  4.92E+02  0.00E+00  2.97E+02  0.794116  0.002047  0.0000000E+00  2.3921297438E-02       4.373     2.21   -1.4875    0.1538   -0.6009   -0.1834   -0.0711   -0.2304   -0.1044   -0.0162   -0.4366   -1.6413
  9  2.603594174626639E+07    4.200000  2.499871  4.194418  7.3354112E-01  2.5841518E-01  1.3037409E-03  1.6109834E-05  3.7728583E-04  3.2676138E-03  1.2981636E-06  7.3689567E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2487  4.194418    0.000  1.499457  7.441629  6.6565415E-01  3.2645818E-01  2.1600516E-05  5.7794572E-06  4.1779659E-03  6.4333865E-04  1.2879991E-05  5.7618016E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.681E-04  2.275E-04  8.782E-01  1.289E+00  4.90E+02  0.00E+00  2.96E+02  0.796226  0.002070  0.0000000E+00  2.3921297438E-02       4.365     2.23   -1.4997    0.1344   -0.5990   -0.1828   -0.0708   -0.2295   -0.1040   -0.0162   -0.4347   -1.6341
