line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    7.699991  3.364829  4.358381  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3141  4.358381  -10.945  1.218700  7.508027  7.3053592E-01  2.6131562E-01  1.5630632E-05  4.2293368E-06  2.3660617E-03  2.7223326E-03  1.4633139E-05  2.2730790E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.435E-04  1.365E-04  9.001E-01  1.129E+00  5.84E+02  0.00E+00  3.19E+02  0.739217  0.008333  0.0000000E+00  6.4839753754E-02       4.406     2.88   -3.6621   -1.3070   -0.8880   -0.2629   -0.1112   -0.3310   -0.1612   -0.0247   -0.6778   -2.3551
  2  1.071692377318894E+06    7.699967  3.369735  4.359061  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3137  4.359061  -10.944  1.198385  7.502521  7.2227716E-01  2.6968086E-01  1.9697637E-05  5.2984781E-06  3.0993425E-03  1.8807677E-03  1.1216935E-05  1.1761119E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.173E-04  1.465E-04  9.332E-01  1.077E+00  5.76E+02  0.00E+00  2.58E+02  0.626522  0.008429  0.0000000E+00  6.4837446589E-02       4.383     2.95   -3.6743   -1.3178   -0.8891   -0.2632   -0.1114   -0.3314   -0.1614   -0.0247   -0.6786   -2.3565
  3  2.004865709786828E+06    7.699945  3.374595  4.357572  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3114  4.357572  -10.929  1.189412  7.500534  7.1416222E-01  2.7785531E-01  2.2060903E-05  5.9239007E-06  3.5080164E-03  1.4120658E-03  8.7949135E-06  7.1779502E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.123E-04  1.457E-04  9.365E-01  1.073E+00  5.72E+02  0.00E+00  2.49E+02  0.612957  0.008524  0.0000000E+00  6.4835525494E-02       4.371     3.00   -3.6865   -1.3377   -0.8869   -0.2626   -0.1111   -0.3306   -0.1610   -0.0246   -0.6767   -2.3488
  4  2.857949065426850E+06    7.699925  3.379343  4.356279  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832843E-05  3.7643317E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3090  4.356279  -10.913  1.184008  7.499632  7.0600477E-01  2.8605321E-01  2.3756010E-05  6.3775854E-06  3.7857445E-03  1.0935220E-03  7.0071282E-06  5.3282360E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.099E-04  1.443E-04  9.370E-01  1.072E+00  5.69E+02  0.00E+00  2.47E+02  0.610956  0.008618  0.0000000E+00  6.4833738606E-02       4.360     3.03   -3.6984   -1.3561   -0.8851   -0.2621   -0.1108   -0.3300   -0.1606   -0.0246   -0.6751   -2.3422
  5  3.701902266477459E+06    7.699904  3.384342  4.355293  7.3354283E-01  2.5841427E-01  1.3046570E-03  1.5833804E-05  3.7643399E-04  3.2677001E-03  1.2946301E-06  7.3712775E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3068  4.355293  -10.892  1.180572  7.499362  6.9783342E-01  2.9425237E-01  2.4914299E-05  6.6884404E-06  3.9764899E-03  8.7482650E-04  5.7008170E-06  4.2881889E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.084E-04  1.429E-04  9.369E-01  1.082E+00  5.66E+02  0.00E+00  2.46E+02  0.611497  0.008719  0.0000000E+00  6.4831844772E-02       4.352     3.06   -3.7109   -1.3736   -0.8837   -0.2616   -0.1106   -0.3296   -0.1604   -0.0245   -0.6738   -2.3372
  6  4.542836120728993E+06    7.699883  3.389311  4.354480  7.3354283E-01  2.5841427E-01  1.3046405E-03  1.5842179E-05  3.7644517E-04  3.2676993E-03  1.2946436E-06  7.3712411E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3040  4.354480  -10.874  1.178116  7.499471  6.8966382E-01  3.0244170E-01  2.5763888E-05  6.9164295E-06  4.1117053E-03  7.1978868E-04  4.7342103E-06  3.5474576E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.071E-04  1.416E-04  9.366E-01  1.083E+00  5.63E+02  0.00E+00  2.46E+02  0.612621  0.008820  0.0000000E+00  6.4829895192E-02       4.344     3.09   -3.7233   -1.3903   -0.8825   -0.2613   -0.1104   -0.3292   -0.1601   -0.0244   -0.6728   -2.3330
  7  5.365866156232635E+06    7.699861  3.394353  4.353805  7.3354277E-01  2.5841430E-01  1.3045541E-03  1.5878494E-05  3.7651393E-04  3.2676924E-03  1.2947418E-06  7.3710252E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3016  4.353805  -10.856  1.176395  7.499797  6.8151458E-01  3.1060560E-01  2.6403393E-05  7.0883032E-06  4.2122728E-03  6.0448863E-04  3.9903504E-06  2.9819984E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.058E-04  1.406E-04  9.364E-01  1.083E+00  5.61E+02  0.00E+00  2.45E+02  0.613644  0.008923  0.0000000E+00  6.4827879334E-02       4.336     3.12   -3.7359   -1.4064   -0.8816   -0.2610   -0.1102   -0.3289   -0.1600   -0.0244   -0.6720   -2.3295
  8  6.185944661062868E+06    7.699838  3.399516  4.353215  7.3354245E-01  2.5841454E-01  1.3042853E-03  1.5974320E-05  3.7675239E-04  3.2676633E-03  1.2951275E-06  7.3702941E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2993  4.353215  -10.838  1.175148  7.500288  6.7345606E-01  3.1867494E-01  2.6892946E-05  7.2201804E-06  4.2861075E-03  5.1982000E-04  3.4270289E-06  2.5738385E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.048E-04  1.396E-04  9.360E-01  1.084E+00  5.58E+02  0.00E+00  2.45E+02  0.615256  0.009030  0.0000000E+00  6.4825805176E-02       4.329     3.15   -3.7488   -1.4224   -0.8808   -0.2608   -0.1101   -0.3286   -0.1598   -0.0244   -0.6712   -2.3264
  9  6.983386334660834E+06    7.699816  3.404588  4.352664  7.3354182E-01  2.5841510E-01  1.3036983E-03  1.6155705E-05  3.7731586E-04  3.2675840E-03  1.2961273E-06  7.3685886E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2969  4.352664  -10.820  1.174197  7.500873  6.6526497E-01  3.2687487E-01  2.7303106E-05  7.3306894E-06  4.3465411E-03  4.5050691E-04  2.9618966E-06  2.2177687E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.038E-04  1.387E-04  9.357E-01  1.084E+00  5.56E+02  0.00E+00  2.44E+02  0.616509  0.009137  0.0000000E+00  6.4823694606E-02       4.322     3.17   -3.7615   -1.4380   -0.8800   -0.2606   -0.1100   -0.3283   -0.1596   -0.0243   -0.6705   -2.3235
 10  7.772302664738980E+06    7.699792  3.409687  4.352132  7.3354031E-01  2.5841639E-01  1.3025618E-03  1.6465697E-05  3.7847310E-04  3.2674038E-03  1.2983264E-06  7.3651174E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2946  4.352132  -10.801  1.173464  7.501519  6.5712954E-01  3.3501710E-01  2.7657997E-05  7.4260580E-06  4.3930725E-03  3.9708438E-04  2.5927131E-06  1.9482216E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.027E-04  1.379E-04  9.353E-01  1.085E+00  5.54E+02  0.00E+00  2.44E+02  0.617950  0.009245  0.0000000E+00  6.4821529377E-02       4.315     3.20   -3.7742   -1.4536   -0.8793   -0.2603   -0.1099   -0.3281   -0.1595   -0.0243   -0.6699   -2.3206
