 60000  0
 61000  0
 62000  0
 62000  0
 63000  0
 64000  0
 65000  0
 66000  0
 67000  0
 67000  0
 68000  0
 69000  0
 70000  0
 71000  0
 71000  0
 72000  0
 73000  0
 74000  0
 75000  0
 76000  0
 76000  0
 77000  0
 78000  0
 79000  0
 80000  0.85
 80000  0.85
 81000  0.85
 82000  0.85
 83000  0.85
 84000  0.85
 85000  0.85
 85000  0.85
 86000  0.85
 87000  0.85
 88000  0.85
 89000  0.85
 89000  0.85
 90000  0.85
 91000  0.85
 92000  0.85
 93000  0.85
 94000  0.85
 94000  0.85
 95000  0.85
 96000  0.85
 97000  0.85
 98000  0.85
 98000  0.85
 99000  0.85
100000  0.85
101000  0.85
102000  0.85
103000  0.85
103000  0.85
104000  0.85
105000  0.85
106000  0.85
107000  0.85
107000  0.85
108000  0.85
109000  0.85
110000  0.85
111000  0.85
112000  0.85
112000  0.85
113000  0.85
114000  0.85
115000  0.85
116000  0.85
116000  0.85
117000  0.85
118000  0.85
119000  0.85
120000  0.85
121000  0.85
121000  0.85
122000  0.85
123000  0.85
124000  0.85
125000  0.85
125000  0.85
126000  0.85
127000  0.85
128000  0.85
129000  0.85
130000  0.85
130000  0.85
131000  0
132000  0
133000  0
134000  0
134000  0
135000  0
136000  0
137000  0
138000  0
139000  0
139000  0
140000  0
141000  0
142000  0
143000  0
143000  0
144000  0
145000  0
146000  0
147000  0
148000  0
148000  0
149000  0
150000  0
