1052600.0 0.0000000000
1058300.0 0.0000522490
1063900.0 0.0001036700
1069700.0 0.0002506000
1075500.0 0.0004908600
1081400.0 0.0006957600
1087300.0 0.0014545000
1093300.0 0.0037752000
1099400.0 0.0084191000
1105500.0 0.0169220000
1111700.0 0.0317580000
1118000.0 0.0593100000
1124400.0 0.1059700000
1130800.0 0.1570300000
1137300.0 0.1705300000
1143800.0 0.2153500000
1150500.0 0.3096200000
1157200.0 0.3651500000
1164000.0 0.3732900000
1170900.0 0.4042200000
1177900.0 0.3919400000
1184900.0 0.4209400000
1192100.0 0.4456200000
1199300.0 0.4573500000
1206600.0 0.4729400000
1214000.0 0.4374800000
1221500.0 0.4882700000
1229100.0 0.5383000000
1236700.0 0.5841400000
1244500.0 0.5726600000
1252400.0 0.5971100000
1260300.0 0.7213400000
1268400.0 0.7517900000
1276600.0 0.7510400000
1284900.0 0.7577800000
1293300.0 0.7904800000
1301800.0 0.8377400000
1310400.0 0.8316800000
1319100.0 0.8097800000
1328000.0 0.7498100000
1336900.0 0.7643900000
1346000.0 0.8634100000
1355200.0 0.8881500000
1364600.0 0.8802700000
1374000.0 0.8416300000
1383600.0 0.8694700000
1393400.0 0.9127100000
1403300.0 1.0380000000
1413300.0 1.0945000000
1423400.0 1.0435000000
1433700.0 1.1284000000
1444200.0 1.1397000000
1454800.0 1.1688000000
1465600.0 1.2041000000
1476500.0 1.1914000000
1487600.0 1.2639000000
1498900.0 1.2310000000
1510300.0 1.1904000000
1521900.0 1.0907000000
1533700.0 1.0572000000
1545700.0 1.0703000000
1557800.0 1.0459000000
1570200.0 1.0445000000
1582700.0 0.9534000000
1595500.0 0.8366800000
1608400.0 0.7502300000
1621600.0 0.6928300000
1635000.0 0.6593000000
1648600.0 0.6184600000
1662500.0 0.5955200000
1676500.0 0.5942900000
1690900.0 0.5685900000
1705400.0 0.5525400000
1720200.0 0.5383100000
1735300.0 0.5535900000
1750700.0 0.6287500000
1766300.0 0.6084600000
1782200.0 0.4286800000
1798400.0 0.3143500000
1814800.0 0.2919500000
1831600.0 0.3128400000
1848700.0 0.3215100000
1866200.0 0.2514700000
1883900.0 0.1782400000
1902000.0 0.1363300000
1920500.0 0.1150600000
1939300.0 0.0927280000
1958500.0 0.0780980000
1978000.0 0.0659900000
1998000.0 0.0535870000
2018300.0 0.0419660000
2039100.0 0.0267910000
2060400.0 0.0169920000
2082000.0 0.0084500000
2104100.0 0.0027219000
2126700.0 0.0000000000
2149800.0 0.0000000000
2173400.0 0.0000000000
2197600.0 0.0000000000
2222200.0 0.0000000000
