4620  0.0002
4630  0.0002
4640  0.0004
4650  0.0006
4660  0.0009
4670  0.0015
4680  0.0024
4690  0.0038
4700  0.0062
4710  0.0096
4720  0.0146
4730  0.0217
4740  0.0316
4750  0.0447
4760  0.0615
4770  0.0825
4780  0.1077
4790  0.1375
4800  0.1717
4810  0.2093
4820  0.2494
4830  0.2909
4840  0.3333
4850  0.376
4860  0.4182
4870  0.4588
4880  0.4983
4890  0.5361
4900  0.5712
4910  0.6036
4920  0.6335
4930  0.6608
4940  0.6855
4950  0.7081
4960  0.7285
4970  0.7466
4980  0.7634
4990  0.7788
5000  0.7925
5010  0.8044
5020  0.8154
5030  0.825
5040  0.8338
5050  0.8417
5060  0.8487
5070  0.8549
5080  0.8608
5090  0.866
5100  0.8705
5110  0.8746
5120  0.8782
5130  0.8812
5140  0.8838
5150  0.8861
5160  0.8883
5170  0.8903
5180  0.8919
5190  0.8932
5200  0.8945
5210  0.8951
5220  0.8958
5230  0.8962
5240  0.8967
5250  0.8965
5260  0.8964
5270  0.8964
5280  0.896
5290  0.8956
5300  0.895
5310  0.8942
5320  0.8931
5330  0.8919
5340  0.8908
5350  0.8894
5360  0.8881
5370  0.8862
5380  0.8846
5390  0.8827
5400  0.8804
5410  0.878
5420  0.8757
5430  0.8731
5440  0.8701
5450  0.8673
5460  0.8642
5470  0.8612
5480  0.8578
5490  0.8543
5500  0.8506
5510  0.8469
5520  0.8428
5530  0.8389
5540  0.8346
5550  0.8299
5560  0.8252
5570  0.8204
5580  0.8154
5590  0.8102
5600  0.8045
5610  0.7989
5620  0.7935
5630  0.7872
5640  0.781
5650  0.7749
5660  0.7686
5670  0.7619
5680  0.7552
5690  0.7481
5700  0.7406
5710  0.7332
5720  0.7257
5730  0.7178
5740  0.7101
5750  0.7022
5760  0.6939
5770  0.6857
5780  0.6772
5790  0.6685
5800  0.6594
5810  0.6503
5820  0.6411
5830  0.6318
5840  0.6226
5850  0.613
5860  0.6034
5870  0.5937
5880  0.584
5890  0.5739
5900  0.5638
5910  0.5535
5920  0.5434
5930  0.5331
5940  0.5227
5950  0.5123
5960  0.502
5970  0.4914
5980  0.4811
5990  0.4703
6000  0.4598
6010  0.4491
6020  0.4385
6030  0.4279
6040  0.4176
6050  0.4072
6060  0.3968
6070  0.3862
6080  0.3759
6090  0.3657
6100  0.3553
6110  0.3452
6120  0.3351
6130  0.3251
6140  0.3153
6150  0.3057
6160  0.2962
6170  0.2867
6180  0.2773
6190  0.268
6200  0.2586
6210  0.2498
6220  0.2409
6230  0.2322
6240  0.2238
6250  0.2156
6260  0.2075
6270  0.1996
6280  0.1918
6290  0.1841
6300  0.1766
6310  0.1693
6320  0.1621
6330  0.1553
6340  0.1486
6350  0.1421
6360  0.1358
6370  0.1297
6380  0.1238
6390  0.1179
6400  0.1122
6410  0.1068
6420  0.1016
6430  0.0966
6440  0.0918
6450  0.0871
6460  0.0827
6470  0.0784
6480  0.0742
6490  0.0702
6500  0.0664
6510  0.0627
6520  0.0591
6530  0.0558
6540  0.0526
6550  0.0496
6560  0.0467
6570  0.0439
6580  0.0413
6590  0.0387
6600  0.0363
6610  0.034
6620  0.0319
6630  0.0298
6640  0.0279
6650  0.0261
6660  0.0244
6670  0.0228
6680  0.0212
6690  0.0198
6700  0.0184
6710  0.0171
6720  0.0159
6730  0.0148
6740  0.0137
6750  0.0127
6760  0.0118
6770  0.011
6780  0.0101
6790  0.0094
6800  0.0087
6810  0.008
6820  0.0074
6830  0.0068
6840  0.0063
6850  0.0058
6860  0.0053
6870  0.0049
6880  0.0045
6890  0.0041
6900  0.0038
6910  0.0035
6920  0.0032
6930  0.0029
6940  0.0027
6950  0.0025
6960  0.0023
6970  0.0021
6980  0.0019
6990  0.0017
7000  0.0016
7010  0.0014
7020  0.0013
7030  0.0012
7040  0.0011
7050  0.001
7060  0.0009
7070  0.0008
7080  0.0007
7090  0.0007
7100  0.0006
7110  0.0006
7120  0.0005
7130  0.0005
7140  0.0004
7150  0.0004
7160  0.0004
7170  0.0003
7180  0.0003
7190  0.0003
7200  0.0003
7210  0.0002
7220  0.0002
7230  0.0002
7240  0.0002
7250  0.0001
7260  0.0001
7270  0.0001
7280  0.0001
7290  0.0001
7300  0.0001
7310  0.0001
7320  0.0001
7330  0.0001
7340  0.0001
7350  0.0001
