14501.2  0.006723
14503.3  0.005436
14505.4  0.003314
14507.5  0.000381
14509.6  0
14511.7  0
14513.8  0
14515.9  0.000548
14518    0.003982
14520.1  0.005984
14522.2  0.005746
14524.3  0.00391
14526.4  0.001645
14528.5  0
14530.7  0
14532.8  0
14534.9  0
14537    0
14539.1  0
14541.2  0
14543.3  0
14545.5  0
14547.6  0.001454
14549.7  0.003171
14551.8  0.003767
14553.9  0.003028
14556    0.002146
14558.2  0.00267
14560.3  0.005388
14562.4  0.009894
14564.5  0.0144
14566.6  0.016689
14568.8  0.016475
14570.9  0.014544
14573    0.012064
14575.1  0.01018
14577.3  0.008559
14579.4  0.00658
14581.5  0.004768
14583.6  0.003672
14585.8  0.003862
14587.9  0.005436
14590    0.007248
14592.1  0.008511
14594.3  0.009418
14596.4  0.010395
14598.5  0.011849
14600.7  0.013757
14602.8  0.015163
14604.9  0.015569
14607.1  0.015068
14609.2  0.013638
14611.3  0.011253
14613.5  0.007987
14615.6  0.004053
14617.7  0.000429
14619.9  0
14622    0
14624.2  0
14626.3  0.000358
14628.4  0.001574
14630.6  0.003243
14632.7  0.006175
14634.9  0.00999
14637    0.013924
14639.1  0.017071
14641.3  0.018811
14643.4  0.019789
14645.6  0.020504
14647.7  0.020409
14649.9  0.019169
14652    0.016737
14654.2  0.0139
14656.3  0.012445
14658.5  0.013113
14660.6  0.015068
14662.8  0.017023
14664.9  0.017619
14667.1  0.016475
14669.2  0.014448
14671.4  0.012159
14673.5  0.009966
14675.7  0.008535
14677.8  0.008273
14680    0.009441
14682.1  0.011897
14684.3  0.014019
14686.4  0.014281
14688.6  0.012445
14690.8  0.009465
14692.9  0.007224
14695.1  0.007272
14697.2  0.009179
14699.4  0.011754
14701.6  0.01421
14703.7  0.01595
14705.9  0.017405
14708    0.01874
14710.2  0.019073
14712.4  0.017953
14714.5  0.015402
14716.7  0.012207
14718.9  0.009847
14721    0.009179
14723.2  0.010109
14725.4  0.012136
14727.5  0.014448
14729.7  0.016451
14731.9  0.018001
14734.1  0.019145
14736.2  0.020099
14738.4  0.021458
14740.6  0.023532
14742.7  0.026035
14744.9  0.028229
14747.1  0.029302
14749.3  0.028658
14751.4  0.026727
14753.6  0.024366
14755.8  0.022435
14758    0.021505
14760.1  0.021768
14762.3  0.023007
14764.5  0.025058
14766.7  0.027323
14768.9  0.029087
14771    0.029874
14773.2  0.029516
14775.4  0.028419
14777.6  0.027275
14779.8  0.026727
14782    0.026965
14784.2  0.028181
14786.3  0.030351
14788.5  0.033021
14790.7  0.03562
14792.9  0.037432
14795.1  0.037956
14797.3  0.037694
14799.5  0.037646
14801.7  0.038385
14803.8  0.040078
14806    0.041986
14808.2  0.043106
14810.4  0.043416
14812.6  0.043297
14814.8  0.043154
14817    0.04344
14819.2  0.044155
14821.4  0.045347
14823.6  0.047374
14825.8  0.050211
14828    0.053263
14830.2  0.055885
14832.4  0.057507
14834.6  0.058222
14836.8  0.058985
14839    0.060058
14841.2  0.061059
14843.4  0.061846
14845.6  0.062299
14847.8  0.063396
14850    0.066543
14852.2  0.071359
14854.4  0.076294
14856.6  0.079298
14858.8  0.078964
14861    0.076127
14863.3  0.073075
14865.5  0.07143
14867.7  0.072217
14869.9  0.075126
14872.1  0.079036
14874.3  0.083637
14876.5  0.088429
14878.7  0.092769
14881    0.096107
14883.2  0.09799
14885.4  0.098443
14887.6  0.098085
14889.8  0.097513
14892    0.096917
14894.3  0.096631
14896.5  0.097013
14898.7  0.098586
14900.9  0.1019
14903.1  0.10679
14905.4  0.11263
14907.6  0.11864
14909.8  0.12426
14912    0.12884
14914.2  0.13208
14916.5  0.13399
14918.7  0.13494
14920.9  0.13618
14923.1  0.13881
14925.4  0.14307
14927.6  0.14851
14929.8  0.15397
14932.1  0.15843
14934.3  0.16203
14936.5  0.1653
14938.8  0.16847
14941    0.17159
14943.2  0.17421
14945.4  0.17612
14947.7  0.17786
14949.9  0.17998
14952.2  0.18294
