line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    8.599623  3.503801  4.355939  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3176  4.355939  -10.252  1.168592  7.517023  7.3054021E-01  2.6131262E-01  1.6389841E-05  4.4447793E-06  2.3718716E-03  2.7158958E-03  1.3061931E-05  2.0666255E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.814E-04  1.783E-04  7.527E-01  1.715E+00  5.97E+02  0.00E+00  5.14E+02  0.972366  0.010094  0.0000000E+00  1.0856143296E-01       4.397     3.07   -4.0095   -1.6660   -0.8844   -0.2619   -0.1107   -0.3299   -0.1606   -0.0245   -0.6747   -2.3435
  2  8.573623632085647E+05    8.599575  3.508511  4.371002  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3180  4.371002  -10.371  1.148027  7.511557  7.2233413E-01  2.6962755E-01  2.0500650E-05  5.5170958E-06  3.1216222E-03  1.8553339E-03  9.7636073E-06  1.0949357E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.509E-04  1.925E-04  8.635E-01  1.179E+00  5.92E+02  0.00E+00  3.79E+02  0.828940  0.010204  0.0000000E+00  1.0855480281E-01       4.383     3.12   -4.0213   -1.6059   -0.9071   -0.2683   -0.1141   -0.3371   -0.1649   -0.0257   -0.6946   -2.4154
  3  1.593054909352835E+06    8.599534  3.513389  4.369363  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832843E-05  3.7643317E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3160  4.369363  -10.359  1.138908  7.509465  7.1417086E-01  2.7785181E-01  2.2935961E-05  6.1611938E-06  3.5411537E-03  1.3739431E-03  7.5125581E-06  6.3961774E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.466E-04  1.896E-04  8.660E-01  1.175E+00  5.88E+02  0.00E+00  3.72E+02  0.823645  0.010320  0.0000000E+00  1.0854985318E-01       4.370     3.17   -4.0335   -1.6275   -0.9046   -0.2676   -0.1137   -0.3363   -0.1644   -0.0255   -0.6923   -2.4060
  4  2.289787412346746E+06    8.599494  3.518286  4.368032  7.3354283E-01  2.5841427E-01  1.3046521E-03  1.5836258E-05  3.7643736E-04  3.2676998E-03  1.2946346E-06  7.3712662E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3137  4.368032  -10.337  1.133677  7.508617  7.0620198E-01  2.8585942E-01  2.4575717E-05  6.6008176E-06  3.8066160E-03  1.0692720E-03  5.9757333E-06  4.9818629E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.443E-04  1.872E-04  8.655E-01  1.197E+00  5.84E+02  0.00E+00  3.71E+02  0.824624  0.010438  0.0000000E+00  1.0854497097E-01       4.360     3.21   -4.0457   -1.6473   -0.9026   -0.2670   -0.1134   -0.3357   -0.1640   -0.0254   -0.6905   -2.3984
  5  3.010117574977246E+06    8.599451  3.523453  4.367051  7.3354275E-01  2.5841434E-01  1.3045420E-03  1.5880529E-05  3.7652801E-04  3.2676900E-03  1.2947818E-06  7.3709735E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3112  4.367051  -10.320  1.130347  7.508445  6.9810422E-01  2.9398322E-01  2.5709580E-05  6.9058258E-06  3.9852239E-03  8.6428209E-04  4.8881197E-06  4.0050734E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.424E-04  1.854E-04  8.649E-01  1.198E+00  5.81E+02  0.00E+00  3.70E+02  0.825985  0.010563  0.0000000E+00  1.0853969022E-01       4.352     3.24   -4.0586   -1.6658   -0.9011   -0.2666   -0.1132   -0.3352   -0.1637   -0.0253   -0.6891   -2.3929
  6  3.731622177283184E+06    8.599406  3.528829  4.366276  7.3354210E-01  2.5841491E-01  1.3038561E-03  1.6096949E-05  3.7718145E-04  3.2675978E-03  1.2960279E-06  7.3689112E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3092  4.366276  -10.303  1.128032  7.508601  6.8990963E-01  3.0219671E-01  2.6538548E-05  7.1283215E-06  4.1145467E-03  7.1586928E-04  4.0743052E-06  3.3462534E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.407E-04  1.838E-04  8.640E-01  1.200E+00  5.78E+02  0.00E+00  3.70E+02  0.827653  0.010695  0.0000000E+00  1.0853416282E-01       4.344     3.27   -4.0721   -1.6837   -0.9000   -0.2663   -0.1130   -0.3348   -0.1635   -0.0253   -0.6881   -2.3884
  7  4.431776776122451E+06    8.599361  3.534073  4.365611  7.3353977E-01  2.5841704E-01  1.3019566E-03  1.6592256E-05  3.7916149E-04  3.2672714E-03  1.3002238E-06  7.3627381E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3068  4.365611  -10.285  1.126374  7.508976  6.8193007E-01  3.1018982E-01  2.7141039E-05  7.2910684E-06  4.2072972E-03  6.0943114E-04  3.4712612E-06  2.8679257E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.392E-04  1.824E-04  8.632E-01  1.202E+00  5.76E+02  0.00E+00  3.69E+02  0.829469  0.010825  0.0000000E+00  1.0852854128E-01       4.336     3.30   -4.0852   -1.7006   -0.8990   -0.2660   -0.1128   -0.3345   -0.1633   -0.0252   -0.6872   -2.3846
  8  5.149009686836284E+06    8.599313  3.539547  4.364939  7.3353353E-01  2.5842293E-01  1.2976126E-03  1.7548233E-05  3.8399601E-04  3.2663867E-03  1.3111449E-06  7.3477817E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3047  4.364939  -10.267  1.125147  7.509517  6.7376433E-01  3.1836569E-01  2.7631459E-05  7.4224254E-06  4.2765758E-03  5.2987337E-04  3.0096621E-06  2.4645374E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.378E-04  1.811E-04  8.621E-01  1.203E+00  5.74E+02  0.00E+00  3.69E+02  0.831653  0.010963  0.0000000E+00  1.0852251036E-01       4.329     3.32   -4.0989   -1.7182   -0.8980   -0.2657   -0.1127   -0.3342   -0.1631   -0.0252   -0.6863   -2.3807
  9  5.846608170758219E+06    8.599265  3.544998  4.364345  7.3352193E-01  2.5843391E-01  1.2904757E-03  1.8894998E-05  3.9233801E-04  3.2647456E-03  1.3308009E-06  7.3221153E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3025  4.364345  -10.249  1.124204  7.510138  6.6568283E-01  3.2645528E-01  2.8057901E-05  7.5366314E-06  4.3318297E-03  4.6636887E-04  2.6347642E-06  2.1612930E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.365E-04  1.799E-04  8.610E-01  1.205E+00  5.72E+02  0.00E+00  3.69E+02  0.833882  0.011102  0.0000000E+00  1.0851635271E-01       4.322     3.35   -4.1125   -1.7352   -0.8971   -0.2654   -0.1126   -0.3339   -0.1629   -0.0251   -0.6855   -2.3773
