line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    9.599927  3.648832  4.380209  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3225  4.380209   -9.758  1.068204  7.515480  7.1698301E-01  2.6871119E-01  2.5076878E-05  6.7646321E-06  3.8318905E-03  5.1218155E-03  2.4561545E-05  2.3671996E-08  1.8767744E-03  1.2387269E-04  4.597E-07  1.359E-04  1.286E-04  8.576E-01  1.176E+00  5.90E+02  0.00E+00  3.86E+02  0.840788  0.012728  0.0000000E+00  1.1260368675E-01       4.331     3.50   -4.3721   -1.9417   -0.9206   -0.2719   -0.1160   -0.3412   -0.1674   -0.0263   -0.7061   -2.4304
  2  7.122370168826919E+05    9.599735  3.653188  4.384836  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3255  4.384836   -9.768  1.049916  7.510696  7.0877282E-01  2.7707241E-01  3.1147201E-05  8.4056420E-06  4.8733745E-03  3.9250064E-03  2.0748090E-05  2.2605769E-08  1.8764990E-03  1.1839637E-04  1.215E-06  1.111E-04  1.392E-04  9.100E-01  1.107E+00  5.85E+02  0.00E+00  3.03E+02  0.709352  0.012859  0.0000000E+00  1.1257660371E-01       4.313     3.58   -4.3830   -1.9333   -0.9271   -0.2735   -0.1168   -0.3431   -0.1686   -0.0265   -0.7114   -2.4496
  3  1.295907259677112E+06    9.599568  3.657883  4.383209  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.398E-18  0.3243  4.383209   -9.758  1.040929  7.508582  7.0080148E-01  2.8514086E-01  3.4864980E-05  9.3840126E-06  5.5412341E-03  3.1590000E-03  1.7104754E-05  1.4276376E-08  1.8762676E-03  1.1787848E-04  1.554E-06  1.072E-04  1.378E-04  9.129E-01  1.104E+00  5.80E+02  0.00E+00  2.97E+02  0.699850  0.013002  0.0000000E+00  1.1255449271E-01       4.300     3.63   -4.3947   -1.9527   -0.9248   -0.2729   -0.1165   -0.3424   -0.1681   -0.0264   -0.7095   -2.4420
  4  1.857741492064316E+06    9.599408  3.662576  4.381676  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707514E-05  6.5875808E-04  5.7184752E-03  2.2656015E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  2.136E-15  0.3222  4.381676   -9.747  1.034667  7.507349  6.9271397E-01  2.9330013E-01  3.7803389E-05  1.0172946E-05  6.0350434E-03  2.5924610E-03  1.4223936E-05  1.1520825E-08  1.8760629E-03  1.1779896E-04  1.692E-06  1.051E-04  1.359E-04  9.129E-01  1.103E+00  5.77E+02  0.00E+00  2.95E+02  0.699687  0.013143  0.0000000E+00  1.1253331482E-01       4.289     3.68   -4.4064   -1.9716   -0.9226   -0.2724   -0.1162   -0.3418   -0.1678   -0.0263   -0.7078   -2.4348
  5  2.418397848044130E+06    9.599244  3.667508  4.380469  7.2000000E-01  2.6595590E-01  2.2831480E-03  2.7709869E-05  6.5876086E-04  5.7184750E-03  2.2656130E-06  1.2899728E-05  1.8768898E-03  1.5180831E-04  9.018E-14  0.3197  4.380469   -9.734  1.030271  7.506741  6.8460388E-01  3.0146441E-01  4.0117262E-05  1.0793833E-05  6.4070079E-03  2.1656345E-03  1.1959725E-05  9.4790533E-09  1.8758739E-03  1.1778721E-04  1.714E-06  1.035E-04  1.344E-04  9.128E-01  1.104E+00  5.74E+02  0.00E+00  2.93E+02  0.700238  0.013294  0.0000000E+00  1.1251146595E-01       4.279     3.72   -4.4188   -1.9897   -0.9210   -0.2720   -0.1160   -0.3413   -0.1674   -0.0263   -0.7064   -2.4291
  6  2.971742346140063E+06    9.599073  3.672458  4.379466  7.1999998E-01  2.6595590E-01  2.2830995E-03  2.7731144E-05  6.5879750E-04  5.7184725E-03  2.2657621E-06  1.2899576E-05  1.8768898E-03  1.5180796E-04  1.035E-12  0.3171  4.379466   -9.720  1.026987  7.506515  6.7661147E-01  3.0949818E-01  4.1854530E-05  1.1261998E-05  6.6907856E-03  1.8400940E-03  1.0180852E-05  8.1055952E-09  1.8756912E-03  1.1780684E-04  1.674E-06  1.021E-04  1.329E-04  9.124E-01  1.104E+00  5.70E+02  0.00E+00  2.93E+02  0.701741  0.013449  0.0000000E+00  1.1248852017E-01       4.271     3.75   -4.4311   -2.0068   -0.9196   -0.2716   -0.1159   -0.3409   -0.1672   -0.0262   -0.7053   -2.4243
  7  3.518485310606827E+06    9.598905  3.677519  4.378587  7.1999986E-01  2.6595594E-01  2.2828709E-03  2.7816268E-05  6.5898944E-04  5.7184559E-03  2.2665334E-06  1.2898824E-05  1.8768898E-03  1.5180615E-04  4.677E-12  0.3148  4.378587   -9.705  1.024498  7.506532  6.6854508E-01  3.1759795E-01  4.3304097E-05  1.1651839E-05  6.9204220E-03  1.5766139E-03  8.7168123E-06  6.9246550E-09  1.8755190E-03  1.1779902E-04  1.618E-06  1.008E-04  1.318E-04  9.119E-01  1.105E+00  5.68E+02  0.00E+00  2.92E+02  0.702993  0.013607  0.0000000E+00  1.1246571495E-01       4.262     3.79   -4.4438   -2.0237   -0.9183   -0.2713   -0.1157   -0.3406   -0.1670   -0.0262   -0.7043   -2.4201
  8  4.054604143052571E+06    9.598731  3.682671  4.377782  7.1999942E-01  2.6595626E-01  2.2822071E-03  2.8031973E-05  6.5958968E-04  5.7183957E-03  2.2689192E-06  1.2896562E-05  1.8768898E-03  1.5180076E-04  1.239E-11  0.3129  4.377782   -9.690  1.022645  7.506731  6.6059401E-01  3.2557555E-01  4.4425486E-05  1.1955009E-05  7.1026315E-03  1.3676111E-03  7.5394834E-06  6.0387279E-09  1.8753484E-03  1.1778797E-04  1.552E-06  9.985E-05  1.306E-04  9.112E-01  1.106E+00  5.65E+02  0.00E+00  2.92E+02  0.705256  0.013770  0.0000000E+00  1.1244219847E-01       4.254     3.83   -4.4567   -2.0404   -0.9172   -0.2711   -0.1155   -0.3402   -0.1668   -0.0262   -0.7034   -2.4162
  9  4.591704934669552E+06    9.598553  3.687827  4.377047  7.1999835E-01  2.6595720E-01  2.2806511E-03  2.8478047E-05  6.6108130E-04  5.7182281E-03  2.2748323E-06  1.2891093E-05  1.8768897E-03  1.5178762E-04  2.569E-11  0.3106  4.377047   -9.675  1.021086  7.507052  6.5243782E-01  3.3375424E-01  4.5527049E-05  1.2250865E-05  7.2568461E-03  1.1904916E-03  6.5184085E-06  5.2130895E-09  1.8751799E-03  1.1780041E-04  1.479E-06  9.859E-05  1.297E-04  9.109E-01  1.106E+00  5.62E+02  0.00E+00  2.91E+02  0.706299  0.013935  0.0000000E+00  1.1241764870E-01       4.247     3.86   -4.4696   -2.0569   -0.9162   -0.2708   -0.1154   -0.3399   -0.1666   -0.0261   -0.7026   -2.4127
