line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   10.799884  3.839203  4.450433  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3609  4.450433   -9.393  1.110124  7.553972  7.3956458E-01  2.5638920E-01  9.6118869E-06  2.6087211E-06  1.3821108E-03  1.1335614E-03  4.2965549E-06  5.2198619E-09  5.3589279E-04  1.6744504E-05  1.340E-06  1.369E-04  1.330E-04  9.068E-01  1.107E+00  6.48E+02  0.00E+00  3.42E+02  0.718604  0.017778  0.0000000E+00  1.3005341645E-01       4.442     3.27   -4.8480   -2.0616   -1.0229   -0.2910   -0.1251   -0.3660   -0.1860   -0.0296   -0.7875   -2.7864
  2  5.369942773490809E+05   10.799577  3.845071  4.451874  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3596  4.451874   -9.385  1.090503  7.548725  7.3129995E-01  2.6471719E-01  1.1953310E-05  3.2313902E-06  1.8202979E-03  6.3015369E-04  2.9351092E-06  3.1786641E-09  5.3520764E-04  1.6122029E-05  2.570E-06  1.138E-04  1.427E-04  9.360E-01  1.074E+00  6.42E+02  0.00E+00  2.82E+02  0.615171  0.018020  0.0000000E+00  1.3001615689E-01       4.425     3.34   -4.8627   -2.0696   -1.0251   -0.2913   -0.1253   -0.3664   -0.1864   -0.0296   -0.7892   -2.7931
  3  1.007857810720394E+06   10.799302  3.850348  4.450718  7.4257140E-01  2.5338650E-01  6.5232926E-04  7.9164219E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  1.421E-16  0.3572  4.450718   -9.375  1.083471  7.547351  7.2298918E-01  2.7305740E-01  1.3201772E-05  3.5659791E-06  2.0236232E-03  3.9669260E-04  1.8833678E-06  1.5190486E-09  5.3460599E-04  1.5915996E-05  2.893E-06  1.100E-04  1.417E-04  9.381E-01  1.071E+00  6.38E+02  0.00E+00  2.75E+02  0.606268  0.018242  0.0000000E+00  1.2998576937E-01       4.413     3.38   -4.8759   -2.0878   -1.0233   -0.2910   -0.1251   -0.3660   -0.1861   -0.0296   -0.7879   -2.7881
  4  1.447534029770684E+06   10.799037  3.855395  4.449884  7.4257140E-01  2.5338650E-01  6.5232761E-04  7.9174726E-06  1.8821747E-04  1.6338500E-03  6.4731532E-07  3.6856368E-06  5.3625424E-04  4.3373809E-05  8.468E-14  0.3546  4.449884   -9.363  1.080070  7.547122  7.1478382E-01  2.8127889E-01  1.3899086E-05  3.7542901E-06  2.1343921E-03  2.6949869E-04  1.2857821E-06  1.0307135E-09  5.3404953E-04  1.5901074E-05  2.842E-06  1.084E-04  1.405E-04  9.382E-01  1.071E+00  6.35E+02  0.00E+00  2.73E+02  0.606159  0.018457  0.0000000E+00  1.2995660003E-01       4.405     3.41   -4.8885   -2.1040   -1.0220   -0.2908   -0.1251   -0.3658   -0.1859   -0.0296   -0.7869   -2.7845
  5  1.884089056122678E+06   10.798769  3.860571  4.449313  7.4257137E-01  2.5338655E-01  6.5230318E-04  7.9296222E-06  1.8823490E-04  1.6338482E-03  6.4733014E-07  3.6855763E-06  5.3625423E-04  4.3373723E-05  1.887E-12  0.3522  4.449313   -9.351  1.078254  7.547411  7.0667510E-01  2.8939678E-01  1.4316121E-05  3.8671058E-06  2.1977946E-03  1.9667232E-04  9.3554719E-07  7.5392893E-10  5.3351745E-04  1.5915240E-05  2.622E-06  1.072E-04  1.394E-04  9.379E-01  1.072E+00  6.32E+02  0.00E+00  2.73E+02  0.607042  0.018679  0.0000000E+00  1.2992683400E-01       4.398     3.44   -4.9014   -2.1194   -1.0212   -0.2907   -0.1250   -0.3656   -0.1857   -0.0295   -0.7862   -2.7820
  6  2.320887707435979E+06   10.798493  3.865796  4.448823  7.4257122E-01  2.5338671E-01  6.5216284E-04  7.9858241E-06  1.8835491E-04  1.6338309E-03  6.4744680E-07  3.6851854E-06  5.3625421E-04  4.3372989E-05  1.251E-11  0.3496  4.448823   -9.338  1.077060  7.547919  6.9840121E-01  2.9767666E-01  1.4626281E-05  3.9515597E-06  2.2387827E-03  1.4952999E-04  7.0261142E-07  5.7146516E-10  5.3298007E-04  1.5908715E-05  2.357E-06  1.062E-04  1.386E-04  9.377E-01  1.072E+00  6.30E+02  0.00E+00  2.72E+02  0.608338  0.018906  0.0000000E+00  1.2989607739E-01       4.391     3.47   -4.9145   -2.1346   -1.0204   -0.2906   -0.1250   -0.3655   -0.1856   -0.0295   -0.7856   -2.7799
  7  2.747074210043186E+06   10.798217  3.871015  4.448406  7.4257047E-01  2.5338747E-01  6.5171342E-04  8.1359751E-06  1.8878895E-04  1.6337541E-03  6.4792580E-07  3.6838225E-06  5.3625413E-04  4.3369776E-05  4.369E-11  0.3472  4.448406   -9.326  1.076278  7.548552  6.9018688E-01  3.0589484E-01  1.4828151E-05  4.0060279E-06  2.2655215E-03  1.1877722E-04  5.5136337E-07  4.5081765E-10  5.3245000E-04  1.5903507E-05  2.094E-06  1.051E-04  1.377E-04  9.374E-01  1.072E+00  6.27E+02  0.00E+00  2.72E+02  0.609552  0.019135  0.0000000E+00  1.2986508011E-01       4.384     3.50   -4.9275   -2.1494   -1.0198   -0.2905   -0.1249   -0.3653   -0.1855   -0.0295   -0.7851   -2.7782
  8  3.171688026420381E+06   10.797932  3.876262  4.448026  7.4256834E-01  2.5338958E-01  6.5065961E-04  8.4375184E-06  1.8989753E-04  1.6335303E-03  6.4928369E-07  3.6804202E-06  5.3625391E-04  4.3360312E-05  1.027E-10  0.3447  4.448026   -9.312  1.075710  7.549276  6.8200911E-01  3.1407502E-01  1.4967536E-05  4.0438513E-06  2.2823154E-03  9.9440456E-05  4.5695994E-07  3.7710113E-10  5.3192248E-04  1.5910655E-05  1.840E-06  1.042E-04  1.369E-04  9.371E-01  1.073E+00  6.24E+02  0.00E+00  2.72E+02  0.610885  0.019369  0.0000000E+00  1.2983285057E-01       4.377     3.52   -4.9407   -2.1641   -1.0192   -0.2905   -0.1249   -0.3652   -0.1854   -0.0295   -0.7846   -2.7765
  9  3.593259372338790E+06   10.797642  3.881625  4.447655  7.4256397E-01  2.5339395E-01  6.4876636E-04  8.9098689E-06  1.9201851E-04  1.6330634E-03  6.5207098E-07  3.6740164E-06  5.3625343E-04  4.3340951E-05  1.777E-10  0.3425  4.447655   -9.299  1.075360  7.550051  6.7375148E-01  3.2233424E-01  1.5071819E-05  4.0721452E-06  2.2934243E-03  8.6629330E-05  3.9448042E-07  3.2725919E-10  5.3139483E-04  1.5916748E-05  1.611E-06  1.032E-04  1.362E-04  9.367E-01  1.073E+00  6.22E+02  0.00E+00  2.71E+02  0.612351  0.019611  0.0000000E+00  1.2979981709E-01       4.371     3.55   -4.9541   -2.1791   -1.0186   -0.2904   -0.1248   -0.3651   -0.1853   -0.0295   -0.7842   -2.7749
