line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    7.999988  3.405472  4.348437  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3122  4.348437  -10.700  1.202410  7.510346  7.3053765E-01  2.6131382E-01  1.5988706E-05  4.3348517E-06  2.3645995E-03  2.7237653E-03  1.4240839E-05  2.3029552E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.787E-04  1.735E-04  8.004E-01  1.436E+00  5.88E+02  0.00E+00  4.55E+02  0.928777  0.008807  0.0000000E+00  9.0385631721E-02       4.404     2.94   -3.7637   -1.4511   -0.8736   -0.2589   -0.1091   -0.3264   -0.1585   -0.0241   -0.6655   -2.3126
  2  9.999712415698691E+05    7.999957  3.410801  4.357946  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3125  4.357946  -10.759  1.182877  7.505142  7.2232741E-01  2.6963159E-01  1.9963742E-05  5.3727300E-06  3.1049930E-03  1.8742499E-03  1.0806233E-05  1.2144781E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.474E-04  1.881E-04  8.807E-01  1.163E+00  5.83E+02  0.00E+00  3.48E+02  0.790259  0.008915  0.0000000E+00  9.0381595978E-02       4.387     3.00   -3.7770   -1.4253   -0.8874   -0.2627   -0.1111   -0.3308   -0.1611   -0.0247   -0.6772   -2.3517
  3  1.841589543197056E+06    7.999930  3.415565  4.356337  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832827E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712804E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3106  4.356337  -10.745  1.173965  7.503123  7.1427442E-01  2.7774504E-01  2.2316299E-05  5.9934002E-06  3.5207594E-03  1.3974374E-03  8.4114621E-06  6.8234849E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.430E-04  1.855E-04  8.833E-01  1.159E+00  5.78E+02  0.00E+00  3.42E+02  0.783785  0.009014  0.0000000E+00  9.0378442681E-02       4.374     3.04   -3.7889   -1.4454   -0.8851   -0.2621   -0.1108   -0.3301   -0.1607   -0.0246   -0.6751   -2.3435
  4  2.655415484252530E+06    7.999904  3.420504  4.354971  7.3354283E-01  2.5841427E-01  1.3046562E-03  1.5834174E-05  3.7643461E-04  3.2677000E-03  1.2946310E-06  7.3712752E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3083  4.354971  -10.729  1.168572  7.502230  7.0608279E-01  2.8597692E-01  2.4031272E-05  6.4519874E-06  3.7968201E-03  1.0807185E-03  6.6747088E-06  5.1786576E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.405E-04  1.832E-04  8.832E-01  1.159E+00  5.75E+02  0.00E+00  3.40E+02  0.784162  0.009117  0.0000000E+00  9.0375266832E-02       4.364     3.08   -3.8013   -1.4645   -0.8832   -0.2615   -0.1105   -0.3294   -0.1603   -0.0245   -0.6734   -2.3367
  5  3.479529984943834E+06    7.999876  3.425668  4.353980  7.3354283E-01  2.5841427E-01  1.3046058E-03  1.5855845E-05  3.7647400E-04  3.2676962E-03  1.2946912E-06  7.3711469E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3058  4.353980  -10.711  1.165183  7.502030  6.9793388E-01  2.9415238E-01  2.5144953E-05  6.7512845E-06  3.9789075E-03  8.7190623E-04  5.4591555E-06  4.2185897E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.387E-04  1.814E-04  8.826E-01  1.160E+00  5.72E+02  0.00E+00  3.39E+02  0.785567  0.009226  0.0000000E+00  9.0371921154E-02       4.355     3.11   -3.8142   -1.4824   -0.8818   -0.2611   -0.1103   -0.3289   -0.1600   -0.0244   -0.6722   -2.3317
  6  4.273777159832398E+06    7.999848  3.430623  4.353126  7.3354250E-01  2.5841451E-01  1.3042905E-03  1.5963089E-05  3.7676124E-04  3.2676597E-03  1.2952169E-06  7.3702359E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3032  4.353126  -10.695  1.162693  7.502135  6.8976266E-01  3.0234346E-01  2.6006911E-05  6.9827144E-06  4.1152890E-03  7.1549253E-04  4.5164051E-06  3.4699667E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.370E-04  1.798E-04  8.820E-01  1.161E+00  5.70E+02  0.00E+00  3.39E+02  0.787045  0.009333  0.0000000E+00  9.0368562647E-02       4.347     3.14   -3.8266   -1.4991   -0.8806   -0.2608   -0.1101   -0.3285   -0.1598   -0.0244   -0.6711   -2.3274
  7  5.082656803475546E+06    7.999819  3.435935  4.352469  7.3354120E-01  2.5841568E-01  1.3031489E-03  1.6282588E-05  3.7790971E-04  3.2674851E-03  1.2975894E-06  7.3666469E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3010  4.352469  -10.676  1.161058  7.502509  6.8163975E-01  3.1048014E-01  2.6615296E-05  7.1462981E-06  4.2092965E-03  6.0767849E-04  3.8393136E-06  2.9444266E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.356E-04  1.785E-04  8.814E-01  1.162E+00  5.67E+02  0.00E+00  3.38E+02  0.788699  0.009448  0.0000000E+00  9.0364906878E-02       4.339     3.17   -3.8398   -1.5158   -0.8796   -0.2605   -0.1100   -0.3282   -0.1596   -0.0243   -0.6703   -2.3240
  8  5.874141125451255E+06    7.999789  3.441207  4.351839  7.3353773E-01  2.5841887E-01  1.3005494E-03  1.6896192E-05  3.8071368E-04  3.2670078E-03  1.3038671E-06  7.3579825E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2988  4.351839  -10.657  1.159802  7.503012  6.7356101E-01  3.1856934E-01  2.7102409E-05  7.2773532E-06  4.2809563E-03  5.2546829E-04  3.3094763E-06  2.5831506E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.342E-04  1.771E-04  8.806E-01  1.164E+00  5.65E+02  0.00E+00  3.38E+02  0.790605  0.009564  0.0000000E+00  9.0361254767E-02       4.332     3.19   -3.8530   -1.5323   -0.8788   -0.2602   -0.1098   -0.3279   -0.1594   -0.0243   -0.6696   -2.3208
  9  6.660422816777831E+06    7.999758  3.446494  4.351222  7.3353084E-01  2.5842535E-01  1.2959897E-03  1.7828891E-05  3.8588438E-04  3.2660540E-03  1.3160430E-06  7.3421051E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2966  4.351222  -10.638  1.158833  7.503614  6.6537884E-01  3.2675993E-01  2.7520757E-05  7.3895701E-06  4.3384099E-03  4.5951525E-04  2.8791465E-06  2.2154936E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.329E-04  1.760E-04  8.798E-01  1.165E+00  5.62E+02  0.00E+00  3.38E+02  0.792579  0.009682  0.0000000E+00  9.0357409573E-02       4.325     3.22   -3.8662   -1.5486   -0.8779   -0.2600   -0.1097   -0.3276   -0.1593   -0.0242   -0.6688   -2.3176
 10  7.410036348672876E+06    7.999727  3.451651  4.350636  7.3351948E-01  2.5843605E-01  1.2892359E-03  1.9047997E-05  3.9382708E-04  3.2645118E-03  1.3355527E-06  7.3178321E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2944  4.350636  -10.620  1.158097  7.504251  6.5735592E-01  3.3478970E-01  2.7857843E-05  7.4808167E-06  4.3852164E-03  4.0579320E-04  2.5246743E-06  1.9531482E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.316E-04  1.749E-04  8.789E-01  1.166E+00  5.60E+02  0.00E+00  3.37E+02  0.794671  0.009798  0.0000000E+00  9.0353572546E-02       4.318     3.25   -3.8791   -1.5646   -0.8771   -0.2597   -0.1096   -0.3274   -0.1591   -0.0242   -0.6681   -2.3146
