line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    5.500000  2.830385  4.232544  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2719  4.232544   -3.220  1.348660  7.461534  7.1699598E-01  2.6867894E-01  2.1775325E-05  5.9119159E-06  3.7136307E-03  5.2316149E-03  5.7166749E-05  5.8094704E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.828E-04  1.758E-04  7.921E-01  1.572E+00  5.22E+02  0.00E+00  4.12E+02  0.938248  0.003512  0.0000000E+00  4.1855950229E-02       4.358     2.57   -2.3260   -0.4709   -0.6902   -0.2078   -0.0841   -0.2625   -0.1235   -0.0198   -0.5193   -1.8550
  2  2.379134620365993E+06    5.499998  2.835236  4.243441  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2743  4.243441   -3.237  1.334926  7.458335  7.0878335E-01  2.7702473E-01  2.5695239E-05  6.9025130E-06  4.6329395E-03  4.1792880E-03  5.2110452E-05  3.6206311E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.542E-04  1.937E-04  8.731E-01  1.306E+00  5.18E+02  0.00E+00  3.20E+02  0.808099  0.003551  0.0000000E+00  4.1855720746E-02       4.346     2.61   -2.3381   -0.4228   -0.7134   -0.2142   -0.0875   -0.2707   -0.1283   -0.0206   -0.5401   -1.9153
  3  4.417927460026630E+06    5.499997  2.839585  4.242428  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2726  4.242428   -3.233  1.326664  7.456511  7.0059394E-01  2.8530566E-01  2.8825101E-05  7.7217084E-06  5.2619539E-03  3.4618123E-03  4.5116167E-05  2.4322342E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.482E-04  1.929E-04  8.795E-01  1.287E+00  5.15E+02  0.00E+00  3.10E+02  0.793231  0.003588  0.0000000E+00  4.1855548116E-02       4.334     2.64   -2.3490   -0.4404   -0.7112   -0.2137   -0.0872   -0.2700   -0.1279   -0.0206   -0.5383   -1.9085
  4  6.280940571144029E+06    5.499996  2.843808  4.240818  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707462E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2705  4.240818   -3.228  1.320689  7.455391  6.9237223E-01  2.9359709E-01  3.1342838E-05  8.3948133E-06  5.7400468E-03  2.9169701E-03  3.9014736E-05  2.0604048E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.450E-04  1.904E-04  8.802E-01  1.284E+00  5.11E+02  0.00E+00  3.06E+02  0.791529  0.003624  0.0000000E+00  4.1855379747E-02       4.323     2.68   -2.3595   -0.4609   -0.7078   -0.2127   -0.0867   -0.2688   -0.1272   -0.0205   -0.5353   -1.8986
  5  8.099340709338155E+06    5.499995  2.848329  4.239391  7.2000000E-01  2.6595590E-01  2.2831509E-03  2.7708346E-05  6.5875886E-04  5.7184752E-03  2.2656033E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2681  4.239391   -3.223  1.316480  7.454812  6.8421547E-01  3.0180735E-01  3.3270527E-05  8.9110833E-06  6.1074474E-03  2.4987127E-03  3.3871677E-05  1.7785701E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.427E-04  1.883E-04  8.798E-01  1.285E+00  5.08E+02  0.00E+00  3.05E+02  0.792540  0.003663  0.0000000E+00  4.1855208042E-02       4.313     2.71   -2.3708   -0.4812   -0.7047   -0.2119   -0.0863   -0.2677   -0.1266   -0.0203   -0.5326   -1.8897
  6  9.994676005497780E+06    5.499994  2.853164  4.238122  7.2000000E-01  2.6595590E-01  2.2831340E-03  2.7716612E-05  6.5877055E-04  5.7184745E-03  2.2656395E-06  1.2899701E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2658  4.238122   -3.217  1.313126  7.454595  6.7587892E-01  3.1018682E-01  3.4823770E-05  9.3274005E-06  6.4014539E-03  2.1642232E-03  2.9509210E-05  1.5484219E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.407E-04  1.860E-04  8.791E-01  1.288E+00  5.06E+02  0.00E+00  3.04E+02  0.794180  0.003704  0.0000000E+00  4.1855024105E-02       4.303     2.74   -2.3829   -0.5014   -0.7020   -0.2112   -0.0859   -0.2668   -0.1260   -0.0203   -0.5302   -1.8815
  7  1.181087145750736E+07    5.499993  2.858061  4.237046  7.1999987E-01  2.6595593E-01  2.2830499E-03  2.7750955E-05  6.5883640E-04  5.7184702E-03  2.2658843E-06  1.2899495E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2639  4.237046   -3.211  1.310682  7.454620  6.6771045E-01  3.1838963E-01  3.6122044E-05  9.6746982E-06  6.6366384E-03  1.8966818E-03  2.5893548E-05  1.3557323E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.389E-04  1.843E-04  8.783E-01  1.290E+00  5.03E+02  0.00E+00  3.04E+02  0.796081  0.003747  0.0000000E+00  4.1854835742E-02       4.295     2.77   -2.3952   -0.5207   -0.6996   -0.2105   -0.0855   -0.2660   -0.1255   -0.0202   -0.5281   -1.8745
  8  1.364331996619876E+07    5.499992  2.863018  4.236009  7.1999966E-01  2.6595601E-01  2.2827611E-03  2.7852166E-05  6.5908322E-04  5.7184509E-03  2.2669339E-06  1.2898731E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2617  4.236009   -3.205  1.308584  7.454815  6.5953559E-01  3.2659243E-01  3.7156734E-05  9.9529825E-06  6.8276892E-03  1.6794785E-03  2.2849009E-05  1.2050397E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.372E-04  1.826E-04  8.775E-01  1.292E+00  5.00E+02  0.00E+00  3.03E+02  0.798005  0.003791  0.0000000E+00  4.1854631424E-02       4.286     2.79   -2.4075   -0.5399   -0.6974   -0.2099   -0.0852   -0.2652   -0.1251   -0.0201   -0.5261   -1.8676
  9  1.548615606821367E+07    5.499991  2.868264  4.234970  7.1999918E-01  2.6595637E-01  2.2820655E-03  2.8066612E-05  6.5971578E-04  5.7183958E-03  2.2699578E-06  1.2896788E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2599  4.234970   -3.199  1.307044  7.455175  6.5131434E-01  3.3483677E-01  3.8105162E-05  1.0206188E-05  6.9857698E-03  1.4996213E-03  2.0315095E-05  1.0669098E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.357E-04  1.810E-04  8.763E-01  1.295E+00  4.98E+02  0.00E+00  3.03E+02  0.800739  0.003837  0.0000000E+00  4.1854428940E-02       4.277     2.82   -2.4207   -0.5600   -0.6951   -0.2093   -0.0849   -0.2644   -0.1246   -0.0200   -0.5240   -1.8606
