line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   13.999546  4.163889  4.493192  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3948  4.493192   -8.516  0.995791  7.574516  7.3956452E-01  2.5639090E-01  1.0693492E-05  2.9530052E-06  1.3950139E-03  1.1175088E-03  3.7379589E-06  1.0222143E-08  5.3563637E-04  2.8405735E-06  2.278E-06  1.429E-04  1.374E-04  8.648E-01  1.156E+00  6.86E+02  0.00E+00  4.37E+02  0.825660  0.028403  0.0000000E+00  2.4250972361E-01       4.427     3.79   -5.6597   -2.6563   -1.0802   -0.3013   -0.1302   -0.3809   -0.1975   -0.0314   -0.8360   -3.0034
  2  3.353299333529128E+05   13.998425  4.169654  4.497445  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3930  4.497445   -8.517  0.978701  7.569916  7.3134301E-01  2.6467598E-01  1.2209950E-05  3.3171590E-06  1.8382321E-03  6.0953422E-04  2.6276013E-06  3.1346962E-09  5.3446708E-04  3.3770417E-07  4.550E-06  1.170E-04  1.463E-04  9.143E-01  1.103E+00  6.79E+02  0.00E+00  3.44E+02  0.695328  0.028789  0.0000000E+00  2.4234341685E-01       4.408     3.87   -5.6741   -2.6455   -1.0852   -0.3024   -0.1308   -0.3826   -0.1986   -0.0316   -0.8406   -3.0286
  3  6.231868885612875E+05   13.997451  4.174665  4.496220  7.4257140E-01  2.5338650E-01  6.5232907E-04  7.9165698E-06  1.8821666E-04  1.6338501E-03  6.4731473E-07  3.6856398E-06  5.3625424E-04  4.3373812E-05  1.769E-14  0.3905  4.496220   -8.509  0.972097  7.568590  7.2326037E-01  2.7278752E-01  1.3415821E-05  3.6401018E-06  2.0379332E-03  3.8020559E-04  1.6619714E-06  1.3435926E-09  5.3347097E-04  5.8171134E-08  5.280E-06  1.144E-04  1.445E-04  9.152E-01  1.102E+00  6.74E+02  0.00E+00  3.40E+02  0.692435  0.029124  0.0000000E+00  2.4221025215E-01       4.398     3.92   -5.6867   -2.6644   -1.0838   -0.3021   -0.1306   -0.3821   -0.1983   -0.0316   -0.8393   -3.0223
  4  9.073048085321869E+05   13.996469  4.179720  4.495395  7.4257140E-01  2.5338655E-01  6.5231453E-04  7.9246854E-06  1.8822636E-04  1.6338487E-03  6.4732392E-07  3.6856027E-06  5.3625423E-04  4.3373732E-05  3.122E-12  0.3882  4.495395   -8.500  0.968922  7.568376  7.1516981E-01  2.8089347E-01  1.4116045E-05  3.8301538E-06  2.1446902E-03  2.5753154E-04  1.1274344E-06  8.9390306E-10  5.3253288E-04  4.5131016E-08  5.335E-06  1.128E-04  1.432E-04  9.152E-01  1.102E+00  6.71E+02  0.00E+00  3.39E+02  0.692440  0.029466  0.0000000E+00  2.4207526624E-01       4.389     3.96   -5.6993   -2.6812   -1.0828   -0.3019   -0.1305   -0.3818   -0.1980   -0.0315   -0.8384   -3.0181
  5  1.192394362679480E+06   13.995461  4.184880  4.494812  7.4257122E-01  2.5338677E-01  6.5216149E-04  7.9901988E-06  1.8835851E-04  1.6338235E-03  6.4746918E-07  3.6851451E-06  5.3625419E-04  4.3372252E-05  4.708E-11  0.3857  4.494812   -8.491  0.967180  7.568657  7.0706270E-01  2.8900955E-01  1.4530976E-05  3.9424429E-06  2.2063615E-03  1.8665272E-04  8.1393588E-07  6.5100876E-10  5.3161975E-04  5.6114031E-08  5.065E-06  1.117E-04  1.422E-04  9.148E-01  1.102E+00  6.68E+02  0.00E+00  3.38E+02  0.693933  0.029821  0.0000000E+00  2.4193595172E-01       4.382     3.99   -5.7122   -2.6969   -1.0822   -0.3017   -0.1304   -0.3816   -0.1979   -0.0315   -0.8378   -3.0153
  6  1.474429756925048E+06   13.994441  4.190051  4.494324  7.4257005E-01  2.5338793E-01  6.5152880E-04  8.2114470E-06  1.8898772E-04  1.6336830E-03  6.4826970E-07  3.6830706E-06  5.3625399E-04  4.3363731E-05  2.253E-10  0.3836  4.494324   -8.481  0.966110  7.569141  6.9898900E-01  2.9708866E-01  1.4811827E-05  4.0195748E-06  2.2443326E-03  1.4297179E-04  6.1784166E-07  5.0019414E-10  5.3072356E-04  6.4353055E-08  4.667E-06  1.105E-04  1.412E-04  9.144E-01  1.103E+00  6.66E+02  0.00E+00  3.38E+02  0.695023  0.030181  0.0000000E+00  2.4179186155E-01       4.375     4.02   -5.7251   -2.7122   -1.0816   -0.3016   -0.1304   -0.3814   -0.1978   -0.0315   -0.8373   -3.0129
  7  1.750322770531873E+06   13.993419  4.195238  4.493880  7.4256677E-01  2.5339126E-01  6.4997383E-04  8.6701188E-06  1.9068215E-04  1.6332694E-03  6.5059105E-07  3.6776657E-06  5.3625340E-04  4.3338568E-05  6.017E-10  0.3812  4.493880   -8.471  0.965375  7.569733  6.9085110E-01  3.0523031E-01  1.5030582E-05  4.0785922E-06  2.2704773E-03  1.1285551E-04  4.8203127E-07  3.8755804E-10  5.2982679E-04  5.1592814E-08  4.250E-06  1.094E-04  1.404E-04  9.140E-01  1.103E+00  6.63E+02  0.00E+00  3.37E+02  0.696290  0.030545  0.0000000E+00  2.4164146981E-01       4.368     4.05   -5.7381   -2.7273   -1.0811   -0.3015   -0.1303   -0.3812   -0.1977   -0.0315   -0.8368   -3.0108
  8  2.024676355813160E+06   13.992383  4.200419  4.493438  7.4256006E-01  2.5339809E-01  6.4715989E-04  9.3857749E-06  1.9394966E-04  1.6324276E-03  6.5531422E-07  3.6674674E-06  5.3625219E-04  4.3287238E-05  1.138E-09  0.3789  4.493438   -8.461  0.964874  7.570412  6.8277039E-01  3.1331317E-01  1.5165308E-05  4.1156732E-06  2.2862736E-03  9.4654394E-05  3.9988409E-07  3.3072834E-10  5.2894032E-04  6.6380110E-08  3.821E-06  1.084E-04  1.395E-04  9.136E-01  1.104E+00  6.61E+02  0.00E+00  3.36E+02  0.697885  0.030914  0.0000000E+00  2.4148609288E-01       4.362     4.08   -5.7510   -2.7423   -1.0806   -0.3014   -0.1302   -0.3810   -0.1976   -0.0314   -0.8363   -3.0087
  9  2.298062836417320E+06   13.991320  4.205712  4.493052  7.4254853E-01  2.5340971E-01  6.4280740E-04  1.0354034E-05  1.9924539E-04  1.6310156E-03  6.6322752E-07  3.6511914E-06  5.3625014E-04  4.3201717E-05  1.759E-09  0.3767  4.493052   -8.451  0.964539  7.571144  6.7462354E-01  3.2146142E-01  1.5263540E-05  4.1423345E-06  2.2959286E-03  8.3504671E-05  3.4856340E-07  2.9267456E-10  5.2804872E-04  7.5391357E-08  3.411E-06  1.075E-04  1.387E-04  9.131E-01  1.105E+00  6.58E+02  0.00E+00  3.36E+02  0.699326  0.031295  0.0000000E+00  2.4132373395E-01       4.355     4.11   -5.7643   -2.7574   -1.0801   -0.3013   -0.1302   -0.3809   -0.1975   -0.0314   -0.8359   -3.0069
