line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   10.799799  3.821880  4.425068  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3525  4.425068   -9.408  1.115158  7.552686  7.3956234E-01  2.5639102E-01  9.5833949E-06  2.6045128E-06  1.3792593E-03  1.1368034E-03  4.3597344E-06  6.0463414E-09  5.3589599E-04  1.6925495E-05  1.327E-06  1.904E-04  1.816E-04  7.466E-01  1.382E+00  6.55E+02  0.00E+00  5.71E+02  0.976420  0.017081  0.0000000E+00  1.7738431871E-01       4.458     3.21   -4.8047   -2.1284   -0.9848   -0.2851   -0.1223   -0.3579   -0.1791   -0.0285   -0.7576   -2.6763
  2  5.471915229108140E+05   10.799365  3.826706  4.438725  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164103E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  9.370E-20  0.3514  4.438725   -9.428  1.095298  7.547392  7.3128139E-01  2.6473609E-01  1.1917489E-05  3.2188971E-06  1.8231664E-03  6.2692005E-04  2.9568415E-06  2.5848303E-09  5.3522059E-04  1.6072840E-05  2.553E-06  1.541E-04  1.961E-04  8.668E-01  1.167E+00  6.45E+02  0.00E+00  4.08E+02  0.821790  0.017271  0.0000000E+00  1.7727001398E-01       4.433     3.30   -4.8168   -2.0818   -1.0051   -0.2884   -0.1239   -0.3623   -0.1828   -0.0291   -0.7736   -2.7349
  3  1.010574633935296E+06   10.799119  3.831820  4.437405  7.4257140E-01  2.5338650E-01  6.5232827E-04  7.9170313E-06  1.8821714E-04  1.6338500E-03  6.4731509E-07  3.6856381E-06  5.3625424E-04  4.3373810E-05  6.904E-14  0.3489  4.437405   -9.418  1.088233  7.545991  7.2308340E-01  2.7296343E-01  1.3156971E-05  3.5532159E-06  2.0252105E-03  3.9494398E-04  1.8957754E-06  1.5288029E-09  5.3463863E-04  1.5915839E-05  2.874E-06  1.508E-04  1.934E-04  8.680E-01  1.165E+00  6.41E+02  0.00E+00  4.03E+02  0.819268  0.017475  0.0000000E+00  1.7722886629E-01       4.422     3.35   -4.8296   -2.1004   -1.0031   -0.2881   -0.1237   -0.3619   -0.1824   -0.0290   -0.7720   -2.7291
  4  1.470045313737379E+06   10.798868  3.837087  4.436526  7.4257135E-01  2.5338658E-01  6.5227805E-04  7.9386806E-06  1.8825780E-04  1.6338447E-03  6.4735367E-07  3.6855010E-06  5.3625423E-04  4.3373588E-05  6.239E-12  0.3467  4.436526   -9.405  1.085061  7.545849  7.1498232E-01  2.8107968E-01  1.3823020E-05  3.7328551E-06  2.1297072E-03  2.7494804E-04  1.3223256E-06  1.0804323E-09  5.3409987E-04  1.5922674E-05  2.802E-06  1.489E-04  1.917E-04  8.675E-01  1.166E+00  6.38E+02  0.00E+00  4.02E+02  0.820425  0.017688  0.0000000E+00  1.7718719349E-01       4.413     3.38   -4.8427   -2.1174   -1.0018   -0.2879   -0.1236   -0.3616   -0.1822   -0.0290   -0.7710   -2.7253
  5  1.931632208303145E+06   10.798610  3.842440  4.435873  7.4257068E-01  2.5338727E-01  6.5185510E-04  8.0770056E-06  1.8867327E-04  1.6337680E-03  6.4783187E-07  3.6841768E-06  5.3625416E-04  4.3370553E-05  6.261E-11  0.3443  4.435873   -9.391  1.083241  7.546177  7.0687264E-01  2.8919811E-01  1.4222710E-05  3.8409402E-06  2.1900783E-03  2.0560286E-04  9.8525271E-07  7.9562983E-10  5.3357836E-04  1.5919797E-05  2.576E-06  1.473E-04  1.902E-04  8.666E-01  1.168E+00  6.35E+02  0.00E+00  4.02E+02  0.822366  0.017907  0.0000000E+00  1.7714407279E-01       4.406     3.41   -4.8561   -2.1337   -1.0008   -0.2877   -0.1236   -0.3614   -0.1820   -0.0290   -0.7702   -2.7224
  6  2.396618711402403E+06   10.798342  3.847902  4.435409  7.4256743E-01  2.5339053E-01  6.5032618E-04  8.4748978E-06  1.9036522E-04  1.6333955E-03  6.5006487E-07  3.6789555E-06  5.3625385E-04  4.3356325E-05  2.319E-10  0.3420  4.435409   -9.377  1.082061  7.546729  6.9869815E-01  2.9737813E-01  1.4485656E-05  3.9126035E-06  2.2281442E-03  1.6186311E-04  7.6916631E-07  6.3829676E-10  5.3306280E-04  1.5935856E-05  2.299E-06  1.459E-04  1.890E-04  8.658E-01  1.169E+00  6.33E+02  0.00E+00  4.01E+02  0.823951  0.018133  0.0000000E+00  1.7709927104E-01       4.399     3.44   -4.8698   -2.1494   -1.0001   -0.2876   -0.1235   -0.3613   -0.1819   -0.0289   -0.7697   -2.7204
  7  2.848996390127702E+06   10.798073  3.853334  4.434954  7.4255850E-01  2.5339949E-01  6.4679619E-04  9.2376075E-06  1.9457547E-04  1.6323749E-03  6.5623368E-07  3.6661705E-06  5.3625297E-04  4.3315888E-05  5.346E-10  0.3399  4.434954   -9.363  1.081244  7.547381  6.9058503E-01  3.0549498E-01  1.4684193E-05  3.9657397E-06  2.2537105E-03  1.3245155E-04  6.2304800E-07  5.2331979E-10  5.3254776E-04  1.5937005E-05  2.039E-06  1.445E-04  1.878E-04  8.650E-01  1.170E+00  6.30E+02  0.00E+00  4.01E+02  0.825812  0.018361  0.0000000E+00  1.7705398889E-01       4.392     3.46   -4.8833   -2.1650   -0.9994   -0.2875   -0.1235   -0.3611   -0.1817   -0.0289   -0.7691   -2.7183
  8  3.302212242686344E+06   10.797797  3.858807  4.434495  7.4254059E-01  2.5341730E-01  6.4066481E-04  1.0356161E-05  2.0228894E-04  1.6303922E-03  6.6830941E-07  3.6430106E-06  5.3625130E-04  4.3240940E-05  8.695E-10  0.3377  4.434495   -9.349  1.080641  7.548116  6.8243043E-01  3.1365190E-01  1.4808976E-05  3.9998708E-06  2.2699441E-03  1.1377816E-04  5.2968028E-07  4.5370212E-10  5.3203431E-04  1.5938598E-05  1.795E-06  1.433E-04  1.866E-04  8.639E-01  1.172E+00  6.28E+02  0.00E+00  4.01E+02  0.827941  0.018592  0.0000000E+00  1.7700729780E-01       4.386     3.49   -4.8970   -2.1807   -0.9987   -0.2874   -0.1234   -0.3610   -0.1816   -0.0289   -0.7686   -2.7163
  9  3.748700527851179E+06   10.797517  3.864324  4.434050  7.4251302E-01  2.5344468E-01  6.3211619E-04  1.1706876E-05  2.1343518E-04  1.6274315E-03  6.8687649E-07  3.6096740E-06  5.3624874E-04  4.3128167E-05  1.151E-09  0.3356  4.434050   -9.334  1.080178  7.548888  6.7428411E-01  3.2179992E-01  1.4961543E-05  4.0409661E-06  2.2814487E-03  1.0044128E-04  4.6032769E-07  3.8379024E-10  5.3152068E-04  1.5926368E-05  1.585E-06  1.419E-04  1.856E-04  8.630E-01  1.173E+00  6.26E+02  0.00E+00  4.01E+02  0.829906  0.018829  0.0000000E+00  1.7695968277E-01       4.379     3.52   -4.9108   -2.1965   -0.9980   -0.2873   -0.1234   -0.3608   -0.1815   -0.0289   -0.7681   -2.7143
