line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.800000  2.257916  4.130380  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2414  4.130380    0.000  1.549864  7.424593  7.1699676E-01  2.6865454E-01  1.7985087E-05  4.8317262E-06  3.5883624E-03  5.3248968E-03  1.1692995E-04  7.7720084E-08  1.8768898E-03  1.5180834E-04  0.000E+00  2.194E-04  2.083E-04  7.479E-01  2.206E+00  4.84E+02  0.00E+00  4.21E+02  0.975407  0.001308  0.0000000E+00  1.9904435732E-02       4.389     2.06   -0.8948    0.1450   -0.4296   -0.1370   -0.0475   -0.1625   -0.0714   -0.0116   -0.2923   -1.0398
  2  5.595135970379178E+06    3.799986  2.259708  4.139639  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2455  4.139639    0.000  1.536306  7.420438  7.0903923E-01  2.7672269E-01  2.1289421E-05  5.7032475E-06  4.3553244E-03  4.4419611E-03  1.1791728E-04  5.7620931E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.860E-04  2.310E-04  8.455E-01  1.434E+00  4.77E+02  0.00E+00  3.25E+02  0.863262  0.001315  0.0000000E+00  1.9901946549E-02       4.363     2.12   -0.8993    0.2121   -0.4588   -0.1438   -0.0509   -0.1710   -0.0755   -0.0124   -0.3109   -1.1114
  3  1.056843949946360E+07    3.799986  2.263529  4.139385  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2440  4.139385    0.000  1.529215  7.418992  7.0107566E-01  2.8476849E-01  2.3830037E-05  6.3653574E-06  4.9177054E-03  3.8061818E-03  1.0607638E-04  4.3286911E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.775E-04  2.321E-04  8.572E-01  1.389E+00  4.74E+02  0.00E+00  3.10E+02  0.841548  0.001326  0.0000000E+00  1.9901946549E-02       4.351     2.15   -0.9088    0.1999   -0.4581   -0.1436   -0.0508   -0.1708   -0.0753   -0.0124   -0.3103   -1.1088
  4  1.497659486519559E+07    3.799986  2.267213  4.137900  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2430  4.137900    0.000  1.523913  7.417979  6.9318835E-01  2.9272029E-01  2.5763452E-05  6.8839811E-06  5.3599430E-03  3.3077711E-03  9.5211400E-05  3.8223492E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.735E-04  2.300E-04  8.590E-01  1.383E+00  4.71E+02  0.00E+00  3.07E+02  0.838061  0.001337  0.0000000E+00  1.9901946549E-02       4.340     2.18   -0.9180    0.1783   -0.4540   -0.1425   -0.0503   -0.1693   -0.0746   -0.0123   -0.3071   -1.0964
  5  1.911818254549611E+07    3.799986  2.270836  4.136451  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707454E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2403  4.136451    0.000  1.519884  7.417424  6.8526336E-01  3.0069846E-01  2.7541500E-05  7.3564958E-06  5.7221608E-03  2.9004589E-03  8.5003077E-05  3.3895356E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.706E-04  2.275E-04  8.592E-01  1.382E+00  4.68E+02  0.00E+00  3.05E+02  0.837722  0.001349  0.0000000E+00  1.9901946549E-02       4.331     2.20   -0.9271    0.1573   -0.4499   -0.1414   -0.0497   -0.1679   -0.0739   -0.0122   -0.3040   -1.0844
  6  2.345271049673648E+07    3.799986  2.275173  4.135134  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707653E-05  6.5875817E-04  5.7184752E-03  2.2656019E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2390  4.135134    0.000  1.516974  7.417196  6.7732426E-01  3.0868017E-01  2.8918150E-05  7.7233015E-06  6.0124791E-03  2.5747962E-03  7.6056798E-05  3.0287186E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.682E-04  2.250E-04  8.585E-01  1.384E+00  4.66E+02  0.00E+00  3.03E+02  0.839063  0.001363  0.0000000E+00  1.9901946549E-02       4.322     2.23   -0.9379    0.1356   -0.4462   -0.1404   -0.0492   -0.1666   -0.0733   -0.0120   -0.3013   -1.0736
  7  2.752196796032205E+07    3.799986  2.279180  4.133835  7.2000000E-01  2.6595590E-01  2.2831492E-03  2.7709314E-05  6.5875988E-04  5.7184751E-03  2.2656114E-06  1.2899736E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2370  4.133835    0.000  1.514599  7.417144  6.6946917E-01  3.1657133E-01  3.0112978E-05  8.0423987E-06  6.2583867E-03  2.2991444E-03  6.8221746E-05  2.7105698E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.660E-04  2.230E-04  8.575E-01  1.387E+00  4.63E+02  0.00E+00  3.03E+02  0.840854  0.001375  0.0000000E+00  1.9901946549E-02       4.313     2.25   -0.9479    0.1152   -0.4420   -0.1395   -0.0487   -0.1654   -0.0727   -0.0119   -0.2986   -1.0632
  8  3.171143021198280E+07    3.799986  2.283415  4.132656  7.1999990E-01  2.6595590E-01  2.2831305E-03  2.7718238E-05  6.5877273E-04  5.7184747E-03  2.2657000E-06  1.2899701E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2351  4.132656    0.000  1.512548  7.417259  6.6154102E-01  3.2452976E-01  3.1103404E-05  8.3073297E-06  6.4645055E-03  2.0684596E-03  6.1285166E-05  2.4365455E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.639E-04  2.208E-04  8.567E-01  1.390E+00  4.61E+02  0.00E+00  3.02E+02  0.842512  0.001389  0.0000000E+00  1.9901946549E-02       4.305     2.27   -0.9585    0.0954   -0.4379   -0.1385   -0.0483   -0.1643   -0.0722   -0.0118   -0.2963   -1.0539
  9  3.584536691317986E+07    3.799986  2.287778  4.131495  7.1999972E-01  2.6595590E-01  2.2830657E-03  2.7744968E-05  6.5882191E-04  5.7184725E-03  2.2660959E-06  1.2899568E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2336  4.131495    0.000  1.510938  7.417505  6.5362417E-01  3.3247249E-01  3.1950230E-05  8.5342271E-06  6.6404430E-03  1.8716285E-03  5.5281328E-05  2.1996100E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.621E-04  2.188E-04  8.555E-01  1.394E+00  4.59E+02  0.00E+00  3.02E+02  0.845022  0.001403  0.0000000E+00  1.9901946549E-02       4.296     2.29   -0.9694    0.0754   -0.4339   -0.1377   -0.0478   -0.1633   -0.0717   -0.0117   -0.2939   -1.0448
