line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    8.999976  3.577546  4.385910  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3255  4.385910  -10.090  1.143765  7.522236  7.3053222E-01  2.6132230E-01  1.6315012E-05  4.4048381E-06  2.3835379E-03  2.7035230E-03  1.2203262E-05  1.7205788E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.531E-04  1.471E-04  8.612E-01  1.175E+00  6.03E+02  0.00E+00  3.89E+02  0.833700  0.011198  0.0000000E+00  9.8502512905E-02       4.395     3.15   -4.1939   -1.7117   -0.9286   -0.2738   -0.1169   -0.3435   -0.1688   -0.0266   -0.7126   -2.4822
  2  7.864576899803459E+05    8.999913  3.582662  4.390104  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3262  4.390104  -10.095  1.122640  7.516508  7.2228467E-01  2.6967978E-01  2.0873529E-05  5.6143380E-06  3.1390796E-03  1.8355186E-03  8.9647895E-06  9.4741908E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.251E-04  1.583E-04  9.113E-01  1.106E+00  5.96E+02  0.00E+00  3.08E+02  0.705295  0.011331  0.0000000E+00  9.8496214464E-02       4.376     3.22   -4.2067   -1.7078   -0.9345   -0.2751   -0.1176   -0.3451   -0.1699   -0.0268   -0.7173   -2.4989
  3  1.452064580221282E+06    8.999858  3.587551  4.388467  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832823E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3243  4.388467  -10.084  1.113442  7.514384  7.1412732E-01  2.7789805E-01  2.3406465E-05  6.2894890E-06  3.5575213E-03  1.3550798E-03  6.8455104E-06  6.1771625E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.209E-04  1.565E-04  9.139E-01  1.102E+00  5.91E+02  0.00E+00  3.00E+02  0.696543  0.011459  0.0000000E+00  9.8491162715E-02       4.363     3.27   -4.2189   -1.7275   -0.9322   -0.2746   -0.1173   -0.3445   -0.1695   -0.0267   -0.7155   -2.4914
  4  2.075546871062876E+06    8.999806  3.592373  4.387176  7.3354283E-01  2.5841427E-01  1.3046579E-03  1.5833232E-05  3.7643344E-04  3.2677001E-03  1.2946296E-06  7.3712794E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3221  4.387176  -10.071  1.108127  7.513486  7.0608017E-01  2.8598457E-01  2.5082081E-05  6.7396209E-06  3.8284594E-03  1.0440240E-03  5.3788129E-06  4.7079830E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.189E-04  1.546E-04  9.139E-01  1.101E+00  5.88E+02  0.00E+00  2.99E+02  0.696844  0.011587  0.0000000E+00  9.8486282172E-02       4.353     3.31   -4.2309   -1.7455   -0.9304   -0.2742   -0.1171   -0.3440   -0.1692   -0.0266   -0.7140   -2.4855
  5  2.701124940209640E+06    8.999752  3.597297  4.386195  7.3354283E-01  2.5841427E-01  1.3046416E-03  1.5841781E-05  3.7644434E-04  3.2676992E-03  1.2946433E-06  7.3712427E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3192  4.386195  -10.056  1.104680  7.513244  6.9793575E-01  2.9415625E-01  2.6285760E-05  7.0619087E-06  4.0146858E-03  8.3017934E-04  4.3267795E-06  3.7059144E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.172E-04  1.531E-04  9.137E-01  1.103E+00  5.85E+02  0.00E+00  2.98E+02  0.697566  0.011720  0.0000000E+00  9.8481195665E-02       4.344     3.34   -4.2432   -1.7623   -0.9290   -0.2739   -0.1169   -0.3436   -0.1689   -0.0266   -0.7129   -2.4809
  6  3.341756846815950E+06    8.999695  3.602522  4.385446  7.3354275E-01  2.5841435E-01  1.3044845E-03  1.5905743E-05  3.7657324E-04  3.2676848E-03  1.2948415E-06  7.3708292E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3168  4.385446  -10.041  1.102397  7.513410  6.8972410E-01  3.0238660E-01  2.7147406E-05  7.2929769E-06  4.1429307E-03  6.8288352E-04  3.5774232E-06  3.0572288E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.159E-04  1.518E-04  9.133E-01  1.103E+00  5.83E+02  0.00E+00  2.97E+02  0.698846  0.011861  0.0000000E+00  9.8475776578E-02       4.336     3.37   -4.2563   -1.7789   -0.9279   -0.2736   -0.1168   -0.3433   -0.1687   -0.0265   -0.7121   -2.4774
  7  3.959721472278828E+06    8.999638  3.607737  4.384827  7.3354213E-01  2.5841487E-01  1.3038899E-03  1.6104907E-05  3.7712429E-04  3.2676085E-03  1.2957966E-06  7.3691004E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3145  4.384827  -10.025  1.100831  7.513772  6.8161732E-01  3.1050733E-01  2.7775655E-05  7.4623985E-06  4.2388125E-03  5.7279543E-04  3.0047641E-06  2.5650194E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.146E-04  1.507E-04  9.127E-01  1.103E+00  5.80E+02  0.00E+00  2.97E+02  0.700517  0.012005  0.0000000E+00  9.8470308956E-02       4.329     3.40   -4.2693   -1.7949   -0.9271   -0.2734   -0.1167   -0.3431   -0.1686   -0.0265   -0.7114   -2.4744
  8  4.562519593151894E+06    8.999580  3.612821  4.384207  7.3354048E-01  2.5841643E-01  1.3024514E-03  1.6514531E-05  3.7857199E-04  3.2673793E-03  1.2985098E-06  7.3646180E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3121  4.384207  -10.010  1.099619  7.514264  6.7357027E-01  3.1856488E-01  2.8259456E-05  7.5931758E-06  4.3107191E-03  4.9022017E-04  2.5681609E-06  2.2035309E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.136E-04  1.496E-04  9.122E-01  1.104E+00  5.78E+02  0.00E+00  2.96E+02  0.702414  0.012147  0.0000000E+00  9.8464741287E-02       4.321     3.43   -4.2821   -1.8106   -0.9262   -0.2732   -0.1166   -0.3428   -0.1684   -0.0265   -0.7107   -2.4715
  9  5.165317539086345E+06    8.999519  3.618087  4.383648  7.3353690E-01  2.5841968E-01  1.2997846E-03  1.7175628E-05  3.8141863E-04  3.2668858E-03  1.3041580E-06  7.3558795E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3099  4.383648   -9.993  1.098815  7.514870  6.6543493E-01  3.2670845E-01  2.8720682E-05  7.7161605E-06  4.3670186E-03  4.2543956E-04  2.2186758E-06  1.8990056E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.124E-04  1.488E-04  9.116E-01  1.105E+00  5.75E+02  0.00E+00  2.96E+02  0.704058  0.012294  0.0000000E+00  9.8458920573E-02       4.314     3.46   -4.2952   -1.8265   -0.9254   -0.2730   -0.1165   -0.3426   -0.1683   -0.0264   -0.7100   -2.4687
