line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.999210  4.252243  4.497979  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.4018  4.497979   -8.172  0.918570  7.566918  7.3053387E-01  2.6132537E-01  1.7376099E-05  4.7404230E-06  2.4360164E-03  2.6451223E-03  8.8388972E-06  8.7908048E-09  1.0718764E-03  1.2036924E-05  2.496E-06  1.111E-04  1.052E-04  9.047E-01  1.105E+00  6.72E+02  0.00E+00  3.60E+02  0.725276  0.031758  0.0000000E+00  2.3223833902E-01       4.363     4.22   -5.8806   -2.8506   -1.0853   -0.3025   -0.1307   -0.3828   -0.1987   -0.0316   -0.8412   -3.0300
  2  3.087279295863169E+05   14.997114  4.257428  4.499064  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.4008  4.499064   -8.172  0.898341  7.561263  7.2214195E-01  2.6983005E-01  2.1280825E-05  5.7930238E-06  3.2203385E-03  1.7435643E-03  7.4120743E-06  8.1463778E-09  1.0705556E-03  1.2609055E-06  5.993E-06  8.994E-05  1.113E-04  9.372E-01  1.074E+00  6.64E+02  0.00E+00  2.88E+02  0.610087  0.032144  0.0000000E+00  2.3196063317E-01       4.343     4.32   -5.8936   -2.8558   -1.0865   -0.3028   -0.1309   -0.3833   -0.1990   -0.0317   -0.8424   -3.0378
  3  5.727041689625724E+05   14.995306  4.262420  4.497372  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832826E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  1.116E-16  0.3987  4.497372   -8.166  0.889444  7.559157  7.1389908E-01  2.7813467E-01  2.3782399E-05  6.4622466E-06  3.6466810E-03  1.2540341E-03  5.4117920E-06  4.5774557E-09  1.0694735E-03  1.8411949E-07  7.549E-06  8.720E-05  1.097E-04  9.385E-01  1.072E+00  6.60E+02  0.00E+00  2.83E+02  0.604427  0.032520  0.0000000E+00  2.3173571965E-01       4.330     4.38   -5.9061   -2.8774   -1.0846   -0.3024   -0.1306   -0.3826   -0.1986   -0.0316   -0.8406   -3.0286
  4  8.321651235172916E+05   14.993496  4.267476  4.496202  7.3354283E-01  2.5841427E-01  1.3046575E-03  1.5833641E-05  3.7643361E-04  3.2677000E-03  1.2946301E-06  7.3712781E-06  1.0725085E-03  8.6747619E-05  8.970E-14  0.3961  4.496202   -8.157  0.884406  7.558310  7.0570455E-01  2.8636777E-01  2.5482247E-05  6.9239705E-06  3.9128224E-03  9.4824920E-04  4.1200231E-06  3.4320769E-09  1.0684947E-03  1.3769413E-07  8.151E-06  8.576E-05  1.083E-04  9.385E-01  1.072E+00  6.56E+02  0.00E+00  2.82E+02  0.604822  0.032904  0.0000000E+00  2.3150973476E-01       4.321     4.43   -5.9187   -2.8964   -1.0832   -0.3021   -0.1305   -0.3821   -0.1983   -0.0316   -0.8393   -3.0223
  5  1.095484986540528E+06   14.991626  4.272813  4.495323  7.3354283E-01  2.5841427E-01  1.3046342E-03  1.5847403E-05  3.7644828E-04  3.2676980E-03  1.2946583E-06  7.3712182E-06  1.0725085E-03  8.6747407E-05  3.301E-12  0.3941  4.495323   -8.148  0.881301  7.558106  6.9736975E-01  2.9472873E-01  2.6685354E-05  7.2507363E-06  4.0927723E-03  7.4143581E-04  3.2142613E-06  2.6195664E-09  1.0675525E-03  1.0126273E-07  8.235E-06  8.462E-05  1.073E-04  9.382E-01  1.072E+00  6.53E+02  0.00E+00  2.81E+02  0.605787  0.033315  0.0000000E+00  2.3127538199E-01       4.312     4.48   -5.9320   -2.9143   -1.0822   -0.3018   -0.1304   -0.3818   -0.1980   -0.0315   -0.8384   -3.0177
  6  1.354932095463202E+06   14.989739  4.278082  4.494661  7.3354268E-01  2.5841443E-01  1.3044671E-03  1.5926874E-05  3.7658024E-04  3.2676752E-03  1.2949324E-06  7.3707204E-06  1.0725084E-03  8.6745191E-05  3.037E-11  0.3916  4.494661   -8.139  0.879274  7.558272  6.8909420E-01  3.0302222E-01  2.7485015E-05  7.4679534E-06  4.2166261E-03  5.9912665E-04  2.6048036E-06  2.1721388E-09  1.0666474E-03  1.3574821E-07  8.028E-06  8.353E-05  1.063E-04  9.381E-01  1.073E+00  6.50E+02  0.00E+00  2.80E+02  0.606086  0.033727  0.0000000E+00  2.3103749657E-01       4.304     4.52   -5.9452   -2.9309   -1.0815   -0.3017   -0.1303   -0.3815   -0.1979   -0.0315   -0.8377   -3.0143
  7  1.610544432738837E+06   14.987840  4.283366  4.494043  7.3354217E-01  2.5841490E-01  1.3039747E-03  1.6125495E-05  3.7702083E-04  3.2675906E-03  1.2959004E-06  7.3691276E-06  1.0725084E-03  8.6737196E-05  1.046E-10  0.3894  4.494043   -8.130  0.877808  7.558611  6.8084890E-01  3.1128042E-01  2.8176726E-05  7.6581347E-06  4.3056547E-03  4.9666474E-04  2.1345195E-06  1.7795633E-09  1.0657632E-03  1.4178359E-07  7.672E-06  8.265E-05  1.055E-04  9.378E-01  1.073E+00  6.47E+02  0.00E+00  2.79E+02  0.607445  0.034144  0.0000000E+00  2.3079685844E-01       4.296     4.56   -5.9584   -2.9472   -1.0807   -0.3015   -0.1302   -0.3813   -0.1977   -0.0315   -0.8370   -3.0112
  8  1.864051237207565E+06   14.985915  4.288735  4.493512  7.3354070E-01  2.5841627E-01  1.3027619E-03  1.6548574E-05  3.7820557E-04  3.2673459E-03  1.2985828E-06  7.3649760E-06  1.0725081E-03  8.6714661E-05  2.659E-10  0.3872  4.493512   -8.120  0.876881  7.559125  6.7260042E-01  3.1953847E-01  2.8669273E-05  7.7916236E-06  4.3718298E-03  4.2052859E-04  1.8004848E-06  1.5033965E-09  1.0648890E-03  1.2000179E-07  7.242E-06  8.175E-05  1.047E-04  9.377E-01  1.074E+00  6.44E+02  0.00E+00  2.78E+02  0.608293  0.034573  0.0000000E+00  2.3055165830E-01       4.289     4.60   -5.9718   -2.9633   -1.0801   -0.3014   -0.1301   -0.3811   -0.1976   -0.0314   -0.8365   -3.0085
  9  2.112477659327497E+06   14.983983  4.294048  4.493027  7.3353778E-01  2.5841920E-01  1.3005261E-03  1.7235354E-05  3.8053039E-04  3.2668445E-03  1.3039799E-06  7.3570028E-06  1.0725075E-03  8.6669219E-05  5.082E-10  0.3849  4.493027   -8.110  0.876204  7.559718  6.6433645E-01  3.2780985E-01  2.9054107E-05  7.8961915E-06  4.4230959E-03  3.6154030E-04  1.5411626E-06  1.2968807E-09  1.0640187E-03  1.2872867E-07  6.790E-06  8.088E-05  1.040E-04  9.374E-01  1.074E+00  6.42E+02  0.00E+00  2.78E+02  0.609316  0.035003  0.0000000E+00  2.3030387189E-01       4.282     4.63   -5.9851   -2.9790   -1.0795   -0.3012   -0.1301   -0.3809   -0.1975   -0.0314   -0.8359   -3.0061
