line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.800000  2.269944  4.154002  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2383  4.154002    0.000  1.546274  7.425387  7.1699212E-01  2.6865929E-01  1.7770437E-05  4.7492831E-06  3.5904666E-03  5.3199844E-03  1.2002699E-04  5.5852627E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.525E-04  1.549E-04  9.125E-01  1.195E+00  4.79E+02  0.00E+00  2.45E+02  0.701508  0.001346  0.0000000E+00  1.4651236015E-02       4.369     2.11   -0.9249    0.3065   -0.4983   -0.1543   -0.0561   -0.1855   -0.0825   -0.0135   -0.3417   -1.2314
  2  5.317136981087322E+06    3.800000  2.270521  4.153738  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2474  4.153738    0.000  1.532531  7.421885  7.0892977E-01  2.7683539E-01  2.1572020E-05  5.7865734E-06  4.3749217E-03  4.4233394E-03  1.1339387E-04  6.0343531E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.416E-04  1.657E-04  9.243E-01  1.166E+00  4.77E+02  0.00E+00  2.27E+02  0.660757  0.001347  0.0000000E+00  1.4651236015E-02       4.360     2.13   -0.9263    0.3023   -0.4976   -0.1540   -0.0560   -0.1852   -0.0824   -0.0135   -0.3411   -1.2286
  3  1.018837257497680E+07    3.800000  2.274333  4.152623  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2460  4.152623    0.000  1.525436  7.420479  7.0092491E-01  2.8492222E-01  2.3998619E-05  6.4143184E-06  4.9369313E-03  3.7874358E-03  1.0234432E-04  4.4018081E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.330E-04  1.690E-04  9.312E-01  1.150E+00  4.73E+02  0.00E+00  2.15E+02  0.634689  0.001360  0.0000000E+00  1.4651236015E-02       4.348     2.16   -0.9358    0.2826   -0.4947   -0.1532   -0.0556   -0.1840   -0.0818   -0.0134   -0.3386   -1.2184
  4  1.495076086756953E+07    3.800000  2.278698  4.151319  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2445  4.151319    0.000  1.520225  7.419629  6.9291726E-01  2.9299292E-01  2.6057917E-05  6.9613587E-06  5.3675088E-03  3.3021281E-03  9.1502788E-05  3.7170593E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.284E-04  1.689E-04  9.337E-01  1.143E+00  4.70E+02  0.00E+00  2.10E+02  0.624701  0.001373  0.0000000E+00  1.4651236015E-02       4.337     2.19   -0.9467    0.2599   -0.4913   -0.1523   -0.0551   -0.1827   -0.0811   -0.0133   -0.3356   -1.2067
  5  1.918082926875053E+07    3.800000  2.282692  4.149989  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2428  4.149989    0.000  1.516287  7.419095  6.8506213E-01  3.0089943E-01  2.7654085E-05  7.3877083E-06  5.7189850E-03  2.9066577E-03  8.2073824E-05  3.3163404E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.257E-04  1.678E-04  9.344E-01  1.141E+00  4.67E+02  0.00E+00  2.07E+02  0.621613  0.001386  0.0000000E+00  1.4651236015E-02       4.327     2.21   -0.9567    0.2382   -0.4877   -0.1513   -0.0546   -0.1813   -0.0804   -0.0132   -0.3327   -1.1949
  6  2.306012407758281E+07    3.800000  2.286451  4.148698  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707438E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2408  4.148698    0.000  1.513162  7.418773  6.7700869E-01  3.0899826E-01  2.9167249E-05  7.7911319E-06  6.0278325E-03  2.5594449E-03  7.3283084E-05  2.9400555E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.235E-04  1.665E-04  9.347E-01  1.141E+00  4.65E+02  0.00E+00  2.06E+02  0.620527  0.001398  0.0000000E+00  1.4651236015E-02       4.318     2.24   -0.9661    0.2175   -0.4843   -0.1503   -0.0541   -0.1799   -0.0798   -0.0131   -0.3298   -1.1836
  7  2.711237466770716E+07    3.800000  2.290674  4.147539  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707461E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2388  4.147539    0.000  1.510649  7.418723  6.6896757E-01  3.1707632E-01  3.0395615E-05  8.1188687E-06  6.2791729E-03  2.2775015E-03  6.5476986E-05  2.6253054E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.218E-04  1.650E-04  9.346E-01  1.141E+00  4.62E+02  0.00E+00  2.05E+02  0.620889  0.001412  0.0000000E+00  1.4651236015E-02       4.309     2.26   -0.9767    0.1968   -0.4811   -0.1495   -0.0537   -0.1787   -0.0792   -0.0130   -0.3273   -1.1735
  8  3.102809917981448E+07    3.800000  2.294804  4.146466  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707650E-05  6.5875812E-04  5.7184752E-03  2.2656015E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2371  4.146466    0.000  1.508642  7.418811  6.6109018E-01  3.2498412E-01  3.1369641E-05  8.3799288E-06  6.4873203E-03  2.0443331E-03  5.8744214E-05  2.3547497E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.202E-04  1.636E-04  9.344E-01  1.142E+00  4.60E+02  0.00E+00  2.04E+02  0.621766  0.001425  0.0000000E+00  1.4651236015E-02       4.301     2.28   -0.9870    0.1772   -0.4782   -0.1487   -0.0533   -0.1776   -0.0787   -0.0129   -0.3249   -1.1642
  9  3.492599995073798E+07    3.800000  2.299168  4.145491  7.1999990E-01  2.6595590E-01  2.2831511E-03  2.7708378E-05  6.5875861E-04  5.7184752E-03  2.2656031E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2355  4.145491    0.000  1.507200  7.419090  6.5321399E-01  3.3288642E-01  3.2257291E-05  8.6173314E-06  6.6643054E-03  1.8461209E-03  5.2864110E-05  2.1216171E-08  1.8768898E-03  1.5180834E-04  0.000E+00  1.188E-04  1.623E-04  9.341E-01  1.143E+00  4.58E+02  0.00E+00  2.04E+02  0.623226  0.001440  0.0000000E+00  1.4651236015E-02       4.293     2.30   -0.9979    0.1578   -0.4756   -0.1480   -0.0529   -0.1766   -0.0782   -0.0129   -0.3228   -1.1558
