line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.800000  2.713257  4.273410  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2845  4.273410    0.000  1.513730  7.477341  7.3956638E-01  2.5637459E-01  7.5034237E-06  2.0116604E-06  1.2951585E-03  1.2293972E-03  1.1743179E-05  7.6557306E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.847E-04  1.848E-04  9.103E-01  1.202E+00  5.49E+02  0.00E+00  2.84E+02  0.707827  0.002943  0.0000000E+00  2.5197493642E-02       4.506     2.03   -2.0331    0.1034   -0.7697   -0.2303   -0.0948   -0.2898   -0.1392   -0.0220   -0.5852   -2.1366
  2  2.800628459532748E+06    4.800000  2.718417  4.273890  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2833  4.273890    0.000  1.493987  7.472083  7.3130884E-01  2.6469192E-01  9.6783678E-06  2.5958182E-06  1.7069244E-03  7.5840469E-04  8.3179353E-06  5.8168364E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.599E-04  1.999E-04  9.320E-01  1.148E+00  5.44E+02  0.00E+00  2.46E+02  0.631199  0.002979  0.0000000E+00  2.5197493642E-02       4.490     2.06   -2.0460    0.0900   -0.7703   -0.2305   -0.0950   -0.2901   -0.1393   -0.0221   -0.5858   -2.1361
  3  5.325720131662124E+06    4.800000  2.723357  4.272995  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164102E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2809  4.272995    0.000  1.487292  7.470870  7.2315686E-01  2.7287295E-01  1.0771072E-05  2.8868032E-06  1.9054437E-03  5.3176480E-04  6.1325803E-06  3.5633508E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.523E-04  2.007E-04  9.365E-01  1.137E+00  5.41E+02  0.00E+00  2.36E+02  0.612928  0.003014  0.0000000E+00  2.5197493642E-02       4.478     2.09   -2.0584    0.0737   -0.7689   -0.2301   -0.0948   -0.2896   -0.1391   -0.0220   -0.5848   -2.1321
  4  7.593736469947439E+06    4.800000  2.727938  4.272043  7.4257140E-01  2.5338650E-01  6.5232920E-04  7.9164662E-06  1.8821661E-04  1.6338501E-03  6.4731468E-07  3.6856401E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2790  4.272043    0.000  1.483527  7.470479  7.1485881E-01  2.8118982E-01  1.1482211E-05  3.0770635E-06  2.0349624E-03  3.8404084E-04  4.5581978E-06  2.5475160E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.493E-04  1.995E-04  9.373E-01  1.135E+00  5.38E+02  0.00E+00  2.33E+02  0.609725  0.003046  0.0000000E+00  2.5197493642E-02       4.469     2.11   -2.0698    0.0584   -0.7674   -0.2297   -0.0945   -0.2890   -0.1388   -0.0220   -0.5836   -2.1282
  5  9.693222729272151E+06    4.800000  2.732373  4.271275  7.4257135E-01  2.5338650E-01  6.5232757E-04  7.9173918E-06  1.8821758E-04  1.6338500E-03  6.4731544E-07  3.6856374E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2767  4.271275    0.000  1.481333  7.470585  7.0674629E-01  2.8931448E-01  1.1936282E-05  3.1987710E-06  2.1177490E-03  2.8969498E-04  3.4702874E-06  1.9290203E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.473E-04  1.982E-04  9.374E-01  1.135E+00  5.36E+02  0.00E+00  2.32E+02  0.609487  0.003076  0.0000000E+00  2.5197493642E-02       4.462     2.13   -2.0809    0.0440   -0.7662   -0.2294   -0.0944   -0.2886   -0.1386   -0.0220   -0.5827   -2.1250
  6  1.179209092570830E+07    4.800000  2.737014  4.270662  7.4257130E-01  2.5338655E-01  6.5231504E-04  7.9231089E-06  1.8822684E-04  1.6338493E-03  6.4732461E-07  3.6856121E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2743  4.270662    0.000  1.479894  7.470970  6.9859170E-01  2.9747703E-01  1.2235648E-05  3.2791324E-06  2.1720310E-03  2.2786498E-04  2.7206924E-06  1.5121671E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.458E-04  1.969E-04  9.372E-01  1.135E+00  5.34E+02  0.00E+00  2.31E+02  0.610327  0.003109  0.0000000E+00  2.5197493642E-02       4.455     2.15   -2.0925    0.0297   -0.7652   -0.2291   -0.0942   -0.2882   -0.1384   -0.0220   -0.5820   -2.1223
  7  1.391666917968633E+07    4.800000  2.742026  4.270103  7.4257106E-01  2.5338663E-01  6.5225759E-04  7.9448291E-06  1.8827565E-04  1.6338440E-03  6.4738374E-07  3.6854807E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2721  4.270103    0.000  1.478499  7.471562  6.9037714E-01  3.0569684E-01  1.2469245E-05  3.3417178E-06  2.2081408E-03  1.8669537E-04  2.2025420E-06  1.2319079E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.444E-04  1.957E-04  9.369E-01  1.136E+00  5.32E+02  0.00E+00  2.31E+02  0.611589  0.003146  0.0000000E+00  2.5197493642E-02       4.448     2.17   -2.1051    0.0146   -0.7643   -0.2289   -0.0941   -0.2879   -0.1382   -0.0220   -0.5813   -2.1197
  8  1.596198390469448E+07    4.800000  2.746800  4.269559  7.4257053E-01  2.5338695E-01  6.5209860E-04  7.9955198E-06  1.8842586E-04  1.6338234E-03  6.4759571E-07  3.6850781E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2697  4.269559    0.000  1.477606  7.472214  6.8226917E-01  3.1380866E-01  1.2620816E-05  3.3826689E-06  2.2341239E-03  1.5710047E-04  1.8274487E-06  1.0263902E-09  5.3625424E-04  4.3373812E-05  0.000E+00  1.429E-04  1.946E-04  9.366E-01  1.137E+00  5.30E+02  0.00E+00  2.31E+02  0.612732  0.003180  0.0000000E+00  2.5197493642E-02       4.441     2.18   -2.1170    0.0002   -0.7634   -0.2287   -0.0940   -0.2876   -0.1380   -0.0220   -0.5806   -2.1172
  9  1.805084778856840E+07    4.800000  2.751960  4.269050  7.4256924E-01  2.5338784E-01  6.5174395E-04  8.0917049E-06  1.8879113E-04  1.6337631E-03  6.4817119E-07  3.6841008E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2678  4.269050    0.000  1.477131  7.472980  6.7399639E-01  3.2208421E-01  1.2764807E-05  3.4211856E-06  2.2530714E-03  1.3547186E-04  1.5455930E-06  8.7654426E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.416E-04  1.934E-04  9.362E-01  1.138E+00  5.27E+02  0.00E+00  2.30E+02  0.614318  0.003219  0.0000000E+00  2.5197493642E-02       4.434     2.20   -2.1299   -0.0152   -0.7625   -0.2284   -0.0939   -0.2873   -0.1379   -0.0220   -0.5800   -2.1147
