line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    9.999929  3.724561  4.417595  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.3454  4.417595   -9.745  1.148445  7.545996  7.3956185E-01  2.5639130E-01  9.7516845E-06  2.6479451E-06  1.3738988E-03  1.1425281E-03  4.4564730E-06  7.5969742E-09  5.3604723E-04  2.7978087E-05  7.675E-07  1.848E-04  1.779E-04  7.991E-01  1.243E+00  6.43E+02  0.00E+00  4.99E+02  0.930359  0.014805  0.0000000E+00  1.4509600267E-01       4.460     3.08   -4.5614   -1.9166   -0.9738   -0.2831   -0.1214   -0.3553   -0.1771   -0.0281   -0.7489   -2.6448
  2  6.368765489286633E+05    9.999744  3.729801  4.426455  7.4257140E-01  2.5338650E-01  6.5232928E-04  7.9164101E-06  1.8821658E-04  1.6338501E-03  6.4731466E-07  3.6856402E-06  5.3625424E-04  4.3373812E-05  1.326E-20  0.3438  4.426455   -9.741  1.128462  7.540637  7.3125069E-01  2.6476710E-01  1.2175027E-05  3.2839607E-06  1.8196563E-03  6.3055112E-04  2.8798032E-06  3.1312348E-09  5.3564148E-04  2.7598510E-05  1.490E-06  1.504E-04  1.919E-04  8.843E-01  1.142E+00  6.34E+02  0.00E+00  3.74E+02  0.781462  0.014984  0.0000000E+00  1.4506438031E-01       4.436     3.17   -4.5745   -1.8927   -0.9868   -0.2854   -0.1225   -0.3583   -0.1794   -0.0285   -0.7592   -2.6818
  3  1.176518422293083E+06    9.999586  3.734965  4.425147  7.4257140E-01  2.5338650E-01  6.5232882E-04  7.9167076E-06  1.8821681E-04  1.6338501E-03  6.4731485E-07  3.6856393E-06  5.3625424E-04  4.3373811E-05  2.488E-14  0.3416  4.425147   -9.730  1.121412  7.539245  7.2304618E-01  2.7300087E-01  1.3422620E-05  3.6189213E-06  2.0212999E-03  3.9898821E-04  1.8539367E-06  1.7253062E-09  5.3529658E-04  2.7504695E-05  1.668E-06  1.469E-04  1.895E-04  8.857E-01  1.140E+00  6.30E+02  0.00E+00  3.69E+02  0.778100  0.015165  0.0000000E+00  1.4503958622E-01       4.425     3.21   -4.5874   -1.9113   -0.9849   -0.2851   -0.1223   -0.3579   -0.1791   -0.0285   -0.7576   -2.6761
  4  1.715886885065492E+06    9.999424  3.740304  4.424311  7.4257135E-01  2.5338655E-01  6.5229797E-04  7.9305108E-06  1.8824096E-04  1.6338471E-03  6.4733976E-07  3.6855577E-06  5.3625423E-04  4.3373705E-05  2.723E-12  0.3392  4.424311   -9.716  1.118133  7.539101  7.1476444E-01  2.8129835E-01  1.4138507E-05  3.8104861E-06  2.1293243E-03  2.7487238E-04  1.2881009E-06  1.1081885E-09  5.3496992E-04  2.7502076E-05  1.619E-06  1.450E-04  1.877E-04  8.852E-01  1.141E+00  6.27E+02  0.00E+00  3.68E+02  0.779187  0.015352  0.0000000E+00  1.4501424830E-01       4.417     3.24   -4.6008   -1.9284   -0.9836   -0.2849   -0.1222   -0.3576   -0.1789   -0.0284   -0.7567   -2.6724
  5  2.250891916957706E+06    9.999257  3.745671  4.423719  7.4257091E-01  2.5338701E-01  6.5200436E-04  8.0294705E-06  1.8852310E-04  1.6337976E-03  6.4769362E-07  3.6846557E-06  5.3625420E-04  4.3372063E-05  3.078E-11  0.3367  4.423719   -9.701  1.116259  7.539426  7.0654071E-01  2.8953109E-01  1.4562816E-05  3.9254420E-06  2.1911269E-03  2.0385330E-04  9.4739029E-07  8.2830960E-10  5.3465319E-04  2.7509113E-05  1.479E-06  1.434E-04  1.864E-04  8.847E-01  1.141E+00  6.24E+02  0.00E+00  3.67E+02  0.780439  0.015544  0.0000000E+00  1.4498819991E-01       4.409     3.27   -4.6142   -1.9445   -0.9827   -0.2847   -0.1221   -0.3574   -0.1787   -0.0284   -0.7560   -2.6697
  6  2.774914967072241E+06    9.999091  3.750967  4.423185  7.4256857E-01  2.5338935E-01  6.5088175E-04  8.3299472E-06  1.8974357E-04  1.6335390E-03  6.4941882E-07  3.6808785E-06  5.3625403E-04  4.3364361E-05  1.149E-10  0.3342  4.423185   -9.687  1.115021  7.539962  6.9830364E-01  2.9777410E-01  1.4852668E-05  4.0036276E-06  2.2321407E-03  1.5670767E-04  7.2360630E-07  6.2984038E-10  5.3434428E-04  2.7506628E-05  1.319E-06  1.420E-04  1.852E-04  8.840E-01  1.142E+00  6.22E+02  0.00E+00  3.67E+02  0.782214  0.015736  0.0000000E+00  1.4496199432E-01       4.402     3.29   -4.6274   -1.9602   -0.9819   -0.2846   -0.1221   -0.3572   -0.1786   -0.0284   -0.7554   -2.6673
  7  3.301125854205507E+06    9.998919  3.756457  4.422736  7.4256195E-01  2.5339594E-01  6.4816287E-04  8.9356837E-06  1.9292922E-04  1.6327961E-03  6.5443162E-07  3.6711752E-06  5.3625360E-04  4.3343114E-05  2.540E-10  0.3321  4.422736   -9.671  1.114240  7.540638  6.9003075E-01  3.0605066E-01  1.5045156E-05  4.0555888E-06  2.2572141E-03  1.2786241E-04  5.8444152E-07  5.1271910E-10  5.3403162E-04  2.7502883E-05  1.164E-06  1.407E-04  1.840E-04  8.833E-01  1.144E+00  6.19E+02  0.00E+00  3.67E+02  0.784019  0.015937  0.0000000E+00  1.4493484741E-01       4.395     3.32   -4.6411   -1.9759   -0.9813   -0.2845   -0.1220   -0.3571   -0.1784   -0.0284   -0.7548   -2.6652
  8  3.815433778104929E+06    9.998745  3.761836  4.422277  7.4254853E-01  2.5340925E-01  6.4335695E-04  9.8435617E-06  1.9887630E-04  1.6313172E-03  6.6433848E-07  3.6532674E-06  5.3625277E-04  4.3302882E-05  4.134E-10  0.3296  4.422277   -9.656  1.113605  7.541372  6.8183808E-01  3.1424575E-01  1.5202006E-05  4.0979370E-06  2.2739181E-03  1.0859851E-04  4.9104510E-07  4.3367172E-10  5.3372392E-04  2.7506224E-05  1.020E-06  1.394E-04  1.828E-04  8.825E-01  1.145E+00  6.17E+02  0.00E+00  3.66E+02  0.785982  0.016135  0.0000000E+00  1.4490736907E-01       4.389     3.35   -4.6546   -1.9915   -0.9806   -0.2844   -0.1220   -0.3569   -0.1783   -0.0283   -0.7543   -2.6631
  9  4.333402536274293E+06    9.998565  3.767402  4.421852  7.4252605E-01  2.5343158E-01  6.3615644E-04  1.1017542E-05  2.0814958E-04  1.6289106E-03  6.8041199E-07  3.6255461E-06  5.3625147E-04  4.3241403E-05  5.519E-10  0.3275  4.421852   -9.640  1.113180  7.542178  6.7357643E-01  3.2250901E-01  1.5304307E-05  4.1256486E-06  2.2848399E-03  9.6004013E-05  4.2927573E-07  3.8201026E-10  5.3341331E-04  2.7505910E-05  8.912E-07  1.382E-04  1.819E-04  8.816E-01  1.146E+00  6.15E+02  0.00E+00  3.66E+02  0.788104  0.016344  0.0000000E+00  1.4487875467E-01       4.382     3.37   -4.6685   -2.0074   -0.9800   -0.2843   -0.1219   -0.3568   -0.1782   -0.0283   -0.7538   -2.6611
