line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.999193  4.239586  4.480853  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3938  4.480853   -8.169  0.921938  7.565960  7.3053320E-01  2.6132573E-01  1.7237110E-05  4.7038482E-06  2.4346217E-03  2.6468409E-03  8.9535945E-06  8.9393420E-09  1.0718806E-03  1.2087463E-05  2.479E-06  1.430E-04  1.354E-04  8.035E-01  1.239E+00  6.76E+02  0.00E+00  5.18E+02  0.925369  0.030846  0.0000000E+00  2.9973310012E-01       4.371     4.18   -5.8490   -2.9177   -1.0646   -0.2980   -0.1285   -0.3762   -0.1943   -0.0309   -0.8225   -2.9313
  2  3.084868384802200E+05   14.997130  4.243944  4.489418  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  5.596E-20  0.3934  4.489418   -8.182  0.901871  7.560431  7.2222245E-01  2.6974867E-01  2.1075600E-05  5.7258847E-06  3.2150580E-03  1.7498645E-03  7.5136363E-06  6.5190442E-09  1.0705779E-03  1.1087463E-06  5.947E-06  1.155E-04  1.443E-04  8.863E-01  1.141E+00  6.67E+02  0.00E+00  3.90E+02  0.776344  0.031161  0.0000000E+00  2.9931393978E-01       4.349     4.29   -5.8599   -2.8788   -1.0752   -0.3003   -0.1296   -0.3795   -0.1965   -0.0313   -0.8319   -2.9810
  3  5.684244545932909E+05   14.995391  4.248773  4.487588  7.3354283E-01  2.5841427E-01  1.3046580E-03  1.5833184E-05  3.7643340E-04  3.2677000E-03  1.2946297E-06  7.3712794E-06  1.0725085E-03  8.6747621E-05  5.326E-14  0.3910  4.487588   -8.175  0.892815  7.558276  7.1412595E-01  2.7790617E-01  2.3655293E-05  6.4259603E-06  3.6354410E-03  1.2669982E-03  5.5175033E-06  4.6123985E-09  1.0695194E-03  2.0758757E-07  7.477E-06  1.127E-04  1.415E-04  8.870E-01  1.139E+00  6.62E+02  0.00E+00  3.86E+02  0.774536  0.031513  0.0000000E+00  2.9898261861E-01       4.336     4.35   -5.8719   -2.9007   -1.0730   -0.2998   -0.1293   -0.3788   -0.1960   -0.0312   -0.8300   -2.9713
  4  8.346981781144808E+05   14.993576  4.254016  4.486452  7.3354283E-01  2.5841427E-01  1.3046237E-03  1.5851040E-05  3.7645796E-04  3.2676966E-03  1.2946740E-06  7.3711826E-06  1.0725085E-03  8.6747265E-05  7.043E-12  0.3890  4.486452   -8.166  0.887753  7.557429  7.0586060E-01  2.8621040E-01  2.5362975E-05  6.8885096E-06  3.9038238E-03  9.5866090E-04  4.2041430E-06  3.3765188E-09  1.0685380E-03  1.3302780E-07  8.073E-06  1.107E-04  1.398E-04  8.877E-01  1.141E+00  6.58E+02  0.00E+00  3.82E+02  0.772958  0.031900  0.0000000E+00  2.9863444168E-01       4.326     4.40   -5.8850   -2.9197   -1.0716   -0.2995   -0.1292   -0.3784   -0.1957   -0.0311   -0.8287   -2.9654
  5  1.091643604428257E+06   14.991783  4.259090  4.485525  7.3354250E-01  2.5841457E-01  1.3042940E-03  1.5985703E-05  3.7674734E-04  3.2676445E-03  1.2952746E-06  7.3701159E-06  1.0725084E-03  8.6742195E-05  8.592E-11  0.3867  4.485525   -8.157  0.884640  7.557221  6.9785425E-01  2.9424210E-01  2.6478834E-05  7.1928262E-06  4.0789429E-03  7.5748211E-04  3.3301187E-06  2.7793549E-09  1.0676374E-03  1.5609520E-07  8.151E-06  1.094E-04  1.383E-04  8.866E-01  1.140E+00  6.55E+02  0.00E+00  3.82E+02  0.775633  0.032279  0.0000000E+00  2.9828838333E-01       4.318     4.44   -5.8977   -2.9372   -1.0704   -0.2993   -0.1291   -0.3780   -0.1955   -0.0311   -0.8277   -2.9605
  6  1.352917126659742E+06   14.989923  4.264394  4.484822  7.3354082E-01  2.5841625E-01  1.3028284E-03  1.6474089E-05  3.7820540E-04  3.2673463E-03  1.2985056E-06  7.3649630E-06  1.0725081E-03  8.6714058E-05  4.250E-10  0.3846  4.484822   -8.148  0.882606  7.557372  6.8965875E-01  3.0245577E-01  2.7308626E-05  7.4180786E-06  4.2036780E-03  6.1413726E-04  2.6978216E-06  2.2710242E-09  1.0667454E-03  1.6135154E-07  7.954E-06  1.079E-04  1.371E-04  8.862E-01  1.140E+00  6.52E+02  0.00E+00  3.80E+02  0.776491  0.032679  0.0000000E+00  2.9792729787E-01       4.310     4.49   -5.9110   -2.9540   -1.0696   -0.2991   -0.1290   -0.3777   -0.1953   -0.0311   -0.8269   -2.9570
  7  1.612335521011595E+06   14.988040  4.269762  4.484149  7.3353645E-01  2.5842050E-01  1.2995667E-03  1.7403548E-05  3.8169565E-04  3.2665890E-03  1.3065961E-06  7.3529191E-06  1.0725073E-03  8.6643576E-05  1.039E-09  0.3826  4.484149   -8.138  0.881245  7.557727  6.8156297E-01  3.1056417E-01  2.8006660E-05  7.6092428E-06  4.2908723E-03  5.1376203E-04  2.2276814E-06  1.8380990E-09  1.0658827E-03  1.6596791E-07  7.590E-06  1.068E-04  1.360E-04  8.859E-01  1.142E+00  6.49E+02  0.00E+00  3.80E+02  0.777685  0.033090  0.0000000E+00  2.9755901210E-01       4.302     4.53   -5.9244   -2.9708   -1.0688   -0.2989   -0.1289   -0.3775   -0.1952   -0.0310   -0.8262   -2.9536
  8  1.869990279439320E+06   14.986121  4.275087  4.483566  7.3352748E-01  2.5842915E-01  1.2935034E-03  1.8905200E-05  3.8853234E-04  3.2650526E-03  1.3227612E-06  7.3297781E-06  1.0725056E-03  8.6503069E-05  1.939E-09  0.3803  4.483566   -8.127  0.880208  7.558222  6.7324060E-01  3.1889667E-01  2.8504308E-05  7.7441511E-06  4.3609691E-03  4.3315545E-04  1.8723242E-06  1.5486861E-09  1.0650042E-03  1.3918627E-07  7.180E-06  1.055E-04  1.350E-04  8.857E-01  1.143E+00  6.46E+02  0.00E+00  3.78E+02  0.778189  0.033502  0.0000000E+00  2.9718117586E-01       4.294     4.57   -5.9377   -2.9871   -1.0680   -0.2988   -0.1288   -0.3773   -0.1950   -0.0310   -0.8255   -2.9507
  9  2.119246811110016E+06   14.984216  4.280343  4.482979  7.3351325E-01  2.5844288E-01  1.2844805E-03  2.0886231E-05  3.9907094E-04  3.2626527E-03  1.3481451E-06  7.2945180E-06  1.0725029E-03  8.6285612E-05  2.928E-09  0.3782  4.482979   -8.118  0.879466  7.558892  6.6510275E-01  3.2704187E-01  2.8881763E-05  7.8472824E-06  4.4118515E-03  3.7461815E-04  1.6119831E-06  1.3972878E-09  1.0641520E-03  1.5660096E-07  6.738E-06  1.046E-04  1.341E-04  8.846E-01  1.144E+00  6.44E+02  0.00E+00  3.78E+02  0.780637  0.033914  0.0000000E+00  2.9680358864E-01       4.287     4.60   -5.9509   -3.0032   -1.0673   -0.2986   -0.1287   -0.3771   -0.1948   -0.0310   -0.8249   -2.9477
