line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   13.999373  4.147278  4.459560  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832820E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.3821  4.459560   -8.373  0.950737  7.559646  7.3053787E-01  2.6131988E-01  1.8732902E-05  5.1235956E-06  2.4227225E-03  2.6574077E-03  9.4869519E-06  2.6345182E-08  1.0719068E-03  1.2363433E-05  2.369E-06  1.542E-04  1.470E-04  7.564E-01  1.342E+00  6.66E+02  0.00E+00  5.70E+02  0.969019  0.027217  0.0000000E+00  2.8250909284E-01       4.377     4.01   -5.6182   -2.8014   -1.0365   -0.2928   -0.1259   -0.3686   -0.1886   -0.0300   -0.7985   -2.8168
  2  3.391935547712368E+05   13.997821  4.152278  4.472666  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  1.880E-20  0.3806  4.472666   -8.398  0.932508  7.554723  7.2243817E-01  2.6952874E-01  2.0499566E-05  5.5669505E-06  3.1874066E-03  1.7817967E-03  8.1901011E-06  7.1274183E-09  1.0706784E-03  1.1516542E-06  5.562E-06  1.257E-04  1.574E-04  8.678E-01  1.168E+00  6.58E+02  0.00E+00  4.14E+02  0.819760  0.027537  0.0000000E+00  2.8214575036E-01       4.355     4.11   -5.6307   -2.7438   -1.0542   -0.2960   -0.1274   -0.3732   -0.1921   -0.0305   -0.8134   -2.8869
  3  6.272611598338435E+05   13.996535  4.157169  4.470904  7.3354283E-01  2.5841427E-01  1.3046581E-03  1.5833140E-05  3.7643336E-04  3.2677001E-03  1.2946295E-06  7.3712794E-06  1.0725085E-03  8.6747622E-05  3.414E-14  0.3787  4.470904   -8.391  0.923376  7.552539  7.1441107E-01  2.7761729E-01  2.3063254E-05  6.2589392E-06  3.6113322E-03  1.2950706E-03  6.0274159E-06  4.6350765E-09  1.0696616E-03  1.7401492E-07  6.965E-06  1.225E-04  1.546E-04  8.691E-01  1.166E+00  6.53E+02  0.00E+00  4.09E+02  0.816858  0.027852  0.0000000E+00  2.8187675629E-01       4.342     4.18   -5.6429   -2.7650   -1.0519   -0.2955   -0.1272   -0.3726   -0.1917   -0.0305   -0.8114   -2.8779
  4  9.149564443213077E+05   13.995224  4.162152  4.469636  7.3354283E-01  2.5841427E-01  1.3046289E-03  1.5848569E-05  3.7645357E-04  3.2676976E-03  1.2946619E-06  7.3711999E-06  1.0725085E-03  8.6747375E-05  4.690E-12  0.3763  4.469636   -8.382  0.918203  7.551659  7.0644642E-01  2.8562050E-01  2.4708674E-05  6.7063860E-06  3.8769412E-03  9.9007422E-04  4.6400381E-06  3.5860275E-09  1.0687461E-03  1.5411032E-07  7.454E-06  1.205E-04  1.525E-04  8.688E-01  1.166E+00  6.49E+02  0.00E+00  4.07E+02  0.817582  0.028175  0.0000000E+00  2.8160151047E-01       4.332     4.22   -5.6554   -2.7839   -1.0502   -0.2952   -0.1271   -0.3721   -0.1913   -0.0304   -0.8100   -2.8714
  5  1.206731834199405E+06   13.993871  4.167408  4.468782  7.3354255E-01  2.5841453E-01  1.3042864E-03  1.5986033E-05  3.7675193E-04  3.2676488E-03  1.2952348E-06  7.3701101E-06  1.0725084E-03  8.6742662E-05  7.459E-11  0.3742  4.468782   -8.372  0.915026  7.551433  6.9838874E-01  2.9370433E-01  2.5850105E-05  7.0159911E-06  4.0573773E-03  7.8285795E-04  3.6815884E-06  2.8351214E-09  1.0678706E-03  1.3020151E-07  7.478E-06  1.189E-04  1.510E-04  8.683E-01  1.166E+00  6.46E+02  0.00E+00  4.06E+02  0.818797  0.028521  0.0000000E+00  2.8131619970E-01       4.324     4.26   -5.6685   -2.8013   -1.0491   -0.2950   -0.1270   -0.3718   -0.1911   -0.0304   -0.8090   -2.8672
  6  1.497186482239863E+06   13.992489  4.172600  4.468013  7.3354093E-01  2.5841610E-01  1.3028275E-03  1.6461492E-05  3.7819394E-04  3.2673754E-03  1.2982922E-06  7.3650476E-06  1.0725081E-03  8.6716930E-05  3.604E-10  0.3720  4.468013   -8.362  0.912832  7.551552  6.9033923E-01  3.0177204E-01  2.6698243E-05  7.2478652E-06  4.1829603E-03  6.3856008E-04  2.9975688E-06  2.3172678E-09  1.0670250E-03  1.5072048E-07  7.250E-06  1.176E-04  1.496E-04  8.675E-01  1.168E+00  6.43E+02  0.00E+00  4.05E+02  0.820335  0.028867  0.0000000E+00  2.8102322518E-01       4.316     4.30   -5.6815   -2.8182   -1.0481   -0.2948   -0.1269   -0.3716   -0.1909   -0.0303   -0.8082   -2.8633
  7  1.780877210534818E+06   13.991111  4.177858  4.467437  7.3353623E-01  2.5842065E-01  1.2992365E-03  1.7447243E-05  3.8203524E-04  3.2665879E-03  1.3069388E-06  7.3519184E-06  1.0725073E-03  8.6644253E-05  9.387E-10  0.3701  4.467437   -8.351  0.911418  7.551893  6.8231957E-01  3.0980519E-01  2.7349627E-05  7.4236854E-06  4.2762426E-03  5.3134523E-04  2.4879966E-06  1.9160449E-09  1.0661989E-03  1.3067048E-07  6.918E-06  1.162E-04  1.486E-04  8.674E-01  1.169E+00  6.41E+02  0.00E+00  4.04E+02  0.820645  0.029220  0.0000000E+00  2.8072956800E-01       4.309     4.34   -5.6946   -2.8341   -1.0473   -0.2947   -0.1268   -0.3714   -0.1908   -0.0303   -0.8075   -2.8605
  8  2.062732593231054E+06   13.989711  4.183087  4.466825  7.3352661E-01  2.5842990E-01  1.2926365E-03  1.9015023E-05  3.8948610E-04  3.2649852E-03  1.3242334E-06  7.3269179E-06  1.0725056E-03  8.6499434E-05  1.769E-09  0.3680  4.466825   -8.340  0.910338  7.552376  6.7432525E-01  3.1780941E-01  2.7805763E-05  7.5488483E-06  4.3442299E-03  4.5323846E-04  2.1094115E-06  1.6732910E-09  1.0653866E-03  1.6669715E-07  6.515E-06  1.150E-04  1.474E-04  8.665E-01  1.171E+00  6.38E+02  0.00E+00  4.04E+02  0.822604  0.029576  0.0000000E+00  2.8043009838E-01       4.301     4.38   -5.7077   -2.8502   -1.0465   -0.2945   -0.1267   -0.3711   -0.1906   -0.0303   -0.8068   -2.8575
  9  2.336819784793227E+06   13.988319  4.188253  4.466211  7.3351104E-01  2.5844486E-01  1.2828373E-03  2.1061586E-05  4.0098204E-04  3.2624474E-03  1.3516078E-06  7.2888123E-06  1.0725028E-03  8.6273383E-05  2.669E-09  0.3658  4.466211   -8.330  0.909578  7.553022  6.6638290E-01  3.2575928E-01  2.8230283E-05  7.6643511E-06  4.3964278E-03  3.9314980E-04  1.8174277E-06  1.4560946E-09  1.0645852E-03  1.5629691E-07  6.109E-06  1.139E-04  1.464E-04  8.654E-01  1.172E+00  6.35E+02  0.00E+00  4.04E+02  0.824971  0.029931  0.0000000E+00  2.8013026189E-01       4.295     4.41   -5.7206   -2.8661   -1.0457   -0.2943   -0.1267   -0.3709   -0.1904   -0.0302   -0.8061   -2.8545
