 1150.0  3.683146  2.257365  3.683146  0.000000  0.000000  0.000000
 1155.0  2.806452  0.948850  2.806452  0.000000  0.000000  0.000000
 1160.0  2.411212  0.343935  2.411212  0.000000  0.000000  0.000000
 1165.0  2.406080  0.348548  2.406080  0.000000  0.000000  0.000000
 1170.0  2.144050  0.257151  2.144050  0.000000  0.000000  0.000000
 1175.0  1.972001  0.261057  1.972001  0.000000  0.000000  0.000000
 1180.0  2.057353  0.356613  2.057353  0.000000  0.000000  0.000000
 1185.0  1.654702  0.370527  1.654702  0.000000  0.000000  0.000000
 1190.0  0.852181  0.568664  0.852181  0.000000  0.000000  0.000000
 1195.0  0.653054  0.381754  0.653054  0.000000  0.000000  0.000000
 1200.0  0.519260  0.284777  0.519260  0.000000  0.000000  0.000000
 1205.0  0.256794  0.093879  0.256794  0.000000  0.000000  0.000000
 1210.0  0.099633  0.070221  0.099633  0.000000  0.000000  0.000000
 1215.0  0.074636  0.135346  0.074636  0.000000  0.000000  0.000000
 1220.0  0.191057  0.110873  0.191057  0.000000  0.000000  0.000000
 1225.0  0.434194  0.225712  0.434194  0.000000  0.000000  0.000000
 1230.0  0.789237  0.467259  0.789237  0.000000  0.000000  0.000000
 1235.0  1.350396  0.571401  1.350396  0.000000  0.000000  0.000000
 1240.0  1.938763  0.455394  1.938763  0.000000  0.000000  0.000000
 1245.0  2.178136  0.328261  2.178136  0.000000  0.000000  0.000000
 1250.0  2.363807  0.323964  2.363807  0.000000  0.000000  0.000000
 1255.0  2.315874  0.257636  2.315874  0.000000  0.000000  0.000000
 1260.0  1.912943  0.273810  1.912943  0.000000  0.000000  0.000000
 1265.0  2.293288  0.498417  2.293288  0.000000  0.000000  0.000000
 1270.0  2.866262  0.385050  2.866262  0.000000  0.000000  0.000000
 1275.0  2.833810  0.300773  2.833810  0.000000  0.000000  0.000000
 1280.0  3.177725  0.506764  3.177725  0.000000  0.000000  0.000000
 1285.0  3.193169  0.390925  3.193169  0.000000  0.000000  0.000000
 1290.0  2.922549  0.403316  2.922549  0.000000  0.000000  0.000000
 1295.0  2.722732  0.481914  2.722732  0.000000  0.000000  0.000000
 1300.0  2.321355  0.480630  2.321355  0.000000  0.000000  0.000000
 1305.0  1.976519  0.317724  1.976519  0.000000  0.000000  0.000000
 1310.0  2.564857  0.566849  2.564857  0.000000  0.000000  0.000000
 1315.0  3.419511  0.660049  3.419511  0.000000  0.000000  0.000000
 1320.0  3.405693  0.528462  3.405693  0.000000  0.000000  0.000000
 1325.0  3.202231  0.624448  3.202231  0.000000  0.000000  0.000000
 1330.0  2.820454  0.348637  2.820454  0.000000  0.000000  0.000000
 1335.0  2.710276  0.563797  2.710276  0.000000  0.000000  0.000000
 1340.0  3.459378  0.872708  3.459378  0.000000  0.000000  0.000000
 1345.0  3.501801  0.409051  3.501801  0.000000  0.000000  0.000000
 1350.0  3.452438  0.462406  3.452438  0.000000  0.000000  0.000000
 1355.0  3.484319  0.544394  3.484319  0.000000  0.000000  0.000000
 1360.0  3.328557  0.541753  3.328557  0.000000  0.000000  0.000000
 1365.0  3.115736  0.420301  3.115736  0.000000  0.000000  0.000000
 1370.0  3.152692  0.682792  3.152692  0.000000  0.000000  0.000000
 1375.0  3.157814  0.500664  3.157814  0.000000  0.000000  0.000000
 1380.0  3.198367  0.531503  3.198367  0.000000  0.000000  0.000000
 1385.0  3.246595  0.589313  3.246595  0.000000  0.000000  0.000000
 1390.0  3.235604  0.514398  3.235604  0.000000  0.000000  0.000000
 1395.0  3.129658  0.576774  3.129658  0.000000  0.000000  0.000000
 1400.0  3.180778  0.484719  3.180778  0.000000  0.000000  0.000000
 1405.0  3.157804  0.514431  3.157804  0.000000  0.000000  0.000000
 1410.0  3.048999  0.399244  3.048999  0.000000  0.000000  0.000000
 1415.0  3.102520  0.579686  3.102520  0.000000  0.000000  0.000000
 1420.0  3.156604  0.658573  3.156604  0.000000  0.000000  0.000000
 1425.0  3.190784  0.447737  3.190784  0.000000  0.000000  0.000000
 1430.0  3.110182  0.438106  3.110182  0.000000  0.000000  0.000000
 1435.0  3.068428  0.379711  3.068428  0.000000  0.000000  0.000000
 1440.0  3.227481  0.357022  3.227481  0.000000  0.000000  0.000000
 1445.0  3.377659  0.517981  3.377659  0.000000  0.000000  0.000000
 1450.0  3.477995  0.536475  3.477995  0.000000  0.000000  0.000000
 1455.0  3.553304  0.497506  3.553304  0.000000  0.000000  0.000000
 1460.0  3.470665  0.443365  3.470665  0.000000  0.000000  0.000000
 1465.0  3.281692  0.368710  3.281692  0.000000  0.000000  0.000000
 1470.0  3.222266  0.356276  3.222266  0.000000  0.000000  0.000000
 1475.0  3.272842  0.427466  3.272842  0.000000  0.000000  0.000000
 1480.0  3.237097  0.458384  3.237097  0.000000  0.000000  0.000000
 1485.0  3.212358  0.441153  3.212358  0.000000  0.000000  0.000000
 1490.0  3.375517  0.261568  3.375517  0.000000  0.000000  0.000000
 1495.0  3.480043  0.520818  3.480043  0.000000  0.000000  0.000000
 1500.0  3.468347  0.516968  3.468347  0.000000  0.000000  0.000000
 1505.0  3.260136  0.511845  3.260136  0.000000  0.000000  0.000000
 1510.0  3.059817  0.342501  3.059817  0.000000  0.000000  0.000000
 1515.0  3.135739  0.436452  3.135739  0.000000  0.000000  0.000000
 1520.0  3.238094  0.415633  3.238094  0.000000  0.000000  0.000000
 1525.0  3.095344  0.564394  3.095344  0.000000  0.000000  0.000000
 1530.0  2.952761  0.437228  2.952761  0.000000  0.000000  0.000000
 1535.0  3.013887  0.574885  3.013887  0.000000  0.000000  0.000000
 1540.0  3.220823  0.619592  3.220823  0.000000  0.000000  0.000000
 1545.0  3.135713  0.377781  3.135713  0.000000  0.000000  0.000000
 1550.0  3.103781  0.499335  3.103781  0.000000  0.000000  0.000000
 1555.0  3.032700  0.495932  3.032700  0.000000  0.000000  0.000000
