 1150.0  8.812428  3.104176  8.812428  0.000000
 1155.0  6.167391  1.903094  6.167391  0.000000
 1160.0  4.715561  0.821343  4.715561  0.000000
 1165.0  4.557346  0.763110  4.557346  0.000000
 1170.0  4.027706  0.707921  4.027706  0.000000
 1175.0  3.710251  0.498314  3.710251  0.000000
 1180.0  3.672979  0.497176  3.672979  0.000000
 1185.0  2.774594  1.258502  2.774594  0.000000
 1190.0  1.559010  0.741782  1.559010  0.000000
 1195.0  1.061725  0.519908  1.061725  0.000000
 1200.0  0.863010  0.549680  0.863010  0.000000
 1205.0  0.445760  0.326084  0.445760  0.000000
 1210.0  0.229535  0.157253  0.229535  0.000000
 1215.0  0.216155  0.175794  0.216155  0.000000
 1220.0  0.254010  0.172364  0.254010  0.000000
 1225.0  0.483809  0.244861  0.483809  0.000000
 1230.0  1.192081  0.566052  1.192081  0.000000
 1235.0  2.093713  0.655368  2.093713  0.000000
 1240.0  2.976419  0.448676  2.976419  0.000000
 1245.0  3.537647  0.577812  3.537647  0.000000
 1250.0  3.779929  0.456787  3.779929  0.000000
 1255.0  3.714380  0.886466  3.714380  0.000000
 1260.0  3.179753  0.554018  3.179753  0.000000
 1265.0  3.424536  0.488628  3.424536  0.000000
 1270.0  4.316565  0.262412  4.316565  0.000000
 1275.0  4.567637  0.623977  4.567637  0.000000
 1280.0  4.852520  0.222007  4.852520  0.000000
 1285.0  5.028935  0.540908  5.028935  0.000000
 1290.0  4.810798  0.552243  4.810798  0.000000
 1295.0  4.422797  0.669553  4.422797  0.000000
 1300.0  3.773776  0.825659  3.773776  0.000000
 1305.0  3.294207  0.501081  3.294207  0.000000
 1310.0  3.917732  0.632032  3.917732  0.000000
 1315.0  5.151247  0.395850  5.151247  0.000000
 1320.0  5.518323  0.790209  5.518323  0.000000
 1325.0  5.263555  0.495619  5.263555  0.000000
 1330.0  4.815670  0.756658  4.815670  0.000000
 1335.0  4.562165  0.561578  4.562165  0.000000
 1340.0  5.236618  0.433456  5.236618  0.000000
 1345.0  5.553298  0.595743  5.553298  0.000000
 1350.0  5.308022  0.512018  5.308022  0.000000
 1355.0  5.268887  0.475584  5.268887  0.000000
 1360.0  5.096358  0.517786  5.096358  0.000000
 1365.0  4.828528  0.525311  4.828528  0.000000
 1370.0  4.806313  0.506525  4.806313  0.000000
 1375.0  4.927198  0.470386  4.927198  0.000000
 1380.0  4.988113  0.530863  4.988113  0.000000
 1385.0  4.967805  0.532096  4.967805  0.000000
 1390.0  4.988962  0.524827  4.988962  0.000000
 1395.0  4.855275  0.456302  4.855275  0.000000
 1400.0  4.925387  0.442593  4.925387  0.000000
 1405.0  4.798651  0.450744  4.798651  0.000000
 1410.0  4.667179  0.566558  4.667179  0.000000
 1415.0  4.744822  0.454425  4.744822  0.000000
 1420.0  4.797952  0.386822  4.797952  0.000000
 1425.0  4.924076  0.370346  4.924076  0.000000
 1430.0  4.850498  0.590003  4.850498  0.000000
 1435.0  4.759202  0.360958  4.759202  0.000000
 1440.0  4.947818  0.374039  4.947818  0.000000
 1445.0  5.139431  0.430278  5.139431  0.000000
 1450.0  5.324354  0.448109  5.324354  0.000000
 1455.0  5.405449  0.443047  5.405449  0.000000
 1460.0  5.330183  0.431097  5.330183  0.000000
 1465.0  5.153117  0.382297  5.153117  0.000000
 1470.0  5.052991  0.420965  5.052991  0.000000
 1475.0  5.008876  0.349838  5.008876  0.000000
 1480.0  4.945396  0.342187  4.945396  0.000000
 1485.0  4.923493  0.423172  4.923493  0.000000
 1490.0  5.089139  0.358488  5.089139  0.000000
 1495.0  5.288529  0.428148  5.288529  0.000000
 1500.0  5.369017  0.499695  5.369017  0.000000
 1505.0  5.041369  0.553400  5.041369  0.000000
 1510.0  4.821732  0.419408  4.821732  0.000000
 1515.0  4.884880  0.364259  4.884880  0.000000
 1520.0  4.942103  0.434168  4.942103  0.000000
 1525.0  4.725577  0.521305  4.725577  0.000000
 1530.0  4.495641  0.362018  4.495641  0.000000
 1535.0  4.543299  0.423424  4.543299  0.000000
 1540.0  4.901769  0.445684  4.901769  0.000000
 1545.0  4.945507  0.369858  4.945507  0.000000
 1550.0  4.757374  0.392003  4.757374  0.000000
 1555.0  4.634947  0.396070  4.634947  0.000000
 1560.0  4.439932  0.399752  4.439932  0.000000
 1565.0  4.400276  0.355532  4.400276  0.000000
 1570.0  4.442527  0.422651  4.442527  0.000000
 1575.0  4.435236  0.408486  4.435236  0.000000
 1580.0  4.481184  0.304857  4.481184  0.000000
 1585.0  4.488577  0.332554  4.488577  0.000000
 1590.0  4.472840  0.395478  4.472840  0.000000
 1595.0  4.444927  0.348197  4.444927  0.000000
 1600.0  4.299520  0.406581  4.299520  0.000000
 1605.0  4.127983  0.341553  4.127983  0.000000
 1610.0  4.142284  0.324430  4.142284  0.000000
 1615.0  4.171114  0.384110  4.171114  0.000000
 1620.0  4.136080  0.361056  4.136080  0.000000
 1625.0  4.096307  0.262009  4.096307  0.000000
 1630.0  4.097360  0.373053  4.097360  0.000000
 1635.0  4.058544  0.399788  4.058544  0.000000
 1640.0  3.958416  0.330286  3.958416  0.000000
 1645.0  3.942535  0.301350  3.942535  0.000000
 1650.0  3.896525  0.418250  3.896525  0.000000
 1655.0  3.732743  0.332075  3.732743  0.000000
 1660.0  3.751202  0.382185  3.751202  0.000000
 1665.0  3.852310  0.317158  3.852310  0.000000
 1670.0  3.747429  0.340602  3.747429  0.000000
 1675.0  3.739964  0.331928  3.739964  0.000000
 1680.0  3.851405  0.285654  3.851405  0.000000
 1685.0  3.870361  0.263800  3.870361  0.000000
 1690.0  3.887115  0.321451  3.887115  0.000000
 1695.0  3.935157  0.354912  3.935157  0.000000
 1700.0  3.912316  0.392114  3.912316  0.000000
 1705.0  3.791790  0.365217  3.791790  0.000000
 1710.0  3.738036  0.406379  3.738036  0.000000
 1715.0  3.622535  0.282344  3.622535  0.000000
 1720.0  3.539893  0.390464  3.539893  0.000000
 1725.0  3.494502  0.343132  3.494502  0.000000
 1730.0  3.539825  0.333950  3.539825  0.000000
 1735.0  3.623379  0.296199  3.623379  0.000000
 1740.0  3.704800  0.316749  3.704800  0.000000
 1745.0  3.730980  0.262069  3.730980  0.000000
 1750.0  3.750655  0.359058  3.750655  0.000000
 1755.0  3.788056  0.350590  3.788056  0.000000
 1760.0  3.639970  0.340484  3.639970  0.000000
 1765.0  3.555390  0.237172  3.555390  0.000000
 1770.0  3.590723  0.236223  3.590723  0.000000
 1775.0  3.612492  0.256461  3.612492  0.000000
 1780.0  3.573114  0.287343  3.573114  0.000000
 1785.0  3.265473  0.456735  3.265473  0.000000
 1790.0  3.141264  0.429118  3.141264  0.000000
 1795.0  3.577003  0.172090  3.577003  0.000000
 1800.0  3.724779  0.240384  3.724779  0.000000
 1805.0  3.713564  0.272009  3.713564  0.000000
 1810.0  3.708950  0.297433  3.708950  0.000000
 1815.0  3.708344  0.304668  3.708344  0.000000
 1820.0  3.678937  0.321624  3.678937  0.000000
 1825.0  3.600761  0.228547  3.600761  0.000000
 1830.0  3.534653  0.246023  3.534653  0.000000
 1835.0  3.501604  0.290567  3.501604  0.000000
 1840.0  3.453778  0.276446  3.453778  0.000000
 1845.0  3.391884  0.276073  3.391884  0.000000
 1850.0  3.311251  0.270541  3.311251  0.000000
