427880.0 0.0018516000
431620.0 0.0004723100
435410.0 0.0017489000
439280.0 0.0000000000
443210.0 0.0000000000
447210.0 0.0036675000
451290.0 0.0095341000
455440.0 0.0223330000
459670.0 0.0414330000
463980.0 0.0820910000
468370.0 0.1062900000
472850.0 0.1182000000
477410.0 0.1264400000
482060.0 0.1265800000
486800.0 0.1472400000
491630.0 0.1345700000
496560.0 0.1079200000
501600.0 0.0687630000
506730.0 0.0386550000
511970.0 0.0426460000
517320.0 0.0750000000
522790.0 0.1728700000
528370.0 0.2814000000
534070.0 0.2154500000
539890.0 0.1852100000
545850.0 0.2388500000
551930.0 0.2946400000
558160.0 0.4009400000
564520.0 0.4614100000
571030.0 0.5733300000
577700.0 0.5957100000
584520.0 0.5927300000
591510.0 0.5364200000
598660.0 0.5649900000
605990.0 0.5734500000
613500.0 0.6349100000
621200.0 0.7332900000
629090.0 0.9674900000
637190.0 0.9723100000
645500.0 0.9846500000
654030.0 1.0144000000
662790.0 0.9980400000
671780.0 0.9991200000
681030.0 1.0675000000
690530.0 1.0940000000
700300.0 1.0981000000
710350.0 1.0837000000
720690.0 0.9844200000
731340.0 0.8755500000
742300.0 0.7529500000
753610.0 0.5874500000
765260.0 0.4152100000
777270.0 0.4294400000
789670.0 0.3306900000
802480.0 0.1693200000
815700.0 0.0985150000
829370.0 0.0510250000
843500.0 0.0184440000
858120.0 0.0040412000
873260.0 0.0026523000
888950.0 0.0045075000
905200.0 0.0045456000
922060.0 0.0015406000
