1336900.0 0.0000000000
1346000.0 0.0004745700
1355200.0 0.0015477000
1364600.0 0.0041199000
1374000.0 0.0086928000
1383600.0 0.0180190000
1393400.0 0.0349600000
1403300.0 0.0683270000
1413300.0 0.1197500000
1423400.0 0.2172000000
1433700.0 0.3594200000
1444200.0 0.5053000000
1454800.0 0.7008100000
1465600.0 0.8171000000
1476500.0 0.9369200000
1487600.0 0.9653000000
1498900.0 0.9418900000
1510300.0 0.9569600000
1521900.0 0.9177000000
1533700.0 0.9524000000
1545700.0 0.9588400000
1557800.0 0.9775400000
1570200.0 1.0415000000
1582700.0 1.0016000000
1595500.0 0.9988500000
1608400.0 1.0022000000
1621600.0 0.9823800000
1635000.0 0.9449400000
1648600.0 0.9057400000
1662500.0 0.9174600000
1676500.0 0.8981300000
1690900.0 0.8443700000
1705400.0 0.7946600000
1720200.0 0.7146400000
1735300.0 0.6589400000
1750700.0 0.6277600000
1766300.0 0.5793800000
1782200.0 0.4984500000
1798400.0 0.4232000000
1814800.0 0.3795200000
1831600.0 0.2714000000
1848700.0 0.2016600000
1866200.0 0.1723000000
1883900.0 0.1574700000
1902000.0 0.1617000000
1920500.0 0.1528200000
1939300.0 0.1378100000
1958500.0 0.1122000000
1978000.0 0.0687300000
1998000.0 0.0282810000
2018300.0 0.0034189000
2039100.0 0.0000000000
