1.03217e+07  0
1.00118e+07  0.00727307
9.88205e+06  0.0279384
9.70237e+06  0.156453
9.59767e+06  0.500781
9.49521e+06  0.766271
9.41147e+06  0.78696
9.32921e+06  0.803499
9.13751e+06  0.956886
9.02928e+06  0.998298
8.82034e+06  0.952492
8.66283e+06  0.948214
8.40363e+06  0.757122
8.36412e+06  0.744638
8.27334e+06  0.732109
8.04873e+06  0.495384
7.77887e+06  0.109224
7.7003e+06   0.0510513
7.60158e+06  0.0177514
7.46336e+06  0.00930113
7.30001e+06  0.00911464
7.1341e+06   0.000617744
6.96646e+06  0
