 1150.0  0.155273  0.289809  0.155273  0.000000  0.000000  0.000000  0.000000  0.000000
 1155.0  0.060456  0.094524  0.060456  0.000000  0.000000  0.000000  0.000000  0.000000
 1160.0  0.015629  0.012959  0.015629  0.000000  0.000000  0.000000  0.000000  0.000000
 1165.0  0.000000  0.053307 -0.022964  0.000000  0.000000  0.000000  0.000000  0.000000
 1170.0  0.000000  0.072179 -0.044076  0.000000  0.000000  0.000000  0.000000  0.000000
 1175.0  0.000000  0.000688 -0.008952  0.000000  0.000000  0.000000  0.000000  0.000000
 1180.0  0.000000  0.021434 -0.003104  0.000000  0.000000  0.000000  0.000000  0.000000
 1185.0  0.000000  0.015660 -0.004908  0.000000  0.000000  0.000000  0.000000  0.000000
 1190.0  0.000000  0.021513 -0.012367  0.000000  0.000000  0.000000  0.000000  0.000000
 1195.0  0.000000  0.011728 -0.000479  0.000000  0.000000  0.000000  0.000000  0.000000
 1200.0  0.006906  0.024626  0.006906  0.000000  0.000000  0.000000  0.000000  0.000000
 1205.0  0.002796  0.023276  0.002796  0.000000  0.000000  0.000000  0.000000  0.000000
 1210.0  0.011170  0.011768  0.011170  0.000000  0.000000  0.000000  0.000000  0.000000
 1215.0  0.055758  0.059667  0.055758  0.000000  0.000000  0.000000  0.000000  0.000000
 1220.0  0.031068  0.031223  0.031068  0.000000  0.000000  0.000000  0.000000  0.000000
 1225.0  0.000000  0.004010 -0.002396  0.000000  0.000000  0.000000  0.000000  0.000000
 1230.0  0.000000  0.019120 -0.008836  0.000000  0.000000  0.000000  0.000000  0.000000
 1235.0  0.000000 -0.000339 -0.001839  0.000000  0.000000  0.000000  0.000000  0.000000
 1240.0  0.000000  0.012518 -0.005924  0.000000  0.000000  0.000000  0.000000  0.000000
 1245.0  0.000000  0.003613 -0.002672  0.000000  0.000000  0.000000  0.000000  0.000000
 1250.0  0.005534  0.010388  0.005534  0.000000  0.000000  0.000000  0.000000  0.000000
 1255.0  0.002671  0.004582  0.002671  0.000000  0.000000  0.000000  0.000000  0.000000
 1260.0  0.003873  0.005430  0.003873  0.000000  0.000000  0.000000  0.000000  0.000000
 1265.0  0.000000  0.008988 -0.004525  0.000000  0.000000  0.000000  0.000000  0.000000
 1270.0  0.000000  0.001074 -0.001861  0.000000  0.000000  0.000000  0.000000  0.000000
 1275.0  0.000000  0.006622 -0.003296  0.000000  0.000000  0.000000  0.000000  0.000000
 1280.0  0.000000  0.005987 -0.004518  0.000000  0.000000  0.000000  0.000000  0.000000
 1285.0  0.000000  0.013335 -0.008514  0.000000  0.000000  0.000000  0.000000  0.000000
 1290.0  0.000000  0.006079 -0.005409  0.000000  0.000000  0.000000  0.000000  0.000000
 1295.0  0.000000  0.004016 -0.003403  0.000000  0.000000  0.000000  0.000000  0.000000
 1300.0  0.000000  0.007156 -0.003980  0.000000  0.000000  0.000000  0.000000  0.000000
 1305.0  0.000064  0.000235  0.000064  0.000000  0.000000  0.000000  0.000000  0.000000
 1310.0  0.005193  0.010410  0.005193  0.000000  0.000000  0.000000  0.000000  0.000000
 1315.0  0.002668  0.001013  0.002668  0.000000  0.000000  0.000000  0.000000  0.000000
 1320.0  0.009086  0.014767  0.009086  0.000000  0.000000  0.000000  0.000000  0.000000
 1325.0  0.005034  0.008081  0.005034  0.000000  0.000000  0.000000  0.000000  0.000000
 1330.0  0.000000  0.000016 -0.000026  0.000000  0.000000  0.000000  0.000000  0.000000
 1335.0  0.000000  0.005847 -0.002395  0.000000  0.000000  0.000000  0.000000  0.000000
 1340.0  0.006048  0.009484  0.006048  0.000000  0.000000  0.000000  0.000000  0.000000
 1345.0  0.009883  0.015889  0.009883  0.000000  0.000000  0.000000  0.000000  0.000000
 1350.0  0.000000  0.004978 -0.000827  0.000000  0.000000  0.000000  0.000000  0.000000
 1355.0  0.000000  0.005603 -0.002948  0.000000  0.000000  0.000000  0.000000  0.000000
 1360.0  0.000000  0.005502 -0.002535  0.000000  0.000000  0.000000  0.000000  0.000000
 1365.0  0.000489  0.000432  0.000489  0.000000  0.000000  0.000000  0.000000  0.000000
 1370.0  0.002639  0.005780  0.002639  0.000000  0.000000  0.000000  0.000000  0.000000
 1375.0  0.000560  0.003395  0.000560  0.000000  0.000000  0.000000  0.000000  0.000000
 1380.0  0.004366  0.004242  0.004366  0.000000  0.000000  0.000000  0.000000  0.000000
 1385.0  0.004102  0.007427  0.004102  0.000000  0.000000  0.000000  0.000000  0.000000
 1390.0  0.000572  0.001352  0.000572  0.000000  0.000000  0.000000  0.000000  0.000000
 1395.0  0.000000  0.000256 -0.000080  0.000000  0.000000  0.000000  0.000000  0.000000
 1400.0  0.000000  0.007765 -0.004488  0.000000  0.000000  0.000000  0.000000  0.000000
 1405.0  0.000374  0.008044  0.000374  0.000000  0.000000  0.000000  0.000000  0.000000
 1410.0  0.001805  0.001410  0.001805  0.000000  0.000000  0.000000  0.000000  0.000000
 1415.0  0.000664  0.001253  0.000664  0.000000  0.000000  0.000000  0.000000  0.000000
 1420.0  0.000000  0.006106 -0.002020  0.000000  0.000000  0.000000  0.000000  0.000000
 1425.0  0.000949  0.002363  0.000949  0.000000  0.000000  0.000000  0.000000  0.000000
 1430.0  0.007529  0.013828  0.007529  0.000000  0.000000  0.000000  0.000000  0.000000
 1435.0  0.004100  0.002417  0.004100  0.000000  0.000000  0.000000  0.000000  0.000000
 1440.0  0.004928  0.006788  0.004928  0.000000  0.000000  0.000000  0.000000  0.000000
 1445.0  0.003202  0.001344  0.003202  0.000000  0.000000  0.000000  0.000000  0.000000
 1450.0  0.000000  0.007256 -0.001105  0.000000  0.000000  0.000000  0.000000  0.000000
 1455.0  0.000572  0.007778  0.000572  0.000000  0.000000  0.000000  0.000000  0.000000
 1460.0  0.000000  0.011370 -0.000832  0.000000  0.000000  0.000000  0.000000  0.000000
 1465.0  0.008049  0.011790  0.008049  0.000000  0.000000  0.000000  0.000000  0.000000
 1470.0  0.003624  0.001884  0.003624  0.000000  0.000000  0.000000  0.000000  0.000000
 1475.0  0.000278  0.002262  0.000278  0.000000  0.000000  0.000000  0.000000  0.000000
 1480.0  0.000000  0.006165 -0.003147  0.000000  0.000000  0.000000  0.000000  0.000000
 1485.0  0.000000  0.008415 -0.004529  0.000000  0.000000  0.000000  0.000000  0.000000
 1490.0  0.000655  0.001554  0.000655  0.000000  0.000000  0.000000  0.000000  0.000000
 1495.0  0.002635  0.000945  0.002635  0.000000  0.000000  0.000000  0.000000  0.000000
 1500.0  0.005762  0.007285  0.005762  0.000000  0.000000  0.000000  0.000000  0.000000
 1505.0  0.003920  0.005468  0.003920  0.000000  0.000000  0.000000  0.000000  0.000000
 1510.0  0.002654  0.001682  0.002654  0.000000  0.000000  0.000000  0.000000  0.000000
 1515.0  0.010903  0.017429  0.010903  0.000000  0.000000  0.000000  0.000000  0.000000
 1520.0  0.010828  0.015061  0.010828  0.000000  0.000000  0.000000  0.000000  0.000000
 1525.0  0.005791  0.006055  0.005791  0.000000  0.000000  0.000000  0.000000  0.000000
 1530.0  0.002104  0.000422  0.002104  0.000000  0.000000  0.000000  0.000000  0.000000
 1535.0  0.002806  0.005052  0.002806  0.000000  0.000000  0.000000  0.000000  0.000000
 1540.0  0.005471  0.010661  0.005471  0.000000  0.000000  0.000000  0.000000  0.000000
 1545.0  0.005565  0.003611  0.005565  0.000000  0.000000  0.000000  0.000000  0.000000
 1550.0  0.003168  0.003237  0.003168  0.000000  0.000000  0.000000  0.000000  0.000000
 1555.0  0.006524  0.003906  0.006524  0.000000  0.000000  0.000000  0.000000  0.000000
 1560.0  0.015137  0.021787  0.015137  0.000000  0.000000  0.000000  0.000000  0.000000
 1565.0  0.012023  0.011416  0.012023  0.000000  0.000000  0.000000  0.000000  0.000000
