 1150.0  0.048772  0.223834  0.048772  0.000000  0.000000
 1155.0  0.080810  0.206873  0.080810  0.000000  0.000000
 1160.0  0.045105  0.084355  0.045105  0.000000  0.000000
 1165.0  0.000000  0.081331  0.000000  0.000000  0.000000
 1170.0  0.000000  0.043064  0.000000  0.000000  0.000000
 1175.0  0.000000  0.047292  0.000000  0.000000  0.000000
 1180.0  0.000000  0.071364  0.000000  0.000000  0.000000
 1185.0  0.000000  0.036298  0.000000  0.000000  0.000000
 1190.0  0.000000  0.101324  0.000000  0.000000  0.000000
 1195.0  0.000000  0.020440  0.000000  0.000000  0.000000
 1200.0  0.000000  0.020699  0.000000  0.000000  0.000000
 1205.0  0.019910  0.008682  0.019910  0.000000  0.000000
 1210.0  0.040760  0.005846  0.040760  0.000000  0.000000
 1215.0  0.060314  0.058559  0.060314  0.000000  0.000000
 1220.0  0.042427  0.032343  0.042427  0.000000  0.000000
 1225.0  0.006570  0.010100  0.006570  0.000000  0.000000
 1230.0  0.000000  0.011823  0.000000  0.000000  0.000000
 1235.0  0.000000  0.004537  0.000000  0.000000  0.000000
 1240.0  0.000000  0.013228  0.000000  0.000000  0.000000
 1245.0  0.009300  0.005205  0.009300  0.000000  0.000000
 1250.0  0.027538  0.017386  0.027538  0.000000  0.000000
 1255.0  0.037438  0.044214  0.037438  0.000000  0.000000
 1260.0  0.031560  0.044543  0.031560  0.000000  0.000000
 1265.0  0.051370  0.051435  0.051370  0.000000  0.000000
 1270.0  0.129364  0.143238  0.129364  0.000000  0.000000
 1275.0  0.152724  0.131805  0.152724  0.000000  0.000000
 1280.0  0.206271  0.172930  0.206271  0.000000  0.000000
 1285.0  0.294340  0.280656  0.294340  0.000000  0.000000
 1290.0  0.284121  0.245259  0.284121  0.000000  0.000000
 1295.0  0.325176  0.288390  0.325176  0.000000  0.000000
 1300.0  0.312861  0.259313  0.312861  0.000000  0.000000
 1305.0  0.207035  0.136064  0.207035  0.000000  0.000000
 1310.0  0.205818  0.134085  0.205818  0.000000  0.000000
 1315.0  0.378064  0.284658  0.378064  0.000000  0.000000
 1320.0  0.516613  0.352803  0.516613  0.000000  0.000000
 1325.0  0.509219  0.330059  0.509219  0.000000  0.000000
 1330.0  0.469999  0.287670  0.469999  0.000000  0.000000
 1335.0  0.456474  0.226223  0.456474  0.000000  0.000000
 1340.0  0.602398  0.329462  0.602398  0.000000  0.000000
 1345.0  0.707192  0.370657  0.707192  0.000000  0.000000
 1350.0  0.625617  0.341333  0.625617  0.000000  0.000000
 1355.0  0.554425  0.281913  0.554425  0.000000  0.000000
 1360.0  0.585936  0.326004  0.585936  0.000000  0.000000
 1365.0  0.586939  0.307261  0.586939  0.000000  0.000000
 1370.0  0.577950  0.295159  0.577950  0.000000  0.000000
 1375.0  0.620958  0.331877  0.620958  0.000000  0.000000
 1380.0  0.617573  0.313997  0.617573  0.000000  0.000000
 1385.0  0.626609  0.303659  0.626609  0.000000  0.000000
 1390.0  0.653152  0.367661  0.653152  0.000000  0.000000
 1395.0  0.648686  0.280255  0.648686  0.000000  0.000000
 1400.0  0.655104  0.285274  0.655104  0.000000  0.000000
 1405.0  0.685234  0.285300  0.685234  0.000000  0.000000
 1410.0  0.670128  0.272195  0.670128  0.000000  0.000000
 1415.0  0.700653  0.363775  0.700653  0.000000  0.000000
 1420.0  0.744170  0.370010  0.744170  0.000000  0.000000
 1425.0  0.792380  0.341176  0.792380  0.000000  0.000000
 1430.0  0.784451  0.322445  0.784451  0.000000  0.000000
 1435.0  0.691923  0.292155  0.691923  0.000000  0.000000
 1440.0  0.770701  0.343664  0.770701  0.000000  0.000000
 1445.0  0.852670  0.343659  0.852670  0.000000  0.000000
 1450.0  0.920204  0.363062  0.920204  0.000000  0.000000
 1455.0  0.952583  0.344042  0.952583  0.000000  0.000000
 1460.0  0.935521  0.374159  0.935521  0.000000  0.000000
 1465.0  0.888617  0.349855  0.888617  0.000000  0.000000
 1470.0  0.850843  0.342727  0.850843  0.000000  0.000000
 1475.0  0.847730  0.348556  0.847730  0.000000  0.000000
 1480.0  0.864767  0.293498  0.864767  0.000000  0.000000
 1485.0  0.898421  0.260933  0.898421  0.000000  0.000000
 1490.0  0.993426  0.351162  0.993426  0.000000  0.000000
 1495.0  1.011061  0.295104  1.011061  0.000000  0.000000
 1500.0  1.095753  0.373852  1.095753  0.000000  0.000000
 1505.0  1.053715  0.324729  1.053715  0.000000  0.000000
 1510.0  0.918713  0.324583  0.918713  0.000000  0.000000
 1515.0  0.909110  0.307538  0.909110  0.000000  0.000000
 1520.0  1.002487  0.327202  1.002487  0.000000  0.000000
 1525.0  0.953331  0.237268  0.953331  0.000000  0.000000
 1530.0  0.868277  0.238108  0.868277  0.000000  0.000000
 1535.0  0.858747  0.205165  0.858747  0.000000  0.000000
 1540.0  0.983363  0.264996  0.983363  0.000000  0.000000
 1545.0  1.070520  0.303929  1.070520  0.000000  0.000000
 1550.0  1.069504  0.357805  1.069504  0.000000  0.000000
 1555.0  1.026595  0.254307  1.026595  0.000000  0.000000
 1560.0  0.991489  0.233405  0.991489  0.000000  0.000000
 1565.0  1.021673  0.301719  1.021673  0.000000  0.000000
 1570.0  1.045555  0.315927  1.045555  0.000000  0.000000
 1575.0  1.024684  0.283793  1.024684  0.000000  0.000000
 1580.0  1.167998  0.420714  1.167998  0.000000  0.000000
 1585.0  1.209682  0.397185  1.209682  0.000000  0.000000
 1590.0  1.158308  0.339414  1.158308  0.000000  0.000000
 1595.0  1.114007  0.296551  1.114007  0.000000  0.000000
 1600.0  1.152654  0.370058  1.152654  0.000000  0.000000
