 1150.0  0.003094 -0.009689  0.003094  0.000000  0.000000
 1155.0  0.010211  0.015146  0.010211  0.000000  0.000000
 1160.0  0.009671  0.008128  0.009671  0.000000  0.000000
 1165.0  0.000000  0.030764  0.000000  0.000000  0.000000
 1170.0  0.000000  0.024914  0.000000  0.000000  0.000000
 1175.0  0.000000  0.011106  0.000000  0.000000  0.000000
 1180.0  0.000000  0.004058  0.000000  0.000000  0.000000
 1185.0  0.000000  0.006037  0.000000  0.000000  0.000000
 1190.0  0.000000  0.015556  0.000000  0.000000  0.000000
 1195.0  0.000000  0.015714  0.000000  0.000000  0.000000
 1200.0  0.000000  0.006015  0.000000  0.000000  0.000000
 1205.0  0.002475  0.003569  0.002475  0.000000  0.000000
 1210.0  0.017038  0.003840  0.017038  0.000000  0.000000
 1215.0  0.026298  0.006738  0.026298  0.000000  0.000000
 1220.0  0.015395  0.002100  0.015395  0.000000  0.000000
 1225.0  0.003658  0.001850  0.003658  0.000000  0.000000
 1230.0  0.000492  0.000594  0.000492  0.000000  0.000000
 1235.0  0.001082  0.000312  0.001082  0.000000  0.000000
 1240.0  0.002116  0.000434  0.002116  0.000000  0.000000
 1245.0  0.002632  0.003343  0.002632  0.000000  0.000000
 1250.0  0.001551  0.000341  0.001551  0.000000  0.000000
 1255.0  0.002105  0.003105  0.002105  0.000000  0.000000
 1260.0  0.002449  0.002509  0.002449  0.000000  0.000000
 1265.0  0.000586  0.003767  0.000586  0.000000  0.000000
 1270.0  0.001623  0.002789  0.001623  0.000000  0.000000
 1275.0  0.001149  0.001336  0.001149  0.000000  0.000000
 1280.0  0.002167  0.003243  0.002167  0.000000  0.000000
 1285.0  0.003181  0.003439  0.003181  0.000000  0.000000
 1290.0  0.000937  0.000302  0.000937  0.000000  0.000000
 1295.0  0.000000  0.002613  0.000000  0.000000  0.000000
 1300.0  0.000706  0.001577  0.000706  0.000000  0.000000
 1305.0  0.002660  0.003611  0.002660  0.000000  0.000000
 1310.0  0.002727  0.002354  0.002727  0.000000  0.000000
 1315.0  0.001336  0.001815  0.001336  0.000000  0.000000
 1320.0  0.000050  0.000097  0.000050  0.000000  0.000000
 1325.0  0.001177  0.002095  0.001177  0.000000  0.000000
 1330.0  0.001650  0.000145  0.001650  0.000000  0.000000
 1335.0  0.002258  0.003323  0.002258  0.000000  0.000000
 1340.0  0.002588  0.000900  0.002588  0.000000  0.000000
 1345.0  0.001218  0.001027  0.001218  0.000000  0.000000
 1350.0  0.000823  0.000849  0.000823  0.000000  0.000000
 1355.0  0.002130  0.000347  0.002130  0.000000  0.000000
 1360.0  0.001934  0.001291  0.001934  0.000000  0.000000
 1365.0  0.000459  0.000259  0.000459  0.000000  0.000000
 1370.0  0.000000  0.002326  0.000000  0.000000  0.000000
 1375.0  0.000463  0.000752  0.000463  0.000000  0.000000
 1380.0  0.000927  0.003190  0.000927  0.000000  0.000000
 1385.0  0.000000  0.003707  0.000000  0.000000  0.000000
 1390.0  0.000000  0.002035  0.000000  0.000000  0.000000
 1395.0  0.000000  0.001052  0.000000  0.000000  0.000000
 1400.0  0.001238  0.001305  0.001238  0.000000  0.000000
 1405.0  0.002569  0.003364  0.002569  0.000000  0.000000
 1410.0  0.000057  0.001491  0.000057  0.000000  0.000000
 1415.0  0.000000  0.003091  0.000000  0.000000  0.000000
 1420.0  0.000429  0.000470  0.000429  0.000000  0.000000
 1425.0  0.001141  0.001052  0.001141  0.000000  0.000000
 1430.0  0.001148  0.000915  0.001148  0.000000  0.000000
 1435.0  0.000343  0.000948  0.000343  0.000000  0.000000
 1440.0  0.000546  0.000398  0.000546  0.000000  0.000000
 1445.0  0.001474  0.002135  0.001474  0.000000  0.000000
 1450.0  0.001069  0.000619  0.001069  0.000000  0.000000
 1455.0  0.001171  0.000720  0.001171  0.000000  0.000000
 1460.0  0.001766  0.001878  0.001766  0.000000  0.000000
 1465.0  0.001335  0.000092  0.001335  0.000000  0.000000
 1470.0  0.003004  0.002309  0.003004  0.000000  0.000000
 1475.0  0.002279  0.002593  0.002279  0.000000  0.000000
 1480.0  0.000751  0.000945  0.000751  0.000000  0.000000
 1485.0  0.000000  0.001751  0.000000  0.000000  0.000000
 1490.0  0.000000  0.005670  0.000000  0.000000  0.000000
 1495.0  0.001564  0.000649  0.001564  0.000000  0.000000
 1500.0  0.000701  0.004570  0.000701  0.000000  0.000000
 1505.0  0.000954  0.002047  0.000954  0.000000  0.000000
 1510.0  0.002042  0.000232  0.002042  0.000000  0.000000
 1515.0  0.001519 -0.000085  0.001519  0.000000  0.000000
 1520.0  0.000832  0.001821  0.000832  0.000000  0.000000
 1525.0  0.000000  0.002935  0.000000  0.000000  0.000000
 1530.0  0.000263  0.003323  0.000263  0.000000  0.000000
 1535.0  0.004233  0.002142  0.004233  0.000000  0.000000
 1540.0  0.004982  0.002687  0.004982  0.000000  0.000000
 1545.0  0.003672  0.000382  0.003672  0.000000  0.000000
 1550.0  0.002894  0.003789  0.002894  0.000000  0.000000
 1555.0  0.003792  0.000995  0.003792  0.000000  0.000000
 1560.0  0.003635  0.000871  0.003635  0.000000  0.000000
 1565.0  0.003753  0.001222  0.003753  0.000000  0.000000
 1570.0  0.001384  0.002374  0.001384  0.000000  0.000000
 1575.0  0.002013  0.002175  0.002013  0.000000  0.000000
 1580.0  0.004182  0.002985  0.004182  0.000000  0.000000
 1585.0  0.003630  0.001974  0.003630  0.000000  0.000000
 1590.0  0.001032  0.004844  0.001032  0.000000  0.000000
 1595.0  0.004096  0.000406  0.004096  0.000000  0.000000
 1600.0  0.004591  0.000763  0.004591  0.000000  0.000000
 1605.0  0.001599  0.005071  0.001599  0.000000  0.000000
 1610.0  0.002295  0.002000  0.002295  0.000000  0.000000
 1615.0  0.003077  0.002350  0.003077  0.000000  0.000000
 1620.0  0.004266  0.001154  0.004266  0.000000  0.000000
 1625.0  0.003155  0.001972  0.003155  0.000000  0.000000
 1630.0  0.002029  0.003184  0.002029  0.000000  0.000000
 1635.0  0.003046  0.000535  0.003046  0.000000  0.000000
 1640.0  0.002767  0.002092  0.002767  0.000000  0.000000
 1645.0  0.002551  0.002445  0.002551  0.000000  0.000000
 1650.0  0.002274  0.003316  0.002274  0.000000  0.000000
 1655.0  0.003229  0.001952  0.003229  0.000000  0.000000
 1660.0  0.004288  0.001047  0.004288  0.000000  0.000000
 1665.0  0.005494  0.000128  0.005494  0.000000  0.000000
 1670.0  0.005320  0.000581  0.005320  0.000000  0.000000
 1675.0  0.005339  0.000610  0.005339  0.000000  0.000000
 1680.0  0.005474  0.001766  0.005474  0.000000  0.000000
 1685.0  0.005682  0.002429  0.005682  0.000000  0.000000
 1690.0  0.007519  0.001959  0.007519  0.000000  0.000000
 1695.0  0.007629  0.002226  0.007629  0.000000  0.000000
 1700.0  0.011905  0.003261  0.011905  0.000000  0.000000
 1705.0  0.015778  0.008827  0.015778  0.000000  0.000000
 1710.0  0.020275  0.011891  0.020275  0.000000  0.000000
 1715.0  0.023828  0.014521  0.023828  0.000000  0.000000
 1720.0  0.023967  0.012194  0.023967  0.000000  0.000000
 1725.0  0.026315  0.016993  0.026315  0.000000  0.000000
 1730.0  0.029815  0.017597  0.029815  0.000000  0.000000
 1735.0  0.029073  0.016065  0.029073  0.000000  0.000000
 1740.0  0.032036  0.020404  0.032036  0.000000  0.000000
 1745.0  0.038006  0.025634  0.038006  0.000000  0.000000
 1750.0  0.045994  0.031861  0.045994  0.000000  0.000000
 1755.0  0.053484  0.038297  0.053484  0.000000  0.000000
 1760.0  0.052274  0.033618  0.052274  0.000000  0.000000
 1765.0  0.051415  0.032312  0.051415  0.000000  0.000000
 1770.0  0.062778  0.039596  0.062778  0.000000  0.000000
 1775.0  0.080727  0.047028  0.080727  0.000000  0.000000
 1780.0  0.087520  0.041849  0.087520  0.000000  0.000000
