 1150.0  0.031096  0.065591  0.031096  0.000000  0.000000  0.000000  0.000000  0.000000
 1155.0  0.028771  0.043839  0.028771  0.000000  0.000000  0.000000  0.000000  0.000000
 1160.0  0.023100  0.039860  0.023100  0.000000  0.000000  0.000000  0.000000  0.000000
 1165.0  0.007724  0.013647  0.007724  0.000000  0.000000  0.000000  0.000000  0.000000
 1170.0  0.007765  0.012035  0.007765  0.000000  0.000000  0.000000  0.000000  0.000000
 1175.0  0.012171  0.024285  0.012171  0.000000  0.000000  0.000000  0.000000  0.000000
 1180.0  0.002458  0.002147  0.002458  0.000000  0.000000  0.000000  0.000000  0.000000
 1185.0  0.000021  0.005692  0.000021  0.000000  0.000000  0.000000  0.000000  0.000000
 1190.0  0.001387  0.013558  0.001387  0.000000  0.000000  0.000000  0.000000  0.000000
 1195.0  0.002472  0.011994  0.002472  0.000000  0.000000  0.000000  0.000000  0.000000
 1200.0  0.002583  0.003372  0.002583  0.000000  0.000000  0.000000  0.000000  0.000000
 1205.0  0.004398  0.001594  0.004398  0.000000  0.000000  0.000000  0.000000  0.000000
 1210.0  0.009066  0.005986  0.009066  0.000000  0.000000  0.000000  0.000000  0.000000
 1215.0  0.015257  0.011684  0.015257  0.000000  0.000000  0.000000  0.000000  0.000000
 1220.0  0.010152  0.008919  0.010152  0.000000  0.000000  0.000000  0.000000  0.000000
 1225.0  0.002678  0.001467  0.002678  0.000000  0.000000  0.000000  0.000000  0.000000
 1230.0  0.000883  0.001047  0.000883  0.000000  0.000000  0.000000  0.000000  0.000000
 1235.0  0.002486  0.002441  0.002486  0.000000  0.000000  0.000000  0.000000  0.000000
 1240.0  0.003344  0.003738  0.003344  0.000000  0.000000  0.000000  0.000000  0.000000
 1245.0  0.002322  0.004462  0.002322  0.000000  0.000000  0.000000  0.000000  0.000000
 1250.0  0.002433  0.002801  0.002433  0.000000  0.000000  0.000000  0.000000  0.000000
 1255.0  0.001963  0.003601  0.001963  0.000000  0.000000  0.000000  0.000000  0.000000
 1260.0  0.001794  0.002449  0.001794  0.000000  0.000000  0.000000  0.000000  0.000000
 1265.0  0.001730  0.003026  0.001730  0.000000  0.000000  0.000000  0.000000  0.000000
 1270.0  0.000993  0.003037  0.000993  0.000000  0.000000  0.000000  0.000000  0.000000
 1275.0  0.001206  0.001376  0.001206  0.000000  0.000000  0.000000  0.000000  0.000000
 1280.0  0.002753  0.004349  0.002753  0.000000  0.000000  0.000000  0.000000  0.000000
 1285.0  0.001179  0.001115  0.001179  0.000000  0.000000  0.000000  0.000000  0.000000
 1290.0  0.002076  0.004677  0.002076  0.000000  0.000000  0.000000  0.000000  0.000000
 1295.0  0.003024  0.004674  0.003024  0.000000  0.000000  0.000000  0.000000  0.000000
 1300.0  0.002450  0.002602  0.002450  0.000000  0.000000  0.000000  0.000000  0.000000
 1305.0  0.002615  0.002874  0.002615  0.000000  0.000000  0.000000  0.000000  0.000000
 1310.0  0.000992  0.000470  0.000992  0.000000  0.000000  0.000000  0.000000  0.000000
 1315.0  0.001566  0.002569  0.001566  0.000000  0.000000  0.000000  0.000000  0.000000
 1320.0  0.002433  0.005471  0.002433  0.000000  0.000000  0.000000  0.000000  0.000000
 1325.0  0.001357  0.002287  0.001357  0.000000  0.000000  0.000000  0.000000  0.000000
 1330.0  0.000535  0.000450  0.000535  0.000000  0.000000  0.000000  0.000000  0.000000
 1335.0  0.001950  0.001751  0.001950  0.000000  0.000000  0.000000  0.000000  0.000000
 1340.0  0.003358  0.005994  0.003358  0.000000  0.000000  0.000000  0.000000  0.000000
 1345.0  0.001847  0.002327  0.001847  0.000000  0.000000  0.000000  0.000000  0.000000
 1350.0  0.002358  0.003434  0.002358  0.000000  0.000000  0.000000  0.000000  0.000000
 1355.0  0.001672  0.003866  0.001672  0.000000  0.000000  0.000000  0.000000  0.000000
 1360.0  0.001008  0.001007  0.001008  0.000000  0.000000  0.000000  0.000000  0.000000
 1365.0  0.002964  0.005737  0.002964  0.000000  0.000000  0.000000  0.000000  0.000000
 1370.0  0.003357  0.003803  0.003357  0.000000  0.000000  0.000000  0.000000  0.000000
 1375.0  0.003643  0.004687  0.003643  0.000000  0.000000  0.000000  0.000000  0.000000
 1380.0  0.001231  0.002550  0.001231  0.000000  0.000000  0.000000  0.000000  0.000000
 1385.0  0.002246  0.005237  0.002246  0.000000  0.000000  0.000000  0.000000  0.000000
 1390.0  0.003308  0.005009  0.003308  0.000000  0.000000  0.000000  0.000000  0.000000
 1395.0  0.002630  0.001887  0.002630  0.000000  0.000000  0.000000  0.000000  0.000000
 1400.0  0.003822  0.006171  0.003822  0.000000  0.000000  0.000000  0.000000  0.000000
 1405.0  0.002446  0.004413  0.002446  0.000000  0.000000  0.000000  0.000000  0.000000
 1410.0  0.001499  0.001493  0.001499  0.000000  0.000000  0.000000  0.000000  0.000000
 1415.0  0.003155  0.003938  0.003155  0.000000  0.000000  0.000000  0.000000  0.000000
 1420.0  0.003952  0.005862  0.003952  0.000000  0.000000  0.000000  0.000000  0.000000
 1425.0  0.002812  0.002703  0.002812  0.000000  0.000000  0.000000  0.000000  0.000000
 1430.0  0.002605  0.001943  0.002605  0.000000  0.000000  0.000000  0.000000  0.000000
 1435.0  0.002254  0.001767  0.002254  0.000000  0.000000  0.000000  0.000000  0.000000
 1440.0  0.003440  0.003682  0.003440  0.000000  0.000000  0.000000  0.000000  0.000000
 1445.0  0.004767  0.005502  0.004767  0.000000  0.000000  0.000000  0.000000  0.000000
 1450.0  0.002491  0.001788  0.002491  0.000000  0.000000  0.000000  0.000000  0.000000
 1455.0  0.002059  0.002549  0.002059  0.000000  0.000000  0.000000  0.000000  0.000000
 1460.0  0.003513  0.002258  0.003513  0.000000  0.000000  0.000000  0.000000  0.000000
 1465.0  0.006277  0.010434  0.006277  0.000000  0.000000  0.000000  0.000000  0.000000
 1470.0  0.001115  0.001567  0.001115  0.000000  0.000000  0.000000  0.000000  0.000000
 1475.0  0.000501  0.008533  0.000501  0.000000  0.000000  0.000000  0.000000  0.000000
 1480.0  0.008130  0.012453  0.008130  0.000000  0.000000  0.000000  0.000000  0.000000
 1485.0  0.002156  0.008037  0.002156  0.000000  0.000000  0.000000  0.000000  0.000000
 1490.0  0.004778  0.005042  0.004778  0.000000  0.000000  0.000000  0.000000  0.000000
 1495.0  0.008458  0.014408  0.008458  0.000000  0.000000  0.000000  0.000000  0.000000
 1500.0  0.003841  0.002015  0.003841  0.000000  0.000000  0.000000  0.000000  0.000000
 1505.0  0.001957  0.001223  0.001957  0.000000  0.000000  0.000000  0.000000  0.000000
 1510.0  0.003420  0.001437  0.003420  0.000000  0.000000  0.000000  0.000000  0.000000
 1515.0  0.006114  0.009575  0.006114  0.000000  0.000000  0.000000  0.000000  0.000000
 1520.0  0.003962  0.004389  0.003962  0.000000  0.000000  0.000000  0.000000  0.000000
 1525.0  0.001139  0.002660  0.001139  0.000000  0.000000  0.000000  0.000000  0.000000
 1530.0  0.006855  0.008699  0.006855  0.000000  0.000000  0.000000  0.000000  0.000000
 1535.0  0.006453  0.008322  0.006453  0.000000  0.000000  0.000000  0.000000  0.000000
 1540.0  0.001694  0.002116  0.001694  0.000000  0.000000  0.000000  0.000000  0.000000
 1545.0  0.005060  0.005300  0.005060  0.000000  0.000000  0.000000  0.000000  0.000000
 1550.0  0.007856  0.007460  0.007856  0.000000  0.000000  0.000000  0.000000  0.000000
 1555.0  0.004681  0.001684  0.004681  0.000000  0.000000  0.000000  0.000000  0.000000
 1560.0  0.004986  0.002763  0.004986  0.000000  0.000000  0.000000  0.000000  0.000000
 1565.0  0.006985  0.007572  0.006985  0.000000  0.000000  0.000000  0.000000  0.000000
 1570.0  0.004669  0.002207  0.004669  0.000000  0.000000  0.000000  0.000000  0.000000
 1575.0  0.003905  0.000979  0.003905  0.000000  0.000000  0.000000  0.000000  0.000000
 1580.0  0.010616  0.013578  0.010616  0.000000  0.000000  0.000000  0.000000  0.000000
 1585.0  0.006638  0.003602  0.006638  0.000000  0.000000  0.000000  0.000000  0.000000
 1590.0  0.000646  0.007737  0.000646  0.000000  0.000000  0.000000  0.000000  0.000000
 1595.0  0.006199  0.002917  0.006199  0.000000  0.000000  0.000000  0.000000  0.000000
 1600.0  0.007845  0.006414  0.007845  0.000000  0.000000  0.000000  0.000000  0.000000
 1605.0  0.000414  0.009542  0.000414  0.000000  0.000000  0.000000  0.000000  0.000000
 1610.0  0.002153  0.004762  0.002153  0.000000  0.000000  0.000000  0.000000  0.000000
 1615.0  0.009288  0.010511  0.009288  0.000000  0.000000  0.000000  0.000000  0.000000
 1620.0  0.009288  0.010983  0.009288  0.000000  0.000000  0.000000  0.000000  0.000000
 1625.0  0.004239  0.002767  0.004239  0.000000  0.000000  0.000000  0.000000  0.000000
 1630.0  0.003526  0.004323  0.003526  0.000000  0.000000  0.000000  0.000000  0.000000
 1635.0  0.007625  0.006085  0.007625  0.000000  0.000000  0.000000  0.000000  0.000000
