 1150.0 73.493500 37.447395 73.493500  0.000000  0.000000  0.000000  0.000000
 1155.0 52.056973 15.957463 52.056973  0.000000  0.000000  0.000000  0.000000
 1160.0 40.107903  5.936404 40.107903  0.000000  0.000000  0.000000  0.000000
 1165.0 38.053719  6.391922 38.053719  0.000000  0.000000  0.000000  0.000000
 1170.0 33.118893  2.563697 33.118893  0.000000  0.000000  0.000000  0.000000
 1175.0 28.777067  7.274056 28.777067  0.000000  0.000000  0.000000  0.000000
 1180.0 31.390661  6.656101 31.390661  0.000000  0.000000  0.000000  0.000000
 1185.0 32.248375  2.934899 32.248375  0.000000  0.000000  0.000000  0.000000
 1190.0 25.719637  4.648953 25.719637  0.000000  0.000000  0.000000  0.000000
 1195.0 21.616589  2.757753 21.616589  0.000000  0.000000  0.000000  0.000000
 1200.0 17.721020  3.905850 17.721020  0.000000  0.000000  0.000000  0.000000
 1205.0  9.695179  2.550373  9.695179  0.000000  0.000000  0.000000  0.000000
 1210.0  5.745954  0.657915  5.745954  0.000000  0.000000  0.000000  0.000000
 1215.0  6.163960  4.135318  6.163960  0.000000  0.000000  0.000000  0.000000
 1220.0 12.080103  6.670129 12.080103  0.000000  0.000000  0.000000  0.000000
 1225.0 19.185986  4.404184 19.185986  0.000000  0.000000  0.000000  0.000000
 1230.0 24.457176  4.188733 24.457176  0.000000  0.000000  0.000000  0.000000
 1235.0 29.298016  3.943112 29.298016  0.000000  0.000000  0.000000  0.000000
 1240.0 31.457657  1.951505 31.457657  0.000000  0.000000  0.000000  0.000000
 1245.0 30.663395  2.123255 30.663395  0.000000  0.000000  0.000000  0.000000
 1250.0 29.722422  1.982391 29.722422  0.000000  0.000000  0.000000  0.000000
 1255.0 29.280947  1.327413 29.280947  0.000000  0.000000  0.000000  0.000000
 1260.0 27.750990  2.052871 27.750990  0.000000  0.000000  0.000000  0.000000
 1265.0 27.883957  2.230302 27.883957  0.000000  0.000000  0.000000  0.000000
 1270.0 29.480719  1.118575 29.480719  0.000000  0.000000  0.000000  0.000000
 1275.0 29.160965  1.456612 29.160965  0.000000  0.000000  0.000000  0.000000
 1280.0 29.587063  2.063436 29.587063  0.000000  0.000000  0.000000  0.000000
 1285.0 29.411196  2.006034 29.411196  0.000000  0.000000  0.000000  0.000000
 1290.0 26.972240  2.305229 26.972240  0.000000  0.000000  0.000000  0.000000
 1295.0 23.183989  1.533061 23.183989  0.000000  0.000000  0.000000  0.000000
