 1150.0  0.017546  0.000000  0.017546  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1155.0  0.005564  0.000000  0.005564  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1160.0  0.000000  0.000000 -0.002749  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1165.0  0.000994  0.000000  0.000994  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1170.0  0.000000  0.000000 -0.004108  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1175.0  0.000000  0.000000 -0.003147  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1180.0  0.000000  0.000000 -0.002146  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1185.0  0.000000  0.000000 -0.003171  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1190.0  0.000000  0.000000 -0.006948  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1195.0  0.000000  0.000000 -0.000991  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1200.0  0.000878  0.000000  0.000878  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1205.0  0.004509  0.000000  0.004509  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1210.0  0.006506  0.000000  0.006506  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1215.0  0.003204  0.000000  0.003204  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1220.0  0.000422  0.000000  0.000422  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1225.0  0.000497  0.000000  0.000497  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1230.0  0.001112  0.000000  0.001112  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1235.0  0.001392  0.000000  0.001392  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1240.0  0.001193  0.000000  0.001193  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1245.0  0.000482  0.000000  0.000482  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1250.0  0.000915  0.000000  0.000915  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1255.0  0.000192  0.000000  0.000192  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1260.0  0.001303  0.000000  0.001303  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1265.0  0.000881  0.000000  0.000881  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1270.0  0.000592  0.000000  0.000592  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1275.0  0.000613  0.000000  0.000613  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1280.0  0.000576  0.000000  0.000576  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 1285.0  0.000131  0.000000  0.000131  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
